Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
20;2;27.2985439301;12.5;6;30.0950183868;2;21.9207134247;12.5;5;26.4528282881;
21;2;27.5427589417;12.5;6;30.5487289429;2;21.9358482361;12.5;5;26.5043625832;
22;2;27.7469291687;12.5;6;31.0176672935;2;21.9513092041;12.5;5;26.5569496155;
23;2;27.957950592;12.5;6;31.4980173111;2;21.9670848846;12.5;5;26.6105561256;
24;2;28.1741065979;12.5;6;31.9854974747;2;21.9831676483;12.5;5;26.6651450396;
25;2;28.3934745789;12.5;6;32.4754953384;2;21.9995441437;12.5;5;26.72067523;
26;2;28.6139717102;12.5;6;32.9632344246;2;22.0162029266;12.5;6;26.7771017551;
27;2;28.8334560394;12.5;6;33.4439563751;2;22.0331306458;12.5;6;26.8343759775;
28;3;29.049779892;12.5;5;33.9131059647;2;21.5;13.4171876907;6;26.8924454451;
29;3;29.2608985901;12.5;5;34.3665065765;2;22.0677337646;12.5;6;26.9512542486;
30;3;27.2608985901;13.5;6;34.8005027771;2;20.0853767395;13.5;6;27.0107431412;
31;3;26.2608985901;14.5;7;35.2120742798;2;19.1032218933;14.5;6;27.0708494186;
32;3;25.2608985901;15.5;7;35.5988998413;2;18.1212539673;15.5;6;27.1315076351;
33;3;25.25;16.5;7;35.9593791962;2;17.1394519806;16.5;6;27.1926498413;
34;3;25.25;16.8837509155;7;36.2926120758;2;16.1577949524;17.5;6;27.2542052269;
35;3;25.25;17.0170440674;8;36.5983467102;2;15.1762619019;18.5;7;27.3161010742;
36;3;26.25;18.5;9;36.8768987656;2;14.6948299408;19.5;7;27.3782629967;
37;3;27.25;19.5;11;37.1290569305;2;14.7134790421;20.5;7;27.4406147003;
38;3;28.25;20.5;11;37.3559846878;2;14.7321844101;21.5;8;27.5030794144;
39;3;26.25;22.5;12;37.5591192245;2;14.0;22.5;8;27.5655794144;
40;3;25.25;24.5;12;37.7400808334;2;14.7696743011;23.5;8;27.628036499;
41;4;25.25;25.5;10;52.900595665;2;14.7884111404;24.5;8;27.690372467;
42;4;27.25;24.5;10;53.75;2;15.8071117401;22.5;8;27.7525100708;
43;4;29.25;24.5;10;54.4193744659;2;14.0;23.5;8;27.8143725395;
44;4;30.25;25.5;11;55.0072898865;2;14.0;24.5;8;27.8758842945;
45;4;31.25;26.5;11;55.5162696838;2;15.0;22.5;8;27.936971426;
46;5;32.25;27.5;10;55.9513263702;2;14.8810911179;23.5;7;27.9975619316;
47;5;33.0999984741;28.5;10;56.3190898895;2;14.899269104;24.5;7;28.0575861931;
48;5;33.0999984741;29.5;10;56.6270179749;2;15.0;23.5;6;28.1169772148;
49;6;33.0999984741;30.5;8;56.8827629089;2;16.0;23.5;6;28.1756706238;
50;6;33.0999984741;31.5;8;57.0;2;17.0;23.5;6;28.2336053848;
51;6;33.0999984741;32.5;9;57.0;2;18.0;23.5;7;28.2907235622;
52;6;33.0999984741;33.5;9;57.0;2;19.0;23.5;7;28.346971035;
53;6;33.0999984741;34.5;9;57.0;2;20.0;23.5;8;28.4022974968;
54;6;33.0999984741;35.5;8;57.0;2;21.0;24.2011489868;8;28.4566559792;
55;6;33.0999984741;36.5;8;57.0;2;22.5;22.5;10;28.5100040436;
56;6;33.0999984741;37.5;9;57.0;2;21.5;23.5;9;28.5623030663;
57;6;33.0999984741;38.5;9;58.9600000381;2;21.5;24.2811508179;9;28.6135182381;
58;6;33.7255020142;40.0;9;60.5650310516;2;21.5;22.5;9;28.6636190414;
59;6;34.2337646484;41.3899993896;10;61.8619127274;2;21.5;22.5;9;28.7125790119;
60;6;34.6410598755;42.6872596741;11;62.9002161026;2;21.5;22.5;10;28.7603754997;
61;6;32.8412971497;44.4394302368;11;63.5640974045;2;21.5;22.5;10;28.8069901466;
62;7;31.9225273132;45.7000007629;12;63.773223877;3;21.5;22.5;8;28.8524079323;
63;7;30.9225273132;46.7000007629;12;63.9544582367;3;21.5;22.5;9;28.8966178894;
64;7;29.9225273132;47.7000007629;12;66.0;3;21.5;22.5;10;28.9396123886;
65;7;30.9225273132;50.7000007629;12;67.1599999666;3;21.5;22.5;10;28.9813876152;
66;7;33.5999984741;54.7000007629;13;69.4138638973;3;21.5;22.5;10;29.0;
67;8;35.2299995422;58.6400032043;13;71.2764892578;3;21.5;22.5;10;29.0;
68;8;36.83070755;62.3813591003;14;73.8085085154;3;21.5;22.5;11;29.0;
69;8;38.2807312012;66.9535751343;14;75.2572718859;3;21.5;22.5;11;30.0;
70;8;38.8691749573;69.3893280029;17;76.364983201;3;22.5;23.5;10;30.0700000525;
71;8;39.624256134;72.337310791;18;77.2640531063;3;23.5;24.5;10;30.1441510916;
72;9;40.7207145691;74.337310791;19;78.1815724373;3;23.5;25.5;10;30.2225923538;
73;9;40.1239547729;76.337310791;21;79.0610333681;3;23.5;26.5;10;30.305452466;
74;9;41.2732963562;77.337310791;23;79.8810158968;3;23.5;27.5;10;30.3928465843;
75;10;41.6136131287;78.337310791;23;80.7809514999;3;23.5;27.5;10;30.4848741293;
76;11;41.9774055481;79.337310791;22;81.7647174597;3;23.5;27.5;12;30.5816155672;
77;11;42.3775062561;80.337310791;23;82.8349058628;4;23.5;27.5;11;31.8347619772;
78;11;42.815120697;81.337310791;24;83.9923381805;4;23.7999992371;28.0;11;32.8754909039;
79;11;42.3800582886;83.337310791;25;85.2355549335;4;24.0340003967;28.3899993896;11;33.7382566929;
80;11;42.8475799561;84.9000015259;26;86.5603337288;4;24.2123565674;28.6872596741;12;34.4588832855;
81;11;41.1768836975;85.9000015259;26;87.9593029022;4;24.3458442688;28.9097423553;12;34.9222996235;
82;11;41.499080658;86.9000015259;26;90.4217395782;4;24.3999996185;29.0;12;35.2122063637;
83;11;43.8744773865;88.9000015259;28;91.9636311531;4;24.3999996185;29.0;12;35.508805275;
84;11;41.8744773865;96.9000015259;28;93.5386617184;4;24.3999996185;29.0;13;36.8116989136;
85;11;41.8744773865;99.9000015259;29;95.1277608871;5;23.3999996185;32.0;12;37.160397768;
86;11;40.4000015259;105.900001526;29;96.7107474804;5;23.3999996185;35.0;12;37.5154988766;
87;12;40.4000015259;111.100006104;30;98.2675663233;5;22.3999996185;37.5553894043;13;37.8763170242;
88;13;42.4000015259;110.100006104;29;99.7795528173;5;21.3999996185;39.6036682129;14;38.2420631647;
89;13;40.4000015259;115.100006104;29;101.230555058;5;20.3999996185;41.6503410339;14;38.611848712;
90;13;40.4000015259;119.89364624;31;102.607742786;5;19.3999996185;42.6953811646;14;38.9846899509;
91;13;43.4000015259;114.960708618;31;103.902036667;5;18.3999996185;43.7387542725;13;39.3595192432;
92;13;40.4000015259;119.027999878;31;105.108129978;5;18.0;42.7387542725;15;39.7351987362;
93;13;40.4000015259;123.09538269;33;107.224173427;5;18.0;44.7387542725;15;41.1105378866;
94;14;42.4000015259;125.162658691;32;108.371224284;5;19.0;47.7387542725;15;41.5443118811;
95;14;43.4000015259;127.229690552;32;112.671520829;5;20.0;49.8954582214;15;41.9782481194;
96;14;46.1199989319;128.138900757;30;116.785421014;5;20.0;49.8954582214;14;42.4111913443;
97;14;45.6340789795;131.910018921;31;120.387439251;5;20.0;51.0;14;42.8420114517;
98;16;47.987033844;132.51109314;28;126.408401251;4;18.0;41.0;12;41.2224998474;
99;18;51.2000007629;133.084564209;24;135.598053098;3;16.0;38.0;13;35.0199999809;
100;18;56.2000007629;135.430557251;24;139.317507863;3;16.0;40.0;14;36.6801953316;
