Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
20;2;31.1638870239;12.5;5;32.221560955;2;22.5869140625;12.5;6;28.9990065098;
21;2;31.4997024536;12.5;5;32.9999322891;2;22.6997013092;12.5;6;29.3989467621;
22;2;31.8499698639;12.5;5;33.7999305725;2;22.819683075;12.5;6;29.8212919235;
23;2;32.2099685669;12.5;5;34.6095304489;2;22.9463882446;12.5;6;30.2638244629;
24;3;32.5742874146;12.5;4;35.4158153534;2;23.0791473389;12.5;6;30.7236814499;
25;3;30.5742893219;13.5;4;36.2057704926;2;23.2171039581;12.5;7;31.19739151;
26;3;29.5742893219;14.5;4;36.9671163559;3;23.3592185974;12.5;6;31.680949688;
27;3;28.5742893219;15.5;4;37.689078331;3;23.504283905;12.5;6;32.1699318886;
28;3;28.25;16.5;4;38.362985611;3;23.6509799957;12.5;6;32.6596431732;
29;3;28.25;17.5;5;38.9826288223;3;23.7978935242;12.5;6;33.1452922821;
30;3;28.25;18.0930519104;5;39.5443630219;3;23.9435882568;12.5;6;33.6221752167;
31;3;28.25;18.3177452087;5;40.0469636917;3;22.0866527557;13.5;6;34.0858602524;
32;3;28.25;18.5187854767;5;40.4913063049;3;21.2257575989;14.5;6;34.5323524475;
33;3;29.25;18.5;5;40.8799352646;3;20.3597068787;15.5;6;34.9582242966;
34;3;30.25;19.5;5;42.2166004181;3;19.4874668121;16.5;6;35.3607130051;
35;3;32.25;21.5;5;42.535807848;3;18.6082134247;17.5;6;35.7377691269;
36;3;34.25;23.5;5;42.8130266666;3;17.6082134247;16.5;6;36.088060379;
37;3;35.7272644043;25.5;5;43.0531995296;3;17.6082134247;16.5;6;36.4109382629;
38;3;36.7412948608;26.5;5;43.1235172749;3;16.6082134247;15.5;7;36.7063741684;
39;3;37.7555847168;27.5;6;43.1558350325;3;16.6082134247;16.5;7;36.9748744965;
40;3;38.4201278687;27.5;8;43.1887089014;3;17.1082134247;17.5;7;37.2173805237;
41;3;38.4349212646;27.5;8;43.2221269608;3;17.6652145386;18.5;7;37.4351701736;
42;3;38.4499588013;27.5;8;43.2560760975;4;17.6652145386;18.0;6;38.6297597885;
43;3;38.4652328491;27.5;10;43.2905418873;4;18.6652145386;17.5;6;38.8428182602;
44;3;38.4807434082;27.5;11;43.3255085945;4;17.9772148132;16.5;6;40.0372748375;
45;3;38.4964790344;27.5;11;43.3609591722;4;20.9895706177;20.5;6;40.1635534763;
46;3;38.5124282837;27.5;11;43.3968753815;4;24.002281189;24.5;6;40.2482913733;
47;3;38.5285949707;27.5;13;43.4332377911;4;26.3397026062;27.5;6;40.3353949785;
48;3;38.5449562073;27.5;13;43.4700255394;4;27.6006183624;30.5;6;40.4248553514;
49;3;38.5615081787;27.5;13;43.5072168112;4;28.627456665;32.5;6;40.5166574717;
50;3;38.5782470703;27.5;15;45.2398608923;4;29.6549968719;32.5;6;40.6107792854;
51;3;39.3579368591;28.0;15;46.660498023;4;30.1832332611;32.5;6;40.7071920633;
52;3;39.9972229004;28.3899993896;16;47.8088972569;4;29.3999996185;33.8535957336;7;40.8058596849;
53;3;40.5140037537;28.6872596741;16;48.7286421061;4;29.8059101105;33.2264137268;7;40.9067386389;
54;5;40.9278869629;28.9097423553;12;64.3137665987;5;29.8513088226;33.2011871338;7;41.0097779036;
55;5;42.191192627;30.0;11;65.7075344324;5;29.8670845032;33.2264137268;7;41.1149187088;
56;5;43.3458900452;31.0;11;66.9006232023;5;30.3344764709;32.5;8;41.222094655;
57;5;43.4530410767;32.0;11;67.8088741302;5;30.3666286469;32.5;8;41.3312313557;
58;5;43.4795227051;33.0;12;68.6085736752;5;29.8831672668;33.3603363037;8;41.4422467947;
59;5;43.5063095093;34.0;12;69.3019402027;5;30.432674408;32.5;8;41.5550512075;
60;5;43.5333709717;34.0;12;69.8956620693;5;29.3999996185;34.2775268555;9;42.6695472002;
61;5;43.5606765747;34.0;11;70.3993086815;6;31.5008640289;33.5;8;42.8156301975;
62;6;40.5999984741;35.87840271;11;70.8238778114;6;29.3999996185;35.5;8;42.9637795687;
63;7;39.5999984741;36.9030342102;10;72.1806509495;6;28.9677333832;38.5;9;43.1138697863;
64;7;39.5999984741;36.9277992249;10;72.5016742945;6;28.7066307068;39.5;10;43.2657680511;
65;8;39.5999984741;37.9526672363;9;92.1447234154;6;27.5;43.5;10;43.4193342924;
66;8;40.5999984741;41.6966667175;9;95.6626517773;6;28.1212539673;43.5963249207;10;45.0612505674;
67;8;41.5999984741;47.1818695068;9;98.6229294538;6;28.7999992371;43.1490287781;10;46.4492790699;
68;8;41.0546417236;51.5689315796;9;101.871062517;6;28.0340003967;44.7319602966;10;48.619248271;
69;8;40.3030509949;54.8449478149;9;104.46551156;6;29.9279689789;45.9455833435;10;49.7290126085;
70;8;40.4000015259;58.9526672363;9;106.517636061;6;32.8833236694;43.9097442627;11;50.585849762;
71;8;41.4000015259;61.9526672363;10;108.115815163;6;34.0056762695;44.0;12;51.2525912523;
72;9;39.4000015259;62.9526672363;9;109.374802828;6;34.2167205811;45.0;12;51.9134446383;
73;8;39.4000015259;65.9526672363;9;110.451569557;7;35.2938842773;45.0;12;52.4611889124;
74;8;40.4000015259;65.5526657104;10;111.381935835;8;30.3999996185;48.4784927368;11;52.9864622355;
75;8;41.4000015259;66.5526657104;10;112.200284243;8;29.3229598999;50.6101455688;11;53.5351701975;
76;8;42.4000015259;68.0727005005;11;112.657104969;8;27.3999996185;52.5062561035;11;54.0706335306;
77;8;43.4000015259;69.1215744019;11;113.131124735;8;26.4392776489;55.3290710449;12;54.6274067163;
78;8;44.4000015259;67.1702041626;12;114.62167263;8;25.3999996185;55.5673866272;13;55.2052755356;
79;8;46.4000015259;69.2184753418;12;115.226651788;9;24.3999996185;56.8928451538;12;55.8037495613;
80;8;48.4000015259;71.2662811279;13;115.852432728;9;23.3999996185;57.1595001221;11;56.4220168591;
81;10;50.485244751;74.3135147095;11;116.496652365;8;24.0;58.3440170288;12;57.0589025021;
82;10;49.5496673584;78.020072937;11;117.156592727;8;26.0;58.7337684631;13;57.712833643;
83;11;48.1156616211;81.0829925537;11;117.829248667;8;28.2150840759;58.9804763794;13;58.3818171024;
84;11;47.9829216003;81.1447067261;12;118.511413455;8;26.5;60.2393798828;13;59.0634315014;
85;12;46.0511436462;84.2051010132;12;119.199777365;8;24.5;64.5092010498;13;59.7548408508;
86;13;45.1199798584;87.2640686035;11;119.891028643;8;23.5;67.2238006592;14;60.4528284073;
87;13;45.1891021729;87.3215103149;11;121.581957102;8;23.5;66.6234512329;16;61.1538543701;
88;13;44.2581977844;92.3773498535;11;123.299542427;8;22.0;69.0261535645;17;61.8541357517;
89;13;45.3269577026;98.4315109253;11;124.9008708;8;22.0;71.4293670654;15;62.5497469902;
90;13;46.5900878906;101.483947754;12;127.472331643;9;23.0;70.8304977417;14;63.2367329597;
91;14;45.8472366333;108.534599304;11;129.943858862;9;22.0;73.2268829346;15;63.9112281799;
92;15;48.9921379089;113.583442688;10;132.341652155;9;23.0;72.6159210205;16;64.5695767403;
93;15;53.2311630249;116.630455017;10;133.70513463;9;24.0;70.9459686279;15;65.2084410191;
94;15;54.4655151367;121.675605774;12;135.388267517;9;23.0;72.2655334473;12;65.8248915672;
95;15;55.7388305664;126.841934204;13;136.999845147;9;24.0;71.5726928711;12;66.416478157;
96;16;58.869884491;126.841934204;12;138.666213989;9;23.0;71.0529785156;12;67.9812710285;
97;16;58.0666236877;132.841934204;13;141.388122559;9;23.0;74.3734970093;13;68.5778751373;
98;17;60.2388114929;139.841934204;12;144.256014585;9;25.0;75.6761245728;14;69.1483871937;
99;17;65.3880081177;141.841934204;13;146.277022839;10;26.0;74.6960449219;14;93.6925004721;
100;17;65.7187042236;149.841934204;14;148.368104696;10;28.0;72.9228668213;16;95.8903474808;
