Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
20;2;25.8624305725;12.5;2;26.3968753815;2;22.7461681366;12.5;5;29.562889576;
21;2;25.8785934448;12.5;4;26.4332377911;2;22.8688659668;12.5;5;29.9934945107;
22;2;25.8949565887;12.5;4;26.4700255394;2;22.9980487823;12.5;5;30.4432339668;
23;2;25.9115104675;12.5;5;26.5072168112;2;23.1329708099;12.5;5;30.9089989662;
24;2;25.9282474518;12.5;5;26.5447884798;2;23.2726993561;12.5;5;31.3870959282;
25;2;25.9451541901;12.5;6;26.5827163458;2;23.4161281586;12.5;5;31.8733391762;
26;2;25.962223053;12.5;6;26.6209751368;2;23.562002182;12.5;5;32.36317873;
27;2;25.9794387817;12.5;6;26.6595385075;2;23.7089538574;12.5;5;32.8518595695;
28;2;25.9967918396;12.5;6;26.6983793974;2;23.8555583954;12.5;7;33.3346033096;
29;2;26.0142707825;12.5;6;26.7374696732;4;24.0003814697;12.5;5;33.8067913055;
30;2;26.0318603516;12.5;6;26.7767804861;4;22.142036438;13.5;5;34.2641468048;
31;2;26.0495510101;12.5;4;26.8162822723;4;21.142036438;13.5;4;34.7028827667;
32;2;26.0673274994;12.5;4;26.8559447527;4;20.142036438;13.5;5;35.1198272705;
33;2;26.0851745605;12.5;4;26.8957372904;4;19.5;13.5;4;35.5124940872;
34;2;26.1030807495;12.5;4;26.9356285334;5;18.5;13.5;3;37.8715062141;
35;2;26.1210327148;12.5;4;26.9755871296;5;19.5;14.5;3;38.315782547;
36;2;26.1390151978;14.5;4;27.015581131;5;20.5;15.5;3;38.7358760834;
37;2;26.1570110321;16.5;4;27.0555787086;5;20.61328125;16.5;3;39.1318540573;
38;2;26.1750106812;18.5;5;27.0955479145;5;21.190158844;17.5;3;40.5042560101;
39;2;26.1929969788;20.5;6;27.135456562;5;21.3778190613;16.9599990845;3;40.8739931583;
40;2;26.2109565735;22.5;6;27.17527318;5;22.4832496643;16.9692001343;4;41.2224447727;
41;2;26.2288722992;22.5;8;27.2149660587;5;21.5910720825;15.9784898758;4;41.5509682894;
42;2;26.2467346191;22.5;9;27.2545039654;5;22.987449646;16.5;4;41.8610178232;
43;2;26.2645263672;22.5;9;27.293856144;5;25.1049900055;20.5;4;43.1426095963;
44;3;26.2822341919;22.5;9;35.8329925537;5;27.5441551208;24.5;5;43.3415170908;
45;3;27.2998466492;23.5;9;36.2118837833;5;29.3618354797;28.5;6;43.5438935757;
46;3;28.3173484802;24.5;9;36.574044466;5;30.7757606506;32.5;6;43.7494376898;
47;3;28.3347244263;25.5;10;36.9180967808;5;31.9076347351;36.1571655273;6;43.9578305483;
48;3;28.3519668579;26.5;10;37.2430696487;5;33.0406723022;37.1440620422;7;44.1687394381;
49;3;28.3690605164;27.5;10;37.5483858585;6;33.5816726685;37.7151107788;5;59.3818198442;
50;4;28.3859939575;28.5;10;37.8338332176;6;35.0590133667;38.1177902222;7;60.3467191458;
51;5;28.4027557373;29.5;9;38.0995259285;6;35.817817688;39.7450790405;5;61.2324538231;
52;5;28.419336319;30.5;11;38.3458588123;6;35.9351119995;40.7615509033;6;62.0378297567;
53;5;28.4357261658;31.5;11;38.5734548569;6;36.051486969;41.0783309937;5;62.7650113106;
54;5;28.4519119263;32.5;11;38.7831175327;6;37.16664505;41.0459976196;6;63.4186552763;
55;5;28.4678840637;33.5;11;38.9757812023;6;36.7287101746;41.2581672668;7;64.0050429106;
56;5;28.4836387634;34.2406158447;11;39.1524703503;6;36.8600540161;42.2089576721;7;64.5312914848;
57;5;28.4991664886;34.3259277344;12;39.3099038601;6;34.5020446777;44.9970855713;7;65.0047248602;
58;5;28.5144577026;34.4000015259;12;41.34334445;7;32.8582687378;46.9944038391;6;65.3387026787;
59;5;30.529504776;36.4000015259;13;42.7371653318;7;31.4797840118;48.1050224304;6;65.5541937351;
60;5;33.0070991516;39.0035018921;13;43.9048445225;7;30.8322544098;51.0316925049;6;65.7681497335;
61;5;33.9294929504;41.4864730835;13;44.8827379942;7;30.9318943024;53.0577735901;7;65.9803014994;
62;5;34.2774391174;43.8669395447;15;45.6187795401;7;32.0285568237;52.0848731995;7;68.2032606602;
63;6;34.5623283386;46.1097412109;14;46.069534421;7;31.2384853363;54.0876617432;8;70.0745863914;
64;6;34.7326583862;46.2000007629;14;46.3532788754;7;31.4241790771;56.1032867432;10;72.6408709288;
65;6;34.8264045715;46.2000007629;14;46.6509428024;7;33.5880050659;56.130607605;10;74.0114079714;
66;6;34.0672531128;46.9624099731;15;46.9628628492;7;34.7325134277;56.1683616638;11;75.0129858255;
67;6;34.0927772522;47.0317420959;16;47.2892804146;7;34.6709747314;57.8297920227;11;75.5649527311;
68;7;34.1178970337;47.1059417725;15;47.6303192377;7;34.9234809875;58.82239151;12;76.0937865973;
69;7;34.1425895691;46.2000007629;13;47.9859668016;7;34.9000091553;60.815322876;13;76.4912364483;
70;7;34.1668395996;47.2000007629;14;48.3560528755;7;35.0477905273;60.8085784912;13;76.8469386101;
71;7;34.1906280518;48.2000007629;14;48.7402319908;7;36.1055831909;61.5340461731;16;77.1663563251;
72;7;34.2139358521;51.2000007629;13;49.1379663944;7;35.125;60.6225547791;17;77.469850421;
73;7;34.2367477417;54.2000007629;13;49.5485146046;7;35.125;59.7143707275;17;77.7782255411;
74;7;34.2590522766;55.2000007629;13;49.9709227085;7;35.125;59.8000030518;17;78.0906659365;
75;8;34.2808380127;57.2000007629;12;50.4040241241;7;35.125;59.8000030518;17;78.4063190222;
76;8;34.3020973206;58.871421814;12;50.8464436531;7;34.125;62.8000030518;18;78.724306941;
77;8;34.3228225708;59.9854354858;12;51.2966108322;7;34.125;65.0860137939;19;79.0437395573;
78;8;34.3430023193;61.102142334;11;51.7527813911;7;34.125;61.4660110474;19;79.3637254238;
79;8;34.3626403809;63.2209243774;12;52.2130646706;7;34.125;60.1800041199;19;79.6833848953;
80;8;34.3817329407;65.3411254883;12;52.6748504639;7;34.125;59.1800041199;22;80.001860857;
81;8;34.3999977112;63.4620361328;14;53.0973036289;7;34.125;59.1800041199;21;80.3183300495;
82;8;34.3999977112;63.5829391479;15;53.5189156532;7;34.125;59.1800041199;21;80.6320103407;
83;8;34.3999977112;63.7031021118;16;53.9376034737;7;34.125;59.1800041199;22;80.9421696663;
84;8;34.3999977112;63.8218040466;16;54.3513467312;7;34.125;59.1800041199;23;81.2481298447;
85;8;34.3999977112;63.9383544922;17;54.7582321167;7;34.125;59.1800041199;23;81.5334830284;
86;8;34.3999977112;64.0521087646;18;55.1564903259;7;34.125;59.1800041199;23;81.8094124794;
87;8;34.3999977112;64.1624755859;20;55.5445282459;7;34.125;59.1800041199;24;82.0796816349;
88;8;34.3999977112;64.2689437866;16;55.9209518433;7;34.125;59.1800041199;25;82.3438630104;
89;8;34.3999977112;64.3710708618;17;56.2845830917;7;34.125;61.1800041199;25;82.6015892029;
90;8;34.3999977112;65.4684906006;17;56.6344661713;7;34.125;63.1800041199;26;82.8525502682;
91;8;34.3999977112;66.5609512329;16;56.9698681831;7;34.125;65.1800079346;26;83.0964903831;
92;8;34.3999977112;67.6482543945;17;57.2902727127;7;34.125;66.615524292;27;83.3332047462;
93;8;36.3999977112;66.5609512329;17;57.5953636169;7;34.125;67.6681442261;27;83.5625350475;
94;8;34.3999977112;69.5609512329;17;57.8850102425;7;34.125;63.6681442261;27;83.784365654;
95;8;34.3999977112;72.5609512329;16;58.1592473984;7;34.125;63.6681442261;28;83.9986200333;
96;8;36.3999977112;69.5609512329;12;58.4182538986;7;34.125;66.6681442261;28;84.2052574158;
97;8;34.3999977112;72.5609512329;13;58.6623282433;7;34.125;69.6681442261;28;84.3492274284;
98;8;34.3999977112;75.5609512329;12;58.8918690681;7;34.125;72.6681442261;30;84.464515686;
99;8;35.3999977112;75.5609512329;12;59.1073532104;7;35.125;72.6681442261;30;84.5777130127;
100;8;35.3999977112;75.5609512329;12;59.2955703735;7;34.125;75.3000030518;30;84.688598156;
101;8;32.5999984741;78.5609512329;13;59.3858294487;7;34.125;77.3000030518;31;84.7969703674;
102;8;33.5999984741;78.5609512329;13;59.4727659225;7;35.125;76.3000030518;32;84.9026489258;
103;8;33.5999984741;77.0309371948;13;60.084713459;7;35.125;75.3000030518;31;85.0054745674;
104;8;34.5999984741;77.3192977905;14;60.7050275803;7;34.125;77.3000030518;31;85.1053099632;
105;8;36.5999984741;74.6123962402;14;61.3295440674;7;35.125;76.3000030518;31;85.2620396614;
106;7;33.5999984741;74.9078826904;14;61.9539270401;8;35.125;76.3000030518;30;86.4482569695;
107;7;34.5999984741;74.2032775879;15;62.5737953186;8;34.125;79.7608032227;29;87.6458714008;
108;7;34.5999984741;72.4960861206;15;64.1848549843;8;35.125;80.2228927612;29;88.8412013054;
109;7;36.5999984741;72.7838897705;16;64.8530296087;8;35.125;80.6796188354;30;90.0205965042;
110;7;39.0999984741;75.0643615723;16;65.5087279081;8;34.125;83.9299163818;29;91.171125412;
111;7;38.0999984741;75.33543396;17;66.1487779617;8;35.125;83.651763916;30;92.2811877728;
112;7;38.0999984741;76.5952758789;17;66.770504117;8;36.125;80.9431915283;30;93.3409991264;
113;7;39.0999984741;78.8423843384;18;67.3717660904;8;34.125;84.2288208008;32;94.3428962231;
114;7;38.0999984741;78.075592041;18;67.9509738684;8;35.125;84.5064163208;33;95.2814548016;
115;7;38.0999984741;78.2940826416;19;68.5070759058;8;35.125;84.7739639282;33;96.153434515;
116;7;39.0999984741;79.4973678589;19;69.0395226479;8;35.125;85.0297622681;34;96.9575929642;
117;7;38.0999984741;78.6852874756;21;69.548217535;8;35.125;85.2723922729;35;97.6944029331;
118;7;38.0999984741;78.8579559326;22;70.0334529877;8;35.125;85.5008163452;35;98.3657262325;
119;7;39.0999984741;80.0157165527;23;70.4958379269;8;34.125;88.7143325806;35;98.9744768143;
120;7;38.0999984741;79.1591033936;23;70.9362335205;8;35.125;88.4819641113;36;100.524312019;
121;7;38.0999984741;79.2888259888;25;71.3556814194;8;37.125;86.6648330688;37;101.079352856;
122;7;39.0999984741;80.405670166;26;71.755341053;8;36.125;90.8325271606;38;101.464403629;
123;7;38.0999984741;79.5105133057;26;72.1303818226;8;37.125;91.9854812622;45;101.787512898;
124;6;31.5999984741;74.6000061035;27;62.3748226166;9;38.125;90.1242828369;39;112.093796492;
125;6;32.5999984741;75.6000061035;26;62.6164448261;9;37.125;95.2496643066;39;112.384425521;
126;6;33.5999984741;73.6000061035;27;62.8551776409;9;39.125;96.362449646;39;112.660646081;
127;6;32.5999984741;74.6000061035;27;63.0909364223;9;40.125;94.4635238647;40;112.87677145;
128;6;32.5999984741;75.6000061035;25;63.2536101341;9;38.125;98.5209197998;35;113.013178945;
129;6;33.5999984741;70.6000061035;26;63.408039093;9;39.125;99.5209197998;35;113.151816845;
130;6;32.5999984741;73.6000061035;25;63.5645349026;9;40.125;97.5209197998;34;113.292631269;
131;6;32.5999984741;74.6000061035;26;63.722638607;9;38.125;98.5209197998;35;113.435555339;
132;6;32.5999984741;75.6000061035;25;63.8818693161;9;39.125;99.5209121704;36;113.580508471;
133;6;33.5999984741;70.6000061035;24;64.0417299271;9;40.125;98.5209197998;35;113.727394819;
134;6;34.5999984741;69.1999969482;24;64.2017126083;9;38.125;100.5209198;32;113.876102448;
135;6;32.5999984741;72.6000061035;25;64.3613057137;9;39.125;98.5209197998;32;114.026503325;
136;6;32.5999984741;73.6000061035;25;64.5200004578;9;40.125;95.5209197998;33;114.178452253;
137;6;33.5999984741;74.6000061035;27;64.6772966385;9;38.125;98.5209197998;34;114.331787348;
138;6;35.5999984741;75.6000061035;26;64.8327093124;9;39.125;98.5209197998;34;114.486329079;
139;6;37.5999984741;76.4000015259;26;64.9857754707;9;40.125;95.5209197998;33;114.641881227;
140;6;39.5999984741;76.4000015259;27;65.1360578537;9;42.125;96.5209197998;33;114.783490896;
141;6;41.5999984741;76.4000015259;24;65.2831516266;9;45.125;96.5609130859;33;114.900856972;
142;6;43.5999984741;76.4000015259;25;65.4266867638;9;48.125;96.8600006104;33;115.019767284;
143;6;45.5999984741;76.4000015259;25;65.5663323402;9;50.125;96.6999969482;34;115.139961004;
144;6;47.1999969482;76.4000015259;26;65.701798439;9;52.125;95.6999969482;35;115.261164665;
145;6;48.1999969482;76.4000015259;27;65.8328371048;9;54.125;94.6999969482;35;115.383094311;
146;6;49.1999969482;76.4000015259;28;65.9592442513;9;56.125;93.6999969482;32;115.50545764;
147;6;50.1999969482;76.4000015259;29;66.0808577538;9;58.125;93.6999969482;33;115.627957344;
148;6;51.1999969482;76.4000015259;30;66.1975579262;9;60.125;93.6999969482;34;115.750293732;
149;6;52.1999969482;76.4000015259;32;66.3092651367;9;62.125;93.6999969482;34;115.872167349;
150;6;53.1999969482;76.4000015259;30;66.4159379005;9;60.625;94.6999969482;35;115.993282318;
151;6;54.1999969482;76.4000015259;31;66.5175704956;9;59.625;95.6999969482;33;116.113348961;
152;6;54.1999969482;76.4000015259;32;66.6141886711;9;58.625;96.6999969482;35;116.232087135;
153;6;54.1999969482;76.4000015259;29;66.7058486938;9;57.625;97.6999969482;31;116.349227428;
154;6;54.1999969482;77.4000015259;30;66.7926325798;9;56.625;98.6999969482;33;116.464515686;
155;6;54.1999969482;78.4000015259;31;66.8746447563;9;55.625;99.6999969482;31;116.577713013;
156;6;54.1999969482;79.4000015259;31;66.9520087242;9;54.625;100.700012207;31;116.688598156;
157;7;54.1999969482;77.6000061035;28;71.0;8;51.625;95.8600082397;32;112.796970367;
158;7;55.1999969482;78.4000015259;18;71.0;8;50.625;96.8600082397;25;112.902648926;
159;7;56.1999969482;83.8000030518;13;71.0;8;49.625;97.4599990845;23;113.005474567;
160;7;56.1999969482;86.3999938965;13;71.0;8;49.625;104.86000824;23;113.105309963;
161;7;56.1999969482;88.3999938965;15;71.0;8;49.625;108.86000824;23;113.202039719;
162;6;54.1999969482;88.1999969482;14;67.0;9;49.625;111.86000824;18;117.295570374;
163;6;54.1999969482;90.4000091553;14;67.0;9;50.625;116.660011292;20;117.385829449;
164;6;54.1999969482;92.2000045776;19;67.0;9;51.625;120.660011292;20;117.472765923;
165;6;54.1999969482;93.2000045776;19;67.0;9;51.625;123.660011292;21;117.556347847;
166;6;54.1999969482;94.2000045776;18;67.0;9;51.625;125.660011292;22;117.636562347;
167;6;54.1999969482;95.2000045776;19;67.0;9;51.625;127.660011292;24;117.713413239;
168;6;54.1999969482;96.2000045776;20;67.0;9;51.625;128.660003662;24;117.786921024;
169;6;54.1999969482;96.4500045776;21;67.0;9;51.625;129.660003662;25;117.857120991;
170;7;54.1999969482;96.4500045776;23;67.0;9;51.625;129.860015869;27;117.924060822;
171;7;54.1999969482;96.4500045776;23;67.0;9;51.625;129.860015869;27;117.987800121;
172;7;54.1999969482;96.4500045776;24;67.0;9;51.625;129.860015869;29;118.0;
173;7;54.1999969482;96.4500045776;25;67.0;9;51.625;129.860015869;23;118.0;
174;7;54.1999969482;96.4500045776;25;67.0;9;51.625;129.860015869;24;118.0;
175;7;54.1999969482;96.4500045776;25;67.0;9;51.625;129.860015869;24;118.0;
176;7;54.1999969482;96.4500045776;32;68.0;9;51.625;129.860015869;25;118.0;
177;7;55.1999969482;97.4500045776;30;68.0599999428;9;53.625;127.86000824;20;118.0;
178;7;56.1999969482;98.4500045776;30;68.1229639053;9;52.625;129.860015869;21;118.0;
179;7;56.1999969482;99.4500045776;30;68.1889609098;9;53.625;132.860015869;22;118.0;
180;7;56.1999969482;100.450004578;31;68.2580518723;9;54.625;133.860015869;23;118.0;
181;7;56.1999969482;101.450004578;33;68.3302885294;9;54.625;131.860015869;24;118.0;
182;7;56.1999969482;101.450004578;33;68.4057120085;9;53.625;133.860015869;25;118.0;
183;7;56.1999969482;101.450004578;33;68.484351635;9;53.625;131.860015869;22;118.0;
184;7;56.1999969482;101.450004578;34;68.5662232637;9;52.625;133.860015869;23;118.0;
185;7;56.1999969482;101.450004578;34;68.6513283253;9;53.625;136.860015869;23;118.0;
186;7;56.1999969482;101.450004578;35;68.7396525145;9;53.625;134.860015869;25;118.0;
187;7;56.1999969482;101.450004578;35;68.8311642408;9;53.625;134.860015869;27;118.0;
188;7;56.1999969482;101.450004578;33;68.9258141518;9;52.625;135.060012817;23;118.0;
189;7;56.1999969482;101.450004578;34;69.0235335827;9;53.625;136.060012817;23;118.0;
190;7;56.1999969482;101.450004578;34;69.1242339611;9;53.625;136.060012817;23;118.0;
191;7;56.1999969482;104.450004578;34;69.2278065681;9;52.625;135.060012817;24;118.0;
192;7;56.1999969482;106.299995422;33;69.3341217041;9;53.625;139.060012817;21;118.0;
193;7;56.1999969482;106.699996948;33;69.4430289268;9;54.625;143.060012817;19;118.0;
194;7;56.1999969482;106.699996948;33;69.5543570518;9;55.625;147.060012817;18;118.0;
195;7;56.1999969482;106.699996948;33;69.667914629;9;56.625;150.039993286;16;118.0;
196;7;56.1999969482;106.699996948;33;69.7834908962;9;57.625;151.039993286;19;118.0;
197;7;56.1999969482;106.699996948;32;69.9008569717;9;58.625;152.039993286;18;118.0;
198;7;56.1999969482;106.699996948;32;70.0197672844;9;59.625;152.079986572;18;118.0;
199;7;56.1999969482;106.699996948;31;70.1399610043;9;60.625;152.079986572;18;118.0;
200;8;56.1999969482;106.699996948;24;76.2611646652;8;59.125;137.879989624;18;112.0;
201;9;57.1999969482;107.699996948;20;86.3830943108;8;47.625;133.880004883;19;102.0;
202;11;60.1999969482;107.699996948;15;105.126950502;6;35.2249984741;108.879997253;17;84.0;
