Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
71;5;27.5999984741;25.0;7;32.5825970173;5;28.0;31.0;10;31.8170682192;
72;5;28.5999984741;26.0;6;32.6540019512;5;27.0;32.0;11;32.8749042749;
73;5;29.0680866241;27.0;5;32.7244821787;6;27.0;34.0;10;33.083496809;
74;5;29.0772609711;28.0;5;32.7940045595;6;27.0;36.0;10;33.3135626316;
75;5;29.086517334;29.0;5;32.8625400066;6;26.0;38.0;9;33.5673695803;
76;5;29.0958518982;29.0;5;32.9300628901;6;25.0;40.0;9;33.8472719193;
77;5;29.1052627563;29.0;6;32.9965510368;6;24.0;42.0;9;34.1556555033;
78;6;29.1147480011;29.0;5;33.0619859695;6;25.0;41.0;9;34.4948630333;
79;6;28.5999984741;30.0;5;33.1263520718;6;26.0;41.0;9;34.8670971394;
80;6;28.5999984741;31.0;5;33.1896375418;6;24.0;43.0;9;35.2742986679;
81;6;28.5999984741;32.0;5;33.2296639681;6;23.0;45.0;9;35.7180039883;
82;6;28.5999984741;33.0;5;33.2514331341;6;22.0;47.0;9;36.1991813183;
83;6;28.5999984741;34.0;5;33.2733153105;6;21.0;49.0;9;36.7180576324;
84;6;28.5999984741;34.5093269348;4;33.2953014374;6;20.0;51.0;11;37.2739439011;
85;6;28.5999984741;34.518119812;5;33.3173824549;6;19.0;53.0;11;37.865080595;
86;6;28.5999984741;34.5269546509;6;33.3395489454;6;19.0;55.0;12;38.4885179996;
87;6;28.5999984741;34.5358200073;5;33.3617914915;6;19.0;57.0;13;39.1400558949;
88;6;28.5999984741;32.5358200073;6;33.3841004372;7;19.0;59.0;12;49.8142659664;
89;7;28.5999984741;31.5358200073;5;33.4064661264;7;21.0;58.314414978;12;51.0046064854;
90;7;28.5999984741;30.5358200073;5;33.428878665;7;21.0;60.3425788879;13;52.1761393547;
91;7;28.5999984741;30.5358200073;5;33.4513280392;7;21.0;62.3705215454;12;53.3177552223;
92;7;28.5999984741;31.0;3;33.4738043547;7;21.0;64.3982162476;11;54.4191563129;
93;7;28.5999984741;32.0;4;33.4962974787;7;21.0;66.4256286621;11;55.4712347984;
94;6;28.5999984741;33.0;4;33.5187973976;8;21.0;68.4527282715;10;56.4663898945;
95;6;28.5999984741;34.0;4;33.5412938595;8;21.0;71.4794845581;10;57.3987529278;
96;6;28.5999984741;35.0;5;33.5637768507;8;22.0;71.5058746338;10;58.2643077374;
97;6;28.5999984741;35.5999984741;6;33.5862361193;8;21.0;71.531867981;10;58.5608887672;
98;6;28.5999984741;35.5999984741;7;33.6086617708;8;21.0;73.3274536133;13;59.2944383621;
99;6;28.5999984741;35.5999984741;8;33.6310436726;8;22.0;72.3555145264;13;59.9602231979;
