Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
20;1;23.25;12.5;5;25.0;2;21.5;13.3650951385;6;28.0888605118;
21;1;23.25;12.5;5;25.0;2;22.4266586304;12.5;5;28.3023359776;
22;1;23.25;12.5;5;25.0;2;21.5;13.4907007217;5;28.5235154629;
23;1;23.25;12.5;5;25.0;2;21.5;13.5570545197;5;28.7517154217;
24;1;23.25;12.5;5;25.0;3;21.5;13.6255149841;4;28.986133337;
25;1;23.25;12.5;5;25.0;3;21.5;12.5;4;29.22585392;
26;1;23.25;12.5;5;25.0;3;22.5;12.5;4;29.4698610306;
27;1;23.25;12.5;6;25.0;3;22.8409576416;12.5;4;29.7170505524;
28;1;23.25;12.5;5;25.0;3;21.5;13.5;3;29.9662499428;
29;1;23.25;12.5;6;25.0;3;21.5;14.5;2;30.2162384987;
30;1;23.25;12.5;6;25.0;3;20.5;13.5;2;30.4657707214;
31;1;23.25;12.5;7;25.0;3;20.1397323608;14.5;2;31.7136011124;
32;1;23.25;12.5;7;25.0;3;20.2140808105;15.5;3;32.0285090208;
33;1;23.25;12.5;6;25.0;3;20.2875518799;16.5;3;32.3434728384;
34;1;23.25;12.5;6;25.0;3;19.359796524;17.5;4;32.6575303078;
35;1;23.25;12.5;6;25.0;3;18.430480957;18.5;4;32.9698001146;
36;1;23.25;12.5;5;25.0;3;17.9993038177;19.5;4;33.2794938087;
37;1;23.25;12.5;5;25.0;3;18.0659942627;20.5;4;33.5859268904;
38;1;23.25;12.5;5;25.0;3;17.0659942627;19.5;4;33.8885241747;
39;1;23.25;13.5;5;25.0;3;17.0659942627;19.5;4;34.1868200302;
40;1;23.25;14.5;6;25.0;3;18.0659942627;20.5;4;34.4804565907;
41;1;23.25;15.5;7;25.0;3;17.0659942627;19.5;5;34.7691760063;
42;1;23.25;16.5;8;25.0;3;17.0659942627;19.5;5;35.0528128147;
43;1;23.25;17.5;8;25.0;3;17.0;18.5;5;35.331278801;
44;1;23.25;17.5;9;25.0;3;17.0;18.5;6;35.6045541763;
45;1;23.25;17.5;10;25.0;3;19.0;19.5;5;35.8726687431;
46;1;23.25;17.5;10;25.0;3;20.5441169739;21.5;5;36.1356899738;
47;2;24.25;18.5;10;26.0;4;21.5827789307;23.5;6;36.3937077522;
48;2;25.25;19.5;9;26.0900000334;4;22.6186981201;25.5;6;36.6468236446;
49;2;25.25;20.5;10;26.1871190071;4;23.6519813538;27.5;6;36.8951370716;
50;2;25.25;21.5;9;26.2917383909;4;24.6827468872;27.5;7;37.1016800404;
51;2;25.25;22.5;9;26.4042263031;4;23.6827468872;28.5;6;37.2536101341;
52;2;25.25;22.5;9;26.5249304771;4;23.5;29.5;7;37.408039093;
53;2;25.25;22.5;9;26.6541694403;4;23.5;30.5;7;37.5645349026;
54;3;25.25;22.5;8;26.7922235727;4;23.5;31.5;7;37.722638607;
55;4;25.25;22.5;7;26.9393253326;4;23.5;32.0;8;37.8818693161;
56;4;25.25;22.5;8;27.0956480503;5;23.5;31.6399993896;5;53.0417299271;
57;4;25.25;22.5;8;27.261295557;5;25.5;30.6399993896;6;53.9517126083;
58;4;25.25;22.5;8;27.4362905025;5;25.5;32.6399993896;6;54.7806801796;
59;4;25.25;22.5;8;27.6205644608;5;25.5;34.6399993896;6;55.5272903442;
60;4;25.25;22.5;7;27.8139474392;5;25.5;34.9392700195;8;56.1935663223;
61;4;25.25;22.5;6;28.016159296;5;25.5;34.8883743286;8;56.7840356827;
62;4;25.25;22.5;6;29.2268030643;5;25.5;34.8448677063;8;57.3048653603;
63;4;26.25;23.5;6;30.4753608704;5;25.5;34.80809021;11;57.7630758286;
64;4;28.25;25.5;6;31.9565365314;5;25.5;34.7772979736;11;58.1659145355;
65;4;29.7000007629;28.0;7;34.3947222233;5;25.5;34.7517242432;11;58.4266867638;
66;5;30.5189990997;30.9099998474;5;36.5096387863;5;25.5;34.7399978638;11;58.5663323402;
67;5;31.1674842834;33.6305389404;6;38.3361890316;5;25.5;34.7399978638;12;58.701798439;
68;5;31.6598072052;35.6857910156;6;39.9329383373;5;25.5;34.7399978638;12;58.8328371048;
69;5;32.0210914612;35.5789909363;6;41.3644798994;5;25.5;34.7399978638;11;58.9592442513;
70;5;32.2793617249;36.4337005615;7;42.5555921793;5;25.5;34.7399978638;11;59.0808577538;
71;5;32.4000015259;36.5994262695;7;43.5449171066;5;25.5;34.7399978638;12;61.0083665848;
72;5;32.4000015259;36.6324005127;7;44.600279808;5;25.7999992371;35.2658004761;12;62.6025762558;
73;5;32.4000015259;36.6666717529;7;45.7199532986;5;26.0340003967;35.6851005554;12;63.9086270332;
74;5;32.4000015259;36.7022247314;8;46.9003802538;5;26.2123565674;36.014251709;13;64.9739379883;
75;6;32.4000015259;36.7390556335;7;49.1358245611;5;26.3458442688;36.2702903748;13;65.6802330017;
76;6;33.4000015259;37.7771339417;7;50.4780955315;5;26.3999996185;36.3963775635;13;65.9446353912;
77;6;34.4000015259;38.8164367676;8;51.8593819141;5;26.3999996185;36.4514694214;14;66.1876091957;
78;6;34.4000015259;39.0;8;53.266485095;5;26.3999996185;36.5;14;66.3178768158;
79;6;34.4000015259;40.8985481262;8;54.6840794086;5;26.3999996185;37.5;14;66.4409723282;
80;6;32.4000015259;42.0;8;56.0953835249;5;26.3999996185;38.5;15;66.5569791794;
81;6;33.4000015259;41.9850006104;7;56.7873566151;6;26.3999996185;39.5;14;66.6660280228;
82;6;31.4000015259;42.0;7;57.4104856253;6;26.3999996185;40.5;14;66.7682905197;
83;6;32.4000015259;41.6199989319;6;58.0320048332;6;26.3999996185;41.5;14;66.8639731407;
84;6;33.4000015259;40.4580001831;9;59.6357547045;6;24.3999996185;40.5;15;66.9533100128;
85;7;31.4000015259;43.4580001831;8;60.1089243889;6;25.3999996185;40.5;15;67.0;
86;7;32.4000015259;44.1809806824;8;60.552364409;6;26.3999996185;41.5;15;67.0;
87;7;30.4000015259;47.1809806824;9;60.9595243931;6;26.3999996185;42.5;15;67.0;
88;7;29.4000015259;44.1809806824;10;61.3271766305;6;26.3999996185;43.5;15;67.0;
89;7;28.4000015259;43.1809806824;11;61.6548335552;6;26.3999996185;44.5;16;67.0;
90;7;27.4000015259;44.1809806824;11;61.9440755844;6;26.3999996185;45.5;16;68.0;
91;7;28.4000015259;44.1809806824;11;62.1978816986;6;27.3999996185;47.5;15;69.0800000429;
92;7;29.4000015259;47.1809806824;12;62.4200477004;6;27.3999996185;51.5;16;69.1955360174;
93;7;30.4000015259;44.1809806824;12;62.61471802;6;27.3999996185;55.5;16;71.2574400902;
94;7;31.4000015259;45.5083732605;12;62.6772993505;6;28.3999996185;57.3379974365;17;72.949857831;
95;7;32.4000015259;41.45753479;11;62.6677787304;6;29.3999996185;60.9951248169;18;74.3299136162;
96;7;30.4000015259;40.45753479;11;62.6704030633;6;28.3999996185;61.1129760742;18;75.4600965977;
97;7;29.4000015259;41.45753479;12;62.6837930083;6;28.3999996185;61.8839874268;18;76.2267217636;
98;7;30.4000015259;39.45753479;13;62.7066958398;6;27.3999996185;61.8839874268;19;76.7520781755;
99;7;31.4000015259;39.3001861572;13;62.7379765511;6;26.3999996185;61.8839874268;20;77.2530401945;
100;7;29.4000015259;40.3001861572;13;62.7766034603;6;26.3999996185;61.9917068481;18;77.7312288284;
