Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
33;2;26.0243034363;12.5;5;26.7771017551;3;20.5;13.5;5;27.1926498413;
34;2;26.0496959686;12.5;5;26.8343759775;3;19.1577949524;13.5;5;27.2542052269;
35;2;26.0754699707;12.5;5;26.8924454451;3;19.5;13.5;5;27.3161010742;
36;2;26.101600647;12.5;5;26.9512542486;3;18.1948299408;13.5;5;27.3782629967;
37;2;26.1280651093;14.5;5;27.0107431412;3;17.2134780884;14.5;6;27.4406147003;
38;2;26.1548347473;16.5;6;27.0708494186;3;16.2321853638;15.5;6;27.5030794144;
39;2;26.1818828583;18.5;6;27.1315076351;3;15.2509241104;16.5;7;27.5655794144;
40;2;26.2091789246;20.5;6;27.1926498413;3;14.7696743011;17.5;7;27.628036499;
41;2;26.2366924286;22.5;7;27.2542052269;3;15.0;16.5;7;27.690372467;
42;2;26.2643928528;22.5;7;27.3161010742;3;14.8071117401;16.5;7;27.7525100708;
43;2;26.2922458649;22.5;7;27.3782629967;3;15.0;15.5;7;27.8143725395;
44;2;26.3202190399;22.5;8;27.4406147003;3;16.0;14.9071865082;7;27.8758842945;
45;2;26.3482761383;22.5;8;27.5030794144;3;14.8627653122;14.5;7;27.936971426;
46;2;26.3763847351;22.5;8;27.5655794144;3;15.0;16.5;7;27.9975619316;
47;3;27.404510498;23.5;8;28.628036499;3;16.0;18.5;7;28.0575861931;
48;3;28.4326171875;24.5;8;28.7303724289;3;17.0;20.5;7;28.1169772148;
49;3;28.4606666565;25.5;8;28.8336939812;3;18.0;21.5;7;28.1756706238;
50;3;28.4886302948;26.5;10;28.937926054;3;19.0;22.5;8;28.2336053848;
51;3;28.5164680481;27.5;10;29.0429917574;3;20.0;23.5;8;28.2907235622;
52;3;28.5441474915;27.5;10;29.1488128901;3;21.0;24.145362854;8;28.346971035;
53;3;28.5716362;27.5;11;29.2553098202;3;21.5;24.1734848022;9;28.4022974968;
54;3;28.598903656;27.5;11;29.3624022007;4;22.5;25.2011489868;8;29.4566559792;
55;3;28.62591362;27.5;12;29.4700086117;4;24.5;24.5;9;29.540004015;
56;4;28.652639389;27.5;11;29.5780466795;5;23.5;26.5;9;29.6228940487;
57;4;28.6790523529;27.5;11;29.6864336729;5;23.5;26.5;9;29.7052843571;
58;4;28.705121994;27.5;11;29.7950861454;5;24.5;27.5;9;29.7871363163;
59;4;28.7308254242;27.5;10;29.9039206505;5;24.5990867615;27.5;7;29.8684140444;
60;4;28.7561378479;27.5;11;31.1109319925;5;24.6137733459;27.5;7;29.9490844011;
61;4;29.2611579895;28.0;11;32.1013903618;5;24.628112793;27.5;8;30.0291171074;
62;4;29.6672782898;28.3899993896;11;32.909481883;5;24.6420974731;27.5;8;31.1084840298;
63;4;29.9898967743;28.6872596741;12;33.5707942247;5;25.6557235718;28.5;8;31.237159729;
64;5;30.2450523376;28.9097423553;11;33.9700610638;5;26.6689853668;29.5;8;31.3670959473;
65;5;30.380897522;29.0;11;34.190841198;5;26.6818847656;30.5;10;31.4982967377;
66;5;30.4350814819;29.0;11;34.4132599831;5;25.5;32.5;10;31.6088200808;
67;5;30.488702774;29.0;11;34.6369171143;5;26.5;32.5;10;31.7032110691;
68;5;30.5416412354;29.0;12;35.8614053726;5;26.7000007629;32.5;10;31.8000688553;
69;5;31.5937786102;30.0;12;36.1463127136;5;26.7000007629;33.4310302734;10;31.8993725777;
70;5;32.6450042725;31.0;12;36.4341869354;5;26.7000007629;33.4745101929;12;32.0010926723;
71;5;32.6952209473;32.0;13;36.7246822119;6;26.7000007629;33.5194129944;11;32.1051905155;
72;5;32.7443313599;33.0;13;37.017444849;6;26.7000007629;33.5657310486;11;32.2116184235;
73;5;32.7922554016;34.0;13;37.3121174574;6;26.7000007629;33.6134490967;12;33.4724351168;
74;5;32.8389129639;34.0;14;37.6083379984;6;27.0359992981;33.0;12;34.5160534382;
75;5;32.8842430115;34.0;14;37.90574193;6;26.0340003967;34.3899993896;12;35.3766380548;
76;5;32.9281921387;34.0;13;38.2039619684;6;27.2123565674;34.6872596741;12;36.0897648335;
77;5;28.9281902313;36.0;13;38.5026299953;6;27.6871070862;35.2774887085;12;37.540166378;
78;6;30.5999984741;37.0;11;39.8013769388;6;27.3999996185;36.0;12;37.8714091778;
79;6;29.5999984741;39.1789588928;12;40.2498340607;6;28.3999996185;38.0;13;38.2383971214;
80;6;28.5999984741;41.2127914429;11;40.7184092999;6;29.3999996185;37.0;13;38.6133656502;
81;5;25.5999984741;39.2452735901;11;39.6944122314;7;26.3999996185;40.0;11;40.3170822859;
82;5;24.5999984741;40.2764129639;11;39.9898040295;7;26.3999996185;44.0;12;40.941472888;
83;5;23.5999984741;41.3062095642;12;40.2834501266;7;26.3999996185;47.2977867126;12;41.6114088297;
84;5;22.5999984741;42.3346786499;12;40.5749945641;7;25.3999996185;49.4092826843;12;42.3315054178;
85;5;21.5999984741;43.3618392944;13;40.8640875816;7;24.3999996185;51.5235366821;11;43.1064152718;
86;5;20.5999984741;44.3877105713;13;41.119579792;8;23.3999996185;53.3906860352;10;44.9406113625;
87;5;19.5999984741;45.4000015259;15;41.3442904949;8;23.3999996185;55.4694747925;10;45.8780982494;
88;5;18.5999984741;46.4000015259;17;41.5685279369;8;24.0;57.545627594;10;46.8832316399;
89;5;18.0;47.4000015259;17;41.7918806076;8;24.0;59.6188201904;12;47.9579195976;
90;5;19.0;45.4000015259;17;42.013941288;9;24.0;61.6888046265;11;49.1023226976;
91;5;18.0;46.4000015259;19;42.2343094349;9;24.0;63.7554550171;11;50.3143674135;
92;5;18.0;47.4000015259;19;42.4525938034;9;24.0;65.4247436523;15;51.5893228054;
93;5;19.0;45.4000015259;19;42.6684141159;9;24.0;66.5080184937;15;52.9195058346;
94;5;18.0;46.4000015259;19;42.8814036846;9;25.0;64.5893249512;15;54.242515564;
95;5;18.0;47.4000015259;20;43.0912117958;9;24.0;65.6435089111;15;55.590841651;
96;5;18.0;49.2999992371;20;43.297504425;9;24.0;66.6944885254;16;57.957374692;
97;5;18.0;50.2999992371;20;43.4999673367;9;26.0;66.8378448486;16;59.3548636436;
98;5;18.0;51.2999992371;20;43.6983070374;9;26.0;67.80418396;16;60.7363352776;
99;5;18.0;52.2999992371;21;43.8922524452;9;26.0;70.9530563354;17;62.0850753784;
100;5;19.0;50.2999992371;20;44.081556797;9;27.0;71.1038513184;18;63.3863149881;
101;5;18.0;51.2999992371;21;44.265996933;9;26.0;74.2559432983;19;64.6280685663;
102;5;18.0;52.2999992371;21;44.4453773499;9;26.0;76.4086914062;19;65.8016246557;
103;5;19.0;50.2999992371;22;44.5777130127;9;27.0;72.5614624023;18;66.9016555548;
104;6;18.0;51.2999992371;21;44.688598156;9;26.0;70.5901031494;19;67.9259876013;
105;6;18.0;52.2999992371;24;44.7969703674;9;25.0;68.8457870483;19;68.1377127171;
106;6;19.0;50.2999992371;24;44.9026489258;9;25.0;65.3778686523;20;68.3636926413;
107;6;18.0;51.2999992371;25;45.0054745674;9;25.0;68.417388916;21;69.3159970045;
108;6;18.0;52.2999992371;25;45.1053099632;9;26.0;72.4474487305;22;70.1919062138;
109;6;19.0;50.2999992371;27;45.2020397186;9;27.0;72.4777755737;22;70.9952824116;
110;6;18.0;51.2999992371;26;45.2955703735;9;26.0;69.5083465576;23;71.7311022282;
111;6;18.0;52.2999992371;26;45.3858294487;9;25.0;68.3783493042;22;71.744812727;
112;6;19.0;50.2999992371;26;45.4727659225;9;27.0;69.434173584;23;72.4418286085;
113;6;18.0;51.2999992371;27;45.556347847;9;28.0;72.1105499268;24;73.0774049759;
114;6;18.0;52.2999992371;27;45.6365623474;9;29.0;73.128616333;24;73.6455198526;
115;6;19.0;50.2999992371;27;45.7134132385;9;27.0;70.1521530151;24;73.9626919031;
116;6;18.0;51.2999992371;28;45.7869210243;9;25.0;68.1959075928;25;73.7545803785;
117;6;18.0;52.2999992371;28;45.8571209908;9;27.0;71.2696228027;26;74.2129731178;
118;6;19.0;50.2999992371;28;45.9240608215;9;28.0;73.2902526855;26;74.5022025108;
119;6;18.0;51.2999992371;28;47.1832437515;9;29.0;72.3267593384;27;74.7128051519;
120;6;18.0;52.53099823;29;48.4503703117;9;30.0;74.3700637817;27;74.9149568081;
121;6;19.0;50.7633399963;29;49.714820385;9;31.0;76.4131164551;28;75.1089731455;
