Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;11.0;10.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;11.0;10.0;5;20.0;2;7.0;11.1999998093;3;21.0;
3;1;11.0;10.0;6;20.0;2;8.19999980927;10.0;3;21.0900000334;
4;1;11.0;10.0;6;20.0;2;9.21800041199;10.0;3;21.1871190071;
5;1;12.0;10.0;6;20.0;2;9.23742389679;10.0;3;21.2917383909;
6;1;13.0;10.0;6;20.0;2;10.3875217438;10.0;3;21.4042263031;
7;2;14.4499998093;10.0;5;21.3999996185;2;11.4212675095;10.0;3;21.5249304771;
8;2;14.6300001144;10.1999998093;5;21.8264003992;2;11.4574794769;10.0;3;22.0694183111;
9;2;14.8218793869;10.3632001877;5;23.0613274574;2;11.6208257675;10.1999998093;3;22.5515855551;
10;2;15.3775978088;10.9097137451;5;24.1319464445;2;11.7654762268;10.3632001877;3;22.983014226;
11;2;17.3775978088;11.3658018112;5;25.0513429642;2;11.8949041367;10.4951858521;3;24.2738182545;
12;2;19.3775978088;11.7372808456;5;25.8400663137;2;12.2821455002;11.0209560394;3;25.4089095592;
13;2;20.616443634;12.0336990356;5;26.5219442844;2;14.2821455002;11.4571752548;3;26.4029755592;
14;2;20.9348754883;12.2662630081;5;27.12089324;2;16.2821464539;11.8107032776;3;27.276881218;
15;2;21.2044029236;12.446267128;5;27.4906733036;2;17.5406589508;12.0916318893;3;28.0536293983;
16;2;21.370803833;12.5;5;27.7773330212;2;18.6418800354;12.3113050461;3;28.755402565;
17;2;23.4514408112;12.5;5;28.0890238285;2;19.750667572;12.4808797836;3;29.1808357239;
18;2;24.5917015076;12.5;5;28.4260663986;2;20.8668251038;12.5;4;29.5913586617;
19;2;25.7433700562;12.5;6;28.788336277;2;21.9899806976;12.5;5;30.0233430862;
20;2;26.9063930511;12.5;6;29.1751885414;3;21.5;13.5;4;30.4742712975;
21;2;27.1288337708;12.5;6;29.585392952;3;22.5;12.5;5;30.9409928322;
22;3;27.3134269714;12.5;5;30.0170898438;3;23.2822971344;12.5;5;31.4197778702;
23;3;27.5076904297;12.5;5;30.4677705765;3;23.4259338379;12.5;5;31.906411171;
24;3;27.7104969025;12.5;6;30.9342932701;3;23.5719223022;12.5;5;32.3963236809;
25;4;27.9204330444;12.5;5;31.4129357338;3;21.5719223022;13.5;5;32.8847527504;
26;4;28.1358222961;12.5;5;31.8994894028;3;22.5719223022;12.5;5;33.3669252396;
27;4;28.3547706604;12.5;5;32.3893885612;3;21.5;13.5;5;33.8382406235;
28;4;28.5752258301;12.5;5;32.877872467;3;21.5;14.5;5;34.2944498062;
29;4;28.7950439453;12.5;5;34.360165596;3;21.5;15.5;5;34.7318048477;
30;4;25.7950439453;14.8999996185;5;34.8616650105;3;20.5;14.5;7;35.1471776962;
31;4;26.7950439453;14.9119997025;5;35.3487064838;3;20.5;14.5;7;35.5381307602;
32;4;25.25;16.9242362976;5;35.8175265789;3;21.5;15.5;7;35.9029474258;
33;4;26.25;15.936706543;5;36.2649796009;3;20.5;14.5;8;36.2406177521;
34;4;25.25;17.9494075775;5;36.6886099577;3;20.5;14.5;8;36.5507898331;
35;4;24.25;19.9623336792;5;37.086679101;3;19.5;13.5;8;36.8336925507;
36;4;25.7849197388;22.9623336792;6;37.458155632;3;18.5;13.5;8;37.0900468826;
