Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;11.0;10.0;5;20.0;1;8.0;12.0;6;20.0;
4;1;11.0;10.0;5;20.0;1;9.0;11.0;6;20.0;
5;1;12.0;10.0;5;20.0;1;10.0;10.0;6;20.0;
6;1;13.0;10.0;5;20.0;1;11.0;10.0;6;20.0;
7;1;14.0;10.0;5;20.3999996185;1;12.0;10.0;6;20.0;
8;1;14.1800003052;10.1999998093;5;20.7264003754;1;13.0;10.0;6;20.3999996185;
9;1;14.3268795013;10.3632001877;5;21.8194274902;1;14.0;10.1999998093;6;20.7264003754;
10;2;15.2687425613;10.9097137451;4;23.7316036224;2;14.3268795013;10.6632003784;5;22.8194274902;
11;2;17.268743515;11.3658018112;4;24.5245616436;2;15.2687425613;10.9097137451;5;23.7716035843;
12;2;19.268743515;11.7372808456;4;25.1693730354;2;15.6972227097;11.3658018112;5;24.5557456017;
13;2;20.3146324158;12.0336990356;5;25.6884759665;2;18.2867431641;11.7372808456;5;25.1909515858;
14;2;21.3389205933;12.2662630081;5;26.1044789553;2;20.2867431641;12.0336990356;5;25.6996334791;
15;2;22.364118576;12.446267128;5;26.269973278;2;21.3439407349;12.2662630081;5;26.10437572;
16;2;23.3902301788;12.5;5;26.3300433159;2;22.3640708923;12.446267128;5;26.2577478886;
17;2;24.417263031;12.5;4;26.3921557665;2;23.3847293854;12.5;5;26.3048160076;
18;2;25.4452133179;12.5;4;26.4563041925;2;24.4059104919;12.5;6;26.3530313969;
19;2;25.90533638;12.5;5;26.5224741697;2;25.4276065826;12.5;6;26.4023760557;
20;2;25.9351139069;12.5;5;26.5906432867;2;25.8810691833;12.5;6;26.4528282881;
21;2;25.9657897949;12.5;5;26.6607804298;3;25.9037723541;12.5;5;26.5043625832;
22;2;25.9973506927;12.5;6;26.7328453064;3;25.25;12.5;6;26.5569496155;
23;2;26.0297813416;12.5;6;26.8067884445;3;25.9506263733;12.5;6;26.6105561256;
24;2;26.0630550385;12.5;6;26.8825509548;3;25.9747505188;12.5;6;26.6651450396;
25;2;26.0971488953;12.5;5;26.9600640535;3;25.9993152618;12.5;6;26.72067523;
26;2;26.1320285797;12.5;6;27.0392494202;3;26.0243034363;12.5;6;26.7771017551;
27;3;26.1676616669;12.5;5;27.120018959;3;25.25;13.5;6;26.8343759775;
28;3;26.2040081024;12.5;6;27.2022752762;3;26.0754699707;12.5;6;27.8924454451;
29;3;26.2410240173;12.5;6;27.2859115601;3;26.25;13.5;6;27.9912542105;
30;3;26.2786598206;12.5;6;27.3708124161;3;27.25;14.5938777924;6;28.0919270515;
31;3;26.316865921;12.5;6;27.4568536282;3;26.6413669586;13.5;6;28.1944029331;
32;3;26.3555831909;12.5;6;27.5439035892;3;26.25;14.2864875793;6;28.298615098;
33;3;26.3947563171;12.5;6;27.6318233013;3;25.7343769073;13.5;6;28.4044913054;
34;3;26.4343204498;12.5;7;27.7204678059;3;25.25;14.3482894897;6;28.5119531155;
35;3;26.4742107391;12.5;7;27.8096864223;3;24.8159866333;13.5;6;28.6209170818;
36;3;26.5143585205;12.5;7;27.8993241787;3;23.8794136047;14.5;6;28.7312943935;
37;3;26.5546951294;14.5;8;27.989222765;3;23.25;14.4471216202;6;28.842990756;
38;3;26.5951499939;16.5;8;28.079221487;3;25.25;17.4471225739;7;28.9559077024;
39;3;26.6356506348;18.5;8;28.1691586971;3;27.0301589966;20.4471225739;7;29.0699419975;
40;3;26.6761207581;20.5;9;28.258872509;3;26.25;23.4471225739;7;29.1849861145;
41;3;26.7164916992;22.5;10;28.348202467;3;28.25;26.4471225739;7;29.3009285927;
42;3;26.756690979;22.5;11;28.4369900227;3;27.9747505188;28.5;6;29.4176551104;
43;3;26.7966461182;22.5;14;28.5250804424;3;28.25;28.5;6;29.5350477695;
44;3;26.8362865448;22.5;14;28.6123232841;3;28.0243034363;28.5;6;29.6529860497;
45;3;26.8755455017;22.5;14;28.6985738277;4;29.25;29.5;6;30.7713474035;
46;3;26.914358139;22.5;15;28.7836937904;4;29.25;30.5;5;30.940007329;
47;3;26.9526615143;22.5;15;28.867552042;4;29.25;33.5;5;31.1108154058;
48;5;26.990398407;22.5;10;38.9500255585;4;29.25;35.006187439;6;31.2836703062;
49;6;28.0275115967;23.5;6;50.9309997559;5;31.1548347473;32.6403121948;5;31.4584647417;
50;6;30.063949585;25.5;7;51.8447704315;5;30.6790523529;33.5;6;31.635086298;
51;6;32.0996665955;27.5;7;52.6933636665;5;30.705121994;34.8810348511;6;31.8134167194;
52;6;33.1346206665;29.5;7;53.4752879143;5;31.3293457031;34.0348548889;5;31.9933320284;
53;6;34.1687660217;31.5;7;54.1906852722;5;30.7561378479;35.0524520874;5;32.1747027636;
54;6;34.722492218;32.5;7;54.8410778046;5;30.7810344696;35.1406860352;5;32.3573931456;
55;6;34.8346862793;33.5;7;56.4290862083;6;29.25;36.2305145264;4;43.5412620306;
56;6;35.9382209778;35.5;8;56.9981460571;6;32.25;36.5;4;44.126162529;
57;6;37.0334739685;37.5;8;57.5134210587;6;33.9973526001;39.9936141968;5;44.6863427162;
58;6;37.3641548157;39.5;9;57.9792025089;7;34.25;43.8253707886;4;45.3281269073;
59;6;37.453754425;41.5;10;59.9062833786;7;36.25;44.329284668;5;47.1486161947;
60;6;37.8258094788;44.0;10;61.5389271975;7;36.7000007629;48.0058250427;6;48.7244765759;
61;6;38.3419914246;46.0193481445;10;62.9160848856;7;39.5970306396;46.8676872253;7;50.0891342163;
62;6;36.6991271973;48.3527412415;12;64.0788375139;8;39.0360221863;48.27135849;6;51.2782022953;
63;6;35.9877471924;50.612953186;13;64.9177786112;8;41.4006729126;44.7296066284;6;52.1770859957;
64;7;35.1558074951;52.7425422668;12;65.4257433414;8;41.5593910217;45.8090820312;6;53.8705052137;
65;7;33.151473999;55.0;12;65.6949156523;8;43.7630577087;45.8320960999;7;54.5700826645;
66;7;34.151473999;56.8260612488;13;65.9619671106;8;40.6739044189;49.8554878235;7;57.270827055;
67;7;35.151473999;58.8702392578;14;66.226372242;8;39.815662384;53.5792541504;8;59.6101827621;
68;7;33.5636749268;61.0;14;66.4876645803;9;38.9425735474;55.7690925598;7;62.6443009377;
69;7;33.0335044861;63.4000015259;14;66.7454357147;9;40.0550575256;58.2635383606;7;64.4947085381;
70;7;33.0554962158;65.4000015259;15;66.9993350506;9;38.1538581848;62.6305236816;7;65.9894953966;
71;7;33.078163147;67.4000015259;16;67.2490668297;9;37.2159729004;66.0848236084;10;67.2494250536;
72;7;33.1014709473;69.4000015259;16;67.4943873882;9;39.2904472351;65.8536224365;10;68.4893143177;
73;7;34.1253967285;68.4000015259;15;67.7350995541;9;38.3544807434;68.8793792725;11;69.6773498058;
74;7;35.1499061584;68.4000015259;15;67.9710483551;9;36.3999977112;70.9054107666;10;70.7183127403;
75;7;36.1749610901;68.4000015259;17;68.2021148205;10;35.3999977112;73.676940918;10;71.7585401535;
76;7;36.5904312134;68.4000015259;18;68.4282083511;11;34.3999977112;75.7034912109;10;72.7925851345;
77;7;36.6661682129;69.4000015259;18;68.6492640972;11;34.3999977112;78.7302703857;10;73.8150808811;
78;7;35.6925773621;68.4000015259;18;68.8652360439;11;32.3999977112;80.757270813;14;74.8208844662;
79;7;33.039642334;71.4000015259;20;69.0760917664;11;32.7999992371;84.7844543457;14;75.8052098751;
80;8;32.5999984741;73.9705352783;19;69.2622768879;11;31.7999992371;86.8118209839;13;76.7637486458;
81;8;33.5999984741;73.0311431885;19;69.3842117786;11;32.7999992371;90.83934021;13;78.6927653551;
82;9;32.5999984741;75.0921020508;20;69.5065777302;12;32.7999992371;93.8669891357;13;80.6091704369;
83;9;32.5999984741;77.1532897949;20;69.6290771961;12;35.7999992371;98.8947601318;13;81.5307501554;
84;9;33.5999984741;76.2145385742;20;69.7514104843;12;39.1120605469;100.922607422;15;82.4169646502;
85;9;32.5999984741;78.2757110596;21;69.8732783794;13;38.1181755066;101.117599487;14;83.2667578459;
