Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;11.0;10.0;5;20.0;1;8.0;12.0;6;20.0;
4;1;11.0;10.0;5;20.0;1;9.0;11.0;6;20.0;
5;1;12.0;10.0;4;20.0;1;10.0;10.0;6;20.0;
6;1;13.0;10.0;4;20.0;1;11.0;10.0;6;20.0;
7;1;14.0;10.0;4;20.3999996185;1;12.0;10.0;6;20.0;
8;2;14.6300001144;10.1999998093;3;21.7264003754;1;13.0;10.0;6;20.3999996185;
9;2;14.7768793106;10.3632001877;3;22.8594274521;1;14.0;10.1999998093;6;20.7264003754;
10;2;15.2867431641;10.9097137451;3;23.8127875328;1;14.3268795013;10.3632001877;6;21.8194274902;
11;2;17.2867431641;11.3658018112;3;24.5981152058;1;14.8187427521;10.9097137451;6;22.7316036224;
12;2;19.2867431641;11.7372808456;3;25.2345055342;1;15.2292222977;11.3658018112;6;23.4745616913;
13;2;20.3439407349;12.0336990356;4;25.7443674803;1;16.8187427521;11.7372808456;6;24.0673980713;
14;2;21.3640708923;12.2662630081;4;26.1502821445;1;17.8187427521;12.0336990356;6;24.5325260162;
15;2;22.3847293854;12.446267128;4;26.3048160076;1;18.8187427521;12.2662630081;6;24.892534256;
16;2;23.4059104919;12.5;4;26.3530313969;1;19.8187427521;12.446267128;6;25.0;
17;2;24.4276065826;12.5;4;26.4023760557;1;20.8187427521;12.5;6;25.0;
18;2;25.4498119354;12.5;4;26.4528282881;1;21.8187427521;12.5;7;25.0;
19;2;25.9037723541;12.5;5;26.5043625832;1;22.8187427521;12.5;7;25.0;
20;2;25.9269638062;12.5;5;26.5569496155;1;23.25;12.5;7;25.0;
21;2;25.9506263733;12.5;5;26.6105561256;1;23.25;12.5;7;25.0;
22;2;25.9747505188;12.5;5;26.6651450396;1;23.25;12.5;8;25.0;
23;2;25.9993152618;12.5;5;26.72067523;1;23.25;12.5;8;25.0;
24;2;26.0243034363;12.5;6;26.7771017551;1;23.25;12.5;8;25.0;
25;3;26.0496959686;12.5;5;26.8343759775;1;23.25;12.5;8;25.0;
26;3;26.0754699707;12.5;5;26.8924454451;1;23.25;12.5;8;25.0;
27;3;26.101600647;12.5;5;26.9512542486;1;23.25;12.5;8;25.0;
28;3;26.1280651093;12.5;5;27.0107431412;1;23.25;12.5;8;25.0;
29;3;26.1548347473;12.5;5;27.0708494186;1;23.25;12.5;8;25.0;
30;3;26.1818828583;12.5;5;27.1315076351;1;23.25;12.5;8;25.0;
31;3;26.2091789246;12.5;5;27.1926498413;1;23.25;12.5;8;25.0;
32;3;26.2366924286;12.5;5;27.2542052269;1;23.25;12.5;9;25.0;
33;3;26.2643928528;12.5;5;27.3161010742;1;23.25;12.5;9;25.0;
34;3;26.2922458649;12.5;5;27.3782629967;1;23.25;12.5;9;25.0;
35;3;26.3202190399;12.5;5;27.4406147003;1;23.25;12.5;9;25.0;
36;3;26.3482761383;14.5;5;27.5030794144;1;23.25;12.5;9;25.0;
37;3;26.3763847351;16.5;5;27.5655794144;1;23.25;12.5;9;25.0;
38;3;26.404510498;18.5;6;27.628036499;1;23.25;12.5;9;25.0;
39;3;26.4326171875;20.5;6;27.690372467;1;23.25;12.5;9;25.0;
40;3;26.4606666565;22.5;6;27.7525100708;1;23.25;13.5;9;25.0;
41;3;27.4886283875;23.5;5;28.8143725395;1;23.25;14.5;9;25.0;
42;3;28.5164680481;24.5;5;28.8758842945;1;23.25;15.5;9;25.0;
43;3;28.5441474915;25.5;6;28.936971426;1;23.25;16.5;10;25.0;
44;4;28.5716362;26.5;6;28.9975619316;1;23.25;17.5;12;25.0;
45;4;28.598903656;27.5;7;29.0575861931;2;24.25;18.5;11;26.0;
46;4;28.62591362;28.1000003815;7;29.1169772148;2;25.25;19.5;11;26.2100000381;
47;4;28.652639389;28.1000003815;8;29.1756706238;2;25.25;20.5;13;26.4615590572;
48;4;28.6790523529;28.1000003815;8;29.2336053848;2;25.25;21.5;13;26.7617404461;
49;4;28.705121994;28.1000003815;8;29.2907235622;2;26.0427837372;22.5;13;27.1182861328;
50;4;28.7308254242;28.1000003815;9;29.346971035;2;25.25;23.5;14;27.5394377708;
51;4;28.7561378479;28.1000003815;9;30.4022974968;2;25.25;24.2776069641;14;28.0336265564;
52;4;30.2310333252;28.5;10;30.5066559315;2;25.25;24.6235389709;14;28.6089954376;
53;4;31.2554950714;29.5;11;30.6119790077;2;25.25;25.0262966156;15;29.272726059;
54;4;31.5274467468;30.5;11;30.7182530165;2;25.25;25.4909095764;15;30.030163765;
55;4;31.5631256104;31.5;11;30.8254629374;2;26.25;23.4909095764;15;30.8837742805;
56;4;31.5987701416;32.5;13;30.9335923195;2;27.25;22.5;16;31.832016468;
57;4;31.6343727112;32.5;13;31.0426223278;2;28.25;22.5;18;32.8682956696;
58;5;31.6699199677;32.5;10;42.2866841555;3;26.25;23.5;17;33.980219841;
59;5;33.2067947388;34.0;11;43.8166383505;3;27.25;22.5;17;35.1494245529;
60;5;34.6458892822;35.3899993896;12;45.1393709183;3;25.25;23.5;18;36.3521900177;
61;5;36.0026397705;36.6872596741;12;46.2875813246;3;26.25;22.5;19;37.5609493256;
62;5;37.2931175232;37.9097442627;13;47.1441253424;4;25.25;23.5;13;53.7465839386;
63;5;38.1258392334;39.0;13;47.7916570902;4;27.25;23.5;13;55.631146431;
64;5;38.3023109436;39.0;13;48.4102780819;4;29.25;24.5;14;57.3598880768;
65;5;38.471862793;39.0;13;49.0003120899;4;30.25;25.5;14;60.8797264099;
66;6;38.634513855;39.0;14;49.5626726151;4;31.7000007629;27.0;15;63.9518356323;
67;6;38.7904205322;39.0;14;50.0987035036;4;33.0510025024;28.3899993896;15;66.5726318359;
68;6;38.9398384094;39.0;15;50.6100326777;4;34.3185348511;29.6872596741;15;68.7614879608;
69;6;39.0830917358;39.0;16;51.0984354019;4;35.5187683105;30.9097423553;16;70.4068241119;
70;6;39.2205581665;39.0;16;51.5657254457;4;36.5999984741;32.0;18;71.6113433838;
71;6;39.3526000977;39.0;18;51.9179897308;5;37.5999984741;33.0;17;72.5841293335;
72;6;39.4580764771;39.0;18;52.2207502127;5;38.5999984741;34.0;17;73.3582038879;
73;6;39.5517044067;39.0;18;52.5242632627;5;37.5999984741;33.0;18;73.7919082642;
74;7;40.6447753906;40.0;16;53.8278251886;5;37.5999984741;33.0;19;74.0;
75;8;41.737121582;41.0;13;64.330697298;5;37.5999984741;33.0;20;74.0;
76;8;43.3685684204;43.0;14;65.3697142601;6;37.5999984741;33.0;19;74.0;
77;8;44.565864563;45.0;14;66.4226214886;6;34.5999984741;35.0;19;74.0;
78;8;42.781539917;48.0;14;67.4921002388;6;32.5999984741;37.0;19;74.0;
79;8;42.0183868408;50.0;14;68.5822273493;6;30.5999984741;39.0;19;74.0;
80;9;42.1293373108;52.0;14;86.9482046366;6;29.5999984741;41.0;19;74.0;
81;10;41.5869483948;56.0;13;89.4027462006;6;28.5999984741;43.0;19;74.0;
82;10;42.8367538452;59.1390991211;13;91.7215883732;6;28.5999984741;45.0;20;74.0;
83;10;43.1069946289;62.1559715271;14;93.9268745184;6;28.5999984741;47.0;20;74.0;
84;10;45.1175994873;64.0;14;96.0202637911;6;28.5999984741;49.0;21;74.0;
85;10;43.758518219;68.1410140991;14;98.0108863115;6;28.5999984741;51.0;22;74.0;
86;10;44.1404876709;71.4752349854;15;100.910960913;6;28.5999984741;53.0;22;74.0;
87;10;45.5576934814;75.6158905029;16;103.751722455;6;29.5999984741;52.0;23;74.0;
88;11;48.0059776306;80.7523269653;15;105.464943767;6;28.5999984741;54.0;23;74.0;
89;11;49.4790267944;85.884262085;17;106.982810974;6;28.5999984741;56.0;23;74.0;
90;12;49.9685249329;91.01146698;17;108.321230531;6;29.5999984741;55.0;23;74.0;
91;12;51.4645805359;93.1337738037;18;109.644452453;6;28.5999984741;57.0;25;74.0;
92;12;50.956413269;98.0223693848;19;110.928450227;6;28.5999984741;59.0;25;74.0;
93;13;51.4332580566;101.9974823;19;112.151376724;6;29.5999984741;58.0;25;74.0;
