Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;11.0;10.0;6;20.0;1;8.0;12.0;6;20.0;
4;2;11.3000001907;10.0;5;21.0;1;9.0;11.0;5;20.0;
5;2;12.4499998093;10.0;5;21.0900000334;1;10.0;10.0;5;20.0;
6;2;13.4905004501;10.0;5;21.1871190071;1;11.0;10.0;5;20.0;
7;2;14.5342035294;10.0;5;21.7036092281;1;12.0;10.0;5;20.0;
8;2;14.7666244507;10.1999998093;5;22.1564130783;2;13.0;10.3000001907;4;21.3999996185;
9;2;14.9703855515;10.3632001877;5;23.4291926622;2;14.4499998093;10.1999998093;4;21.8264003992;
10;2;15.5431365967;10.9097137451;5;24.540822506;2;14.8218793869;10.3632001877;4;23.0613274574;
11;2;17.5431365967;11.3658018112;5;25.5043385029;2;15.3775978088;10.9097137451;4;24.1319464445;
12;2;19.5431365967;11.7372808456;5;26.3401436806;2;15.8593769073;11.3658018112;4;25.0513429642;
13;2;20.8414783478;12.0336990356;5;27.0718023777;2;18.4488964081;11.7372808456;4;25.8400663137;
14;2;21.1823120117;12.2662630081;5;27.7228300571;2;20.4488964081;12.0336990356;4;26.5219442844;
15;2;21.4752731323;12.446267128;5;28.1464314461;2;21.7139816284;12.2662630081;2;27.12089324;
16;2;21.6658935547;12.5;5;28.4879314899;2;22.8215045929;12.446267128;2;27.4906733036;
17;2;23.7712097168;12.5;5;28.8545851707;2;23.9395446777;12.5;2;27.7773330212;
18;2;24.9362049103;12.5;5;29.2456488609;2;25.0685424805;12.5;3;28.0890238285;
19;2;26.1121826172;12.5;6;29.659784317;2;26.2088031769;12.5;3;28.4260663986;
20;2;27.2985439301;12.5;6;30.0950183868;2;26.7917289734;12.5;4;28.788336277;
21;2;25.3469028473;13.5;6;30.5487289429;2;26.9547519684;12.5;4;29.1751885414;
22;2;25.25;13.8871822357;6;31.0176672935;2;27.1288337708;12.5;4;29.585392952;
23;3;26.25;12.5;5;31.4980173111;2;27.3134269714;12.5;5;30.0170898438;
24;3;27.25;12.5;5;31.9854974747;3;27.5076904297;12.5;5;30.4677705765;
25;3;28.25;12.5;5;32.4754953384;3;27.7104969025;12.5;5;30.9342932701;
26;3;28.6139717102;12.5;5;32.9632344246;3;27.9204330444;12.5;5;31.4129357338;
27;3;28.8334560394;12.5;5;33.4439563751;3;26.1358222961;13.5;5;31.8994894028;
28;3;29.049779892;12.5;5;33.9131059647;3;25.3547706604;14.5;5;32.3893885612;
29;3;29.2608985901;12.5;5;34.3665065765;3;24.3547706604;13.5;5;32.877872467;
30;3;27.2608985901;13.5;5;34.8005027771;3;23.3547706604;13.5;5;33.360165596;
31;3;26.2608985901;14.5;5;35.2120742798;3;23.3547706604;14.5;5;33.8316650391;
32;3;25.2608985901;15.5;5;35.5988998413;3;23.2242488861;15.5;5;34.2881155014;
33;4;25.25;16.5;5;39.6866066456;3;22.4296531677;16.5;4;34.7257604599;
34;5;26.25;16.5;4;40.2636400461;3;21.6265926361;17.5;4;35.141462326;
35;5;28.25;16.6484107971;5;43.7530858517;3;20.8136577606;18.5;4;35.5327749252;
36;5;29.25;18.7073135376;5;46.8093903065;3;19.9897499084;19.5;4;35.8979701996;
37;5;31.25;22.7073135376;5;49.4153836966;3;19.1540870667;20.5;5;36.2360286713;
38;5;33.25;25.7073135376;5;51.6026377678;3;19.0562133789;21.5;4;36.5465888977;
39;5;35.2112350464;28.7073135376;6;53.4288998842;3;18.0562133789;20.5;3;36.8298740387;
40;6;36.5550727844;31.7073135376;6;54.9589514732;3;18.0562133789;20.5;3;37.0865974426;
41;6;37.7960166931;34.7073135376;6;56.0047945976;3;18.0562133789;20.5;3;37.3178625107;
42;6;38.8499984741;36.0810546875;6;56.8640639782;3;17.0562133789;22.5;4;38.5250654221;
43;6;39.8499984741;37.1450424194;6;57.6612832546;3;17.0562133789;23.5;5;38.7298016548;
44;6;40.8499984741;38.2089920044;7;59.4025549889;3;19.0;25.5;5;38.9139790535;
45;6;42.0840454102;39.2726974487;7;60.2247186899;3;21.46808815;25.5;7;39.0605818033;
46;6;43.2241973877;40.3359527588;6;61.0201312304;3;23.0;26.5;7;39.0811508894;
47;6;43.3406524658;41.3985595703;7;62.7150666714;4;26.4865188599;28.5;6;40.1018965244;
48;7;44.3999977112;43.4603309631;6;63.3349707127;4;29.4958534241;29.5;7;40.2528116703;
49;7;45.3999977112;45.5210838318;8;63.9825342894;4;31.0;31.2859687805;7;40.4193199873;
50;7;45.3999977112;47.3081359863;8;64.657763958;4;33.3647499084;31.5;8;40.6028449535;
51;7;45.3999977112;48.4549789429;9;65.3604133129;5;33.8499984741;33.3155822754;7;40.8048343658;
52;7;45.3999977112;49.6093215942;9;68.1485974789;5;34.8499984741;32.5;7;41.0267283916;
53;7;46.2504997253;51.04454422;10;70.489811182;5;35.6436080933;32.5;8;41.2699183226;
54;8;46.8783950806;51.7316589355;9;73.4943236113;6;35.6533508301;32.5;7;41.5356967449;
55;8;48.3338356018;51.2858047485;9;75.1305140257;6;35.0999984741;32.5;7;41.8251973391;
56;8;49.5405158997;54.1086730957;10;76.6100723743;6;33.0999984741;33.5;8;42.1393258572;
57;8;50.2341041565;55.88048172;10;77.9033082724;6;32.0999984741;34.5;9;42.4786854982;
58;8;50.3141365051;57.1658248901;10;79.2500236034;6;31.1000003815;35.5;9;42.843495965;
59;8;48.4039573669;59.4648361206;11;80.6455632448;6;30.1000003815;36.5;9;43.2335146666;
60;9;47.5044174194;60.7763214111;12;82.0841202736;6;29.1000003815;37.5;9;43.6479625702;
61;9;46.616355896;63.8160820007;12;83.5587999821;6;28.1000003815;38.5;9;45.5607415438;
62;10;45.7405586243;66.8538513184;14;101.061751604;6;27.1000003815;37.5;9;49.2479342222;
63;10;46.8777122498;71.8896408081;14;103.684364319;6;31.1000003815;37.5;9;50.8325614929;
64;10;48.0283737183;76.9235076904;15;106.224474192;6;32.0999984741;39.5;11;52.2938159704;
65;10;47.1929092407;81.9554824829;16;108.662213683;6;34.7632141113;39.9097442627;13;53.4865268469;
66;10;46.3714447021;86.2829284668;18;110.92893064;7;36.7733345032;42.0;12;54.4912861586;
67;10;47.1138076782;87.343460083;19;113.062822104;7;38.7834587097;44.0;12;55.4844862223;
68;11;46.3194847107;90.9071273804;18;115.077247858;7;37.6730880737;45.7423973083;14;56.3506065607;
69;11;46.5375823975;93.9879455566;19;116.973961949;7;36.7036972046;46.8056144714;14;57.1719067097;
70;11;46.7667884827;97.0705871582;19;118.756910205;7;35.0;48.8731956482;15;57.9862705469;
71;11;47.0053977966;96.7709197998;18;120.431108356;7;34.0;50.0713272095;15;58.7866566181;
72;11;47.2513122559;96.4373779297;21;121.903112054;7;33.0;51.1636543274;15;60.5669697523;
73;11;49.5021095276;93.5247497559;24;123.185268402;7;32.7440185547;53.103225708;16;61.4122914076;
74;11;49.755115509;94.6134109497;24;124.412338495;8;32.7540359497;55.1892089844;15;62.236122489;
75;11;51.007522583;95.7032012939;26;125.522633553;8;32.0;55.0;15;63.0365356207;
76;11;56.338848114;98.3539428711;26;126.516690969;8;31.7739715576;58.0;16;63.8128094673;
77;11;57.5586738586;99.4454956055;26;127.460676312;8;31.5338783264;60.4747619629;16;64.5652561188;
78;11;56.1461601257;104.63193512;28;128.35240674;8;28.75;63.5787391663;17;65.2950024605;
79;12;56.185710907;108.760795593;28;129.153080225;8;27.75;65.9367370605;16;66.0037527084;
80;12;58.218952179;108.723991394;27;129.792665958;8;26.75;68.0636901855;14;67.6935567856;
81;14;60.2391853333;112.808021545;21;146.815720558;6;23.573009491;59.9136962891;13;51.6035084724;
82;14;64.5801544189;115.148384094;23;147.823358774;6;25.582649231;60.0318222046;13;51.9354454279;
83;14;67.8227310181;117.277076721;24;148.786497116;6;26.5922203064;61.1524353027;18;52.271998167;
84;15;69.2836761475;122.405082703;23;149.65484643;6;26.75;63.2750205994;19;52.6119931936;
85;15;72.01121521;124.532188416;24;150.399017811;6;28.6111564636;64.3990097046;19;52.9541932344;
