Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;11.0;10.0;5;20.0;1;8.0;12.0;6;20.0;
4;1;11.0;10.0;5;20.0;1;9.0;11.0;6;20.0;
5;1;12.0;10.0;5;20.0;1;10.0;10.0;6;20.0;
6;1;13.0;10.0;5;20.0;1;11.0;10.0;6;20.0;
7;1;14.0;10.0;5;20.3999996185;1;12.0;10.0;6;20.0;
8;1;14.1800003052;10.1999998093;5;20.7264003754;1;13.0;10.0;6;20.3999996185;
9;1;14.3268795013;10.3632001877;5;21.8194274902;1;14.0;10.1999998093;6;20.7264003754;
10;1;14.8187427521;10.9097137451;5;22.7316036224;1;14.3268795013;10.3632001877;6;21.8194274902;
11;1;15.8187427521;11.3658018112;5;23.4745616913;1;14.8187427521;10.9097137451;6;22.7316036224;
12;1;16.8187427521;11.7372808456;5;24.0673980713;1;15.2292222977;11.3658018112;6;23.4745616913;
13;1;17.8187427521;12.0336990356;6;24.5325260162;2;17.8187427521;12.0372810364;5;25.0673980713;
14;1;18.8187427521;12.2662630081;6;24.892534256;2;19.8187427521;12.0336990356;5;25.5625259876;
15;1;19.8187427521;12.446267128;6;25.0;2;21.2822418213;12.2662630081;5;25.9531252384;
16;1;20.8187427521;12.5;6;25.0;2;22.2960090637;12.446267128;4;26.091766119;
17;1;21.8187427521;12.5;6;25.0;2;23.3100376129;12.5;4;26.1235172749;
18;1;22.8187427521;12.5;6;25.0;2;24.3243255615;12.5;5;26.1558350325;
19;1;23.25;12.5;6;25.0;2;25.3388690948;12.5;5;26.1887089014;
20;1;23.25;12.5;6;25.0;2;25.7849197388;12.5;5;26.2221269608;
21;1;23.25;12.5;8;25.0;2;25.7999572754;12.5;5;26.2560760975;
22;1;23.25;12.5;8;25.0;2;25.8152351379;12.5;5;26.2905418873;
23;1;23.25;12.5;8;25.0;2;25.8307437897;12.5;5;26.3255085945;
24;1;23.25;12.5;8;25.0;2;25.8464794159;12.5;6;26.3609591722;
25;1;23.25;12.5;8;25.0;2;25.25;13.452671051;6;26.3968753815;
26;1;23.25;12.5;9;25.0;2;25.8785934448;12.5;6;26.4332377911;
27;1;23.25;12.5;9;25.0;2;25.8949565887;12.5;6;26.4700255394;
28;2;23.25;12.5;9;25.0;2;25.25;13.5;6;26.5072168112;
29;2;23.25;12.5;9;25.0;3;25.25;13.5550518036;5;26.5447884798;
30;2;23.25;12.5;9;25.0;3;25.25;13.5813522339;5;26.5827163458;
31;2;23.25;12.5;9;25.0;3;25.25;13.6079015732;5;26.6209751368;
32;2;23.25;12.5;9;25.0;3;25.25;13.6346826553;5;26.6595385075;
33;2;23.25;12.5;9;25.0;3;25.9967918396;12.5;5;26.6983793974;
34;2;23.25;12.5;10;25.0;3;24.0142707825;13.5;5;26.7374696732;
35;2;21.25;13.5;11;25.0;3;23.0318603516;14.5;6;26.7767804861;
36;2;22.25;12.5;11;25.0;3;22.0495510101;15.5;6;26.8162822723;
37;2;20.25;13.5;12;25.0;3;21.0673274994;16.5;7;26.8559447527;
38;2;19.25;14.5;12;25.0;3;20.0851745605;17.5;7;26.8957372904;
39;2;18.25;15.5;12;25.0;3;21.1030807495;18.5;7;26.9356285334;
40;2;19.25;16.5;13;25.0;3;21.25;19.5;7;26.9755871296;
41;2;20.25;17.5;13;25.0;3;22.25;20.5;8;27.015581131;
42;2;21.25;17.5;14;25.0;3;24.1570110321;21.5;9;27.0555787086;
43;2;22.25;17.5;14;25.0;3;25.1750106812;22.5;9;28.0955479145;
44;2;23.25;17.5;15;25.0;3;26.25;23.5;9;28.1654565334;
45;2;23.25;17.5;15;25.0;3;25.25;25.5;10;28.2358641624;
46;2;23.25;17.5;16;25.0;3;24.25;27.5;10;28.3067321777;
47;3;23.25;17.5;12;35.0;3;23.25;29.5;10;28.3780212402;
48;3;24.25;18.5;12;35.3999996185;3;22.25;31.5;12;28.4496911764;
49;3;25.25;19.5;13;35.7743997574;3;21.25;32.5;13;28.5217014551;
50;3;25.25;20.5;13;36.1219387054;3;20.25;33.5;13;28.5940105915;
51;3;25.25;21.5;13;36.4420347214;3;19.25;34.5;13;28.6665768623;
52;3;25.25;22.5;13;36.7347183228;3;18.25;35.5;14;28.7393574715;
53;3;25.25;22.5;14;37.0005426407;3;17.25;36.5;13;28.812309742;
54;4;25.25;22.5;13;37.2404880524;3;16.25;37.5;14;28.8853906393;
55;4;25.25;22.5;13;37.4558610916;3;16.0;38.5;16;28.9585566521;
56;4;25.25;22.5;13;37.6481971741;3;16.0;39.5;16;29.0317642689;
57;4;25.25;22.5;13;37.8191757202;3;16.0;40.5;17;29.1049697399;
58;4;25.25;22.5;13;37.9705476761;3;16.0;41.5;17;29.1781295538;
59;4;25.25;22.5;14;38.0;3;16.0;42.5;18;29.2512000799;
60;4;25.25;22.5;16;38.0;3;16.0;43.5;19;29.3241378069;
61;4;25.25;22.5;16;38.0;3;16.0;44.5;19;29.396899581;
62;4;25.25;22.5;16;38.0;3;17.0;42.5;21;29.4694423676;
63;4;25.25;22.5;16;38.0;3;16.0;43.5;22;29.5417238474;
64;4;25.25;22.5;16;38.0;3;16.0;44.5;22;29.6137018204;
65;5;26.25;23.5;15;40.2600002289;3;17.0;42.5;27;29.6853348017;
66;5;27.7000007629;25.0;15;41.3107252121;5;16.0;43.5;20;49.7565817833;
67;5;28.0510005951;26.3899993896;15;42.1500382423;5;19.0;43.5;19;50.745565176;
68;5;28.3185329437;27.6872596741;15;42.8161766529;5;22.0;44.5;19;52.8153250217;
69;5;28.5187683105;28.9097423553;16;43.1671074629;5;23.0;45.5;19;54.6045615673;
70;5;28.5999984741;29.4668426514;16;43.211841464;5;24.0;46.5;24;56.1433315277;
71;5;28.5999984741;29.4847373962;16;43.2577478886;5;25.0;47.5;23;57.4651019573;
72;5;28.5999984741;29.5030994415;17;43.3048160076;5;26.0;48.5;24;58.454328537;
73;5;26.5999984741;30.5219268799;17;43.3530313969;5;27.0;49.5;25;59.1958899498;
74;5;27.5999984741;29.5412120819;18;43.4023760557;6;28.0;50.5;25;59.872533083;
75;6;25.5999984741;30.0;17;43.4528282881;6;29.0;51.5;24;60.4874770641;
76;6;24.5999984741;31.0;17;43.5043625832;6;30.0;52.5;24;61.044634819;
77;6;23.5999984741;32.0;18;43.5569496155;6;31.0;53.5;25;61.548340559;
78;6;22.5999984741;33.0;18;43.6105561256;6;29.0;56.3905525208;27;62.0031325817;
79;6;21.5999984741;34.0;19;43.6651450396;6;28.0;58.4745407104;26;62.2505297661;
80;6;21.5999984741;35.0;19;43.72067523;6;27.0;60.5;27;62.3623678684;
81;6;21.5999984741;36.0;19;43.7771017551;6;27.0;59.5;29;62.4728777409;
82;6;21.5999984741;37.0;20;43.8343759775;6;25.0;61.5;31;62.5819618702;
83;6;21.5999984741;38.0;20;43.8924454451;6;24.0;63.5;31;62.6895282269;
84;6;20.7999992371;39.0;20;43.9512542486;6;24.0;62.5;31;62.7954895496;
85;6;20.2000007629;40.0;20;44.0107431412;6;22.0;64.5;32;62.899764061;
86;6;20.2000007629;41.0;21;44.0708494186;6;21.0;66.5;32;63.0022759438;
87;6;20.2000007629;42.0;21;44.1315076351;6;21.0;65.5;32;63.0983786583;
88;6;20.2000007629;43.0;21;44.1926498413;6;20.0;67.5;35;63.1572980881;
89;6;20.2000007629;44.0;23;44.2542052269;7;20.0;69.5;33;63.215477705;
90;6;20.2000007629;45.0;23;44.3161010742;7;21.0;68.5;36;63.2728586197;
91;6;20.2000007629;46.0;24;44.3782629967;7;20.0;70.5;35;63.329385519;
92;6;20.2000007629;47.0;24;44.4406147003;7;20.0;72.5;35;63.3850066662;
93;6;20.2000007629;48.0;25;44.5030794144;7;21.0;71.5;35;64.4396743774;
94;6;20.2000007629;49.0;26;44.5655794144;7;21.0;74.5;37;64.6433445215;
95;6;20.2000007629;50.0;26;44.628036499;8;23.0;74.5;36;64.8667521477;
96;6;21.2000007629;48.0;26;44.690372467;9;23.0;74.5;37;65.1121908426;
