Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;11.0;10.0;4;20.0;1;7.0;13.0;6;20.0;
3;1;11.0;10.0;4;20.0;1;8.0;12.0;5;20.0;
4;1;11.0;10.0;4;20.0;1;9.0;11.0;5;20.0;
5;1;12.0;10.0;4;20.0;1;10.0;10.0;5;20.0;
6;2;13.4499998093;10.0;2;21.0;1;11.0;10.0;5;20.0;
7;2;14.4499998093;10.0;2;21.469999671;1;12.0;10.0;4;20.0;
8;2;14.6614999771;10.1999998093;2;21.8705514669;1;13.0;10.0;4;20.3999996185;
9;2;14.8417472839;10.3632001877;2;23.0649029016;1;14.0;10.1999998093;4;20.7264003754;
10;2;15.3792066574;10.9097137451;2;24.0861145258;2;14.3268795013;10.6632003784;3;22.8194274902;
11;2;17.3792076111;11.3658018112;2;24.9461766481;2;15.2687425613;10.9097137451;2;23.7616035938;
12;2;19.3792076111;11.7372808456;2;25.6645179987;2;15.6927223206;11.3658018112;2;24.5351526737;
13;2;20.5374469757;12.0336990356;2;26.2638499737;2;18.2822418213;11.7372808456;2;25.1591641903;
14;2;21.5978393555;12.2662630081;2;26.7670158148;2;20.2822418213;12.0336990356;2;25.6560432911;
15;2;22.6622600555;12.446267128;3;27.0267930031;2;21.3243255615;12.2662630081;1;26.0483692884;
16;3;23.7308006287;12.5;2;27.1883933544;2;21.8187427521;12.446267128;1;26.1887089014;
17;3;24.8035202026;12.5;2;27.3593420982;2;22.8187427521;12.5;1;26.2221269608;
18;3;25.8804473877;12.5;2;27.5396113396;2;23.8187427521;12.5;2;26.2560760975;
19;3;26.3928260803;12.5;2;27.7290761471;2;24.8187427521;12.5;2;26.2905418873;
20;3;26.4780845642;12.5;2;27.9275052547;2;25.25;12.5;2;26.3255085945;
21;3;26.5673770905;12.5;3;28.1345529556;2;25.25;12.5;2;26.3609591722;
22;4;26.6605491638;12.5;2;28.3497540951;2;25.25;12.5;2;26.3968753815;
23;4;26.7573890686;12.5;3;28.5725209713;2;25.25;12.5;3;26.4332377911;
24;4;26.8576335907;12.5;3;28.8021440506;3;25.25;12.5;2;26.4700255394;
25;4;25.25;13.5;3;29.0377955437;3;25.25;12.5;2;26.5072168112;
26;4;25.25;14.1151180267;3;29.2785372734;3;25.25;12.5;2;26.5447884798;
27;4;25.25;14.2114152908;3;29.523332119;3;25.25;12.5;2;26.5827163458;
28;4;25.25;14.3093328476;3;29.7710599899;3;25.25;12.5;2;26.6209751368;
29;4;25.25;14.4084243774;3;30.0205359459;3;25.25;12.5;2;26.6595385075;
30;4;25.25;14.5082149506;3;30.2705316544;3;23.25;13.5;2;26.6983793974;
31;4;25.25;14.608212471;4;30.5197997093;3;22.25;14.5;2;26.7374696732;
32;4;25.25;14.7079200745;4;30.76709795;3;21.25;15.5;2;26.7767804861;
33;4;25.25;14.8068389893;4;31.0112137794;3;20.25;16.5;3;26.8162822723;
34;4;25.25;14.9044857025;4;31.2509884834;3;19.25;17.5;3;26.8559447527;
35;4;25.25;15.0003948212;5;31.4853386879;3;18.25;18.5;3;26.8957372904;
36;4;26.25;17.0003948212;5;31.7132763863;3;17.25;19.5;4;26.9356285334;
37;4;27.25;19.0003948212;5;32.9339232445;3;16.25;20.5;5;26.9755871296;
