Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.0;6;20.0;
3;2;11.3000001907;10.0;4;21.0;1;8.0;12.0;6;20.0;
4;2;11.3000001907;10.0;4;21.0599999428;1;9.0;11.0;6;20.0;
5;2;12.4770002365;10.0;4;21.1229639053;2;10.0;10.3000001907;5;21.0;
6;2;13.5053339005;10.0;4;21.1889609098;2;11.4499998093;10.0;5;21.0599999428;
7;2;14.5350322723;10.0;4;21.6699410677;2;12.4770002365;10.0;5;21.1229639053;
8;2;14.7514743805;10.1999998093;4;22.0818096399;2;13.5053339005;10.0;5;21.6001901627;
9;2;14.9368133545;10.3632001877;4;23.2920063734;2;14.5400857925;10.1999998093;5;22.0082015991;
10;2;15.4814033508;10.9097137451;4;24.3297555447;2;14.9036903381;10.3632001877;5;23.2129787207;
11;2;17.4814033508;11.3658018112;4;25.2069878578;2;15.4458408356;10.9097137451;5;24.245090127;
12;2;19.4814033508;11.7372808456;4;25.9430538416;2;15.9102916718;11.3658018112;5;25.1164904833;
13;2;20.6627883911;12.0336990356;5;26.5605664253;2;18.4998111725;11.7372808456;5;25.8465604782;
14;2;21.7313613892;12.2662630081;5;27.0822491646;2;20.4998111725;12.0336990356;5;26.4579504728;
15;2;22.8041152954;12.446267128;5;27.3607378006;2;21.6851844788;12.2662630081;5;26.9734284878;
16;2;23.8810749054;12.5;5;27.5410807133;2;22.7551460266;12.446267128;5;27.245682478;
17;2;24.962228775;12.5;5;27.7306177616;2;23.8292999268;12.5;5;27.4198198318;
18;2;26.0475196838;12.5;5;27.9291167259;2;24.907661438;12.5;6;27.6032464504;
19;2;26.5681018829;12.5;6;28.136231184;2;25.9902038574;12.5;6;27.7958021164;
20;2;26.6613044739;12.5;6;28.3514947891;2;26.5081100464;12.5;6;27.9972171783;
21;2;26.7581729889;12.5;6;28.5743191242;2;26.5987472534;12.5;6;28.207105875;
22;2;26.8584442139;12.5;6;28.8039934635;2;26.6931972504;12.5;6;28.4249610901;
23;3;26.9617977142;12.5;5;29.039689064;2;26.7912330627;12.5;7;28.6501536369;
24;3;27.0678596497;12.5;6;29.2804670334;3;26.8925685883;12.5;6;28.8819327354;
25;4;27.1762104034;12.5;5;29.5252895355;3;25.25;13.5;6;29.1194319725;
26;4;27.2863807678;12.5;5;29.7730360031;3;26.25;12.5;6;29.3616781235;
27;4;27.3978652954;12.5;5;30.022521019;3;27.2127552032;12.5;6;29.60760355;
28;4;27.5101356506;12.5;5;30.2725157738;3;25.25;13.5;6;29.8560638428;
29;4;27.622631073;12.5;5;30.5217733383;3;26.25;12.5;6;30.1058568954;
30;4;27.7347984314;12.5;5;30.769051075;3;25.25;13.5;6;30.3557448387;
31;4;27.8460731506;12.5;5;31.0131368637;3;24.6600856781;14.5;6;30.6044793129;
32;4;27.9559116364;12.5;5;31.252872467;3;23.7720146179;15.5;6;30.8508253098;
33;4;28.0637931824;12.5;6;31.4871754646;3;22.8828716278;16.5;6;31.0935864449;
34;4;28.1692276001;12.5;6;31.7150583267;3;21.9921150208;17.5;6;31.3316273689;
35;4;28.2717761993;12.5;6;32.9356441498;3;21.09923172;18.5;6;31.5638952255;
36;4;29.3710403442;15.5;6;33.1881771088;3;20.2037525177;19.5;7;31.7894377708;
37;4;30.4666786194;18.5;7;33.4332141876;3;19.3052482605;20.5;7;32.0074167252;
38;4;31.0449466705;21.5;8;33.6702635288;3;18.4033374786;21.5;7;32.2171196938;
39;4;31.1516189575;24.5;8;33.8989599943;3;17.4977035522;22.5;7;32.4179635048;
40;4;31.2545318604;27.5;9;34.119063735;3;17.4977035522;22.5;6;33.609498024;
41;4;31.3535785675;27.5;10;34.3304502964;3;18.4977035522;23.5;7;33.821403265;
42;4;31.4487037659;27.5;10;34.5331037045;4;19.25;24.5;6;34.0240747929;
43;4;31.5398960114;27.5;12;34.7271006107;4;20.25;25.5;6;34.217427969;
44;4;31.6271953583;27.5;12;34.9126023054;4;22.25;27.5;6;34.4014818668;
45;4;31.7106704712;27.5;13;35.0898379087;4;24.25;28.2864627838;6;34.5763491392;
46;4;31.7904281616;27.5;13;35.2590937614;4;26.7701263428;27.5;6;34.742223382;
47;4;31.8665924072;27.5;13;35.4207010269;4;25.7849197388;28.5;6;34.8993663788;
48;4;31.9393157959;27.5;14;35.5750222206;5;25.7999572754;29.5;5;35.0480949879;
49;4;32.0087585449;27.5;14;35.6651450396;5;26.25;30.5;6;35.1887667179;
50;5;32.0493164062;27.5;14;35.72067523;5;28.25;33.4033813477;5;36.3217720985;
51;5;32.0743026733;27.5;14;35.7771017551;5;29.25;34.5;5;36.3609591722;
52;6;32.099697113;27.5;11;50.8343759775;5;30.25;34.452671051;5;36.3968753815;
53;6;32.2999992371;28.5;11;51.6424454451;5;31.25;34.4778137207;6;36.4332377911;
54;6;34.151599884;29.5;11;52.3706287146;5;32.8949584961;33.5;6;37.4700255394;
55;6;34.178062439;30.5;11;54.5654466152;5;34.25;35.4000015259;6;37.5372167826;
56;7;34.7533950806;32.0;10;56.42258358;5;35.2999992371;36.4550514221;8;37.6053794622;
57;7;35.2252426147;33.3899993896;11;57.9755032063;5;35.2999992371;37.4813537598;8;37.6744824648;
58;8;35.6092376709;34.6872596741;10;60.264595747;5;35.2999992371;37.4000015259;8;37.7444924116;
59;8;36.9216995239;36.9097442627;10;61.2433495522;5;35.2999992371;38.4000015259;10;37.8153735399;
60;8;38.1110801697;39.0;10;61.9494037628;5;35.2999992371;38.9779167175;11;37.8870882988;
61;8;38.21534729;41.0;10;62.571187377;5;35.2999992371;38.994354248;12;37.9595966339;
62;8;38.3141708374;43.0;10;63.0285389423;6;35.2999992371;39.0110626221;11;39.2724527121;
63;8;38.3664054871;45.0;11;64.2623218298;6;33.75;39.634147644;11;40.3549674749;
64;9;39.4194145203;47.665145874;10;65.4770194292;6;35.1010017395;40.0023460388;13;41.2419286966;
65;9;41.4730873108;50.7028579712;10;65.8463417292;6;33.3685340881;41.3518981934;13;41.9696370363;
66;9;40.527305603;54.7421760559;11;66.2407970428;6;32.3685340881;41.4052734375;14;42.4236263037;
67;9;39.5819473267;58.7831115723;12;66.6624231339;6;30.2181472778;40.6872596741;13;42.6883209944;
68;9;39.6368789673;59.8256645203;12;67.1133240461;6;29.1945915222;41.6872596741;13;43.9408761263;
69;9;38.1919708252;63.4207763672;13;67.5956164598;7;30.3185329437;42.4717559814;10;44.1499308348;
70;10;38.247089386;66.4677047729;12;69.11135602;7;29.3185329437;42.6872596741;11;44.3638312817;
71;10;39.3021011353;68.0348510742;14;69.7124423981;7;28.3185329437;46.5260734558;11;44.5825153589;
72;10;41.3568649292;69.094329834;13;70.3524749279;7;27.3185329437;48.7469024658;11;44.805906415;
73;10;42.4112548828;70.612739563;14;71.0326855183;7;26.3185329437;50.8071212769;11;45.0339118242;
74;10;43.4651412964;73.7638549805;14;71.7537240982;7;25.3185329437;52.5333175659;12;45.266422987;
75;10;44.5183944702;74.984046936;20;72.5154845715;7;24.3185329437;53.6328773499;12;46.5033135414;
76;10;43.5708999634;75.8581008911;22;73.3169330359;7;24.3185329437;55.734790802;13;46.7844395638;
77;10;43.622543335;77.1457824707;22;74.1559542418;7;24.3185329437;57.839012146;14;47.0708218813;
78;10;43.6732139587;78.4522171021;24;75.0292344093;7;24.0;59.9454956055;16;47.3622806072;
79;10;41.7228240967;81.7759399414;25;75.9322016239;7;24.0;62.05418396;18;47.6586121321;
80;11;41.7712783813;82.114906311;29;76.8590505123;7;24.0;64.1649932861;18;47.9595905542;
81;11;40.8185043335;84.7854995728;29;77.8028590679;7;24.0;65.8837585449;18;48.2649658918;
82;11;41.8644256592;85.8271865845;29;78.7558065653;7;24.0;67.0215148926;19;48.5744645596;
83;11;41.9089889526;85.8123626709;29;79.7094839811;7;24.0;68.1616897583;21;48.8877891302;
84;12;40.9521408081;90.926109314;29;80.6552741528;7;24.0;69.3041534424;22;49.20461905;
85;12;40.9938468933;92.9189987183;29;81.5847635269;7;25.0;67.4487762451;22;49.5246107578;
