Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;11.0;10.0;5;20.0;1;8.0;12.0;6;20.0;
4;2;11.3000001907;10.0;4;21.0;1;9.0;11.0;6;20.0;
5;2;12.4499998093;10.0;4;21.0900000334;1;10.0;10.0;6;20.0;
6;2;13.4905004501;10.0;4;21.1871190071;1;11.0;10.0;6;20.0;
7;2;14.5342035294;10.0;4;21.7036092281;1;12.0;10.0;6;20.0;
8;2;14.7666244507;10.1999998093;3;22.1564130783;1;13.0;10.0;6;20.3999996185;
9;2;14.9703855515;10.3632001877;3;23.4291926622;1;14.0;10.1999998093;6;20.7264003754;
10;2;15.5431365967;10.9097137451;3;24.540822506;1;14.3268795013;10.3632001877;6;21.8194274902;
11;2;17.5431365967;11.3658018112;3;25.5043385029;2;14.8187427521;11.2097139359;5;23.7316036224;
12;2;19.5431365967;11.7372808456;3;26.3401436806;2;15.6792221069;11.3658018112;5;24.4945616722;
13;2;20.8414783478;12.0336990356;4;27.0718023777;2;18.268743515;11.7372808456;5;25.1075940132;
14;2;21.9614181519;12.2662630081;4;27.7228300571;2;20.268743515;12.0336990356;5;25.5931078196;
15;2;23.092376709;12.446267128;4;28.1464314461;2;21.296005249;12.2662630081;5;25.9736851454;
16;2;24.2346363068;12.5;4;28.4879314899;2;22.3052597046;12.446267128;5;26.1018965244;
17;2;25.3883113861;12.5;4;28.8545851707;2;23.3145961761;12.5;5;26.1228116751;
18;2;26.5533065796;12.5;4;29.2456488609;2;24.3240089417;12.5;6;26.1438889503;
19;2;27.1605415344;12.5;5;29.659784317;2;25.3334922791;12.5;6;26.1651208401;
20;2;27.3469028473;12.5;5;30.0950183868;2;25.7743034363;12.5;6;26.1864993572;
21;2;25.3469028473;13.5;5;30.5487289429;2;25.7839241028;12.5;6;26.2080165148;
22;2;25.25;13.8871822357;5;31.0176672935;2;25.7936077118;12.5;6;26.2296639681;
23;2;25.25;14.8871822357;6;31.4980173111;2;25.8033485413;12.5;7;26.2514331341;
24;3;25.25;15.0992069244;5;31.9854974747;3;25.8131446838;12.5;6;26.2733153105;
25;3;23.25;16.2941989899;5;32.4754953384;3;23.8229923248;13.5;6;26.2953014374;
26;3;24.25;15.4901981354;5;32.9632344246;3;22.8328857422;14.5;6;26.3173824549;
27;3;22.25;16.6852931976;5;33.4439563751;3;21.8428230286;15.5;6;26.3395489454;
28;3;22.25;15.6852941513;5;33.9131059647;3;20.8527965546;16.5;6;26.3617914915;
29;3;20.25;17.6852931976;5;34.3665065765;3;19.8628063202;17.5;6;26.3841004372;
30;3;19.25;19.6852931976;5;34.8005027771;3;18.872844696;18.5;5;26.4064661264;
31;3;19.25;18.6852931976;5;35.2120742798;3;17.8829097748;19.5;5;26.428878665;
32;3;17.25;20.6852931976;6;35.5988998413;3;16.8929958344;20.5;6;26.4513280392;
33;3;16.25;22.6852931976;6;35.9593791962;3;15.9030971527;21.5;6;26.4738043547;
34;3;15.25;24.685295105;8;36.2926120758;3;14.9132118225;22.5;6;26.4962974787;
35;3;15.25;23.685295105;8;36.5983467102;3;14.6733341217;23.5;6;26.5187973976;
36;3;17.25;20.685295105;9;36.8768987656;3;14.6834583282;24.5;6;26.5412938595;
37;3;19.25;18.685295105;10;37.1290569305;3;14.6935825348;25.5;7;26.5637768507;
38;3;21.25;17.5;10;37.3559846878;3;14.7036991119;26.5;8;26.5862361193;
39;3;23.25;16.5;10;37.5591192245;3;14.7138061523;27.5;9;26.6086617708;
40;3;24.9016036987;18.5;11;37.7400808334;3;14.723897934;28.5;9;26.6310436726;
41;3;25.9830360413;19.5;11;37.900595665;3;14.7339696884;29.5;10;26.6533719301;
42;3;27.055267334;20.5;12;38.0;3;15.744017601;27.5;13;26.6756366491;
43;3;28.1000003815;21.5;13;38.0;3;14.7540359497;28.5;13;26.6978281736;
44;3;29.1000003815;22.5;14;38.0;5;15.7640228271;27.5;10;49.7199368477;
45;3;30.1000003815;22.5;14;38.0;5;17.0;28.5;11;51.1219522953;
46;3;31.1000003815;22.5;15;38.0;6;19.7838783264;29.5;8;64.2702230215;
47;3;31.1000003815;22.5;15;38.0;6;21.0;31.5;8;65.6631281376;
48;4;31.1000003815;22.5;10;62.0;6;23.8035526276;33.5;9;66.8111138344;
49;5;32.0999984741;23.5;10;63.2000007629;6;24.8133106232;34.5;10;67.749486804;
50;6;33.0999984741;24.5;9;64.1576004028;6;25.823009491;35.5;10;68.5137104988;
51;6;33.0999984741;25.5;8;64.9011039734;6;26.0;34.5;10;68.8641591072;
52;6;33.0999984741;26.5;9;65.4657306671;6;24.0;35.5;12;69.1661705971;
53;6;33.0999984741;27.5;10;65.88712883;6;25.0;34.5;12;69.4335663319;
54;6;33.0999984741;28.5;10;66.0;6;26.0;34.5;12;69.6692655087;
55;6;33.0999984741;29.5;11;66.0;7;27.0;35.5;11;69.8763030767;
56;6;33.0999984741;30.5;12;66.0;7;28.0;36.5;11;70.9755084515;
57;7;33.0999984741;31.5;11;66.0;7;30.0;38.5;11;71.1007473469;
58;7;33.0999984741;32.5;11;66.0;7;31.25;40.5;12;71.2198647261;
59;7;33.0999984741;33.5;11;66.0;7;31.25;42.5;12;71.3452684879;
60;7;33.0999984741;34.5;11;68.2300004959;7;31.25;44.0;12;71.4818768501;
61;7;33.7255020142;36.0;11;70.9824237823;7;31.25;45.0;13;72.630333066;
62;7;35.2337646484;38.3899993896;11;73.4303864241;7;32.25;47.0;13;72.8312414885;
63;7;37.6410598755;41.6872596741;11;74.4506345987;7;33.25;48.253868103;14;73.0463327169;
64;7;38.9645843506;44.9097442627;12;76.799290061;7;34.25;48.0;13;73.2760763168;
65;7;39.9145240784;48.6303405762;13;78.75380373;7;33.25;49.0;14;73.5208369493;
66;7;40.6771965027;52.1774139404;13;80.3709408045;7;33.25;50.0;15;74.0808495283;
67;7;41.2775039673;54.5788803101;14;81.7164257765;7;33.25;50.1500015259;17;77.0790657997;
68;8;41.7443809509;55.8658828735;11;82.7187219858;7;33.7000007629;50.7800521851;17;79.5031422377;
69;8;42.0450668335;57.0;10;84.4218006134;7;34.0510025024;51.2820739746;17;81.4488188028;
70;8;43.1988067627;59.0;7;86.1208593845;7;34.3185348511;51.6752929688;18;82.8779656887;
71;8;43.1988067627;63.0;7;86.8330476284;7;36.4187698364;51.9097442627;19;83.7044407129;
72;8;45.1988067627;65.0;9;87.4692589045;7;37.5;52.0;19;84.1560078859;
73;8;43.1988067627;69.0;10;87.9990249872;7;38.5;52.0;21;84.6269154549;
74;9;42.1988067627;73.0;10;88.5588703156;8;36.5;53.0;20;85.1149893999;
75;9;41.1988067627;76.0;11;89.1479818821;8;35.5;54.0;20;85.6176136732;
76;9;40.1988067627;78.0;14;89.7650202513;8;35.5;55.0;21;86.1317782402;
77;9;39.1988067627;80.0;14;90.4080862999;8;35.5;58.0;22;86.6541490555;
78;9;40.1988067627;81.0;15;91.0747072697;8;34.5999984741;62.0;23;87.1811590195;
79;9;41.1988067627;83.0;17;91.7618457079;8;34.5999984741;66.0;23;87.7091169357;
80;9;42.1988067627;85.0;17;92.4659358263;9;34.5999984741;70.0;22;88.2343244553;
81;9;43.1988067627;87.0;20;93.1829456091;9;34.5999984741;68.0;23;88.7531962395;
82;9;44.1988067627;91.0;20;93.9084676504;9;34.5999984741;68.0;23;89.2623705864;
83;9;45.1988067627;95.0;23;94.63783288;9;34.5999984741;68.0;23;89.7588117123;
84;9;46.1988067627;99.0;23;95.3662430048;9;34.5999984741;71.4000015259;24;90.2398815155;
85;9;46.5;103.0;24;96.0889098644;9;34.5999984741;73.4000015259;24;90.7033979893;
86;9;46.5;108.0;24;96.8011994362;9;34.5999984741;75.4000015259;24;91.1476557255;
87;9;45.5;110.0;27;96.4478721619;9;34.5999984741;77.4000015259;25;91.5714313984;
88;9;44.1850013733;112.447311401;28;96.1745545864;9;34.5999984741;79.4000015259;25;91.9739608765;
89;9;44.9014968872;113.10256958;29;95.9679349065;9;34.5999984741;81.4000015259;26;92.3548977375;
