Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;11.0;10.0;5;20.0;1;8.0;12.0;6;20.0;
4;1;11.0;10.0;4;20.0;1;9.0;11.0;6;20.0;
5;1;12.0;10.0;4;20.0;1;10.0;10.0;6;20.0;
6;1;13.0;10.0;4;20.0;1;11.0;10.0;5;20.0;
7;1;14.0;10.0;4;20.3999996185;1;12.0;10.0;5;20.0;
8;1;14.1800003052;10.1999998093;4;20.7264003754;1;13.0;10.0;5;20.3999996185;
9;1;14.3268795013;10.3632001877;4;21.8194274902;1;14.0;10.1999998093;5;20.7264003754;
10;1;14.8187427521;10.9097137451;4;22.7316036224;2;14.3268795013;10.6632003784;4;22.8194274902;
11;1;15.8187427521;11.3658018112;4;23.4745616913;2;15.2687425613;10.9097137451;4;23.7616035938;
12;1;16.8187427521;11.7372808456;4;24.0673980713;2;15.6927223206;11.3658018112;4;24.5351526737;
13;1;17.8187427521;12.0336990356;5;24.5325260162;2;18.2822418213;11.7372808456;4;25.1591641903;
14;1;18.8187427521;12.2662630081;5;24.892534256;2;20.2822418213;12.0336990356;4;25.6560432911;
15;1;19.8187427521;12.446267128;5;25.0;2;21.3243255615;12.2662630081;3;26.0483692884;
16;1;20.8187427521;12.5;5;25.0;2;22.3388690948;12.446267128;3;26.1887089014;
17;1;21.8187427521;12.5;5;25.0;2;23.3536624908;12.5;3;26.2221269608;
18;1;22.8187427521;12.5;5;25.0;2;24.3687000275;12.5;4;26.2560760975;
19;1;23.25;12.5;6;25.0;2;25.3839759827;12.5;4;26.2905418873;
20;1;23.25;12.5;7;25.0;2;25.8307437897;12.5;6;26.3255085945;
21;1;23.25;12.5;8;25.0;2;25.8464794159;12.5;5;26.3609591722;
22;1;23.25;12.5;8;25.0;2;25.8624305725;12.5;6;26.3968753815;
23;1;23.25;12.5;8;25.0;2;25.8785934448;12.5;6;26.4332377911;
24;1;23.25;12.5;8;25.0;2;25.8949565887;12.5;6;26.4700255394;
25;1;23.25;12.5;8;25.0;2;25.25;13.5;6;26.5072168112;
26;1;23.25;12.5;8;25.0;2;25.25;13.5550518036;6;26.5447884798;
27;1;23.25;12.5;8;25.0;2;25.25;13.5813522339;6;26.5827163458;
28;1;23.25;12.5;8;25.0;2;25.25;13.6079015732;6;26.6209751368;
29;1;23.25;12.5;8;25.0;2;25.25;13.6346826553;6;26.6595385075;
30;1;23.25;12.5;8;25.0;2;23.9967918396;13.5;7;26.6983793974;
31;1;23.25;12.5;8;25.0;2;23.0142707825;14.5;7;26.7374696732;
32;1;23.25;12.5;8;25.0;2;23.25;13.5;7;26.7767804861;
33;1;23.25;12.5;8;25.0;2;22.0495510101;13.5;7;26.8162822723;
34;1;23.25;12.5;8;25.0;2;21.0673274994;14.5;7;26.8559447527;
35;1;23.25;12.5;9;25.0;2;21.25;13.5;7;26.8957372904;
36;1;23.25;12.5;9;25.0;2;22.25;13.8270158768;7;26.9356285334;
37;1;23.25;12.5;9;25.0;2;23.25;13.8549404144;7;26.9755871296;
38;1;23.25;12.5;9;25.0;2;24.25;13.8829107285;8;27.015581131;
39;1;23.25;13.5;10;25.0;2;26.1570110321;15.8829116821;8;27.0555787086;
40;1;23.25;14.5;10;25.0;2;26.1750106812;17.8829116821;8;27.0955479145;
41;1;23.25;15.5;10;25.0;2;25.25;19.8829116821;8;27.135456562;
42;1;23.25;16.5;11;25.0;2;26.2109565735;21.5;9;27.17527318;
43;1;23.25;17.5;11;25.0;2;25.25;23.5;10;27.2149660587;
44;1;23.25;17.5;12;25.0;2;26.2467346191;22.5;10;27.2545039654;
45;1;23.25;17.5;12;25.0;2;26.2645263672;22.5;11;27.293856144;
46;1;23.25;17.5;12;25.0;3;25.25;23.5;10;27.3329925537;
47;1;23.25;17.5;13;25.0;3;25.25;22.5;11;27.3718836308;
48;1;23.25;17.5;13;25.0;3;26.25;22.5;11;27.4105007648;
49;1;23.25;17.5;13;25.0;3;25.25;23.5;11;27.4488155842;
50;1;23.25;17.5;13;25.0;3;25.25;24.2141704559;13;27.4868011475;
51;1;23.25;17.5;14;25.0;3;26.25;22.5;13;27.5244314671;
52;1;23.25;17.5;14;25.0;3;25.25;23.5;13;27.5616812706;
53;1;23.25;17.5;14;25.0;3;26.25;22.5;13;27.5985264778;
54;1;23.25;17.5;15;25.0;3;25.25;23.5;13;27.6349442005;
55;1;23.25;17.5;15;25.0;3;26.25;22.5;13;27.6709127426;
56;1;23.25;17.5;16;25.0;3;26.4519100189;22.5;14;28.7064116001;
57;1;23.25;17.5;16;25.0;3;26.25;24.5;14;28.7714214325;
58;1;23.25;17.5;16;25.0;3;28.25;24.5;14;28.8365154266;
59;2;24.25;18.5;15;26.0;3;27.25;26.5;14;28.9016699791;
60;2;25.25;19.5;15;26.1699999571;3;27.25;28.4669322968;15;28.9668617249;
61;2;25.7765007019;20.5;15;26.3669109344;3;27.25;29.4903411865;15;29.0320671797;
62;2;25.8651103973;21.5;15;26.5942704678;3;27.25;30.0912799835;16;29.097263217;
63;2;25.9674224854;22.5;16;26.8558222055;3;28.25;28.107717514;16;30.2033991814;
64;2;26.0851192474;22.5;16;27.1554293633;3;27.7000007629;29.6303710938;17;31.0901694298;
65;2;26.2199440002;22.5;16;28.5616106987;3;29.0510005951;29.0302429199;18;31.7920084;
66;2;26.8527259827;23.0;16;29.8139312267;3;28.3185329437;30.351316452;19;32.3447687626;
67;2;27.4162693024;23.3899993896;16;30.9535260201;3;29.5187683105;29.5981826782;19;32.6334658861;
68;2;27.9290866852;23.6872596741;16;32.0219922066;3;28.5999984741;30.7133827209;19;32.7419534922;
69;2;28.4098968506;23.9097423553;16;32.9084234238;3;29.5999984741;29.7388744354;20;32.8506634235;
70;2;28.8087882996;24.0;16;33.6982660294;4;28.5999984741;30.7649002075;20;32.9595123529;
71;2;29.1642189026;24.0;17;34.5701994896;4;27.9561481476;30.0;20;33.0684167147;
72;2;29.5565872192;24.0;17;35.518266201;4;27.5999984741;30.8184871674;20;33.1772928238;
73;2;27.5565872192;25.0;19;36.5318584442;4;28.5999984741;31.8460140228;21;33.2860572338;
74;3;26.5999984741;26.0;18;37.5956230164;4;28.5999984741;34.2951278687;21;33.3946266174;
75;3;26.5999984741;27.0;19;38.6899442673;4;29.5999984741;33.2951278687;22;33.5029178858;
76;3;26.5999984741;28.0;19;39.7920837402;4;30.2381820679;33.8184890747;22;33.6108486652;
77;3;26.5999984741;29.0;20;40.8778886795;4;28.5999984741;35.8184890747;23;33.7183369398;
78;3;26.5999984741;30.0;20;41.9238452911;5;29.5999984741;35.8184890747;19;48.8253014088;
79;3;26.5999984741;31.0;21;42.9091176987;5;31.3034324646;37.8184890747;19;49.9816608429;
80;3;26.5999984741;32.0;21;43.8172149658;5;32.3241233826;39.8184890747;19;51.0423121452;
81;3;26.5999984741;33.0;21;44.6369876862;5;30.5999984741;42.8184890747;17;51.9966294765;
82;3;26.5999984741;34.0;21;45.3628616333;5;31.5999984741;43.8184890747;18;52.8408787251;
83;3;26.5999984741;35.0;22;45.9943733215;5;32.3829269409;45.1421279907;19;53.574075222;
84;3;26.5999984741;36.0;22;46.5352172852;5;32.3999977112;46.1731491089;19;54.1693742275;
85;3;26.5999984741;36.4140853882;22;46.9920692444;5;32.3999977112;47.2042770386;20;54.6742706299;
86;3;26.5999984741;36.5968284607;21;47.3734169006;5;32.3999977112;48.2354888916;20;55.0997555256;
87;3;26.5999984741;36.7493667603;21;47.6885414124;5;32.3999977112;49.2667312622;20;55.4571051598;
88;3;25.5999984741;35.7493667603;23;47.9467487335;6;32.3999977112;50.2979774475;18;79.6583623886;
89;3;25.5999984741;35.7493667603;23;48.0;6;33.3999977112;52.3291816711;18;81.4006118774;
90;3;23.5999984741;37.7493667603;23;48.0;7;35.3999977112;55.3603057861;17;83.8288018703;
91;3;23.5999984741;36.7493667603;23;48.0;7;36.3999977112;58.3913116455;21;84.9898619652;
92;3;21.5999984741;38.7493667603;25;48.0;7;36.3999977112;61.422164917;21;87.4127485752;
