Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;11.0;10.0;4;20.0;1;7.0;13.0;6;20.0;
3;1;11.0;10.0;4;20.0;1;8.0;12.0;6;20.0;
4;2;11.3000001907;10.0;3;21.0;1;9.0;11.0;6;20.0;
5;2;12.4499998093;10.0;3;21.0599999428;1;10.0;10.0;6;20.0;
6;2;13.4770002365;10.0;3;21.1229639053;1;11.0;10.0;6;20.0;
7;2;14.5053339005;10.0;4;21.6001901627;1;12.0;10.0;6;20.0;
8;3;14.7200860977;10.1999998093;3;22.0082015991;1;13.0;10.0;6;20.3999996185;
9;3;14.9036903381;10.3632001877;3;23.2129787207;1;14.0;10.1999998093;6;20.7264003754;
10;3;15.4458408356;10.9097137451;3;24.245090127;2;14.3268795013;10.6632003784;5;22.8194274902;
11;3;17.4458408356;11.3658018112;3;25.1164904833;2;15.2687425613;10.9097137451;5;23.7516036034;
12;3;19.4458408356;11.7372808456;3;25.8465604782;2;15.6882219315;11.3658018112;5;24.5147576332;
13;3;20.6193656921;12.0336990356;3;26.4579504728;2;18.2777423859;11.7372808456;5;25.1279798746;
14;3;20.9060783386;12.2662630081;3;26.9734284878;2;20.2777423859;12.0336990356;5;25.6136769056;
15;3;21.13804245;12.446267128;3;27.245682478;2;21.3052597046;12.2662630081;5;25.9944307804;
16;3;21.2605571747;12.5;3;27.4198198318;2;22.3145961761;12.446267128;5;26.1228116751;
17;3;23.2905597687;12.5;3;27.6032464504;2;23.3240089417;12.5;5;26.1438889503;
18;3;24.3731021881;12.5;3;27.7958021164;2;24.3334922791;12.5;6;26.1651208401;
19;3;25.4597511292;12.5;5;27.9972171783;2;25.3430480957;12.5;6;26.1864993572;
20;3;26.5503883362;12.5;6;28.207105875;2;25.7839241028;12.5;6;26.2080165148;
21;3;26.6931972504;12.5;6;28.4249610901;2;25.7936077118;12.5;6;26.2296639681;
22;3;26.7912330627;12.5;6;28.6501536369;2;25.8033485413;12.5;7;26.2514331341;
23;3;26.8925685883;12.5;6;28.8819327354;2;25.8131446838;12.5;7;26.2733153105;
24;3;26.9968700409;12.5;7;29.1194319725;3;25.8229923248;12.5;5;26.2953014374;
25;3;27.1037445068;12.5;8;29.3616781235;3;25.25;12.5;5;26.3173824549;
26;3;25.25;13.5;8;29.60760355;3;25.25;13.422167778;5;26.3395489454;
27;3;25.25;14.34304142;8;29.8560638428;3;23.8527965546;13.5;5;26.3617914915;
28;3;25.25;14.4424257278;8;30.1058568954;3;22.8628063202;14.5;5;26.3841004372;
29;3;25.25;14.5423431396;8;30.3557448387;3;21.872844696;15.5;5;26.4064661264;
30;3;23.25;15.6422977448;8;30.6044793129;3;20.8829097748;16.5;5;26.428878665;
31;3;24.25;14.7417917252;10;30.8508253098;3;19.8929958344;17.5;6;26.4513280392;
32;3;22.25;15.8403301239;10;31.0935864449;3;18.9030971527;18.5;5;26.4738043547;
33;4;21.25;16.9374351501;8;36.0496983528;3;17.9132118225;19.5;5;26.4962974787;
34;4;21.25;18.0326499939;8;36.4368100166;3;16.9233341217;20.5;5;26.5187973976;
35;4;21.25;19.1255588531;8;36.8147325516;3;15.9334583282;21.5;5;26.5412938595;
36;4;22.25;18.1255588531;9;37.1821990013;3;14.9435825348;22.5;5;26.5637768507;
