Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;11.0;10.0;5;20.0;1;8.0;12.0;6;20.0;
4;1;11.0;10.0;5;20.0;1;9.0;11.0;6;20.0;
5;1;12.0;10.0;5;20.0;1;10.0;10.0;6;20.0;
6;1;13.0;10.0;5;20.0;1;11.0;10.0;6;20.0;
7;2;14.4499998093;10.0;4;21.3999996185;1;12.0;10.0;6;20.0;
8;2;14.6300001144;10.1999998093;4;21.8264003992;1;13.0;10.0;6;20.3999996185;
9;2;14.8218793869;10.3632001877;4;23.0613274574;2;14.0;10.5;5;21.7264003754;
10;2;15.3775978088;10.9097137451;4;24.1319464445;2;14.7768793106;10.3632001877;5;22.8594274521;
11;2;17.3775978088;11.3658018112;4;25.0513429642;2;15.2867431641;10.9097137451;5;23.8127875328;
12;2;19.3775978088;11.7372808456;4;25.8400663137;2;15.7157554626;11.3658018112;5;24.5981152058;
13;2;20.616443634;12.0336990356;5;26.5219442844;2;18.3052749634;11.7372808456;5;25.2345055342;
14;2;21.7139816284;12.2662630081;5;27.12089324;2;20.3052749634;12.0336990356;5;25.7443674803;
15;2;22.8215045929;12.446267128;5;27.4906733036;2;21.3640708923;12.2662630081;5;26.1502821445;
16;2;23.9395446777;12.5;5;27.7773330212;2;22.3847293854;12.446267128;5;26.3048160076;
17;2;25.0685424805;12.5;5;28.0890238285;2;23.4059104919;12.5;5;26.3530313969;
18;2;26.2088031769;12.5;5;28.4260663986;2;24.4276065826;12.5;6;26.4023760557;
19;2;26.7917289734;12.5;5;28.788336277;2;25.4498119354;12.5;6;26.4528282881;
20;2;26.9547519684;12.5;5;29.1751885414;2;25.9037723541;12.5;6;26.5043625832;
21;2;27.1288337708;12.5;7;29.585392952;2;25.9269638062;12.5;6;26.5569496155;
22;2;27.3134269714;12.5;7;30.0170898438;3;25.9506263733;12.5;6;26.6105561256;
23;2;27.5076904297;12.5;7;30.4677705765;3;25.25;12.5;6;26.6651450396;
24;2;27.7104969025;12.5;7;30.9342932701;3;25.9993152618;12.5;6;26.72067523;
25;2;23.7104969025;14.5;7;31.4129357338;3;24.0243034363;13.5;6;26.7771017551;
26;3;24.25;14.5;8;31.8994894028;3;24.25;13.5;6;26.8343759775;
27;3;22.25;16.2597961426;8;32.3893885612;3;26.0754699707;12.5;6;26.8924454451;
28;3;21.25;17.4557552338;8;32.877872467;3;25.25;13.5;6;26.9512542486;
29;4;20.25;18.6511497498;8;42.4465284348;3;25.25;13.8658781052;6;27.0107431412;
30;4;21.25;18.6511497498;8;43.3644990921;3;24.1548347473;13.5;6;27.0708494186;
31;4;20.25;21.6511497498;8;44.246796608;3;23.1818828583;14.5;6;27.1315076351;
32;4;19.25;24.6511497498;8;45.0869035721;3;22.2091789246;15.5;7;27.1926498413;
33;4;19.25;24.6511497498;8;45.8796329498;3;21.2366924286;16.5;7;27.2542052269;
34;4;18.25;24.6511497498;8;46.6212062836;3;20.2643928528;17.5;7;27.3161010742;
35;4;16.25;27.6511497498;8;48.3092489243;3;19.2922458649;18.5;7;27.3782629967;
36;4;18.25;27.6511497498;9;49.0527137518;3;18.3202190399;19.5;7;27.4406147003;
37;4;20.0;24.6511497498;9;51.339704752;3;17.3482761383;20.5;7;27.5030794144;
38;4;18.0;27.6511497498;9;53.3071204424;3;16.3763847351;21.5;8;28.5655794144;
39;4;20.0;28.6511497498;11;54.986271143;3;15.25;23.5;8;28.6680364609;
40;4;22.0;30.9937877655;11;56.4173586369;3;17.0;24.2280006409;8;28.7715563774;
41;4;24.0;33.2754020691;12;57.6418417692;3;17.0;24.2280006409;9;28.8760635853;
42;4;26.0;35.4822807312;13;58.4334895611;3;19.0;25.2280006409;10;28.9814800024;
43;4;28.0;37.5;14;59.0476000309;3;19.5251979828;26.2280006409;10;29.0877257586;
44;4;30.0;38.5;15;59.5884180069;3;21.0;27.2280006409;11;29.1947193146;
45;5;31.814283371;39.5;13;75.103303194;3;21.5659866333;27.5;10;29.3023779392;
46;5;34.9408340454;38.5;13;76.3460993767;3;22.5871677399;28.5;9;29.41061759;
47;5;38.0502166748;38.5;14;77.489979744;3;23.0;30.4471225739;9;29.5193532705;
48;6;40.1441841125;38.5;12;94.4832265377;3;25.0;28.4816627502;9;29.6284989119;
49;6;43.2000007629;39.5;13;95.9284968376;3;24.082824707;28.5;10;29.737967968;
50;6;46.2000007629;41.5;12;97.2330288887;3;24.455121994;28.5;11;29.8476731777;
51;6;48.0499992371;43.5;12;98.4057574272;3;25.4808254242;28.5898647308;9;29.9575271606;
52;7;48.0999984741;45.5;14;99.4583191872;3;24.2308883667;28.5;9;30.0674425364;
53;8;48.0999984741;47.5;14;100.403575897;3;24.5310344696;28.5;9;30.1773312092;
54;8;48.0999984741;49.5;15;101.160728455;3;24.7743034363;28.5;10;30.2871057987;
55;8;48.0999984741;51.5;15;101.756370544;4;25.0;30.5;9;30.3966790438;
56;8;48.0999984741;53.5;18;102.15256691;4;26.0;29.9936122894;10;30.5059636831;
57;8;48.0999984741;55.5;18;105.423858166;4;27.0;31.0294628143;11;30.6148732901;
58;8;48.9550018311;58.0800018311;19;108.138375759;4;27.25;31.4304122925;12;30.7233221531;
59;8;49.6311531067;61.5082702637;19;111.381814003;4;27.25;30.0988044739;13;30.8312249184;
60;8;51.1596374512;65.8158721924;19;111.904656291;4;26.25;29.0988044739;13;30.9384977818;
61;8;51.9753799438;69.6342849731;19;112.320955276;4;26.25;30.0988044739;13;32.0450577736;
62;8;51.7942199707;73.4708557129;19;112.430730224;4;28.25;32.6336593628;13;32.2008230686;
63;8;51.5797958374;77.3237686157;20;112.598520279;4;29.25;33.8055763245;14;32.357688427;
64;8;52.3868179321;78.1913909912;21;112.819696784;4;29.25;34.8789978027;14;32.5156005621;
65;8;52.2131347656;79.0722503662;22;113.090541124;4;30.25;33.9225120544;14;32.6525593996;
66;8;51.0568237305;80.9650268555;16;113.408121824;4;31.0499992371;34.2084312439;14;33.9782233238;
67;8;50.9161376953;83.8685302734;17;113.770125151;5;30.7000007629;37.439491272;7;36.0908958912;
68;9;50.7895278931;85.6755218506;17;114.17463994;5;34.0510025024;36.0934181213;7;37.0648145676;
69;10;50.6755752563;86.763168335;16;114.619920015;5;32.7865333557;39.4440917969;9;37.8967907429;
70;10;50.5730209351;87.845489502;16;115.104122162;5;34.5187683105;38.7232284546;10;38.471585989;
71;10;50.4807167053;88.9219360352;17;115.625038147;5;34.5999984741;40.8734664917;11;38.8727654219;
72;10;50.397644043;85.9922180176;17;116.179853439;5;34.7126159668;41.9368209839;11;39.2804332972;
73;10;51.3228797913;85.0562438965;19;116.7649436;5;31.7126140594;42.0035820007;17;39.6941378117;
74;10;44.2555923462;70.4141235352;17;96.3757305145;6;31.1211853027;44.0737609863;12;61.11338377;
75;10;43.1950302124;72.4660491943;19;97.0066423416;6;32.1762466431;44.1473388672;12;61.5376298428;
76;10;41.8405303955;71.5123291016;19;97.5670146942;6;33.2313690186;44.2242736816;13;61.9662867785;
77;10;41.7914733887;70.5028381348;20;98.1071939468;7;30.5999984741;46.3044815063;13;62.3987156153;
78;11;41.7473297119;69.4725494385;20;98.6583957672;7;29.5999984741;48.3878479004;13;62.8342280388;
79;11;41.7075958252;69.4452972412;21;99.2114706039;7;28.5999984741;50.4742355347;14;63.2720859051;
80;11;41.671836853;69.4207687378;21;99.757563591;7;27.5999984741;51.5634460449;15;63.7115030289;
81;11;41.6396560669;69.3986968994;21;100.28851223;7;27.5999984741;53.4742355347;16;64.1516488791;
82;11;41.6106872559;71.3788223267;23;100.797183037;8;29.5999984741;53.4742355347;15;64.5916521549;
83;11;40.5945930481;72.3609466553;24;101.27773571;8;29.5999984741;55.4742355347;16;65.0306081772;
84;11;38.5801086426;75.3448486328;18;101.725765228;8;30.5999984741;57.4742355347;17;65.4675837755;
85;11;37.5670700073;78.330368042;18;102.138338089;8;32.5999984741;57.4742355347;19;65.9016293287;
86;11;37.567073822;76.330368042;19;102.513918877;8;32.5999984741;60.4742355347;19;66.3317865133;
