Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;11.0;10.0;5;20.0;1;8.0;12.0;5;20.0;
4;1;11.0;10.0;4;20.0;1;9.0;11.0;5;20.0;
5;1;12.0;10.0;4;20.0;1;10.0;10.0;4;20.0;
6;1;13.0;10.0;4;20.0;1;11.0;10.0;4;20.0;
7;1;14.0;10.0;4;20.3999996185;1;12.0;10.0;4;20.0;
8;1;14.1800003052;10.1999998093;4;20.7264003754;1;13.0;10.0;4;20.3999996185;
9;1;14.3268795013;10.3632001877;4;21.8194274902;1;14.0;10.1999998093;4;20.7264003754;
10;2;15.2687425613;10.9097137451;3;23.7316036224;2;14.3268795013;10.6632003784;3;22.8194274902;
11;2;17.268743515;11.3658018112;3;24.6045616865;2;15.2687425613;10.9097137451;3;23.7616035938;
12;2;19.268743515;11.7372808456;3;25.3428291082;2;15.6927223206;11.3658018112;3;24.5351526737;
13;2;20.3926868439;12.0336990356;4;25.9702501297;2;18.2822418213;11.7372808456;3;25.1591641903;
14;2;21.465719223;12.2662630081;4;26.5108692646;2;20.2822418213;12.0336990356;3;25.6560432911;
15;2;22.5469932556;12.446267128;4;26.8187118769;2;21.3243255615;12.2662630081;3;26.0483692884;
16;2;23.6371631622;12.5;4;27.0402543545;2;22.3388690948;12.446267128;3;26.1887089014;
17;2;24.7368564606;12.5;4;27.2842636108;2;23.3536624908;12.5;3;26.2221269608;
18;2;25.846660614;12.5;4;27.5518820286;2;24.3687000275;12.5;4;26.2560760975;
19;2;26.3983459473;12.5;4;27.8440244198;2;25.3839759827;12.5;4;26.2905418873;
20;2;26.5298118591;12.5;4;28.1613030434;2;25.8307437897;12.5;6;26.3255085945;
21;2;26.672586441;12.5;6;28.5039470196;2;25.8464794159;12.5;6;26.3609591722;
22;2;26.8267765045;12.5;6;28.871723175;2;25.8624305725;12.5;6;26.3968753815;
23;2;26.992275238;12.5;6;29.263862133;2;25.8785934448;12.5;6;26.4332377911;
24;2;27.1687374115;12.5;6;29.6789975166;2;25.8949565887;12.5;7;26.4700255394;
25;3;27.3555488586;12.5;5;30.1151270866;2;25.25;13.5;7;26.5072168112;
26;3;27.5518074036;12.5;6;30.5695996284;2;25.25;13.5550518036;7;26.5447884798;
27;3;27.7563209534;12.5;6;31.0391392708;2;25.25;13.5813522339;7;26.5827163458;
28;3;27.9676132202;12.5;6;31.5199065208;2;25.25;13.6079015732;7;26.6209751368;
29;3;28.1839580536;12.5;6;32.007601738;2;25.25;13.6346826553;7;26.6595385075;
30;3;28.403421402;12.5;6;32.4976010323;2;23.9967918396;13.5;7;26.6983793974;
31;3;28.6239204407;12.5;6;32.9851250648;2;23.0142707825;14.5;7;26.7374696732;
32;3;28.8433074951;12.5;6;33.465420723;2;23.25;13.5;7;26.7767804861;
33;3;29.0594387054;12.5;6;33.9339466095;2;22.0495510101;13.5;7;26.8162822723;
34;3;29.270275116;12.5;7;34.3865451813;2;21.0673274994;14.5;7;26.8559447527;
35;3;29.4739456177;14.5;7;35.8195896149;2;21.25;13.5;7;26.8957372904;
36;3;30.6688156128;17.5;7;36.2700891495;2;22.25;13.8270158768;7;26.9356285334;
37;4;31.8535404205;20.5;5;41.6969380379;2;23.25;13.8549404144;7;26.9755871296;
38;4;33.5136222839;24.5;6;42.2485711575;2;24.25;13.8829107285;8;27.015581131;
39;4;34.6943588257;28.5;8;42.770892024;2;26.1570110321;15.8829116821;8;27.0555787086;
40;4;35.8633537292;30.5;9;43.2633064985;2;26.1750106812;17.8829116821;8;27.0955479145;
41;4;37.0205078125;31.5;9;43.7258179188;2;25.25;19.8829116821;9;27.135456562;
42;4;38.1659698486;32.5;11;44.1589381695;2;26.2109565735;21.5;9;27.17527318;
43;4;39.3000946045;32.5;11;44.5635864735;2;25.25;23.5;9;27.2149660587;
44;4;40.4234085083;32.5;12;44.9409917593;2;26.2467346191;22.5;10;27.2545039654;
45;4;41.5365600586;32.5;13;45.2926024199;2;26.2645263672;22.5;11;27.293856144;
46;4;42.0109672546;32.5;14;45.6200041771;2;25.25;23.5;11;27.3329925537;
47;4;42.132144928;32.5;13;45.876437664;2;26.25;22.5;12;27.3718836308;
48;4;42.2225112915;32.5;14;46.0362439156;2;26.3173484802;22.5;12;27.4105007648;
49;4;42.2705307007;32.5;14;46.1919933558;2;25.25;23.5;12;27.4488155842;
50;4;42.317855835;32.5;15;46.3436739445;2;25.25;24.2141704559;13;27.4868011475;
51;6;42.3644790649;32.5;11;95.2412993908;2;26.25;22.5;13;27.5244314671;
52;6;44.4103927612;34.5;12;102.132320046;2;25.25;23.5;13;27.5616812706;
53;7;47.0970840454;37.0;10;120.575629473;2;26.25;22.5;14;27.5985264778;
54;7;49.6668701172;40.3899993896;12;125.843531847;2;25.25;23.5;15;27.6349442005;
55;7;52.1360092163;43.6872596741;12;129.93514204;3;26.25;22.5;14;27.6709127426;
56;7;54.5146026611;46.9097442627;12;132.901137352;3;26.4519100189;22.5;14;27.7064116001;
57;7;56.7509880066;49.0;10;134.944364309;3;25.25;23.5;14;27.7414214611;
58;7;58.8934288025;51.0;10;136.252653837;3;26.25;22.5;15;27.7759244442;
59;8;60.0244522095;53.0;9;137.16655612;3;25.25;23.5;15;27.8099038601;
60;8;61.0954666138;55.0;10;137.684260845;3;25.25;24.4669322968;16;27.84334445;
61;9;62.1469573975;57.0;9;138.145277262;3;25.25;24.4903411865;16;27.8762321472;
62;10;63.1993103027;59.0;9;150.055310488;3;25.25;24.5133628845;16;27.9085543156;
63;10;65.1748886108;62.0;9;151.052797318;3;26.25;22.5133628845;16;28.9693851471;
64;10;66.3391342163;65.0;10;151.913012981;3;25.7000007629;24.0133628845;16;29.8096826077;
65;10;62.3934211731;70.0;10;153.578710794;3;27.0510005951;23.3899993896;16;31.463893652;
66;10;61.4481163025;76.0;11;154.296092868;3;27.3185329437;25.6872596741;16;32.0478872061;
67;10;62.5030784607;79.0;12;154.973016024;3;29.5187683105;25.9097423553;17;32.3722342253;
68;10;62.5581855774;84.0;15;155.610534668;3;28.5999984741;28.0;17;32.5210535526;
69;10;66.7335205078;90.0;15;157.21092546;3;27.8827896118;29.0;17;32.6750332117;
70;10;72.2540283203;96.5203018188;16;157.897343993;3;27.0943870544;31.0;17;32.8343324661;
71;11;77.1106719971;101.206771851;16;158.566560626;4;27.1194801331;33.7288513184;17;33.9990922213;
72;12;75.2895965576;106.255058289;20;159.223643064;4;25.5999984741;36.0;18;34.2894296646;
73;12;76.04347229;110.637832642;20;159.873696208;4;25.5999984741;37.8420829773;18;36.0681937933;
74;12;77.1778793335;117.637832642;22;160.403383017;4;25.2234916687;39.9036865234;19;37.526170373;
75;14;77.3439788818;120.637832642;20;160.911730051;4;24.2785644531;41.9686889648;17;38.7215276957;
76;14;79.6928405762;122.237831116;20;161.448576927;4;23.3334503174;43.0371017456;17;39.7171962261;
77;14;81.8536987305;122.237831116;22;162.014454603;5;22.3880195618;44.1089286804;16;40.3993759155;
78;16;82.0270004272;126.237831116;20;187.609586716;5;21.4421348572;45.184135437;17;40.889742136;
79;16;85.9801635742;128.237823486;22;190.983824968;5;20.4956741333;46.2626647949;18;41.404102087;
80;16;82.7233810425;134.237823486;23;193.925961256;5;19.9485149384;47.3444213867;18;41.9425961971;
81;16;82.7886581421;141.363037109;24;197.396703482;5;20.0005397797;48.4292678833;18;42.5050909519;
82;18;84.8252868652;147.600006104;23;199.490074396;5;20.0516414642;49.5170440674;18;43.0911309719;
83;20;88.3538665771;152.600006104;23;201.225282669;5;20.1017169952;50.6075515747;20;43.699886322;
84;21;87.5840148926;159.600006104;23;203.077118993;5;20.1506767273;51.7005462646;20;45.3301115036;
85;21;88.7989044189;165.0;24;204.576053858;5;19.1506767273;54.7957611084;20;46.0001077652;
86;22;90.2820739746;169.0;25;205.859494448;5;19.1506767273;53.8928833008;20;46.5657017231;
87;23;89.1658325195;176.0;24;207.172834754;5;19.0;56.9915809631;21;47.2673544288;
88;23;89.4596710205;180.0;24;208.508702755;5;20.0;60.0914955139;22;47.9810577035;
