Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;11.0;10.0;5;20.0;1;8.0;12.0;6;20.0;
4;1;11.0;10.0;5;20.0;1;9.0;11.0;6;20.0;
5;1;12.0;10.0;5;20.0;1;10.0;10.0;6;20.0;
6;1;13.0;10.0;5;20.0;1;11.0;10.0;6;20.0;
7;2;14.4499998093;10.0;4;21.3999996185;1;12.0;10.0;6;20.0;
8;2;14.6300001144;10.1999998093;4;21.8264003992;1;13.0;10.0;6;20.3999996185;
9;2;14.8218793869;10.3632001877;4;23.0613274574;1;14.0;10.1999998093;6;20.7264003754;
10;2;15.3775978088;10.9097137451;4;24.1319464445;1;14.3268795013;10.3632001877;6;21.8194274902;
11;2;17.3775978088;11.3658018112;4;25.0513429642;1;14.8187427521;10.9097137451;6;22.7316036224;
12;2;19.3775978088;11.7372808456;4;25.8400663137;1;15.2292222977;11.3658018112;6;23.4745616913;
13;2;20.616443634;12.0336990356;4;26.5219442844;1;16.8187427521;11.7372808456;6;24.0673980713;
14;2;20.9348754883;12.2662630081;4;27.12089324;1;17.8187427521;12.0336990356;6;24.5325260162;
15;2;21.2044029236;12.446267128;4;27.4906733036;1;18.8187427521;12.2662630081;6;24.892534256;
16;2;21.370803833;12.5;4;27.7773330212;1;19.8187427521;12.446267128;6;25.0;
17;2;23.4514408112;12.5;4;28.0890238285;1;20.8187427521;12.5;6;25.0;
18;2;24.5917015076;12.5;4;28.4260663986;1;21.8187427521;12.5;7;25.0;
19;2;25.7433700562;12.5;5;28.788336277;1;22.8187427521;12.5;7;25.0;
20;2;26.9063930511;12.5;5;29.1751885414;1;23.25;12.5;7;25.0;
21;3;27.1288337708;12.5;4;29.585392952;1;23.25;12.5;7;25.0;
22;3;27.3134269714;12.5;4;30.0170898438;1;23.25;12.5;8;25.0;
23;3;27.5076904297;12.5;4;30.4677705765;1;23.25;12.5;8;25.0;
24;3;27.7104969025;12.5;5;30.9342932701;1;23.25;12.5;8;25.0;
25;4;27.9204330444;12.5;4;31.4129357338;1;23.25;12.5;8;25.0;
26;4;28.1358222961;12.5;4;31.8994894028;1;23.25;12.5;8;25.0;
27;4;28.3547706604;12.5;4;32.3893885612;1;23.25;12.5;8;25.0;
28;4;26.3547706604;13.5;4;32.877872467;1;23.25;12.5;8;25.0;
29;4;25.3547706604;14.5;4;34.360165596;1;23.25;12.5;8;25.0;
30;4;24.25;16.8999996185;5;34.8616650105;1;21.25;13.5;8;25.0;
31;4;26.25;16.4446659088;5;35.3487064838;1;20.25;14.5;8;25.0;
32;4;25.25;15.456902504;5;35.8175265789;1;19.25;15.5;8;25.0;
33;4;23.25;17.4693717957;5;36.2649796009;1;18.25;16.5;8;25.0;
34;4;22.25;19.4820728302;5;36.6886099577;1;17.25;17.5;8;25.0;
35;4;22.25;18.4949989319;5;37.086679101;1;16.25;18.5;8;25.0;
36;4;22.25;21.4949989319;6;37.458155632;1;15.25;19.5;9;25.0;
37;4;23.25;23.4949989319;6;37.8026649952;1;14.25;20.5;10;25.0;
38;4;24.25;25.4949989319;6;38.120415926;1;13.25;21.5;10;25.0;
39;4;25.25;27.4949989319;7;38.4121060371;1;12.25;22.5;11;25.0;
40;5;26.25;29.4949989319;6;38.6788216829;1;12.0;23.5;11;25.0;
41;5;27.25;30.5770492554;6;38.9219408035;1;12.0;24.5;12;25.0;
42;5;27.25;31.5914154053;7;39.143039465;1;12.0;25.5;12;25.0;
43;5;27.25;32.6059608459;7;39.343808651;1;12.0;26.5;14;25.0;
44;5;27.25;33.2375259399;7;39.5072168112;1;12.0;27.5;15;25.0;
45;5;27.25;33.3028869629;7;39.5447884798;1;12.0;28.5;15;25.0;
46;5;27.25;33.3179168701;7;39.5827163458;1;12.0;29.5;16;25.0;
47;5;27.25;33.3330879211;7;40.6209751368;1;12.0;30.5;17;25.0;
48;6;28.9794387817;33.7000007629;6;40.6895384789;2;12.0;31.5;13;35.0;
49;6;29.25;34.7000007629;6;40.7589703798;2;14.0;30.5;15;35.3999996185;
50;6;30.0142707825;35.7000007629;7;40.8292357922;2;16.0;30.5;15;35.7743997574;
51;6;30.0318603516;36.7000007629;7;40.900297761;2;17.0;30.5;15;36.1219387054;
52;6;30.0495510101;37.7000007629;7;40.9721173048;2;18.0;30.5;16;36.4420347214;
53;6;31.0673274994;39.1623344421;6;42.0446536541;2;19.0;30.5;17;36.7347183228;
54;6;31.25;39.7000007629;5;42.2778642178;2;20.0;30.5;17;37.0005426407;
55;6;32.1030807495;41.1888504028;5;44.3678063154;2;21.0;30.5;18;37.2404880524;
56;6;31.8125;41.626625061;5;46.1729551554;2;22.0;30.5;18;37.4558610916;
57;6;32.2554702759;42.1747703552;6;47.7307556868;3;23.0;30.5;17;37.6481971741;
58;6;32.5944099426;41.6087760925;6;49.0868501663;3;24.0;30.5;17;37.8191757202;
59;6;32.8478622437;40.9491920471;7;51.5176022053;3;25.0;30.5;17;37.9705476761;
60;6;33.4194869995;41.4592285156;8;53.6129555702;3;25.25;29.9852733612;17;38.0;
61;7;33.8460845947;42.0104522705;7;55.4391335249;4;26.25;30.0;16;39.0;
62;7;34.1549758911;42.4331665039;9;57.0639815331;4;27.25;31.0;17;39.0199999809;
63;7;34.3736000061;42.7577590942;10;59.2682054043;4;27.25;32.0;17;39.0401959419;
64;7;35.4000015259;43.8708381653;10;60.4268598557;4;27.25;33.0;18;39.0605818033;
65;7;36.4000015259;44.9565544128;10;61.6034617424;4;27.25;34.0;17;40.0811508894;
66;7;36.4000015259;46.0440940857;13;62.7957868576;4;28.25;35.0;18;40.1418964863;
67;7;36.4000015259;45.0;13;64.8328945637;4;29.25;36.0;16;40.2039955854;
68;8;36.4000015259;45.0;13;65.5460413694;5;30.25;38.0;15;41.2674424648;
69;8;36.4000015259;45.0;12;66.3334193826;5;31.25;40.0;16;41.5422283411;
70;8;34.4000015259;46.0;14;67.1763013601;5;31.7751979828;42.0;16;41.8598998785;
71;8;35.4000015259;45.0;13;68.0548247695;5;31.25;43.8482894897;18;42.2275048494;
72;8;33.4000015259;47.0;13;68.9489922523;5;32.6087722778;44.0;18;42.6527661085;
73;8;32.4000015259;48.0;20;69.8397933245;5;31.8371677399;45.0;20;43.1439023018;
74;8;31.4000015259;49.0;21;70.7102693319;5;31.25;46.7247276306;21;45.0979562998;
75;9;31.4000015259;53.0;14;86.6665446162;5;32.34324646;46.8246459961;22;46.9271529913;
76;9;32.4000015259;55.6877593994;15;88.6510356069;5;32.7300796509;47.8318023682;21;48.6833773851;
77;9;32.4000015259;61.7346878052;15;91.4424094558;5;33.3185348511;47.2308731079;21;50.4173707962;
78;9;29.4000015259;62.1730117798;16;91.5802904665;5;35.2738761902;45.8463134766;22;51.9944418669;
79;9;32.4000015259;68.1760787964;17;93.5140194297;5;34.3140640259;46.9097442627;25;53.4228868484;
80;10;34.4000015259;73.2707824707;17;94.8720013201;5;33.1993103027;48.9097442627;26;54.9984287024;
81;10;34.4000015259;77.3645172119;17;96.0385137796;5;33.7351531982;48.9097442627;27;56.6963561773;
82;10;34.4000015259;80.645652771;23;96.9196102023;5;33.4891357422;49.9097442627;27;58.4784796238;
83;11;34.4000015259;83.7397232056;20;99.1567282081;4;30.5348510742;43.9097442627;29;58.8214130402;
84;11;37.4000015259;87.0752792358;20;99.7594928741;5;28.5648155212;44.9097442627;29;60.5941593647;
85;11;40.6220016479;89.0876312256;22;100.072348535;5;28.5648155212;44.9097442627;29;62.289693594;
86;13;42.6253471375;91.1002197266;21;100.381216645;5;28.5648155212;46.9097442627;28;63.8600916862;
87;13;44.6287231445;93.1130371094;20;100.685737729;5;28.5648155212;48.7219619751;27;65.2710089684;
88;13;46.0321388245;95.1260757446;20;100.985587656;5;29.5648155212;47.9097442627;26;66.5044238567;
89;13;47.0355834961;98.1393432617;20;101.280481935;5;29.8334693909;48.9097442627;26;67.5579640865;
90;13;47.8000030518;103.263183594;22;101.570171773;5;28.5648155212;50.9097442627;26;68.4416844845;
