Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;11.0;10.0;4;20.0;2;6.0;14.3000001907;3;21.0;
2;1;11.0;10.0;5;20.0;2;7.30000019073;13.0;3;21.0599999428;
3;1;11.0;10.0;5;20.0;2;8.31799983978;12.0;3;21.1229639053;
4;1;11.0;10.0;5;20.0;2;9.33688926697;11.0;3;21.1889609098;
5;1;12.0;10.0;4;20.0;2;10.3566884995;10.0;2;21.2580518723;
6;1;13.0;10.0;4;20.0;2;11.5661230087;10.0;2;21.3302885294;
7;1;14.0;10.0;4;20.3999996185;2;12.5986299515;10.0;2;21.4057120085;
8;1;14.1800003052;10.1999998093;4;20.7264003754;2;13.6325702667;10.0;2;21.8984082937;
9;2;14.7768793106;10.3632001877;3;22.8194274902;2;14.6742839813;10.1999998093;2;22.3222295046;
10;2;15.2687425613;10.9097137451;3;23.7716035843;2;15.0450029373;10.3632001877;2;23.5493727922;
11;2;17.268743515;11.3658018112;3;24.5557456017;2;15.5972185135;10.9097137451;2;24.6046164036;
12;2;19.268743515;11.7372808456;3;25.1909515858;2;16.0720787048;11.3658018112;2;25.4997940063;
13;2;20.3243408203;12.0336990356;4;25.6996334791;2;18.6615982056;11.7372808456;2;26.2541379929;
14;2;21.3439407349;12.2662630081;4;26.10437572;2;20.6615982056;12.0336990356;2;26.8901216984;
15;2;22.3640708923;12.446267128;4;26.2577478886;2;21.8796615601;12.2662630081;3;27.4303069115;
16;2;23.3847293854;12.5;4;26.3048160076;3;22.9607410431;12.446267128;3;27.7271471024;
17;2;24.4059104919;12.5;4;26.3530313969;3;24.0459594727;12.5;4;27.925488472;
18;2;25.4276065826;12.5;4;26.4023760557;3;25.1352119446;12.5;5;28.1324524879;
19;2;25.8810691833;12.5;5;26.4528282881;3;26.228345871;12.5;5;28.3475751877;
20;2;25.9037723541;12.5;5;26.5043625832;3;26.7564086914;12.5;5;28.5702700615;
21;2;25.9269638062;12.5;5;26.5569496155;3;26.8566207886;12.5;5;28.7998287678;
22;2;25.9506263733;12.5;5;26.6105561256;3;26.9599227905;12.5;5;29.0354247093;
23;2;25.9747505188;12.5;5;26.6651450396;3;27.0659408569;12.5;5;29.2761206627;
24;2;25.9993152618;12.5;6;26.72067523;3;27.1742553711;12.5;5;29.5208806992;
25;2;23.25;14.1882705688;6;26.7771017551;3;25.25;13.5;5;29.7685852051;
26;2;24.25;13.2108402252;6;26.8343759775;3;24.25;13.5;5;30.0180497169;
27;3;22.25;14.2337503433;5;26.8924454451;3;26.25;12.5;5;30.2680463791;
28;3;21.25;15.256978035;5;26.9512542486;4;25.25;13.5;4;30.5173277855;
29;3;20.25;16.2805023193;5;27.0107431412;4;26.25;12.5;4;30.7646512985;
30;3;19.25;17.3042964935;5;27.0708494186;4;25.25;13.5;4;31.0088043213;
31;3;18.25;18.3283405304;5;27.1315076351;4;24.953962326;14.5;4;31.2486276627;
32;4;19.25;16.3526039124;4;27.1926498413;4;24.061882019;15.5;4;31.4830369949;
33;4;20.25;15.3770599365;5;27.2542052269;4;23.1673660278;16.5;4;31.711042881;
34;4;21.25;14.4016819;5;27.3161010742;4;22.2699699402;17.5;5;31.9317660332;
35;4;22.25;13.426440239;6;27.3782629967;4;21.3692951202;18.5;6;32.1444487572;
36;4;23.25;13.4513053894;6;27.4406147003;4;20.4650020599;19.5;5;32.3484621048;
37;4;24.25;13.4762458801;6;27.5030794144;4;19.5568084717;20.5;6;32.5433092117;
38;4;25.25;13.5012321472;7;27.5655794144;4;18.5568084717;19.5;6;32.7286248207;
39;4;25.25;15.5012321472;7;27.628036499;4;18.5568084717;19.5;6;32.90417099;
40;4;25.25;17.5012321472;7;27.690372467;4;17.5568084717;21.5;5;33.0698289871;
