Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;11.0;10.0;5;20.0;1;8.0;12.0;6;20.0;
4;1;11.0;10.0;5;20.0;1;9.0;11.0;6;20.0;
5;2;12.4499998093;10.0;4;21.0;2;10.0;10.3000001907;5;21.0;
6;2;13.4499998093;10.0;4;21.0900000334;2;11.4499998093;10.0;5;21.0900000334;
7;2;14.4905004501;10.0;4;21.5980186462;2;12.4905004501;10.0;5;21.1871190071;
8;2;14.7191085815;10.1999998093;4;22.0418490171;2;13.5342035294;10.0;5;21.7036092281;
9;2;14.9188308716;10.3632001877;4;23.3017349243;2;14.5866241455;10.1999998093;5;22.1564130783;
10;2;15.4857807159;10.9097137451;4;24.3994617462;2;14.9703855515;10.3632001877;5;23.4291926622;
11;2;17.4857807159;11.3658018112;4;25.3481024504;2;15.5431365967;10.9097137451;5;24.540822506;
12;2;19.4857807159;11.7372808456;4;26.1681330204;2;16.0433712006;11.3658018112;5;25.5043385029;
13;2;20.7640724182;12.0336990356;5;26.8832330704;2;18.6328907013;11.7372808456;5;26.3401436806;
14;2;21.8765602112;12.2662630081;5;27.5170819759;2;20.6328907013;12.0336990356;5;27.0718023777;
15;2;22.9997901917;12.446267128;5;27.923101902;2;21.9614181519;12.2662630081;5;27.7228300571;
16;2;24.1341381073;12.5;5;28.2468910217;2;23.092376709;12.446267128;5;28.1464314461;
17;2;25.2798442841;12.5;5;28.5960328579;2;24.2346363068;12.5;5;28.4879314899;
18;2;26.436958313;12.5;5;28.9701628685;2;25.3883113861;12.5;6;28.8545851707;
19;2;27.03657341;12.5;6;29.3683638573;2;26.5533065796;12.5;6;29.2456488609;
20;2;27.215763092;12.5;6;29.7891087532;2;27.1605415344;12.5;6;29.659784317;
21;2;27.4050979614;12.5;6;30.2302284241;2;27.3469028473;12.5;6;30.0950183868;
22;2;27.603603363;12.5;6;30.6889076233;2;27.5427589417;12.5;7;30.5487289429;
23;2;27.8100090027;12.5;5;31.1617178917;2;27.7469291687;12.5;7;31.0176672935;
24;2;28.0227737427;12.5;5;31.6446905136;2;27.957950592;12.5;7;31.4980173111;
25;2;28.2401103973;12.5;5;32.1334280968;2;28.1741065979;12.5;7;31.9854974747;
26;2;28.4600429535;12.5;5;32.6232500076;3;28.3934745789;12.5;6;32.4754953384;
27;2;28.6804618835;12.5;5;33.1093654633;3;28.6139717102;12.5;6;32.9632344246;
28;2;28.8992137909;12.5;6;33.587059021;3;28.8334560394;12.5;6;33.4439563751;
29;2;29.1141777039;12.5;6;34.0518712997;3;29.049779892;12.5;6;33.9131059647;
30;3;29.3233413696;12.5;5;34.4997692108;3;27.2608985901;13.5;6;34.3665065765;
31;3;29.5248966217;12.5;6;34.927280426;3;26.4649276733;14.5;6;34.8005027771;
32;3;29.7172775269;12.5;6;35.3315906525;3;25.4649276733;13.5;6;35.2120742798;
33;3;29.8992156982;12.5;6;35.7105960846;3;25.4649276733;14.5;6;35.5988998413;
34;3;30.0697689056;12.5;6;36.0629110336;3;24.4649276733;13.5;6;35.9593791962;
35;3;30.2283096313;14.5;6;36.3878383636;3;24.4649276733;14.5;6;36.2926120758;
36;3;30.3745269775;16.5;6;36.6853075027;3;24.4649276733;15.5;6;36.5983467102;
37;3;30.5083885193;18.5;6;36.955786705;3;26.4649276733;17.5;7;36.8768987656;
38;3;30.6301040649;20.5;6;37.2001886368;3;27.5946044922;19.5;7;37.1290569305;
39;3;30.7400856018;22.5;9;37.4197692871;3;28.7080764771;20.5;7;37.3559846878;
40;3;30.8388957977;22.5;10;37.6160306931;3;29.8101921082;21.5;7;37.5591192245;
41;3;30.9272136688;22.5;10;37.7906322479;3;30.9016036987;22.5;7;37.7400808334;
42;3;31.0057849884;22.5;11;37.945318222;4;31.9830360413;23.5;6;39.900595665;
43;3;31.0753936768;22.5;11;38.0;4;34.055267334;25.5;7;40.0799999237;
44;3;31.1000003815;22.5;11;38.0;4;35.5724983215;27.5;7;40.1625659466;
45;3;31.1000003815;22.5;11;38.0;4;36.0731544495;29.5;7;40.2477160692;
46;3;31.1000003815;22.5;11;38.0;4;35.591293335;31.5;8;40.3354619741;
47;4;31.1000003815;22.5;9;53.0;5;35.6453742981;32.5;7;40.4258083105;
48;4;32.0999984741;23.5;10;53.75;6;35.6201248169;33.3889808655;7;40.5187522173;
49;4;33.0999984741;24.5;10;54.4193744659;6;35.0999984741;32.5;7;40.6142827272;
50;4;33.0999984741;25.5;10;55.0072898865;6;35.6499557495;33.4745101929;7;40.71238029;
51;4;33.0999984741;26.5;11;55.5162696838;6;35.0999984741;34.3986663818;8;40.813016057;
52;4;33.0999984741;27.5;12;55.9513263702;6;35.7851142883;33.4033813477;8;40.9161518812;
53;4;33.0999984741;28.5;12;56.3190898895;6;36.4122695923;32.5;9;41.0217396021;
54;4;33.0999984741;29.5;12;56.6270179749;6;35.8473510742;33.452671051;9;42.1297206879;
55;4;33.0999984741;30.5;12;58.6453046799;6;37.5083732605;33.5;10;42.310026288;
56;4;33.7255020142;32.0;14;60.3032836914;6;38.5580101013;34.5;10;43.9766639471;
57;4;34.2337646484;33.3899993896;15;61.6468324661;6;35.5499992371;39.0;10;45.3980958462;
58;4;34.6410598755;34.6872596741;15;62.725268364;6;38.5255432129;37.3899993896;10;46.6107984781;
59;5;34.9645843506;35.9097442627;14;63.4377508163;6;36.881652832;39.6872596741;11;48.653239131;
60;5;35.153842926;37.0;14;63.773223877;7;35.1685333252;42.6872596741;10;49.4733930826;
61;5;35.2479476929;38.0;14;64.9544582367;7;36.1685333252;45.6438751221;10;50.1329789162;
62;5;36.3295059204;40.0;15;65.0399999619;7;37.1685333252;45.9159240723;12;50.7881104946;
63;5;37.3499984741;41.5;17;65.0811839104;7;36.0480384827;48.9557914734;12;51.3311662674;
64;5;37.3499984741;42.5;17;65.1235535145;7;35.0685348511;51.9962272644;13;51.8523135185;
65;5;37.3499984741;43.5;17;65.1671074629;7;35.9363517761;49.6872596741;13;52.3969308138;
66;5;37.3499984741;44.5;19;65.211841464;7;34.5986328125;51.6872596741;14;52.9646571875;
67;5;37.3499984741;45.1059188843;19;65.2577478886;7;32.0685348511;54.1205749512;15;53.5549192429;
68;5;37.3499984741;45.1288757324;19;65.3048160076;7;32.0685348511;54.1628952026;15;54.1669178009;
69;6;37.3499984741;45.1524085999;18;66.3530313969;7;32.8365974426;54.6872596741;15;54.7996177673;
70;6;36.3499984741;47.1765136719;20;66.6023761034;7;28.0722198486;58.6872596741;16;55.3855483532;
71;6;36.3499984741;49.2011871338;21;66.8904283047;7;27.75;61.0655670166;17;55.9826953411;
72;6;35.3499984741;51.2264137268;22;67.2231916189;7;26.75;61.8705749512;19;56.589266777;
73;6;34.3499984741;53.2521820068;22;67.60718894;7;25.75;63.3843002319;19;57.203327179;
74;6;33.3499984741;55.2784729004;22;68.0493109226;7;25.75;64.5500869751;20;57.8228187561;
75;6;32.5999984741;57.3052787781;22;69.5565630198;7;25.75;63.7192878723;20;58.4455904961;
76;6;34.5999984741;57.332572937;23;70.1756880283;7;25.9217796326;64.8911590576;22;59.069426775;
77;6;36.5999984741;57.7508468628;24;70.8738281727;7;26.9498558044;67.0649108887;22;59.6920807362;
78;6;37.5999984741;58.1994285583;24;71.6554902792;7;27.9778556824;70.2546768188;22;60.3113110065;
79;6;38.5999984741;58.7054786682;25;72.5229308605;7;29.0057468414;72.4796295166;23;60.9249141216;
80;6;37.5999984741;63.6355895996;26;73.4752981663;7;30.0334911346;74.7036743164;24;61.5307600498;
81;6;37.5999984741;67.3951568604;26;74.50781703;7;30.0610580444;76.9257125854;24;62.1268241405;
82;6;37.3499984741;70.3033370972;27;75.611171484;7;30.0884132385;78.6304702759;24;62.7112174034;
83;6;37.3499984741;70.2749176025;27;76.7712659836;7;29.75;78.8452911377;25;63.2822115421;
84;6;35.3499984741;73.2972259521;27;77.9695328474;7;31.75;78.0550231934;25;63.8382577896;
85;6;34.3499984741;76.3535766602;29;79.1838830709;7;30.1689033508;80.2588043213;26;64.3780033588;
