Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;11.0;10.0;5;20.0;1;8.0;12.0;6;20.0;
4;1;11.0;10.0;5;20.0;1;9.0;11.0;6;20.0;
5;1;12.0;10.0;5;20.0;1;10.0;10.0;6;20.0;
6;1;13.0;10.0;5;20.0;1;11.0;10.0;6;20.0;
7;1;14.0;10.0;5;20.3999996185;1;12.0;10.0;6;20.0;
8;1;14.1800003052;10.1999998093;5;20.7264003754;2;13.0;10.3000001907;5;21.3999996185;
9;1;14.3268795013;10.3632001877;5;21.8194274902;2;14.4499998093;10.1999998093;5;21.7964004278;
10;1;14.8187427521;10.9097137451;5;22.7316036224;2;14.8083791733;10.3632001877;5;22.9849785566;
11;1;15.8187427521;11.3658018112;5;23.4745616913;2;15.3432407379;10.9097137451;5;24.0001246929;
12;1;16.8187427521;11.7372808456;5;24.0673980713;2;15.8000564575;11.3658018112;5;24.8538434505;
13;1;17.8187427521;12.0336990356;6;24.5325260162;2;18.3895778656;11.7372808456;5;25.5655838251;
14;1;18.8187427521;12.2662630081;6;24.892534256;2;20.3895778656;12.0336990356;5;26.1580847502;
15;1;19.8187427521;12.446267128;6;25.0;2;21.5502433777;12.2662630081;5;26.6542243958;
16;1;20.8187427521;12.5;6;25.0;2;22.6115036011;12.446267128;5;26.9068236351;
17;1;21.8187427521;12.5;6;25.0;2;23.6768131256;12.5;5;27.0611462593;
18;1;22.8187427521;12.5;5;25.0;2;24.746257782;12.5;4;27.2247776985;
19;1;23.25;12.5;5;25.0;2;25.8198928833;12.5;4;27.3977591991;
20;1;23.25;12.5;5;25.0;2;26.3289909363;12.5;4;27.5800426006;
21;1;23.25;12.5;5;25.0;2;26.4110183716;12.5;4;27.7714805603;
22;1;23.25;12.5;6;25.0;2;26.4971656799;12.5;4;27.9718174934;
23;1;23.25;12.5;6;25.0;2;26.5873184204;12.5;5;28.1806821823;
24;1;23.25;12.5;7;25.0;3;26.681306839;12.5;2;28.3975830078;
25;1;23.25;12.5;7;25.0;3;26.7789115906;12.5;3;28.6219055653;
26;1;23.25;12.5;6;25.0;3;26.879858017;12.5;3;28.8529140949;
27;1;23.25;12.5;5;25.0;3;26.9838104248;12.5;2;29.089756012;
28;1;23.25;12.5;5;25.0;3;27.0903892517;12.5;2;29.3314704895;
29;1;23.25;12.5;5;25.0;3;25.25;13.5;2;29.5770010948;
30;1;23.25;12.5;5;25.0;3;24.25;13.5;2;29.8252120018;
31;1;23.25;12.5;5;25.0;3;24.25;14.5;1;30.0749063492;
32;1;23.25;12.5;5;25.0;3;23.533706665;15.5;1;30.3248500824;
33;1;23.25;12.5;4;25.0;3;22.6461830139;16.5;1;31.5737948418;
34;1;23.25;12.5;5;25.0;3;22.7582073212;17.5;1;31.860502243;
35;1;23.25;12.5;5;25.0;3;22.8692264557;18.5;2;32.1449537277;
36;1;23.25;12.5;5;25.0;4;21.9786968231;19.5;1;32.4260070324;
37;1;23.25;12.5;5;25.0;4;21.0861034393;20.5;2;32.7025970221;
38;1;23.25;12.5;5;25.0;4;20.1909713745;21.5;2;32.9737538099;
39;1;23.25;13.5;6;25.0;4;21.2928600311;21.5;3;33.2386167049;
40;1;23.25;14.5;6;25.0;4;20.2928600311;22.5;3;33.4964463711;
41;1;23.25;15.5;6;25.0;4;20.25;23.5;4;33.7466294765;
42;1;23.25;16.5;7;25.0;5;21.25;25.5;3;33.9886811972;
43;1;23.25;17.5;7;25.0;5;22.25;27.5;4;34.2222436666;
44;1;23.25;17.5;7;25.0;5;23.25;27.5;4;34.4470815659;
45;1;23.25;17.5;8;25.0;5;24.25;27.5;5;34.6630725861;
46;1;23.25;17.5;7;25.0;5;25.25;27.5;5;34.8701987267;
47;1;23.25;17.5;6;25.0;5;26.25;27.5;5;35.0685349703;
48;1;23.25;17.5;7;25.0;5;27.25;27.5;5;35.2582347393;
49;1;23.25;17.5;6;25.0;5;29.0243034363;27.5;6;36.4395182133;
50;1;23.25;17.5;6;25.0;5;30.25;29.5;6;36.6526590586;
51;1;23.25;17.5;6;25.0;5;29.25;31.7840633392;5;36.8591579199;
52;1;23.25;17.5;7;25.0;5;30.25;33.8247108459;7;37.0593630075;
53;1;23.25;17.5;6;25.0;5;32.25;32.8658790588;7;37.1778506041;
54;1;23.25;17.5;6;25.0;5;35.1548347473;32.5;6;37.2826908827;
55;1;23.25;17.5;6;25.0;5;35.25;34.3482894897;8;37.3892555237;
56;1;23.25;17.5;5;25.0;6;36.8159866333;33.9920539856;8;37.4974658489;
57;1;23.25;17.5;4;25.0;6;37.8738555908;32.5;6;37.6072366238;
58;1;23.25;17.5;5;25.0;6;36.2999992371;34.4471206665;7;37.7184771299;
59;1;23.25;17.5;6;25.0;6;36.2999992371;35.1029319763;7;37.8310912848;
60;1;23.25;17.5;6;25.0;6;36.9537734985;34.1647834778;8;37.9449772835;
61;1;23.25;17.5;6;25.0;6;37.2999992371;33.5;8;39.318928957;
62;1;23.25;17.5;6;25.0;6;34.75;36.1109237671;10;40.4654222727;
63;1;23.25;17.5;5;25.0;6;37.1010017395;34.5610580444;10;42.4190921783;
64;1;23.25;17.5;4;25.0;6;36.1614608765;36.6872596741;11;43.2760586739;
65;1;23.25;17.5;5;26.0;6;38.5687675476;36.9097442627;11;43.8646119833;
66;1;23.7000007629;18.0;6;26.7800006866;6;40.0327301025;38.0;13;44.2690125704;
67;1;24.0510005951;18.3899993896;6;27.3745174408;7;40.1067428589;39.0;11;44.6662180424;
68;1;24.3185329437;18.6872596741;6;27.8194847107;7;39.1324462891;42.0;11;44.9646373987;
69;1;24.5187683105;18.9097423553;6;28.0;7;39.2198143005;42.0;11;45.2693909407;
70;1;24.5999984741;19.0;6;28.0;7;37.3088150024;44.0;13;45.5800552368;
71;1;24.5999984741;19.0;5;28.0;7;34.0999984741;46.0;11;45.8961697817;
72;1;24.5999984741;19.0;6;28.0;7;34.0999984741;49.0;11;46.217240572;
73;1;24.5999984741;19.0;6;28.0;7;34.0999984741;52.0;11;46.5427418947;
74;1;24.5999984741;19.0;6;28.0;7;34.5999984741;56.0;14;46.8721193075;
75;1;24.5999984741;19.0;7;28.0;7;35.5999984741;60.0;14;47.2047929764;
76;1;24.5999984741;19.0;7;28.0;7;35.5999984741;64.0;13;47.5401611328;
77;1;24.5999984741;19.0;6;28.0;7;35.5999984741;68.0;16;47.8776032925;
78;1;24.5999984741;19.0;6;28.0;7;35.5999984741;72.0;16;48.2164859772;
79;1;24.5999984741;19.0;7;28.0;7;35.5999984741;75.2026824951;16;48.5561642647;
80;1;24.5999984741;19.0;7;28.0;7;35.5999984741;78.2803344727;13;48.8959879875;
81;1;24.5999984741;19.0;7;28.0;7;35.5999984741;81.3562393188;12;49.2353050709;
82;1;24.5999984741;19.0;6;28.0;7;36.5999984741;80.8647079468;11;49.5734653473;
83;1;24.5999984741;19.0;5;28.0;7;35.5999984741;82.1014251709;11;49.9098255634;
84;1;24.5999984741;19.0;5;28.0;7;35.5999984741;83.3368835449;11;50.2437534332;
85;2;24.5999984741;19.0;5;28.0;7;36.5999984741;81.5706329346;11;50.574631691;
86;2;24.5999984741;19.0;5;28.0;8;35.5999984741;82.8022460938;10;50.9018609524;
87;2;24.5999984741;19.0;4;28.0;8;35.5999984741;84.0313110352;11;51.2248654366;
88;2;22.5999984741;20.0;4;28.0;8;36.5999984741;82.2574081421;11;51.5430941582;
89;2;23.5999984741;19.0;5;28.0;8;35.5999984741;83.4801635742;11;51.8560254574;
90;2;21.5999984741;20.0;6;28.0;8;35.5999984741;84.69921875;13;52.163169384;
91;2;20.5999984741;21.0;4;28.0;8;35.5999984741;90.1631622314;14;52.4640712738;
92;2;19.5999984741;22.0;5;28.0;8;35.5999984741;91.4640731812;14;52.7583124638;
93;2;18.5999984741;23.0;6;28.0;8;35.5999984741;92.75831604;12;53.0455131531;
94;2;17.5999984741;24.0;7;28.0;9;36.5999984741;91.0455169678;15;53.3253326416;
95;2;16.5999984741;25.0;4;28.0;9;35.5999984741;92.3253326416;15;53.5503582954;
