Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;11.0;10.0;5;20.0;1;8.0;12.0;6;20.0;
4;1;11.0;10.0;5;20.0;1;9.0;11.0;6;20.0;
5;1;12.0;10.0;5;20.0;1;10.0;10.0;5;20.0;
6;1;13.0;10.0;5;20.0;1;11.0;10.0;4;20.0;
7;1;14.0;10.0;5;20.3999996185;1;12.0;10.0;4;20.0;
8;1;14.1800003052;10.1999998093;5;20.7264003754;1;13.0;10.0;4;20.3999996185;
9;1;14.3268795013;10.3632001877;5;21.8194274902;2;14.0;10.5;3;21.7264003754;
10;1;14.8187427521;10.9097137451;5;22.7316036224;2;14.7768793106;10.3632001877;3;22.9094275236;
11;1;15.8187427521;11.3658018112;5;23.4745616913;2;15.3092432022;10.9097137451;3;23.9187226295;
12;2;17.8187427521;11.7372808456;4;25.0673980713;2;15.763425827;11.3658018112;3;24.7663000822;
13;2;19.8187427521;12.0336990356;5;25.5625259876;2;18.3529472351;11.7372808456;3;25.4716243744;
14;2;20.8187427521;12.2662630081;5;25.9531252384;2;20.3529472351;12.0336990356;3;26.0574564934;
15;2;21.8187427521;12.446267128;5;26.091766119;2;21.5049610138;12.2662630081;3;26.5467036963;
16;2;22.8187427521;12.5;5;26.1235172749;2;21.8187427521;12.446267128;3;26.7922235727;
17;2;23.8187427521;12.5;5;26.1558350325;2;22.8187427521;12.5;3;26.9393253326;
18;2;24.8187427521;12.5;4;26.1887089014;2;23.8187427521;12.5;4;27.0956480503;
19;2;25.25;12.5;4;26.2221269608;2;24.8187427521;12.5;4;27.261295557;
20;2;25.25;12.5;4;26.2560760975;2;25.25;12.5;6;27.4362905025;
21;2;25.25;12.5;6;26.2905418873;2;25.25;12.5;6;27.6205644608;
22;2;25.25;12.5;6;26.3255085945;2;25.25;12.5;7;27.8139474392;
23;2;25.25;12.5;6;26.3609591722;2;25.25;12.5;7;28.016159296;
24;2;25.25;12.5;7;26.3968753815;2;25.25;12.5;7;28.2268030643;
25;2;23.25;13.5;7;26.4332377911;3;23.25;13.5;7;28.445360899;
26;3;24.25;12.5;6;26.4700255394;3;22.25;14.5;7;28.6711919308;
27;3;22.25;13.5;6;26.5072168112;3;21.25;15.5;7;28.9035346508;
28;3;21.25;14.5;6;26.5447884798;3;20.25;16.5;7;29.141512394;
29;3;20.25;15.5;6;26.5827163458;3;19.25;17.5;7;29.3841423988;
30;3;19.25;16.5;6;26.6209751368;3;18.25;18.5;7;29.6303496361;
31;3;18.25;17.5;6;26.6595385075;3;18.25;19.5;7;29.8789830208;
32;3;17.25;18.5;6;26.6983793974;3;18.25;20.5;7;30.1288366318;
33;3;16.25;19.5;7;26.7374696732;3;17.557975769;21.5;8;30.3786706924;
34;3;15.25;20.5;7;26.7767804861;3;16.6704025269;22.5;8;30.6272368431;
35;3;14.25;21.5;8;26.8162822723;3;16.5322570801;23.5;8;30.8733024597;
36;3;15.25;19.5;7;26.8559447527;3;16.6429862976;24.5;9;31.1156759262;
37;3;14.0;20.5;7;26.8957372904;3;16.7520542145;25.5;8;31.353228569;
38;3;14.0;21.5;8;26.9356285334;3;16.8589515686;26.5;9;31.5849161148;
39;3;15.0;19.5;8;26.9755871296;3;16.9632110596;27.5;9;31.8097963333;
40;4;14.0;20.5;7;27.015581131;3;17.0644073486;28.5;9;32.0270428658;
41;4;14.0;21.5;8;27.0555787086;3;17.1621704102;29.5;12;32.2359538078;
42;4;15.0;20.5;8;27.0955479145;3;18.2561798096;27.5;12;32.4359588623;
43;4;16.0;20.5;10;27.135456562;3;17.3461818695;29.5;12;32.6266198158;
44;4;17.0;20.5;10;27.17527318;3;16.3461818695;28.5;17;32.8076286316;
45;4;18.0;21.5;10;27.2149660587;3;16.3461818695;28.5;17;32.9788007736;
46;4;19.0;22.5;10;27.2545039654;3;15.3461818695;30.5;17;33.1400680542;
47;4;20.0;22.5;10;27.293856144;3;16.3461818695;32.5;18;33.2914676666;
48;4;21.0;22.5;11;28.3329925537;3;17.3461818695;33.5;18;33.4331302643;
49;4;23.0;23.5;11;28.3718836308;3;16.3461818695;32.5;19;33.5652666092;
50;4;25.0;24.5;12;28.4105007648;3;16.3461818695;32.5;19;33.6881551743;
51;4;26.0;25.5;13;28.4488155842;3;17.0;32.5;20;33.8021306992;
52;4;27.0;26.5;13;28.4868011475;3;16.0;31.5;21;33.9075689316;
53;4;27.25;27.5;15;28.5244314671;3;16.0;31.5;20;34.0;
54;4;27.25;28.1000003815;15;28.5616812706;3;17.0;32.5;19;34.0;
55;4;27.25;28.1000003815;16;28.5985264778;5;18.0;33.5;14;54.0;
56;4;27.25;28.1000003815;16;28.6349442005;5;19.0499992371;35.5;15;55.2000007629;
57;4;27.25;28.1000003815;17;28.6709127426;5;20.0499992371;37.5;15;57.2175998688;
58;4;27.25;28.1000003815;17;28.7064116001;5;22.0499992371;40.5;16;58.0779585838;
59;4;27.25;28.1000003815;17;29.7414214611;5;24.0499992371;43.5;17;58.776529789;
60;4;28.25;29.1000003815;18;29.9059244394;5;25.0499992371;46.5;17;59.3342272043;
61;4;29.25;30.1000003815;18;30.085334897;5;24.0499992371;49.5;18;60.7738445997;
62;4;29.25;31.1000003815;18;30.2810685635;5;26.0499992371;50.5;19;61.1318964958;
63;4;29.25;32.0999984741;17;30.4945671558;5;28.0499992371;50.5;21;63.9534031153;
64;4;29.25;33.0999984741;17;30.7272661924;5;30.0499992371;52.5;21;66.2274763584;
65;4;29.25;33.0999984741;17;30.9805538654;5;32.0499992371;54.5;21;68.0227403641;
66;5;29.25;33.0999984741;16;31.2557215691;5;33.3915290833;56.5;22;69.4215971231;
67;5;29.25;33.0999984741;17;32.6293022633;6;33.3915290833;55.5;22;70.5052850246;
68;6;29.7000007629;33.5999984741;17;33.8171126842;6;34.3915290833;55.5;23;70.816550374;
69;6;30.0510005951;33.9899978638;17;34.8551728725;6;36.3915290833;56.5;25;71.0417575836;
70;6;30.3185329437;34.2872619629;17;35.780343771;6;37.7404098511;57.5;25;71.2525111437;
71;6;30.5187683105;34.5097427368;17;36.4778971672;6;37.8598937988;58.5;24;72.6096291542;
72;6;30.5999984741;34.5999984741;17;37.0310182571;7;38.4449691772;59.5;17;84.9188182354;
73;6;30.5999984741;34.5999984741;17;37.6183907986;7;39.936214447;61.5;18;88.1628502607;
74;6;28.5999984741;35.5999984741;18;39.236989975;8;42.3094444275;64.5;17;90.0516045094;
75;6;30.5999984741;35.5999984741;18;39.9225416183;8;43.5625495911;67.5;18;91.5258598328;
76;6;29.5999984741;37.5999984741;17;40.6307365894;8;44.641418457;67.5;19;92.6120523214;
77;6;28.5999984741;39.5999984741;15;41.3549866676;8;41.641418457;71.5;19;93.6782904863;
78;7;27.5999984741;41.5999984741;14;42.0878289938;8;40.641418457;75.5;19;94.6544803381;
79;7;26.5999984741;43.5999984741;14;43.8212426901;8;40.641418457;75.5;20;95.576608181;
80;7;26.5999984741;46.2059211731;15;44.5870261192;9;38.641418457;79.5;19;96.5026210546;
81;7;26.5999984741;48.2288742065;14;47.1448327303;9;38.4000015259;83.5;18;97.4376045465;
82;7;25.5999984741;50.2769851685;14;49.3558375835;9;39.4000015259;83.9777755737;20;98.3869206905;
83;7;24.5999984741;52.3268051147;15;51.2611503601;10;38.4000015259;87.3608474731;19;100.355436087;
84;7;23.5999984741;54.3783531189;16;52.9080526829;10;39.4000015259;91.7874908447;22;101.466737032;
85;8;24.5999984741;54.3906936646;15;54.1695257425;10;42.4000015259;90.2577133179;23;106.666181922;
86;8;25.5999984741;55.4031410217;16;55.1571840048;11;41.1199989319;94.8826904297;22;110.956524134;
87;8;26.5999984741;56.4156913757;17;56.080293417;11;41.6340789795;99.5724868774;22;114.53381443;
88;8;27.5999984741;57.4283370972;17;56.9359657764;11;41.987033844;104.320861816;28;117.484843612;
89;8;28.5999984741;58.441078186;18;57.7242420912;12;43.2000007629;109.117416382;26;120.473367572;
90;8;29.5999984741;58.7234535217;19;58.4475287199;12;44.2000007629;113.947669983;27;122.459584475;
