Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;11.0;10.0;6;20.0;1;8.0;12.0;6;20.0;
4;1;11.0;10.0;5;20.0;1;9.0;11.0;6;20.0;
5;1;12.0;10.0;5;20.0;1;10.0;10.0;6;20.0;
6;1;13.0;10.0;5;20.0;1;11.0;10.0;6;20.0;
7;1;14.0;10.0;5;20.3999996185;1;12.0;10.0;6;20.0;
8;2;14.6300001144;10.1999998093;4;21.7264003754;1;13.0;10.0;6;20.3999996185;
9;2;14.7768793106;10.3632001877;4;22.8494274616;1;14.0;10.1999998093;6;20.7264003754;
10;2;15.282242775;10.9097137451;4;23.7921946049;1;14.3268795013;10.3632001877;5;21.8194274902;
11;2;17.2822418213;11.3658018112;4;24.5663278103;2;14.8187427521;11.2097139359;4;23.7316036224;
12;2;19.2822418213;11.7372808456;4;25.1909153461;2;15.2292222977;11.3658018112;4;24.6345616579;
13;2;20.3243255615;12.0336990356;4;25.6883610487;2;17.8187427521;11.7372808456;4;26.3501240015;
14;2;20.5597629547;12.2662630081;4;26.0812431574;2;19.8187427521;12.5031900406;3;27.8092279434;
15;2;20.7365608215;12.446267128;4;26.2221269608;2;20.8187427521;13.1275520325;3;29.0325027704;
16;2;20.7999572754;12.5;4;26.2560760975;2;21.8187427521;13.6191654205;3;30.0575549603;
17;2;22.7668762207;12.5;4;26.2905418873;2;22.8187427521;13.9952821732;3;30.9286711216;
18;2;23.7823848724;12.5;4;26.3255085945;2;23.8187427521;14.2765083313;3;31.6892516613;
19;2;24.7981204987;12.5;5;26.3609591722;2;24.8187427521;14.483086586;3;32.1118502617;
20;2;25.8140716553;12.5;5;26.3968753815;2;25.8187427521;14.5;5;32.544028759;
21;2;25.25;12.8492183685;4;26.4332377911;2;27.8187427521;14.5;5;33.0209121704;
22;2;25.25;12.8583097458;4;26.4700255394;2;28.8594093323;14.5;5;33.1427903175;
23;3;25.25;12.8675060272;4;26.5072168112;2;28.9142532349;14.3000001907;5;33.3486948013;
24;4;25.25;12.5;3;26.5447884798;2;29.0069122314;14.1199998856;7;33.632185936;
25;4;25.25;12.5;3;26.5827163458;2;29.1344833374;13.9580001831;7;33.9855904579;
26;4;25.25;13.1330862045;3;26.6209751368;2;29.2935161591;13.8122005463;7;34.3999056816;
27;4;25.25;13.1483898163;3;26.6595385075;3;27.1754188538;14.6809806824;7;34.8648328781;
28;4;25.25;13.1638154984;3;26.6983793974;3;26.2065944672;15.5628824234;7;35.3689670563;
29;4;25.25;13.1793518066;3;26.7374696732;4;27.1109352112;13.4565944672;4;45.9001293182;
30;4;23.25;14.1949882507;3;26.7767804861;4;27.1109352112;14.4565944672;4;46.8458404541;
31;4;24.25;13.2107124329;3;27.8162822723;4;28.1109352112;15.4565944672;4;47.7682800293;
32;4;23.25;14.6265125275;3;27.8959447145;4;29.1109352112;16.4565944672;4;48.6547832489;
33;4;23.25;15.6583786011;4;27.9769212008;4;30.1109352112;17.4565944672;4;49.4947042465;
34;4;22.25;16.6907672882;4;28.0591820478;4;30.4762630463;18.4565944672;4;50.2797498703;
35;4;21.25;17.7236728668;4;28.1426945925;4;30.269077301;19.4565944672;5;51.0041284561;
36;4;20.25;18.7570781708;4;28.227422595;4;29.6009292603;20.4565944672;5;51.664522171;
37;4;19.25;19.7909698486;4;28.3133265972;4;28.9032936096;23.4565944672;5;52.2598896027;
38;4;20.25;20.7909698486;4;28.4003639221;4;28.1759643555;26.4565944672;5;52.7911548615;
39;4;21.25;22.7909698486;4;28.4884879589;4;27.2336654663;26.4565944672;5;53.2608137131;
40;4;22.25;24.7909698486;7;28.5776492357;4;26.2849578857;29.4565944672;6;53.6725320816;
41;6;23.25;26.7909698486;4;43.6677943468;5;26.3303699493;32.4565963745;5;54.9266757965;
42;6;25.25;28.5;4;44.5088665485;5;26.3392047882;32.4565963745;6;55.2888582945;
43;6;28.25;30.1017456055;5;45.2701802254;5;27.3392047882;33.4565963745;7;55.6488075256;
44;6;29.2822341919;31.1227798462;5;45.9508385658;5;29.9543151855;31.4565944672;8;55.9487874508;
45;6;30.2998466492;32.1442222595;5;46.5532983541;5;32.0566253662;31.6772575378;9;56.1748872995;
46;6;30.3173484802;32.5;5;47.0825023651;5;33.3392028809;32.6595306396;9;56.4425883293;
47;6;30.3347244263;33.5;5;47.5450072289;5;32.3392028809;33.6435775757;9;57.7553918362;
48;6;30.3519668579;34.5;5;47.9481950998;5;33.3392028809;35.6292228699;9;58.1566503048;
49;6;30.3690605164;35.5;6;48.2996398211;5;36.3392028809;34.6162986755;10;58.6105258465;
50;6;30.3859939575;36.5;6;48.5129355192;6;35.3392028809;36.6046676636;10;59.1193385124;
51;6;30.4027557373;37.5;6;48.609269619;6;35.3392028809;38.594203949;12;59.6844185591;
52;6;31.419336319;39.5;6;49.7057936192;6;34.3392028809;38.594203949;12;60.3057616949;
53;6;32.4357261658;41.5;7;49.85242033;6;34.3392028809;39.594203949;12;60.9816777706;
54;6;32.4519119263;43.0999984741;8;50.0010364056;6;34.3392028809;40.594203949;13;61.708496809;
55;6;32.4678840637;44.0999984741;8;50.1515766382;6;34.3392028809;41.594203949;13;62.4803702831;
56;6;34.003818512;45.0999984741;9;50.3039702177;6;33.3392028809;40.594203949;13;66.2544116974;
57;6;34.0867881775;45.0999984741;10;50.4581401348;6;33.4172058105;41.594203949;14;68.8196579218;
58;6;34.156162262;45.0999984741;10;50.6140024662;7;34.4864234924;43.594203949;13;71.1619033813;
59;6;34.2263031006;45.0999984741;10;50.7714673281;7;33.5475082397;43.594203949;13;73.3037885427;
60;6;33.6706886292;45.0999984741;9;52.6210260391;7;33.601146698;46.9286193848;13;75.0576494932;
61;7;34.1988296509;45.827999115;5;64.1642291546;7;34.9596977234;44.9286193848;14;76.4576829672;
62;7;36.6287002563;45.2179985046;8;65.9461288452;7;34.6392059326;47.7769088745;11;77.6183948517;
63;7;36.9757003784;47.5152587891;9;67.4863271713;7;32.6392059326;50.177822113;11;78.7140953541;
64;7;37.2558670044;49.7377433777;9;68.662938118;7;34.1506881714;49.9286193848;11;80.7306697369;
65;6;35.4173431396;38.0;9;48.3903033733;8;34.5282707214;54.8757400513;11;102.719528556;
66;6;34.055267334;40.0;11;49.0908019543;8;34.5282707214;59.4923248291;10;103.620448232;
67;7;30.5999984741;41.0;11;49.7638363838;8;34.5282707214;63.6026268005;11;107.902156234;
68;7;31.5999984741;39.0;11;50.4095189571;8;34.6542701721;67.7855224609;12;111.509166241;
69;7;29.5999984741;40.0;12;51.0285258293;8;34.7658805847;71.9771118164;13;114.50700748;
70;7;28.5999984741;41.0;11;51.6219410896;8;32.7658805847;76.8423690796;14;116.981535792;
71;7;27.5999984741;42.0;12;52.1911146641;8;33.7658805847;78.0884552002;15;118.851706862;
72;8;26.5999984741;43.0;11;52.7375292778;8;35.4376106262;80.3440551758;16;120.133158922;
73;8;25.5999984741;44.0;11;53.2626976967;8;36.7581367493;82.6087036133;17;121.117783308;
74;8;24.5999984741;45.0;9;53.6724038124;8;37.7999992371;84.8818588257;18;121.881527066;
75;8;23.5999984741;46.0;9;54.0318677425;8;38.0;87.1628723145;19;122.412249684;
76;8;22.5999984741;47.0;9;54.3910534382;8;38.0;89.450958252;20;122.859750271;
77;9;21.5999984741;48.0;8;54.748978138;8;38.0;91.7452850342;22;123.315692425;
78;9;20.5999984741;49.0;6;55.1046435833;8;38.0;94.0448989868;21;123.778617382;
79;9;20.0;50.0;5;55.457048893;8;37.9778671265;98.1488113403;21;124.24698329;
80;8;21.0;48.0;5;55.8052036762;9;38.8246994019;101.455947876;18;124.719190836;
81;8;20.0;49.0;5;56.125972271;9;39.6719207764;102.765228271;19;125.193608761;
82;8;20.0;50.0;5;56.4234337807;9;38.5193595886;107.075538635;20;125.668600559;
83;8;21.0;48.0;6;56.7150826454;9;40.5424613953;106.215011597;21;126.14255023;
84;8;20.0;49.0;6;57.0000939369;9;38.6142539978;111.356369019;22;126.613887787;
85;7;20.0;50.0;5;57.2777123451;10;40.6613922119;110.499336243;19;127.081110954;
