Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.0;6;20.0;
3;2;11.3000001907;10.0;4;21.0;1;8.0;12.0;6;20.0;
4;2;11.3000001907;10.0;4;21.1200000048;1;9.0;11.0;6;20.0;
5;2;12.5039997101;10.0;3;21.2530560493;1;10.0;10.0;6;20.0;
6;2;13.5638751984;10.0;3;21.4002518654;1;11.0;10.0;6;20.0;
7;2;14.6301136017;10.0;3;21.9766796827;1;12.0;10.0;6;20.0;
8;2;14.88950634;10.1999998093;3;22.4989564419;1;13.0;10.0;6;20.3999996185;
9;2;15.1245298386;10.3632001877;3;23.8796241283;2;14.0;10.5;5;21.7264003754;
10;2;15.7458314896;10.9097137451;3;25.1201915741;2;14.7768793106;10.3632001877;5;22.8594274521;
11;2;17.7458305359;11.3658018112;3;26.2360420227;2;15.2867431641;10.9097137451;5;23.8127875328;
12;2;19.7458305359;11.7372808456;3;27.2496871948;2;15.7157554626;11.3658018112;5;24.5981152058;
13;2;21.2507724762;12.0336990356;4;28.1863574982;2;18.3052749634;11.7372808456;5;25.2345055342;
14;2;22.4629669189;12.2662630081;4;29.0705504417;2;20.3052749634;12.0336990356;5;25.7443674803;
15;2;23.6988506317;12.446267128;4;29.7555007935;2;21.3640708923;12.2662630081;5;26.1502821445;
16;2;24.9587173462;12.5;4;30.3853430748;2;22.3847293854;12.446267128;5;26.3048160076;
17;2;26.2421474457;12.5;4;31.0646858215;2;23.4059104919;12.5;5;26.3530313969;
18;2;27.5478515625;12.5;4;31.7885251045;2;24.4276065826;12.5;6;26.4023760557;
19;2;28.3048362732;12.5;5;32.549618721;2;25.4498119354;12.5;6;26.4528282881;
20;2;28.6473274231;12.5;5;33.3385829926;2;25.9037723541;12.5;6;26.5043625832;
21;2;29.0023612976;12.5;5;34.1442079544;2;25.9269638062;12.5;6;26.5569496155;
22;2;29.3648929596;12.5;5;34.9539995193;2;25.9506263733;12.5;6;26.6105561256;
23;2;29.7292995453;12.5;5;35.7548980713;2;25.9747505188;12.5;6;26.6651450396;
24;2;30.0897045135;12.5;5;36.5341014862;2;25.9993152618;12.5;6;26.72067523;
25;2;30.4403457642;12.5;5;37.2798843384;2;24.0243034363;13.5;6;26.7771017551;
26;2;30.7759475708;12.5;5;37.9823083878;2;23.0496959686;14.5;6;26.8343759775;
27;2;31.0920391083;12.5;5;38.6337203979;2;22.0754699707;15.5;6;26.8924454451;
28;2;31.3851737976;12.5;6;39.2290067673;2;21.101600647;16.5;6;26.9512542486;
29;2;29.3851737976;13.5;6;39.7655820847;2;21.25;15.5;6;27.0107431412;
30;2;28.3851737976;14.5;6;40.2431631088;2;20.1548347473;15.5;6;27.0708494186;
31;2;27.3851737976;15.5;7;40.663392067;2;19.1818828583;16.5;6;27.1315076351;
32;2;26.3851737976;16.5;8;41.029384613;2;18.2091789246;17.5;7;27.1926498413;
33;2;25.3851737976;17.5;8;41.3452625275;2;17.2366924286;18.5;7;27.2542052269;
34;2;26.3851737976;18.5;9;41.6157341003;2;16.2643928528;19.5;7;27.3161010742;
35;2;27.3851737976;19.5;9;41.8457393646;2;15.2922458649;20.5;7;27.3782629967;
36;2;28.3851737976;20.5;9;42.0;2;15.0702180862;21.5;7;27.4406147003;
37;3;29.3851737976;21.5;8;42.0;2;15.0982761383;22.5;8;27.5030794144;
38;3;30.3851737976;22.5;8;42.0;2;15.1263856888;23.5;8;27.5655794144;
39;3;31.3851737976;22.5;8;42.0;2;15.154510498;24.5;8;27.628036499;
40;3;32.3851737976;22.5;8;42.0;2;15.1826162338;25.5;9;27.690372467;
41;3;32.9000015259;22.5;8;42.0;3;16.2106666565;27.2000007629;8;28.7525100708;
42;3;32.9000015259;22.5;9;42.0;3;17.2386283875;28.2000007629;9;28.8343725204;
43;3;32.9000015259;22.5;10;42.0;3;17.4589996338;28.2000007629;10;28.9160802364;
44;3;32.9000015259;22.5;10;42.0;3;17.46808815;31.2000007629;11;28.9975532293;
45;3;33.9000015259;23.5;9;43.0;3;17.0;31.2000007629;12;29.078712821;
46;3;34.9000015259;24.5;9;43.0;3;18.4865188599;32.2000007629;12;29.1594827175;
47;3;34.9000015259;25.5;9;43.0;3;19.4958534241;32.5;12;29.2397888899;
48;4;32.9000015259;27.5;6;71.75;3;21.0;32.2859687805;14;29.3195595741;
49;4;34.9000015259;28.5;7;73.7625007629;3;22.9438018799;30.5;14;29.3987262249;
50;4;36.9000015259;30.1000003815;7;75.2967796326;4;23.455121994;30.3155841827;13;29.4772229195;
51;4;36.9000015259;31.1000003815;7;76.4120597839;5;24.4808254242;28.5;13;49.5549875498;
52;4;36.9000015259;32.0999984741;7;77.1932144165;5;27.0497455597;28.5;15;50.8319622278;
53;4;36.9000015259;33.0999984741;8;77.725528717;6;29.0843830109;29.5;14;51.925688982;
54;4;36.9000015259;34.0999984741;8;81.624373436;6;29.0;32.3760032654;14;52.841277957;
55;4;37.65599823;35.6240005493;10;84.5440001488;6;31.0;34.3913192749;15;53.5939383507;
56;4;38.2711410522;37.0387115479;10;86.6728527546;6;31.5828857422;33.5;15;54.2045460939;
57;4;38.7633285522;38.3613929749;11;88.1720055342;6;32.0;34.4221687317;15;54.6958616972;
58;4;39.1522064209;39.6100082397;12;88.7453898191;7;32.6027984619;33.5;10;76.0743705034;
59;4;39.3900947571;40.727104187;14;89.077745676;7;35.6128082275;35.5;9;78.3844766617;
60;5;39.5189971924;41.7546463013;13;110.504816771;6;39.622844696;35.5;10;57.3246401548;
61;5;40.5999984741;43.7828903198;14;112.206632853;6;41.1329116821;38.5;12;57.4654310942;
62;5;41.5999984741;45.8118209839;14;113.660650134;6;41.2272644043;42.5;12;57.6068195105;
63;5;41.5999984741;47.8414268494;14;114.861363292;6;40.2412948608;43.5159301758;13;57.7487754822;
64;5;41.5999984741;49.8716964722;14;115.825436115;6;40.4132118225;43.5;15;57.8912680149;
65;5;41.5999984741;51.9026184082;15;116.583145142;6;39.2701263428;44.5;15;58.0374772549;
66;5;41.5999984741;53.9341697693;15;117.170195103;6;39.7683792114;44.5;15;60.3006885052;
67;5;41.5999984741;55.9663314819;16;117.621741414;7;38.605304718;45.0;13;77.126927495;
68;6;41.5999984741;57.9990844727;15;117.72067523;7;37.2840003967;47.0;15;79.6349490881;
69;6;41.5999984741;60.0324058533;15;117.777101755;7;38.0600090027;51.0;16;81.7513201237;
70;6;41.5999984741;62.0662612915;16;117.834375978;8;38.5958442688;52.089881897;16;83.2354062796;
71;6;41.5999984741;64.1006240845;16;117.892445445;8;39.6500015259;53.1404685974;16;84.2511403561;
72;6;41.5999984741;66.1354675293;17;117.951254249;8;35.6500015259;57.191783905;16;85.1615467072;
73;6;41.5999984741;68.170753479;19;118.010743141;9;34.6500015259;60.2438049316;13;95.9730906487;
74;6;41.5999984741;70.2064437866;19;119.070849419;9;34.6500015259;64.2965011597;13;97.1951190233;
75;6;42.5999984741;73.2425079346;19;119.191507578;9;35.4000015259;67.8576202393;14;98.3109061718;
76;6;43.5999984741;76.2789001465;21;119.315613747;9;34.5698852539;70.9813308716;14;100.328428388;
77;6;43.5999984741;79.3155899048;23;119.443166137;9;34.6583442688;75.1034393311;14;101.21744585;
78;6;43.5999984741;82.3525238037;22;119.574152946;10;34.6999969482;76.7104797363;13;101.936711907;
79;6;44.5999984741;84.0;23;119.708551526;10;34.2999992371;82.7735290527;14;102.624670267;
80;6;44.6702156067;86.0;24;119.846326709;10;34.2999992371;87.4591598511;14;103.281680703;
81;7;44.6982727051;88.0;23;119.987431049;10;34.2999992371;91.573928833;16;103.908721566;
82;7;45.7263832092;87.0;24;120.131802678;11;34.2999992371;97.572303772;15;104.507234693;
83;8;46.7545089722;87.0;24;120.279364824;11;36.2451248169;98.1591644287;18;105.078979969;
84;8;47.7826156616;87.0;25;120.430024981;12;36.133682251;101.834259033;16;105.625899673;
85;8;48.8106651306;87.0;25;120.583674312;12;36.3001365662;104.724807739;17;106.150011659;
86;8;49.8386268616;87.0;25;120.740186691;13;36.2999992371;105.808799744;16;106.55764401;
