Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;2;11.3000001907;10.0;3;21.0;1;6.0;14.0;4;20.0;
2;2;11.3000001907;10.0;3;21.0900000334;1;7.0;13.0;4;20.0;
3;2;11.3269996643;10.0;3;21.1871190071;1;8.0;12.0;4;20.0;
4;2;11.3561353683;10.0;3;21.2917383909;1;9.0;11.0;4;20.0;
5;2;12.5812826157;10.0;3;21.4042263031;1;10.0;10.0;4;20.0;
6;2;13.631901741;10.0;2;21.5249304771;1;11.0;10.0;4;20.0;
7;2;14.6862182617;10.0;2;22.0694183111;1;12.0;10.0;4;20.0;
8;2;14.9312381744;10.1999998093;2;22.5515855551;1;13.0;10.0;4;20.3999996185;
9;2;15.1482124329;10.3632001877;2;23.8668255806;1;14.0;10.1999998093;4;20.7264003754;
10;2;15.7400722504;10.9097137451;2;25.0237190723;1;14.3268795013;10.3632001877;4;21.8194274902;
11;2;17.7400722504;11.3658018112;2;26.0350353718;2;14.8187427521;11.2097139359;3;23.7316036224;
12;2;19.7400722504;11.7372808456;2;26.9207777977;2;15.2292222977;11.3658018112;3;24.5245616436;
13;2;21.1027641296;12.0336990356;2;27.703961134;2;17.8187427521;11.7372808456;3;25.1693730354;
14;2;22.2458877563;12.2662630081;2;28.4073903561;2;19.8187427521;12.0336990356;3;26.6511701345;
15;2;23.400428772;12.446267128;2;28.8833937645;2;20.8187427521;12.7476100922;4;27.8556691408;
16;2;24.5662689209;12.5;3;29.2762613297;3;21.8187427521;13.3218622208;4;28.8079352379;
17;3;25.7430610657;12.5;2;29.692073822;3;22.8187427521;13.7689809799;5;29.5460009575;
18;3;26.9301757812;12.5;2;30.1288084984;3;23.8187427521;14.1079788208;5;30.1114989519;
19;3;27.557964325;12.5;3;30.5837950706;3;24.8187427521;14.3596715927;5;30.4563041925;
20;3;27.7627067566;12.5;3;31.0537385941;3;25.8187427521;14.5;5;30.5224741697;
21;3;27.9741821289;12.5;3;31.534784317;3;26.8187427521;14.5;6;30.5906432867;
22;3;28.1906528473;12.5;4;32.0226202011;4;27.0499992371;14.5;5;30.6607804298;
23;3;28.4101791382;12.5;5;32.5126152039;4;27.0499992371;14.5;5;30.7328453064;
24;3;28.6306762695;12.5;5;32.9999876022;4;27.0499992371;14.5;6;30.8067884445;
25;3;24.6306762695;14.5;5;33.4799880981;4;25.0499992371;15.5;6;30.8825509548;
26;3;24.6306762695;14.5;5;33.9480848312;4;24.0499992371;16.5;6;30.9600640535;
27;3;22.25;16.5;5;34.4001340866;4;23.0499992371;17.5;6;31.0392494202;
28;3;22.25;15.5;7;34.8325281143;4;22.0499992371;18.5;6;31.120018959;
29;3;20.25;17.5;7;35.2422962189;4;21.0499992371;19.5;7;31.2022752762;
30;3;19.25;19.5;8;35.6271715164;5;20.0499992371;20.5;6;31.2859115601;
31;3;18.25;21.5;8;35.9856081009;5;19.0499992371;21.5;6;31.3708124161;
32;3;18.25;20.5;9;36.3167572021;5;18.0499992371;22.5;6;31.4568536282;
33;3;16.25;22.5;9;36.6204128265;5;17.0499992371;23.5;6;31.5439035892;
34;3;15.25;24.5;9;36.8969306946;5;16.0499992371;24.5;6;31.6318233013;
35;3;15.25;23.5;9;37.1471309662;5;15.0499992371;25.5;6;32.7204678059;
36;3;17.25;20.5;8;37.3722009659;5;15.0499992371;26.5;6;32.4396867752;
37;3;19.25;18.5;6;37.5735960007;5;16.0;27.5;6;32.1999149323;
38;4;21.25;17.5;5;37.7529459;4;16.0;28.5;6;32.8392249346;
39;4;23.25;16.5;5;37.9119815826;4;16.0;29.5;7;33.2465908527;
40;4;25.0603923798;18.5;5;38.0;4;16.0;30.5;8;33.392942667;
41;4;26.1000003815;19.5;6;38.0;4;16.0;31.5;11;33.5411070585;
42;3;27.1000003815;20.5;7;38.0;6;16.0;32.5;7;33.6909298897;
43;3;28.1000003815;21.5;7;38.0;6;17.0;32.5;8;33.8422518969;
44;3;29.1000003815;22.5;8;38.0;6;18.0;33.5;9;33.9949104786;
45;3;30.1000003815;22.5;9;38.0;7;19.0;34.5;9;34.1487390995;
46;3;31.1000003815;22.5;9;38.0;7;20.0;35.5;9;34.30356884;
47;3;31.1000003815;22.5;11;38.0;7;21.0;36.5;10;35.4592283964;
48;3;31.1000003815;22.5;11;38.0;7;23.0;36.5;10;35.68554461;
49;3;31.1000003815;22.5;11;38.0;7;25.0;36.5;11;36.9164938927;
50;3;31.1000003815;22.5;12;38.0;7;27.0;37.5;12;37.312040329;
51;3;31.1000003815;22.5;12;38.0;7;29.0;38.5;13;37.7358807325;
52;3;31.1000003815;22.5;12;38.0;7;30.6046848297;39.5;14;38.1908459663;
53;3;31.1000003815;22.5;13;38.0;7;31.0;39.5;15;38.6798927784;
54;3;31.1000003815;22.5;12;38.0;7;32.8073768616;39.5;14;39.2060285807;
55;3;31.1000003815;22.5;11;38.0;8;33.9301452637;39.5;12;39.2183660269;
56;4;31.1000003815;22.5;8;39.6356812716;7;30.8699989319;35.2999992371;12;37.6025116444;
57;5;32.0999984741;23.5;6;44.1708786488;6;29.7080001831;29.1199989319;13;33.1324460506;
58;6;34.0999984741;25.5;5;44.3456413746;5;28.0035591125;30.1199989319;14;33.1998832226;
59;6;35.0999984741;27.5;6;44.5506640673;5;27.1476364136;31.1199989319;14;33.3215661049;
60;6;33.0999984741;30.5;8;46.1463215351;5;26.7080001831;30.1199989319;14;33.4942595959;
61;6;32.5500030518;34.0;9;47.4818253517;5;25.7080001831;30.1199989319;15;33.714479208;
62;6;31.9010009766;36.3899993896;9;48.593051672;5;25.6475868225;31.1199989319;15;33.9783980846;
63;6;31.1685333252;37.6872596741;9;49.5179481506;5;24.8355293274;32.1199989319;16;34.2817883492;
64;6;30.5187683105;38.9097442627;9;50.1440632343;6;24.0327968597;33.1199989319;15;34.6199901104;
65;7;30.5999984741;39.8256378174;8;50.5580320358;6;23.2381629944;34.1199989319;15;35.0139410496;
66;7;30.5999984741;39.9092903137;9;50.943156004;6;22.2381629944;33.1199989319;17;36.4004673958;
67;8;30.5999984741;39.9817810059;9;51.1913735867;6;22.7080001831;33.1199989319;17;37.6315019131;
68;8;30.5999984741;40.0;9;51.3925769329;6;21.7080001831;32.1199989319;18;38.7353446484;
69;8;30.5999984741;40.0;10;51.5920500755;6;21.7080001831;33.1199989319;18;39.5078861713;
70;8;30.5999984741;40.0;11;51.7895374298;6;21.7080001831;34.1199989319;19;40.2051386833;
71;8;30.5999984741;41.0;11;52.9847860336;6;21.7080001831;35.1199989319;20;40.8902199268;
72;8;31.5999984741;43.0;12;53.2775472403;6;21.1436195374;36.1199989319;21;41.5553941727;
73;8;32.5999984741;45.0;12;53.5764753819;6;20.7081012726;37.1199989319;21;42.1937420368;
74;8;33.1440048218;47.0;13;53.8818964958;6;20.9688148499;38.1199989319;21;42.7994658947;
75;8;34.197265625;46.0;14;54.1613093615;6;21.2151794434;39.1199989319;21;43.3680927753;
76;8;33.2550392151;48.0;14;54.4223184586;7;21.4452056885;40.1199989319;21;43.8965628147;
77;8;33.3175582886;49.0;14;54.6937211752;7;21.6575431824;41.1199989319;22;44.383207798;
78;8;32.3850479126;48.0;15;54.9756700993;7;21.8514671326;42.1199989319;23;44.8276388645;
79;9;32.4577102661;48.0;15;55.2682583332;7;22.0268192291;43.1199989319;23;45.2305650711;
80;9;29.5999984741;50.831741333;15;55.5715043545;7;22.1839427948;44.1199989319;23;45.5935781002;
81;9;29.5999984741;49.9059371948;16;55.885335207;7;22.3235702515;45.1199989319;24;45.9189245701;
82;9;27.5999984741;51.9850769043;16;56.2095694542;7;22.44672966;46.1199989319;25;46.209290266;
83;9;26.5999984741;54.0691757202;16;56.5439002514;7;22.554643631;47.1199989319;25;47.4676091671;
84;9;26.5999984741;53.158203125;16;56.8878786564;7;22.554643631;47.1199989319;25;47.7369058132;
85;10;24.5999984741;55.2520713806;16;60.9820122719;6;21.554643631;43.1199989319;26;44.0811839104;
86;10;27.5999984741;54.0;15;61.3904016018;6;20.554643631;43.1199989319;26;44.1235535145;
87;10;26.5999984741;55.0;15;62.8049259186;6;21.554643631;45.1199989319;27;44.1671074629;
88;11;25.5999984741;59.5606384277;14;63.3744541407;6;22.554643631;47.1199989319;27;44.211841464;
89;11;25.5999984741;63.671421051;16;63.9684643745;6;22.75;48.1199989319;27;44.2577478886;
90;11;25.5999984741;64.7854309082;16;64.5878335238;6;22.75;49.1199989319;27;44.3048160076;
91;11;24.0;67.9021377563;16;65.2277712822;6;22.75;50.1199989319;28;44.3530313969;
92;11;24.0;71.0209197998;16;65.8604558706;7;22.75;51.1199989319;28;44.4023760557;
93;11;25.0;70.9337005615;18;66.5219523907;8;22.75;52.1199989319;23;59.4528282881;
94;11;25.0;73.1102981567;18;68.2127225399;8;21.75;55.1199989319;24;60.5543618202;
95;11;26.156337738;76.2765350342;18;68.9729678631;8;22.75;55.1199989319;24;61.5619239807;
96;11;27.0;78.2765350342;19;69.7637155056;8;21.75;58.1199989319;24;62.4649338722;
97;11;27.0;81.2765350342;20;70.5843272209;8;21.75;61.1199989319;25;63.2596980333;
98;11;27.5055999756;83.2765350342;21;71.4335459471;8;22.75;61.1199989319;25;63.9484565258;
99;11;27.0;85.2765350342;22;72.2827166319;8;22.0;63.1199989319;26;64.5379183292;
100;12;27.0;87.2320861816;21;73.1235435009;8;23.0;65.1199951172;26;65.0376726389;
