Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;2;12.0;10.0;4;21.0;1;7.0;13.0;6;20.0;
3;2;13.0;10.0;5;21.1200000048;1;8.0;12.0;6;20.0;
4;2;14.0;10.0;5;21.2530560493;1;9.0;11.0;6;20.0;
5;2;15.5638751984;10.0;4;21.4002518654;1;10.0;10.0;6;20.0;
6;2;16.6301136017;10.0;4;21.9766796827;1;11.0;10.0;6;20.0;
7;2;17.7095069885;10.1999998093;4;22.4989564419;1;12.0;10.0;6;20.0;
8;2;18.1245307922;10.3632001877;4;23.8796241283;1;13.0;10.0;6;20.3999996185;
9;2;18.7458305359;10.9097137451;4;25.1201915741;2;14.0;10.5;5;21.7264003754;
10;2;19.3040866852;11.3658018112;4;26.2360420227;2;14.7768793106;10.3632001877;5;22.8594274521;
11;2;21.3040847778;11.7372808456;4;27.2496871948;2;15.2867431641;10.9097137451;5;23.8127875328;
12;2;23.3040847778;12.0336990356;4;28.1863574982;2;15.7157554626;11.3658018112;5;24.5981152058;
13;2;24.6838607788;12.2662630081;4;29.0705504417;2;18.3052749634;11.7372808456;5;25.2345055342;
14;2;25.0817489624;12.446267128;4;29.7555007935;2;20.3052749634;12.0336990356;5;25.7443674803;
15;2;25.3899765015;12.5;4;30.3853430748;2;21.3640708923;12.2662630081;5;26.1502821445;
16;2;27.6250457764;12.5;4;31.0646858215;2;22.3847293854;12.446267128;5;26.3048160076;
17;2;28.9307498932;12.5;4;31.7885251045;2;23.4059104919;12.5;5;26.3530313969;
18;2;30.256477356;12.5;4;32.549618721;2;24.4276065826;12.5;6;26.4023760557;
19;2;31.5989685059;12.5;4;33.3385829926;2;25.4498119354;12.5;6;26.4528282881;
20;2;32.0023612976;12.5;4;34.1442079544;2;25.9037723541;12.5;6;26.5043625832;
21;2;32.3648910522;12.5;6;34.9539995193;2;25.9269638062;12.5;6;26.5569496155;
22;2;32.7293014526;12.5;6;35.7548980713;2;25.9506263733;12.5;7;26.6105561256;
23;2;33.0897064209;12.5;6;36.5341014862;2;25.9747505188;12.5;7;26.6651450396;
24;2;33.4403457642;12.5;5;37.2798843384;2;25.9993152618;12.5;7;26.72067523;
25;2;33.7759475708;12.5;5;37.9823083878;2;26.0243034363;12.5;7;26.7771017551;
26;2;34.0920410156;12.5;5;38.6337203979;2;25.25;13.5;7;26.8343759775;
27;3;34.3851737976;12.5;4;39.2290067673;2;26.0754699707;12.5;7;26.8924454451;
28;3;34.6530532837;12.5;5;39.7655820847;2;25.25;13.5;7;26.9512542486;
29;3;34.8945121765;12.5;5;40.2431631088;2;25.25;13.8658781052;7;27.0107431412;
30;3;35.1094245911;12.5;5;40.663392067;2;24.1548347473;13.5;7;27.0708494186;
31;3;35.2985267639;12.5;6;41.029384613;2;24.25;13.5;7;27.1315076351;
32;3;35.4632225037;14.5;6;41.3452625275;2;25.25;13.9920558929;8;27.1926498413;
33;3;35.6053695679;16.5;6;41.6157341003;2;24.2366924286;13.5;8;27.2542052269;
34;3;35.7270812988;18.5;6;41.8457393646;2;23.2643928528;14.5;8;27.3161010742;
35;3;35.830581665;20.5;6;42.0;2;23.25;13.5;7;27.3782629967;
36;4;35.9000015259;22.5;2;52.0;2;24.25;14.1647844315;7;27.4406147003;
37;4;36.9000015259;23.5;2;52.3999996185;2;23.25;13.5;7;27.5030794144;
38;4;37.9000015259;24.5;4;52.7743997574;2;23.25;13.5;7;27.5655794144;
