Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;11.0;10.0;4;20.0;1;7.0;13.0;6;20.0;
3;1;11.0;10.0;4;20.0;1;8.0;12.0;6;20.0;
4;1;11.0;10.0;4;20.0;1;9.0;11.0;6;20.0;
5;2;12.4499998093;10.0;3;21.0;2;10.0;10.3000001907;5;21.0;
6;2;13.4499998093;10.0;3;21.0900000334;2;11.4499998093;10.0;5;21.1200000048;
7;2;14.4905004501;10.0;3;21.5980186462;2;12.5039997101;10.0;5;21.2530560493;
8;2;14.7191085815;10.1999998093;3;22.0418490171;2;13.5638751984;10.0;5;21.8127820492;
9;2;14.9188308716;10.3632001877;3;23.3017349243;2;14.6357517242;10.1999998093;5;22.3170127869;
10;2;15.4857807159;10.9097137451;3;24.3994617462;2;15.0426549911;10.3632001877;5;23.6710497141;
11;2;17.4857807159;11.3658018112;3;25.3481024504;2;15.6519727707;10.9097137451;5;24.8822329044;
12;2;19.4857807159;11.7372808456;2;26.1681330204;2;16.1970062256;11.3658018112;5;25.9660522938;
13;2;20.7640724182;12.0336990356;2;26.8832330704;2;18.7865257263;11.7372808456;5;26.945281744;
14;2;21.8765602112;12.2662630081;2;27.5170819759;2;20.7865257263;12.0336990356;5;27.8456065655;
15;2;22.9997901917;12.446267128;3;27.923101902;2;22.3096294403;12.2662630081;5;28.692204237;
16;3;24.1341381073;12.5;2;28.2468910217;2;23.5285949707;12.446267128;5;29.3392357826;
17;3;25.2798442841;12.5;2;28.5960328579;2;24.7713985443;12.5;5;29.9320087433;
18;3;26.436958313;12.5;2;28.9701628685;2;26.0381469727;12.5;6;30.576523304;
19;3;27.03657341;12.5;2;29.3683638573;2;27.3281784058;12.5;6;31.2693214417;
20;3;27.215763092;12.5;2;29.7891087532;2;28.0711936951;12.5;6;32.004755497;
21;3;27.4050979614;12.5;2;30.2302284241;2;28.4021396637;12.5;6;32.7749452591;
22;3;27.603603363;12.5;3;30.6889076233;2;28.7487258911;12.5;7;33.569937706;
23;3;27.8100090027;12.5;3;31.1617178917;2;29.1064720154;12.5;7;34.3780879974;
24;3;28.0227737427;12.5;3;31.6446905136;2;29.4701385498;12.5;7;35.1866588593;
25;4;26.0227737427;13.5;2;32.1334280968;2;29.8339958191;12.5;7;35.9825773239;
26;4;25.25;14.5;2;32.6232500076;2;30.1921596527;12.5;7;36.7532711029;
27;4;25.25;15.5;2;33.1093654633;2;30.5389709473;12.5;7;37.4874658585;
28;4;25.25;15.7437458038;3;33.587059021;2;30.8693599701;12.5;7;38.1758413315;
29;5;25.25;15.9348239899;2;34.0518712997;2;31.1791286469;12.5;7;38.8114652634;
30;5;25.25;16.1207485199;2;34.4997692108;2;29.1791286469;13.5;7;39.38996315;
31;5;25.25;16.2999076843;2;34.927280426;2;28.1791286469;14.5;7;39.9094457626;
32;5;25.25;16.4709129333;2;35.3315906525;2;27.1791286469;15.5;7;40.3702306747;
33;5;25.25;16.6326370239;2;35.7105960846;2;26.1791286469;14.5;8;40.7744321823;
34;5;25.25;16.7842388153;2;37.0629110336;2;25.1791286469;14.5;8;41.12550354;
35;5;26.25;17.3251628876;2;37.4278383255;2;24.1791286469;13.5;8;41.4277763367;
