Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;12.0;6;20.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;11.0;6;20.0;1;8.14999961853;10.5;5;21.0;
5;1;10.0;10.0;6;20.0;1;8.14999961853;10.5;5;21.0;
6;1;11.0;10.0;6;20.0;2;9.14999961853;10.6999998093;4;22.0;
7;1;12.0;10.0;6;20.0;2;9.95000076294;10.5;3;22.0900000334;
8;2;13.0;10.3000001907;5;21.3999996185;2;9.9702501297;10.5;3;22.618019104;
9;2;14.4499998093;10.1999998093;5;21.7264003754;2;10.0890541077;10.7100000381;3;23.0738848448;
10;2;14.7768793106;10.3632001877;5;22.8594274521;2;10.1916246414;10.8792181015;3;23.442843914;
11;2;15.2867431641;10.9097137451;5;23.8127875328;2;10.2746400833;11.0;3;25.2073103189;
12;2;15.7157554626;11.3658018112;5;24.5981152058;2;10.6716451645;11.7700004578;4;26.7482377291;
13;2;18.3052749634;11.7372808456;5;25.2345055342;2;12.3826637268;12.4126424789;4;28.074546814;
14;2;20.3052749634;12.0336990356;5;25.7443674803;2;14.3826637268;12.9308347702;4;29.2133922577;
15;2;21.3640708923;12.2662630081;5;26.1502821445;2;16.3826637268;13.3366470337;4;30.2012972832;
16;2;22.3847293854;12.446267128;5;26.3048160076;2;17.6041641235;13.6469516754;4;31.0766849518;
17;2;23.4059104919;12.5;5;26.3530313969;2;18.696352005;13.879781723;4;31.7709991932;
18;2;24.4276065826;12.5;6;26.4023760557;2;19.7984752655;14.0;4;32.2698645592;
19;2;25.4498119354;12.5;6;26.4528282881;2;20.9107208252;14.0;4;32.8134241104;
20;2;25.9037723541;12.5;6;26.5043625832;2;21.383020401;14.0;4;33.400015831;
21;2;25.9269638062;12.5;5;26.5569496155;2;21.5150032043;14.0;4;34.0264167786;
22;3;25.9506263733;12.5;4;26.6105561256;2;20.2999992371;15.0;4;34.6877307892;
23;3;25.25;12.5;5;26.6651450396;2;21.2999992371;14.0;4;35.3773875237;
24;4;25.9993152618;12.5;4;26.72067523;2;21.9599113464;14.0;4;36.0872850418;
25;4;24.0243034363;13.5;4;26.7771017551;2;22.119638443;14.0;6;36.8080816269;
26;4;23.0496959686;14.5;4;26.8343759775;2;22.2818183899;14.0;6;37.5296325684;
27;4;22.0754699707;15.5;4;26.8924454451;2;22.4441661835;14.0;6;38.2415313721;
28;4;21.101600647;16.5;4;26.9512542486;2;22.6043434143;14.0;7;38.9337024689;
29;4;20.1280651093;17.5;4;27.0107431412;2;22.7600822449;14.0;7;39.5969734192;
30;4;19.1548347473;18.5;4;27.0708494186;2;20.9093170166;15.0;7;40.2235612869;
31;4;18.1818828583;19.5;5;27.1315076351;2;20.0503005981;16.0;7;40.8074121475;
32;4;17.2091789246;20.5;4;27.1926498413;2;19.1816673279;17.0;6;41.344373703;
33;4;16.2366924286;21.5;4;27.2542052269;2;18.302482605;18.0;6;41.8321943283;
34;4;15.2643928528;22.5;4;27.3161010742;3;18.4122428894;19.5;5;43.2703714371;
35;4;15.0422458649;23.5;5;27.3782629967;3;19.2108345032;20.5;5;43.8198996782;
36;4;15.0702180862;24.5;6;27.4406147003;3;19.2984771729;21.0;6;44.3467003107;
37;5;15.0982761383;25.5;5;27.5030794144;3;19.3756656647;22.0;7;44.8566961288;
38;5;15.1263856888;26.5;7;27.5655794144;3;17.3756656647;23.0;7;45.3564945459;
39;5;15.154510498;27.5;7;27.628036499;3;18.3756656647;24.0;7;45.8530490398;
40;5;15.1826162338;28.5;8;27.690372467;3;19.3756656647;25.0;8;46.3533461094;
41;5;15.2106676102;29.5;11;27.7525100708;3;19.5949802399;26.0;8;46.7230784893;
42;5;16.2386302948;27.5;11;27.8143725395;3;19.6000003815;27.0;10;47.1118502617;
43;5;15.2664680481;28.5;11;27.8758842945;3;20.6000003815;25.0;10;47.544028759;
44;5;16.2941474915;27.5;13;27.936971426;4;19.6000003815;26.0;10;48.0209121704;
45;5;16.0;27.5;13;27.9975619316;4;19.6000003815;27.0;11;48.5427899361;
46;6;17.0;27.5;10;38.0575861931;4;20.6000003815;27.0;11;49.1086950302;
47;6;20.0;28.5;11;38.5169768333;4;21.6000003815;28.0;12;49.7161855698;
48;6;22.402639389;29.5;11;38.9500703812;4;22.6000003815;29.0;13;50.3611893654;
49;6;23.4290523529;29.5;12;39.3555440903;4;23.6000003815;30.0;13;51.0379443169;
50;6;24.455121994;29.5;12;39.7327582836;4;24.6000003815;31.0;14;51.7390680313;
51;6;25.4808254242;29.5;13;40.0816893578;4;25.6000003815;30.0;14;52.4557781219;
52;7;26.5061378479;28.5;12;40.4028401375;4;25.8999996185;29.0;15;53.1782588959;
53;7;27.5310344696;27.5;12;40.6971440315;4;25.8999996185;29.0;15;53.8961582184;
54;7;27.0;28.5;12;40.9658651352;4;25.8999996185;29.0;16;54.5991659164;
55;7;27.25;29.5;12;41.2105002403;4;25.8999996185;29.0;16;55.2776012421;
56;7;27.25;29.9936122894;12;42.4326939583;4;25.8999996185;29.0;16;55.9229507446;
57;7;28.25;31.0294628143;12;42.6541666985;4;25.8999996185;29.0;17;56.5282850266;
58;7;29.25;32.0645332336;12;42.7527749538;4;25.8999996185;29.0;17;57.088514328;
59;7;29.25;33.0988044739;13;42.820957303;4;25.8999996185;29.0;17;57.6004695892;
60;7;30.25;32.0988044739;13;42.888141036;4;25.8999996185;29.0;18;58.0628213882;
61;7;29.25;34.0988044739;14;42.9543044567;4;25.8999996185;29.0;18;58.4758720398;
62;7;29.25;35.6497535706;14;43.0194295645;4;25.8999996185;29.0;21;58.8412618637;
63;7;30.25;33.6602096558;14;43.083501339;5;25.8999996185;29.0;19;59.1616458893;
64;7;29.25;34.6707496643;14;43.1465084553;5;25.8999996185;29.0;19;59.4403705597;
65;7;30.25;33.0825614929;16;43.1864993572;5;25.8999996185;29.0;20;59.6811828613;
66;7;31.0499992371;33.0932502747;16;43.2080165148;6;25.8999996185;29.0;19;59.8879890442;
67;7;31.0499992371;33.1040077209;17;43.2296639681;6;25.8999996185;29.0;19;60.0;
68;7;31.0499992371;33.1148300171;17;44.6314332485;6;25.8999996185;29.0;20;60.0;
69;8;29.7000007629;34.6257171631;15;45.7826966047;5;25.8999996185;29.0;20;60.0;
70;8;31.0510005951;34.0266571045;17;46.7198557854;5;25.8999996185;29.0;20;61.7999992371;
71;8;30.3185329437;35.3349113464;13;47.4808832407;5;24.0890007019;30.4200000763;20;63.2535362244;
72;8;31.5187683105;33.9097442627;13;47.9235004187;5;25.2291622162;29.7314720154;19;64.417591095;
73;8;32.5999984741;34.0;12;48.0564936399;5;23.3310565948;30.9579029083;19;65.1052589417;
74;8;32.7126159668;34.0;13;48.1870293617;5;24.3500003815;30.0;19;65.6133613586;
75;8;30.7613162994;35.0;14;48.3149186373;5;22.75;30.0;20;67.0;
76;8;29.808801651;36.0;14;48.4399937391;5;24.75;32.0;20;67.0399999619;
77;8;28.8549995422;37.0;14;48.5621082783;5;26.75;35.0;20;67.0811839104;
78;8;27.899848938;38.0;15;48.6811383963;5;28.2095031738;38.0;21;67.1235535145;
79;9;26.9432983398;39.0;14;48.7969814539;5;29.2275104523;41.0;21;67.1671074629;
80;8;25.9853057861;40.0;13;48.9095568657;6;30.2460212708;44.0;19;67.211841464;
81;8;25.0258407593;41.0;14;49.0188038349;7;31.2650337219;46.0;18;67.2577478886;
82;8;24.0648784637;42.0;14;49.1246813536;7;31.2845420837;48.0;18;67.3048160076;
83;8;23.1024055481;43.0;13;49.2271672487;7;31.3045463562;50.0;19;67.3530313969;
84;8;22.1384162903;44.0;13;49.3262568712;7;31.3250389099;52.0;19;67.4023760557;
85;8;21.1729164124;45.0;13;49.4219615459;7;31.3460102081;54.0;19;68.4528282881;
86;8;20.6059131622;46.0;13;49.5143066645;7;32.3674507141;57.0;19;68.5643625259;
87;8;20.6374206543;47.0;14;50.6033314466;7;33.3893547058;60.0;20;68.6799135208;
88;8;19.6374206543;50.0;14;50.7090858221;7;33.4117050171;63.0;20;69.7995170355;
89;8;20.0;53.0;14;50.7601327896;7;35.4344863892;64.0;20;69.9831968546;
90;7;20.0;56.0;14;50.8025349379;8;36.4576873779;65.0;18;70.1739276648;
91;8;20.0;59.0;11;60.8450186253;8;35.4812850952;68.0;20;70.3717746735;
92;8;22.0;60.0;11;61.387567997;8;36.5052680969;68.0;21;70.5767794847;
93;8;24.0;61.5509490967;12;61.9026669264;8;36.5296096802;68.0;21;70.7889572382;
94;8;25.0;62.5614051819;12;62.3872169256;8;35.5542907715;70.0;21;71.0082945824;
95;8;26.0;63.0;13;62.8391401768;8;36.579284668;69.0;21;71.2347472906;
96;8;27.0;64.0;14;63.257348299;8;36.6045646667;68.0;25;71.4682369232;
97;8;28.0;64.1999969482;15;63.6416555643;8;35.6301116943;70.0;25;71.7086501122;
98;8;29.0;64.1999969482;14;63.992652297;8;36.6558914185;69.0;23;71.9558359385;
99;8;30.0;64.1999969482;14;64.3115592003;8;36.6818771362;68.0;23;72.2096034288;
100;8;31.0;64.8257141113;16;64.6000730991;8;35.7080383301;70.0;24;72.4697217941;
101;8;32.0;64.8366546631;15;64.860222578;8;36.7343444824;69.0;24;72.7359182835;
102;8;33.0;64.84765625;16;65.0942329168;8;36.760761261;68.0;25;73.0078775883;
103;8;34.0;64.8586883545;16;65.2886294127;8;35.7872619629;70.0;23;73.2852430344;
104;8;34.5999984741;64.8697738647;15;65.3617914915;8;36.8138084412;69.0;22;73.5676157475;
105;8;34.5999984741;64.880897522;13;65.3841004372;8;36.8403701782;68.0;22;73.8545563221;
106;8;33.9114227295;63.2000007629;15;65.4064661264;8;34.8669166565;68.0;22;74.1455864906;
107;9;33.5999984741;62.9032363892;12;65.428878665;8;34.893409729;69.0;22;74.4401919842;
108;9;34.5999984741;65.000213623;12;65.4513280392;8;34.9198150635;70.0;22;74.73782444;
109;9;35.5999984741;62.0;13;65.4738043547;8;34.9461097717;71.0;22;75.0379059315;
110;9;34.5999984741;63.7369003296;13;65.4962974787;8;33.9722518921;71.0;24;75.3398330212;
111;9;34.5999984741;64.0;14;65.5187973976;8;32.9982147217;71.0;24;75.6429805756;
