Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;12.0;5;20.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;11.0;5;20.0;1;8.14999961853;10.5;5;21.0;
5;1;10.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
6;1;11.0;10.0;5;20.0;2;9.14999961853;10.6999998093;4;22.0;
7;1;12.0;10.0;5;20.0;2;9.95000076294;10.5;4;22.0900000334;
8;1;13.0;10.0;5;20.3999996185;2;9.9702501297;10.5;4;22.618019104;
9;1;14.0;10.1999998093;5;20.7264003754;2;10.0890541077;10.7100000381;4;23.0738848448;
10;1;14.3268795013;10.3632001877;5;21.8194274902;2;10.1916246414;10.8792181015;4;23.442843914;
11;1;14.8187427521;10.9097137451;5;22.7316036224;2;10.2746400833;11.0;4;25.2073103189;
12;1;15.2292222977;11.3658018112;5;23.4745616913;2;10.6716451645;11.7700004578;5;26.7482377291;
13;1;16.8187427521;11.7372808456;4;24.0673980713;2;12.3826637268;12.4126424789;5;28.074546814;
14;1;17.8187427521;12.0336990356;4;24.5325260162;2;14.3826637268;12.9308347702;5;29.2133922577;
15;2;19.8187427521;12.5662631989;3;25.892534256;2;16.3826637268;13.3366470337;5;30.2012972832;
16;2;21.8187427521;12.446267128;3;26.0399999619;2;17.6041641235;13.6469516754;5;31.0766849518;
17;2;23.2867431641;12.5;3;26.0811839104;2;18.696352005;13.879781723;5;31.7709991932;
18;2;24.3052749634;12.5;4;26.1235535145;2;19.7984752655;14.0;5;32.2698645592;
19;2;25.3243408203;12.5;4;26.1671074629;2;20.9107208252;14.0;5;32.8134241104;
20;2;25.7751979828;12.5;4;26.211841464;2;21.383020401;14.0;5;33.400015831;
21;2;25.7953281403;12.5;4;26.2577478886;2;21.5150032043;14.0;5;34.0264167786;
22;2;25.8159866333;12.5;4;26.3048160076;2;21.6559429169;14.0;5;34.6877307892;
23;2;25.8371677399;12.5;5;26.3530313969;2;21.8047389984;14.0;6;35.3773875237;
24;4;25.8588638306;12.5;4;26.4023760557;2;21.9599113464;14.0;6;36.0872850418;
25;4;25.25;13.4816627502;4;26.4528282881;2;22.119638443;14.0;6;36.8080816269;
26;4;23.9037723541;13.5;4;26.5043625832;2;22.2818183899;14.0;6;37.5296325684;
27;4;24.25;13.5;4;26.5569496155;2;22.4441661835;14.0;6;38.2415313721;
28;4;22.9506263733;13.5;4;26.6105561256;2;22.6043434143;14.0;6;38.9337024689;
29;4;21.9747505188;14.5;4;26.6651450396;2;22.7600822449;14.0;6;39.5969734192;
30;4;20.9993152618;15.5;4;26.72067523;2;20.9093170166;15.0;7;40.2235612869;
31;4;20.0243034363;16.5;4;26.7771017551;3;21.0503005981;16.5;6;41.8074121475;
32;4;20.25;15.5;4;26.8343759775;3;21.1816673279;17.0;6;42.5043736696;
33;4;19.0754699707;15.5;5;26.8924454451;3;20.302482605;18.0;6;43.1759382486;
34;4;19.25;14.5;5;26.9512542486;3;19.4122428894;19.0;6;43.8244953156;
35;4;20.25;13.8658781052;5;27.0107431412;3;19.2108345032;20.0;6;44.454071641;
36;4;19.1548347473;13.5;5;27.0708494186;3;19.2984771729;21.0;5;45.0699470043;
37;4;19.25;13.5;5;27.1315076351;3;19.8407382965;22.0;6;45.6782267094;
38;4;20.25;13.9920558929;5;27.1926498413;3;19.4430789948;23.0;6;46.2854011059;
39;4;19.2366924286;13.5;5;27.2542052269;3;19.5015220642;24.0;7;46.8979086876;
40;4;18.2643928528;14.5;5;27.3161010742;3;19.5518627167;25.0;7;47.5217204094;
41;4;18.25;16.5;6;27.3782629967;3;19.5949802399;26.0;7;48.0209121704;
42;4;19.25;18.5;8;27.4406147003;3;19.6000003815;27.0;8;48.5427899361;
43;4;21.25;20.5;7;27.5030794144;3;20.6000003815;25.0;10;49.1086950302;
44;4;21.25;21.5;7;27.5655794144;3;19.6000003815;26.0;10;49.7161855698;
45;4;23.25;22.5;7;27.628036499;3;20.6000003815;26.0;11;50.3611893654;
46;4;24.4326171875;22.5;8;27.690372467;3;21.6000003815;27.0;11;51.0379443169;
47;4;25.4606666565;22.5;8;27.7525100708;3;22.6000003815;28.0;11;51.7390680313;
48;4;26.4886302948;22.5;8;27.8143725395;3;23.6000003815;29.0;11;52.4557781219;
49;4;25.25;23.5;9;27.8758842945;3;24.6000003815;30.0;11;53.1782588959;
50;4;26.25;22.5;9;27.936971426;3;25.6000003815;29.0;11;53.8961582184;
51;4;25.25;23.5;9;27.9975619316;3;25.8999996185;29.0;11;54.5991659164;
52;4;25.25;24.5;9;28.0575861931;3;25.8999996185;29.0;12;55.2776012421;
53;4;25.25;24.6403102875;9;28.1169772148;3;25.8999996185;29.0;12;55.9229507446;
54;4;26.25;22.6403102875;9;29.1756706238;3;25.8999996185;29.0;14;56.5282850266;
55;4;27.6790523529;23.5;10;29.2636053562;4;25.8999996185;29.0;13;57.088514328;
56;4;28.705121994;24.5;11;29.3513145447;4;25.8999996185;29.0;14;57.6004695892;
57;4;28.7308254242;25.5;12;29.438737154;4;25.8999996185;29.0;14;58.0628213882;
58;4;28.7561378479;26.5;14;29.5258147717;4;25.8999996185;29.0;14;58.4758720398;
59;4;28.7810344696;27.5;14;29.6124910116;4;25.8999996185;29.0;14;58.8412618637;
60;4;27.25;29.077917099;14;29.698712945;4;25.8999996185;29.0;16;59.1616458893;
61;4;27.25;30.0943546295;15;29.784430027;4;25.8999996185;29.0;16;59.4403705597;
62;4;27.25;30.604675293;16;29.8695943356;4;25.8999996185;29.0;16;59.6811828613;
63;4;27.25;30.6575012207;16;29.9541609287;4;25.8999996185;29.0;17;59.8879890442;
64;4;27.25;30.7098045349;16;30.1113598347;4;25.8999996185;29.0;17;60.0;
65;4;27.25;30.8128509521;17;31.281748414;4;25.8999996185;29.0;17;60.0;
66;4;27.7000007629;31.4223823547;18;32.2324142456;4;25.8999996185;29.0;17;60.0;
67;4;29.0510005951;29.8372955322;19;32.99756217;4;25.8999996185;29.0;19;60.0;
68;4;28.3185329437;31.1600151062;19;33.6128224134;4;25.8999996185;29.0;19;60.0;
69;4;29.5187683105;29.6732215881;19;33.9629963636;4;25.8999996185;29.0;19;60.0;
70;4;30.5723514557;29.7899932861;20;34.1317353249;4;25.8999996185;29.0;19;61.7999992371;
71;4;30.6239681244;29.8170127869;20;34.2992817163;4;24.0890007019;30.4200000763;18;63.2535362244;
72;4;29.0546455383;30.0;21;34.4653781652;4;25.2291622162;29.7314720154;18;64.417591095;
73;4;27.6746139526;30.8724746704;21;34.6297825575;4;23.3310565948;30.9579029083;15;65.1052589417;
74;4;28.5999984741;31.9008731842;21;34.7922701836;4;24.3500003815;30.0;11;65.6133613586;
75;4;28.5999984741;32.9296875;21;34.9526339769;4;22.75;31.0;12;66.0;
76;4;28.5999984741;33.9588851929;21;35.1106858253;4;23.75;30.0;13;66.0;
77;4;28.5999984741;34.9884376526;22;35.2662558556;5;25.75;31.0;13;67.0;
78;4;28.5999984741;36.0183181763;22;35.4191930294;5;25.75;33.0;12;67.1799999475;
79;4;28.5999984741;37.0484962463;22;35.5693647861;5;25.75;35.0;12;67.3902759552;
80;4;28.5999984741;38.0789337158;22;35.7166559696;5;24.7999992371;37.0;11;67.6350997686;
81;4;28.5999984741;38.9578208923;22;35.8609690666;6;23.7999992371;37.0;11;67.9190331697;
82;4;28.5999984741;39.0464935303;23;36.0022227764;6;23.7999992371;37.0;11;68.2468225956;
83;4;28.5999984741;39.1329689026;23;36.1403508186;6;23.7999992371;39.0;11;68.6232366562;
84;4;28.5999984741;39.2172088623;23;36.275301218;6;24.75;41.0;10;69.0528378487;
85;4;28.5999984741;39.2991905212;22;36.4070355892;6;24.75;43.0;10;69.539678812;
86;4;28.5999984741;39.37890625;22;36.5355274677;6;24.75;45.0;10;70.0869245529;
87;5;28.5999984741;39.4563522339;17;52.6549892426;6;24.75;47.0;10;71.696410656;
88;5;29.5999984741;40.5274963379;18;53.5172481537;6;25.75;50.0;11;72.5481659174;
89;5;30.5999984741;41.5586242676;19;54.2848768234;7;26.75;53.0;10;73.4902215004;
90;5;30.5999984741;42.5896377563;19;54.958312273;7;26.75;56.0;11;74.5219415426;
91;5;30.5999984741;43.6204986572;21;55.5419139862;7;26.75;58.4434204102;11;75.6400891542;
92;6;30.5999984741;44.6511688232;21;56.0427672863;7;26.75;60.8605270386;12;76.8387320042;
93;6;30.5999984741;45.6816101074;21;56.4695346355;8;26.75;62.8605270386;11;78.1093997955;
94;6;30.5999984741;46.7117843628;21;56.8314898014;8;27.75;61.8605270386;14;79.4414992332;
95;6;30.5999984741;47.7416648865;21;57.1378023624;8;26.75;63.8605270386;15;81.8229429722;
96;7;29.3070449829;45.2000007629;21;57.2007987499;7;27.75;66.8605270386;16;83.2608885765;
97;7;28.3201789856;45.2000007629;21;57.2583875656;8;29.75;66.8605270386;15;84.7226352692;
98;7;27.3331356049;46.2000007629;21;58.3151359558;8;29.75;69.8605270386;15;86.1957527399;
99;7;26.5999984741;49.2000007629;21;58.4109914303;8;30.75;72.8605270386;16;87.6685279608;
100;7;28.5999984741;52.0;21;58.507089138;8;32.75;72.8605270386;16;89.1299250126;
101;7;29.5999984741;53.3981323242;21;58.6033856869;8;32.75;72.8605270386;17;90.569324851;
102;7;31.1055984497;54.4358825684;19;58.6998389959;8;31.75;75.8605270386;17;91.9761929512;
103;8;32.1251983643;56.4729118347;18;58.7964075804;8;32.75;75.8605270386;18;93.3398501873;
104;8;32.5999984741;58.5091972351;20;58.8930511475;8;31.75;78.8605270386;18;94.6494729519;
105;8;33.1659851074;58.5447120667;21;58.9897301197;8;32.75;78.8605270386;20;95.8943911791;
106;8;33.1871643066;59.5794410706;22;59.0864052773;8;32.75;78.8605270386;19;97.0646468401;
107;8;33.2088623047;60.6133613586;22;59.1830378771;8;31.75;81.8605270386;23;98.1516902447;
108;7;32.5999984741;62.6464614868;23;59.279589057;9;31.75;84.8605270386;20;99.0403202772;
109;8;33.2537727356;62.6787338257;22;60.3760204315;9;33.75;81.8605270386;20;99.7827329636;
110;8;34.2769622803;64.7101593018;22;60.5322928429;9;31.75;84.8605270386;21;101.458569169;
