Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.6999998093;4;21.0;
3;1;8.0;12.0;6;20.0;1;8.0;10.6999998093;4;21.0;
4;1;9.0;11.0;6;20.0;1;8.14999961853;10.5;4;21.0;
5;1;10.0;10.0;6;20.0;1;8.14999961853;10.5;4;21.0;
6;1;11.0;10.0;6;20.0;1;9.14999961853;10.5;4;21.0;
7;1;12.0;10.0;6;20.0;1;9.72500038147;10.5;4;21.0;
8;1;13.0;10.0;6;20.3999996185;1;9.72500038147;10.5;4;21.4200000763;
9;2;14.0;10.5;5;21.7264003754;1;9.81949996948;10.7100000381;3;21.758436203;
10;2;14.7768793106;10.3632001877;5;22.8694274426;1;9.8956489563;10.8792181015;3;22.0;
11;2;15.2912425995;10.9097137451;5;23.8335785866;1;9.94999980927;11.0;3;23.5400009155;
12;2;15.7251110077;11.3658018112;5;24.6305116415;1;10.296500206;11.7700004578;3;24.8252849579;
13;2;18.3146324158;11.7372808456;5;25.2793427706;1;11.9499998093;12.4126424789;3;25.8616695404;
14;2;20.3146324158;12.0336990356;5;25.8024992943;1;12.9499998093;12.9308347702;3;26.6732940674;
15;2;21.3902301788;12.2662630081;5;26.2225775719;1;13.9499998093;13.3366470337;4;27.2939033508;
16;2;22.417263031;12.446267128;5;26.3921557665;2;14.9499998093;13.6469516754;4;27.759563446;
17;2;23.4452133179;12.5;4;26.4563041925;2;15.9499998093;13.879781723;5;28.0;
18;2;24.4740791321;12.5;4;26.5224741697;2;16.9500007629;14.0;6;28.0;
19;2;25.5038566589;12.5;4;26.5906432867;2;17.9500007629;14.0;6;28.0;
20;2;25.9657897949;12.5;3;26.6607804298;2;18.2999992371;14.0;6;28.0;
21;2;25.9973506927;12.5;3;26.7328453064;2;18.2999992371;14.0;6;28.0;
22;2;26.0297813416;12.5;8;26.8067884445;2;18.2999992371;14.0;6;28.0;
23;3;26.0630550385;12.5;3;36.8825509548;2;18.2999992371;14.0;7;28.0;
24;3;27.0971488953;12.5;4;37.3600636721;2;18.2999992371;14.0;7;28.0;
25;3;28.1320285797;13.5;4;37.8136491776;2;18.2999992371;14.0;7;28.0;
26;3;27.25;15.5;4;38.2419576645;2;18.2999992371;14.0;7;28.0;
27;4;28.2040081024;15.5;3;38.6443099976;2;18.2999992371;14.0;7;28.0;
28;4;27.25;17.5;3;39.0206298828;2;18.2999992371;14.0;7;28.0;
29;4;28.25;17.5;3;39.3713550568;2;18.2999992371;14.0;8;28.0;
30;4;28.316865921;18.5;4;39.6973416805;2;18.2999992371;14.0;8;28.0;
31;5;27.3555831909;17.5;3;39.9997646809;2;18.2999992371;14.0;8;28.0;
32;5;26.25;18.5;3;40.2800204754;2;18.2999992371;14.0;8;28.0;
33;5;27.25;20.3422775269;3;40.5396435261;2;18.2999992371;14.0;8;28.0;
34;5;27.25;17.5;3;40.7802340984;2;18.2999992371;14.0;8;28.0;
35;5;27.5143585205;17.5;4;40.8993241787;2;18.2999992371;14.0;8;28.0;
36;5;28.5546951294;18.5;4;40.989222765;2;18.2999992371;14.0;8;28.0;
37;5;27.5951499939;17.5;4;42.079221487;2;18.2999992371;14.0;8;28.0;
38;5;28.6356506348;21.5;5;42.3391586542;2;18.2999992371;14.0;8;28.0;
39;5;30.6761207581;25.5;6;42.6257834435;2;18.2999992371;14.0;8;28.0;
40;5;30.7164916992;29.5;6;42.9424729347;2;18.2999992371;14.0;8;28.0;
41;5;30.756690979;33.5;7;43.2928122282;2;18.2999992371;14.0;8;28.0;
42;5;30.7966461182;36.5;8;43.6805098057;2;18.2999992371;14.0;9;28.0;
43;6;30.8362865448;38.5;7;44.1092712879;2;18.2999992371;14.0;9;28.0;
44;6;31.6246299744;38.5;8;44.5826249123;2;18.2999992371;14.0;10;28.0;
45;6;31.914358139;37.5;7;45.1036965847;2;18.2999992371;14.0;10;28.0;
46;6;31.9486637115;37.5;8;45.6749310493;2;18.2999992371;14.0;10;28.0;
47;6;32.1326141357;38.5;9;46.2977714539;2;18.2999992371;14.0;10;28.0;
48;6;32.0275115967;37.5;9;46.9723114967;2;18.2999992371;14.0;10;28.0;
49;6;32.063949585;37.5;10;48.696952343;2;18.2999992371;15.0;10;28.0;
50;6;33.0996665955;37.5;10;49.5981086493;2;18.2999992371;16.0;10;28.0;
51;6;34.1346206665;38.5;13;50.555445075;2;18.2999992371;17.0;11;28.0;
52;6;35.5513954163;40.5;13;51.5624036789;2;18.2999992371;18.0;11;28.0;
53;6;35.9694137573;42.5;13;52.6103928089;2;18.2999992371;19.0;11;28.0;
54;6;37.2946243286;41.5;14;53.689140439;2;18.2999992371;19.0;11;28.0;
55;6;36.083152771;43.4093551636;14;54.7872512341;2;18.2999992371;19.0;11;28.0;
56;7;36.356338501;44.5201263428;7;73.1429200172;2;18.2999992371;19.0;11;28.0;
57;7;39.3100204468;42.5;11;77.2170958519;2;18.2999992371;19.0;11;28.0;
58;7;42.2127990723;43.0;11;80.9068706036;2;18.2999992371;19.0;11;28.0;
59;7;44.0191917419;43.3899993896;11;84.2130739689;2;18.2999992371;19.0;12;28.0;
60;7;45.7383003235;43.6872596741;12;87.153470993;2;18.2999992371;19.0;12;28.0;
61;7;46.5426025391;43.9097442627;11;89.5796852112;2;18.2999992371;19.0;12;28.0;
62;7;47.0901107788;45.0;12;91.5056867599;2;18.2999992371;19.0;14;28.0;
63;7;46.0888786316;47.0;12;93.2339944839;2;18.2999992371;19.0;14;28.0;
64;8;45.3139457703;48.0;11;94.7677745819;2;18.2999992371;19.0;14;28.0;
65;8;45.2368469238;49.0;12;96.0648131371;2;18.2999992371;19.0;14;28.0;
66;8;46.319442749;51.0;13;97.1141834259;2;18.2999992371;19.0;14;28.0;
67;8;46.6342544556;53.0;14;98.1065058708;2;18.2999992371;19.0;14;28.0;
68;8;44.742893219;56.0;13;99.0437088013;2;18.2999992371;19.0;15;28.0;
69;8;44.7295303345;59.0;13;99.9178266525;2;18.2999992371;19.0;15;28.0;
