Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;2;7.0;13.3000001907;5;21.0;1;7.0;11.6999998093;5;21.0;
3;2;8.30000019073;12.0;5;21.1200000048;1;8.0;10.6999998093;5;21.0;
4;2;9.3360004425;11.0;5;21.2530560493;1;8.14999961853;10.5;5;21.0;
5;2;10.375916481;10.0;5;21.4002518654;1;8.14999961853;10.5;5;21.0;
6;2;11.6301136017;10.0;5;21.5626775026;1;9.14999961853;10.5;5;21.0;
7;2;12.7032051086;10.0;5;21.7414059639;1;9.72500038147;10.5;5;21.0;
8;2;13.7836322784;10.0;5;22.3548774719;1;9.72500038147;10.5;5;21.4200000763;
9;2;14.8796949387;10.1999998093;5;22.9167456627;1;9.81949996948;10.7100000381;5;21.758436203;
10;2;15.3125352859;10.3632001877;5;24.356058836;1;9.8956489563;10.8792181015;5;22.0;
11;2;15.9602270126;10.9097137451;5;25.6604835987;1;9.94999980927;11.0;5;23.5400009155;
12;2;16.5472183228;11.3658018112;5;26.844856739;1;10.296500206;11.7700004578;6;24.8252849579;
13;2;19.1367378235;11.7372808456;5;27.9307572842;1;11.9499998093;12.4126424789;6;25.8616695404;
14;2;21.1367378235;12.0336990356;5;28.9420342445;1;12.9499998093;12.9308347702;6;26.6732940674;
15;2;22.8030204773;12.2662630081;5;29.9013161659;2;14.9499998093;13.536646843;5;28.2939033508;
16;2;24.0726947784;12.446267128;5;30.6594839096;2;16.9500007629;13.6469516754;5;28.9195634127;
17;2;25.3655109406;12.5;5;31.3578934669;2;18.2110004425;13.879781723;5;29.3437439203;
18;2;26.6797943115;12.5;6;32.0980863571;2;19.2523422241;14.0;5;29.5541238785;
19;2;28.0128822327;12.5;6;32.8719134331;2;20.2996788025;14.0;5;29.7941719294;
20;2;28.7923603058;12.5;6;33.6691875458;2;20.7036876678;14.0;5;30.0669906139;
21;2;29.151134491;12.5;6;34.4780931473;2;20.7650718689;14.0;5;30.375654459;
22;2;29.5151424408;12.5;7;35.2858076096;2;20.8345222473;14.0;5;30.7230784893;
23;2;29.8786125183;12.5;7;36.0792741776;2;20.2999992371;14.8169231415;5;31.1118502617;
24;3;30.2356739044;12.5;6;36.8460407257;2;20.2999992371;14.9335546494;5;31.544028759;
25;3;28.5807189941;13.5;6;37.5750408173;2;20.2999992371;14.0;5;32.0209121704;
26;3;27.5807189941;13.5;6;38.2572317123;2;20.2999992371;14.0;6;32.5427899361;
