Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.6999998093;5;21.0;
3;2;8.0;12.3000001907;5;21.0;1;8.0;10.6999998093;5;21.0;
4;2;9.30000019073;11.0;5;21.0900000334;1;8.14999961853;10.5;4;21.0;
5;2;10.3269996643;10.0;5;21.1871190071;2;8.14999961853;10.6999998093;3;22.0;
6;2;11.5342035294;10.0;5;21.2917383909;2;9.375;10.5;3;22.0900000334;
7;2;12.5812826157;10.0;5;21.4042263031;2;9.9702501297;10.5;3;22.1871190071;
8;2;13.631901741;10.0;4;21.9389723539;2;9.99210166931;10.5;3;22.7236096859;
9;2;14.6925373077;10.1999998093;4;22.4109756947;2;10.1128120422;10.7100000381;3;23.1884489059;
10;2;15.0849380493;10.3632001877;4;23.7114653587;2;10.2174015045;10.8792181015;3;23.5668647289;
11;2;15.6701593399;10.9097137451;4;24.8527286053;2;10.3025445938;11.0;3;25.3486820459;
12;2;16.1837291718;11.3658018112;4;25.8476524353;2;10.703453064;11.7700004578;4;26.9087285995;
13;2;18.7732486725;11.7372808456;4;26.7164058685;2;12.4187746048;12.4126424789;4;28.2558913231;
14;2;20.7732486725;12.0336990356;3;27.4822225571;2;14.4187746048;12.9308347702;4;29.4172105789;
15;2;22.14610672;12.2662630081;3;28.168181181;2;16.4187736511;13.3366470337;4;30.428994894;
16;2;23.2927837372;12.446267128;3;28.6269388199;2;17.6553955078;13.6469516754;4;31.3293325901;
17;2;24.4508647919;12.5;3;29.0031633377;2;18.7531986237;13.879781723;4;32.049197197;
18;2;25.6201667786;12.5;4;29.4033532143;2;19.8610706329;14.0;4;32.573600769;
19;2;26.8002510071;12.5;4;29.8259272575;2;20.9790611267;14.0;4;33.1419348717;
20;2;27.421667099;12.5;4;30.268661499;2;21.4569339752;14.0;4;33.7516689301;
21;2;27.6208972931;12.5;4;30.7286863327;2;21.5941238403;14.0;4;34.3986358643;
22;2;27.8279075623;12.5;4;31.2025241852;2;20.2999992371;15.0;4;35.0769786835;
23;3;28.041135788;12.5;4;31.6861643791;2;21.2999992371;14.0;5;35.7792286873;
24;4;26.041135788;13.5;3;32.1751794815;2;22.0503253937;14.0;5;36.4965333939;
25;4;25.25;14.5;3;32.6648726463;2;22.2117195129;14.0;5;37.2190332413;
26;4;26.25;12.5;3;33.1504516602;2;22.3742828369;14.0;5;37.9363632202;
27;4;27.25;12.5;3;33.6272163391;2;22.5356807709;14.0;5;38.6382322311;
28;4;28.25;12.5;3;34.0907382965;2;22.6936016083;14.0;5;39.3150119781;
29;4;29.25;12.5;3;34.5370264053;2;22.8458766937;14.0;5;39.9582691193;
30;4;27.5416622162;13.5;3;34.9626617432;2;22.9906101227;14.0;6;40.5611724854;
31;4;26.7331981659;14.5;3;35.3648881912;2;23.1262626648;14.0;7;41.1187410355;
32;4;25.7331981659;13.5;3;35.7416639328;2;23.2517166138;14.0;7;41.627913475;
33;4;25.7331981659;14.5;4;36.0916633606;2;23.3662796021;14.0;7;42.0874586105;
34;4;24.7331981659;13.5;4;36.4142465591;2;23.4696769714;14.0;7;42.4977617264;
35;4;23.7331981659;13.5;4;36.7093906403;2;23.56199646;14.0;7;42.8605298996;
36;4;24.25;14.5;4;36.9776067734;2;23.6436195374;14.0;7;43.1784667969;
37;4;25.25;16.5;4;37.2198410034;2;23.7151546478;14.0;7;43.4549474716;
38;4;25.25;18.5;4;37.4373731613;2;23.7773628235;14.0;7;43.693734169;
39;4;25.25;20.5;4;38.6317224503;2;23.8310890198;14.0;7;43.8987360001;
40;4;27.25;22.5;4;38.8445596695;2;23.8772144318;14.0;8;44.0;
41;4;29.25;24.5;4;39.0388140678;2;23.8999996185;14.0;8;44.0;
42;4;30.25;25.5;4;40.1235535145;2;23.8999996185;14.0;8;44.0;
43;4;32.25;27.5;5;40.1971074343;2;23.8999996185;16.0;9;44.0;
44;5;34.7751998901;29.5;5;40.2724324465;2;23.8999996185;18.0;8;44.0;
45;5;35.0999984741;31.3482894897;5;40.3495140076;2;23.8999996185;20.0;8;44.0;
46;5;35.6659851074;31.5;6;40.4283332825;2;23.8999996185;22.0;8;44.0;
47;5;35.6871681213;32.5;6;40.5088664293;2;23.8999996185;24.0;9;44.0;
48;5;35.6201248169;33.4471206665;6;40.5910849571;2;23.8999996185;24.0;9;44.0;
49;5;35.6349182129;33.4816627502;7;40.6749552488;2;23.8999996185;24.0;9;44.0;
50;6;36.303730011;32.5;7;40.7604386806;2;23.8999996185;24.0;9;44.0;
51;7;35.0999984741;33.3792533875;7;40.8474915028;2;23.8999996185;24.0;9;44.0;
52;7;35.0999984741;33.5;7;40.9360647202;2;23.8999996185;24.0;10;44.0;
53;7;36.4212265015;32.5;7;41.0261042118;2;23.8999996185;24.0;10;44.0;
54;7;35.0999984741;34.452671051;7;41.1175506115;2;21.8999996185;25.0;10;44.0;
55;7;35.8743057251;33.4778137207;7;41.2103395462;2;20.8999996185;26.0;10;44.0;
56;7;35.7449569702;33.5;7;42.7442762852;2;19.8999996185;27.0;10;44.0;
57;7;33.5500030518;36.3089447021;8;44.0218687057;2;18.8999996185;28.0;11;44.0;
58;7;35.5924453735;34.7660903931;9;45.0791507959;2;17.8999996185;29.0;11;44.0;
59;7;34.8130912781;34.6872596741;9;45.954202652;2;17.6000003815;30.0;11;44.0;
60;7;34.3687667847;35.9097442627;9;46.5346801281;2;17.6000003815;31.0;11;44.0;
61;7;35.1333847046;34.9097442627;9;46.9072992802;2;17.6000003815;32.0;12;44.0;
62;7;35.2291030884;35.9097442627;12;47.2554168701;2;17.6000003815;33.0;15;44.0;
63;7;35.1837043762;36.9097442627;13;47.4710019827;2;17.6000003815;34.0;16;44.0;
64;8;35.2807197571;38.9097442627;12;49.6439511776;2;17.6000003815;35.0;14;44.0;
65;8;35.1365890503;42.9097442627;11;49.9595299959;2;17.6000003815;36.0;14;44.0;
66;8;34.2687683105;47.8920097351;12;50.2875249386;2;17.6000003815;37.0;15;44.0;
67;8;33.2687683105;50.8920097351;13;50.6281857491;3;18.6000003815;35.0;14;44.0;
68;8;33.2687683105;54.8920097351;13;50.9817311764;3;17.6000003815;36.0;15;44.0;
69;8;33.2687683105;58.8920097351;12;51.3483406305;3;17.6000003815;37.0;15;44.4799995422;
70;8;33.2687683105;60.4979324341;13;51.7281419039;3;18.7080001831;35.0;15;45.7352962494;
71;8;33.2687683105;62.6111412048;15;52.1212007999;3;17.7080001831;35.0;17;46.7138366699;
72;9;33.5187683105;65.76612854;11;52.5275053978;3;16.7080001831;35.0;16;47.4684352875;
73;9;34.5187683105;67.8954544067;11;52.9469536543;3;17.7080001831;36.0;16;47.8066806793;
74;9;34.5999984741;70.0246887207;12;53.379334569;3;16.7080001831;35.0;16;48.0;
75;9;34.5999984741;72.1535491943;12;53.8243150711;3;16.7080001831;35.0;12;48.0;
76;9;34.5999984741;75.2817840576;12;54.2814216614;3;17.7080001831;36.0;14;48.0;
77;9;35.5999984741;75.5587463379;13;54.7500269413;3;18.0499992371;37.0;13;48.0;
78;9;36.0085792542;76.7117843628;13;55.2293373346;3;18.0499992371;38.0;14;48.0;
79;9;36.119430542;77.8639450073;13;55.7183828354;3;18.0499992371;39.0;15;49.0;
80;10;36.2352638245;79.0149841309;13;56.2160134315;3;20.0499992371;38.0;15;49.0599999428;
81;10;36.35572052;80.1646652222;13;56.7208989859;4;21.0499992371;41.0;17;50.1229639053;
82;10;37.4803466797;78.3127670288;13;57.2315365076;4;23.0499992371;41.0;18;50.3689608574;
83;10;36.6086158752;79.4590759277;14;57.7462643385;4;20.0499992371;45.0;18;50.6483278275;
84;9;32.5999984741;75.6033935547;14;53.2109789848;5;19.0499992371;49.0;17;55.7207374573;
85;9;33.5999984741;73.7455368042;14;53.4278838634;5;19.0499992371;53.665145874;18;56.3770494461;
86;9;32.5999984741;74.8853530884;14;54.6413993835;6;20.0;59.0;17;57.083974123;
87;9;33.5999984741;77.0226745605;15;54.8813166618;6;21.0;61.0;17;57.8445430994;
88;9;35.5999984741;76.1573944092;15;57.3445470333;6;22.0;64.0;18;58.6615087986;
89;10;36.2299995422;83.3077011108;15;60.3954997063;6;23.0;67.0;19;59.5370823145;
90;10;37.7062797546;87.2493057251;16;62.1220037937;7;24.0;68.8698272705;20;60.4725979567;
91;10;38.0546417236;91.045463562;16;63.5592836142;7;25.0;69.9155807495;20;61.4681138992;
92;10;38.3030509949;93.7257614136;21;64.5966840982;9;26.0;70.9629058838;18;62.5219743252;
93;10;38.4000015259;96.231552124;21;65.3599607944;9;26.75;71.6958465576;18;63.6303761005;
94;10;38.4000015259;97.6220855713;22;68.5527794361;9;26.75;72.1120910645;18;64.7870092392;
95;10;40.1199989319;97.6663360596;26;68.8028980494;9;26.75;72.5573272705;18;65.9828472137;
96;10;39.0480003357;99.7467422485;26;71.4874292612;9;27.75;70.0275878906;18;68.2061724663;
97;10;39.5837097168;102.587806702;27;73.6962662935;9;27.75;71.5174713135;19;69.5028991699;
98;10;39.9529724121;105.243850708;27;75.6214207411;9;26.75;72.9645996094;19;71.8001806736;
99;10;40.2000007629;107.59992981;26;77.8346729279;10;28.75;74.4158477783;14;74.1414729357;
100;10;40.2000007629;110.017150879;26;78.5762530565;10;28.75;80.8631439209;14;75.716992259;
101;10;41.0199966431;108.864044189;22;81.2553830147;10;27.75;87.298500061;14;77.2857000828;
102;11;40.2000007629;111.509063721;21;83.4942867756;10;28.75;90.7145309448;15;78.839253664;
103;11;40.2000007629;113.943023682;21;86.5859086514;10;29.0;94.1985702515;16;80.3725721836;
104;11;42.2000007629;114.346809387;22;89.5938208103;10;29.0;99.3109436035;17;81.8840517998;
105;11;45.2000007629;113.485176086;24;92.6440784931;11;31.0;101.426643372;17;84.3753554821;
106;11;45.2000007629;119.625198364;26;94.7283405066;12;31.4039516449;107.545227051;17;85.8708238602;
107;11;47.2000007629;122.766334534;26;96.7812007666;12;33.4573898315;110.666213989;17;87.3430637121;
108;12;48.2000007629;126.90801239;26;109.796981573;11;27.0;108.070892334;18;78.7277517319;
109;12;51.2000007629;133.049682617;27;111.892140508;11;27.0;110.261322021;19;80.1255817413;
