Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;12.0;6;20.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;11.0;5;20.0;1;8.14999961853;10.5;5;21.0;
5;1;10.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
6;1;11.0;10.0;5;20.0;1;9.14999961853;10.5;5;21.0;
7;1;12.0;10.0;5;20.0;1;9.72500038147;10.5;5;21.0;
8;1;13.0;10.0;5;20.3999996185;1;9.72500038147;10.5;5;21.4200000763;
9;1;14.0;10.1999998093;5;20.7264003754;1;9.81949996948;10.7100000381;5;21.758436203;
10;1;14.3268795013;10.3632001877;5;21.8194274902;1;9.8956489563;10.8792181015;5;22.0;
11;1;14.8187427521;10.9097137451;5;22.7316036224;2;9.94999980927;11.1999998093;4;24.5400009155;
12;1;15.2292222977;11.3658018112;5;23.4745616913;2;10.5215005875;11.7700004578;5;25.9852849245;
13;2;17.8187427521;12.0372810364;4;25.0673980713;2;12.2109994888;12.4126424789;5;27.2054134607;
14;2;19.8187427521;12.0336990356;4;25.6625260115;2;14.2109994888;12.9308347702;5;28.2274179459;
15;2;21.3272438049;12.2662630081;4;26.1679652929;2;16.2110004425;13.3366470337;5;29.0880752802;
16;2;22.3926868439;12.446267128;4;26.4377241135;2;17.3536891937;13.6469516754;5;29.82655406;
17;2;23.465719223;12.5;4;26.6183350086;2;18.4150733948;13.879781723;5;30.375654459;
18;2;24.5469932556;12.5;5;26.8187118769;2;19.4845237732;14.0;5;30.7230784893;
19;2;25.6371631622;12.5;5;27.0402543545;2;20.5626926422;14.0;5;31.1118502617;
20;2;26.1681137085;12.5;5;27.2842636108;2;21.0001659393;14.0;5;31.544028759;
21;2;26.2779178619;12.5;5;27.5518820286;2;21.0974063873;14.0;5;32.0209121704;
22;2;26.3983459473;12.5;6;27.8440244198;2;21.2047042847;14.0;5;32.5427899361;
23;2;26.5298118591;12.5;6;28.1613030434;2;21.3221263885;14.0;6;33.1086950302;
24;2;26.672586441;12.5;6;28.5039470196;2;21.4494552612;14.0;6;33.7161855698;
25;2;24.8267765045;13.5;5;28.871723175;2;21.5861415863;14.0;6;34.3611893654;
26;2;23.992275238;14.5;4;29.263862133;2;21.7312660217;14.0;6;35.0379443169;
27;2;23.1687374115;15.5;4;29.6789975166;2;21.8835372925;14.0;6;35.7390680313;
28;2;22.3555488586;16.5;4;30.1151270866;3;23.0412902832;14.3000001907;5;37.4557781219;
29;2;21.5518074036;17.5;4;30.5695996284;3;24.2025489807;14.5;5;38.3382588625;
30;2;20.7563209534;18.5;5;31.0391392708;3;22.6261062622;15.0;5;39.2399021387;
31;2;19.7563209534;17.5;5;31.5199065208;3;21.8289775848;16.0;5;40.1532897949;
32;2;18.7563209534;17.5;6;32.007601738;3;21.034488678;17.0;5;41.0717731714;
33;2;18.25;16.5;7;32.4976010323;3;20.241147995;18.0;5;41.9899413586;
34;2;17.25;16.5;6;32.9851250648;3;19.4477348328;19.0;5;42.9039394855;
35;2;17.25;17.5;6;33.465420723;3;19.3533859253;20.0;5;43.8115928173;
36;2;17.25;18.5;6;33.9339466095;3;19.5576095581;21.0;6;44.7123198509;
37;2;18.0;19.5;6;34.3865451813;3;19.7602729797;22.0;6;45.6068501472;
38;2;17.0;18.5;6;34.8195896149;3;19.9615402222;23.0;6;46.4967842102;
39;2;17.0;18.5;6;35.2300891876;3;20.1617774963;24.0;7;47.3840517998;
40;2;17.0;18.5;6;35.6157541275;3;20.3614120483;25.0;7;48.2703409195;
41;3;18.0;18.5;5;35.9750175476;3;20.5608272552;26.0;8;49.1565561295;
42;3;19.0;20.5;7;36.307009697;3;20.760225296;27.0;8;50.0423722267;
43;3;21.0;21.5;7;36.6115064621;3;21.9595336914;25.0;9;50.9259333611;
44;3;23.0;22.5;7;36.8888463974;3;21.1583347321;26.0;10;51.7390680313;
45;3;25.0;22.5;7;37.1398382187;3;22.3412895203;26.0;11;52.4557781219;
46;3;24.0;23.5;7;37.3656587601;3;23.5025501251;27.0;11;53.1782588959;
47;3;24.0;24.5;7;37.5677556992;3;24.6651077271;28.0;11;53.8961582184;
48;3;26.0;22.5;7;38.747756958;3;25.8266372681;29.0;12;54.5991659164;
49;3;28.25;23.5;7;38.9973896742;3;26.9848136902;30.0;12;55.2776012421;
50;3;30.25;24.5;7;40.8727574348;3;28.1374607086;29.0;12;55.9229507446;
51;4;32.8125;27.125;6;43.440647006;3;28.5826644897;29.0;14;56.5282850266;
52;4;35.2554702759;29.6171875;7;44.7656633854;3;28.7188644409;29.0;14;57.088514328;
53;4;36.5944099426;31.9937877655;7;45.8611800671;3;28.84491539;29.0;15;57.6004695892;
54;4;37.4740447998;33.2754020691;7;46.7915747166;4;28.960105896;29.0;15;58.0628213882;
55;4;37.8109893799;34.4822807312;8;47.3116408587;4;29.0641345978;29.0;15;58.4758720398;
56;4;37.9584197998;35.5;8;47.7681517601;4;29.1570701599;29.0;15;58.8412618637;
57;4;38.0722694397;35.6014060974;9;48.2006088495;4;29.2392845154;29.0;16;59.1616458893;
58;7;39.1702270508;36.6540107727;7;49.6040229797;4;29.3113708496;29.0;16;59.4403705597;
59;7;40.25;37.7084541321;7;49.8815523386;4;29.3740825653;29.0;16;59.6811828613;
60;7;40.7179985046;38.7647361755;8;50.2027784586;4;29.4282646179;29.0;16;59.8879890442;
61;7;40.25;39.822845459;8;50.5393639803;4;29.4747962952;29.0;17;60.0;
62;7;40.7850494385;40.882774353;8;52.6546996832;4;29.5;29.0;18;60.0;
63;7;41.5701942444;41.5383262634;8;54.4332877398;4;29.5;29.0;19;60.0;
64;7;41.5603294373;43.0295257568;8;55.9421806335;5;29.5;29.0;18;61.0;
65;7;42.6844520569;42.4339828491;8;59.1811163425;5;30.5;30.0;18;61.0299999714;
66;7;45.0441818237;44.7022857666;8;60.1739685535;5;31.5;31.0;18;61.0605909824;
67;7;47.2207069397;46.7892456055;9;61.1429436207;5;31.7386322021;32.0;19;62.9023712873;
68;7;47.3739700317;48.8789215088;11;61.9537340403;5;32.1530342102;33.4199981689;20;64.3988746405;
69;8;47.444393158;50.9712219238;10;62.7974032164;5;32.4897460938;34.7314720154;20;65.607078433;
70;8;46.5;54.0660324097;10;63.6711863279;5;32.4939575195;35.552646637;20;66.3400717974;
71;8;46.5;56.2649726868;12;64.5718622208;5;32.9265174866;35.0;20;66.8946672678;
72;8;44.5;57.5861968994;13;65.4958292246;5;30.7058448792;36.6406555176;20;68.328953743;
73;8;46.5;58.6704559326;13;66.4391949177;5;30.7493419647;37.6644744873;20;68.4177402258;
74;8;46.5;61.7320556641;14;67.3978823423;5;32.0593338013;39.0;21;68.5088294744;
75;9;45.5;64.7320556641;13;68.3677386045;5;30.7493419647;40.0;21;68.6021996737;
76;9;47.052280426;66.7320556641;16;69.3446396589;7;28.7493419647;44.0;17;83.1978219748;
77;9;46.5;70.7320556641;17;70.3245904446;7;28.7999992371;49.0;17;83.948161006;
78;10;46.5;74.7320556641;15;71.3037984371;7;28.7999992371;54.0;18;84.6311661005;
79;11;46.5;78.634262085;11;95.2787392139;7;29.75;59.0;18;85.2469896078;
80;11;47.5;82.2448883057;11;99.4661910534;8;31.75;64.846496582;17;86.7981775999;
81;11;48.5;85.5021209717;14;103.249772787;8;33.75;69.8744888306;19;87.4690331221;
82;11;48.5;88.26587677;14;106.504086733;9;35.015499115;73.902923584;20;88.1152549982;
83;11;48.5;89.8681030273;16;109.202501059;9;35.75;77.6581726074;19;89.7470986843;
84;11;49.5;89.1260375977;17;112.397375584;9;35.0556983948;82.7131652832;19;90.4352264404;
85;11;49.5;92.3864593506;19;114.421462059;9;35.1254348755;86.7690353394;19;91.0212802887;
86;12;50.5;95.64868927;18;116.188150764;9;35.1500015259;90.8257446289;19;91.5786728859;
87;12;51.5;95.9120483398;18;117.498078942;9;35.1500015259;94.8832397461;19;92.193805933;
88;12;50.5;101.943336487;20;118.763482094;9;36.1500015259;95.9414596558;21;92.8706692457;
89;12;50.5;105.305297852;21;120.095968008;9;35.4000015259;96.6654968262;21;94.6123487949;
90;13;50.5;108.665878296;20;121.456374168;9;35.4000015259;100.762718201;21;95.5105831623;
91;13;51.5;110.024078369;20;122.847357988;9;37.7339782715;101.96787262;22;96.6117317677;
92;13;52.4107971191;112.378898621;21;125.354900837;9;38.7624206543;104.111984253;23;97.7945456505;
93;14;52.5;113.729354858;20;127.04532814;9;39.7928237915;106.259887695;24;99.0544388294;
94;14;56.6838912964;117.074516296;20;128.862272501;9;40.8252487183;108.411361694;24;100.383819342;
95;15;57.7862281799;122.413475037;19;130.798470855;11;42.8597335815;106.566192627;18;121.772080302;
96;16;59.9627532959;124.745414734;20;132.836655617;11;41.4000015259;108.724105835;19;125.005901217;
97;16;59.7836685181;130.069580078;21;134.948560834;11;40.4000015259;113.549255371;20;128.039477587;
98;17;59.7948532104;135.316482544;20;137.095619559;11;41.9757766724;113.048019409;20;130.832826376;
99;17;60.5542907715;136.675918579;19;139.231765747;11;42.0186233521;114.213363647;23;133.37236762;
100;17;59.9231758118;141.002197266;20;144.00242281;11;41.4000015259;119.380493164;25;135.664916039;
