Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;12.0;6;20.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;11.0;6;20.0;1;8.14999961853;10.5;5;21.0;
5;1;10.0;10.0;6;20.0;1;8.14999961853;10.5;5;21.0;
6;1;11.0;10.0;6;20.0;1;9.14999961853;10.5;5;21.0;
7;1;12.0;10.0;6;20.0;1;9.72500038147;10.5;5;21.0;
8;1;13.0;10.0;5;20.3999996185;1;9.72500038147;10.5;5;21.4200000763;
9;1;14.0;10.1999998093;4;20.7264003754;1;9.81949996948;10.7100000381;5;21.758436203;
10;1;14.3268795013;10.3632001877;4;21.8194274902;1;9.8956489563;10.8792181015;5;22.0;
11;1;14.8187427521;10.9097137451;4;22.7316036224;1;9.94999980927;11.0;5;23.5400009155;
12;2;15.2292222977;11.665802002;3;24.4745616913;1;10.296500206;11.7700004578;6;24.8252849579;
13;2;17.8187427521;11.7372808456;3;25.1573981047;1;11.9499998093;12.4126424789;6;25.8616695404;
14;2;19.8187427521;12.0336990356;3;25.7196450233;1;12.9499998093;12.9308347702;6;26.6732940674;
15;2;21.3529472351;12.2662630081;3;26.1842726469;1;13.9499998093;13.3366470337;6;27.2939033508;
16;2;22.4000244141;12.446267128;3;26.4042263031;1;14.9499998093;13.6469516754;6;27.759563446;
17;2;23.4506454468;12.5;3;26.5249304771;1;15.9499998093;13.879781723;6;28.0;
18;2;24.5049610138;12.5;4;26.6541694403;1;16.9500007629;14.0;6;28.0;
19;2;25.563117981;12.5;4;26.7922235727;1;17.9500007629;14.0;6;28.0;
20;2;26.0565013885;12.5;4;26.9393253326;1;18.2999992371;14.0;6;28.0;
21;2;26.1226959229;12.5;4;27.0956480503;1;18.2999992371;14.0;6;28.0;
22;2;26.1930408478;12.5;4;27.261295557;1;18.2999992371;14.0;6;28.0;
23;2;26.2675819397;12.5;5;27.4362905025;1;18.2999992371;14.0;7;28.0;
24;4;26.3463306427;12.5;3;27.6205644608;1;18.2999992371;14.0;7;28.0;
25;4;26.4292545319;12.5;3;27.8139474392;1;18.2999992371;14.0;7;28.0;
26;4;25.25;13.5;3;28.016159296;1;18.2999992371;14.0;7;28.0;
27;4;26.25;12.5;3;28.2268030643;1;18.2999992371;14.0;7;28.0;
28;4;25.25;13.5;3;28.445360899;1;18.2999992371;14.0;8;28.0;
29;4;25.25;14.5;3;28.6711919308;1;18.2999992371;14.0;8;28.0;
30;4;24.25;13.5;3;28.9035346508;1;18.2999992371;14.0;8;28.0;
31;4;24.0065898895;14.5;3;29.141512394;2;18.2999992371;14.0;7;28.0;
32;4;23.1136798859;15.5;3;29.3841423988;2;18.2999992371;14.0;7;28.0;
33;4;22.222864151;16.5;4;29.6303496361;2;18.2999992371;14.0;7;28.0;
34;4;21.333656311;17.5;4;29.8789830208;2;18.2999992371;14.0;7;28.0;
35;4;20.4455413818;18.5;4;30.1288366318;2;18.2999992371;14.0;7;28.0;
36;4;19.557975769;19.5;4;30.3786706924;2;18.2999992371;14.0;7;28.0;
37;4;18.6704025269;20.5;4;30.6272368431;2;18.2999992371;14.0;7;28.0;
38;4;17.6704025269;19.5;4;30.8733024597;2;18.2999992371;14.0;8;28.0;
39;4;16.6704025269;19.5;4;32.1156759262;2;18.2999992371;14.0;8;28.0;
40;4;17.25;19.5;5;32.4832285643;2;18.2999992371;14.0;8;28.0;
41;4;19.25;21.5;5;32.8603471518;2;18.2999992371;14.0;8;28.0;
42;4;20.8239440918;23.5;5;33.2475204468;2;18.2999992371;14.0;8;28.0;
43;4;22.8969764709;25.5;6;33.6453778744;2;18.2999992371;14.0;8;28.0;
44;6;24.9782505035;27.5;4;34.0546656847;2;18.2999992371;14.0;9;28.0;
45;6;26.25;28.5;4;34.4762132168;2;18.2999992371;14.0;9;28.0;
46;6;28.5142974854;27.5;5;34.9108834267;2;18.2999992371;14.0;10;28.0;
47;6;26.5961818695;29.5;5;35.3595106602;2;18.2999992371;14.0;10;28.0;
48;6;27.5961818695;29.5;5;35.8228251934;2;18.2999992371;14.0;11;28.0;
49;6;28.5961818695;28.5;7;36.3013710976;2;18.2999992371;15.0;11;28.0;
50;6;29.5961818695;29.5;7;36.7954146862;3;18.2999992371;16.0;9;33.0;
51;6;29.5961818695;28.5;7;37.3048534393;3;19.2999992371;18.0;9;33.1500000954;
52;6;27.5961818695;29.5;8;38.8291287422;3;20.2999992371;20.0;10;33.2967748642;
53;6;29.5961818695;30.5;7;39.3871526718;3;21.2999992371;22.0;10;33.4399585724;
54;6;31.25;32.5;8;39.9574537277;3;21.9319877625;23.0;10;33.5792236328;
55;6;31.0198955536;32.5;9;40.5377503633;3;21.9737663269;24.0;11;33.7142839432;
56;6;31.2335834503;33.5;10;41.1202901602;5;22.0142841339;24.0;9;33.8448963165;
57;7;31.2428398132;33.5;10;41.6218030453;5;22.0534687042;24.0;9;33.9708600044;
58;7;31.2521743774;33.5;10;42.130413413;5;22.0912570953;24.0;9;34.0920171738;
59;7;31.3115844727;34.5;11;42.6414899826;5;22.1276054382;24.0;8;34.2082519531;
60;7;31.1886692047;35.5;12;43.1502459049;5;22.1624755859;24.0;8;34.3194880486;
61;7;29.6739196777;35.3155860901;12;43.6519200802;5;22.1958465576;24.0;8;35.4256877899;
62;7;29.6739196777;35.3305511475;14;44.1419631243;5;23.2277050018;25.0;7;35.5468482971;
63;7;28.6739196777;34.3456115723;14;45.9748879671;5;24.2580528259;26.0;7;35.6631946564;
64;8;26.8533477783;35.0;14;47.5592343807;5;24.520942688;27.0;7;36.774779439;
65;8;26.2999992371;34.0;14;49.9225777388;5;25.5528907776;29.0;7;37.0116798878;
66;8;27.2999992371;36.578578949;16;51.1550002098;5;26.5834159851;31.0;7;37.259426713;
67;8;28.8828849792;36.6872596741;16;52.0800300837;5;26.9951858521;32.0;8;38.5195697546;
68;8;29.8928222656;38.6872596741;16;52.7785813808;6;28.0716590881;34.0;7;38.8722239733;
69;8;29.9027957916;39.0;17;53.4257105589;6;28.8854999542;36.0;7;39.4032616615;
70;8;27.3628063202;42.0;17;54.929292798;6;29.0021781921;37.5825614929;7;39.9725667238;
71;8;26.372844696;45.665145874;17;55.5451296568;6;29.126789093;38.5932502747;7;40.5839754343;
72;8;27.1329097748;48.7028579712;18;56.1452630758;6;29.2602500916;39.6040077209;8;41.2411552668;
73;9;27.0943489075;52.7421760559;19;56.734033823;6;29.4034309387;39.6148300171;8;41.9474023581;
74;9;25.5;53.799041748;20;57.3163911104;6;29.5571060181;39.6257171631;7;43.7053989172;
75;9;26.9435386658;54.8256645203;21;57.8976334333;6;30.7218837738;40.6366577148;7;44.5869432688;
76;9;27.0649814606;55.8698272705;21;58.4831568003;7;32.18957901;41.0;7;46.4937489033;
77;9;26.0;61.8256645203;22;59.0367469788;7;32.2998924255;42.4199981689;7;48.2589582205;
78;9;28.0;64.825668335;24;59.5020612478;7;32.9686126709;43.7314720154;8;49.8643242121;
79;10;29.3116378784;68.825668335;23;60.0066233873;7;33.2973022461;44.957901001;8;51.1838539839;
80;10;29.0;73.825668335;24;60.5513600111;7;33.5593338013;46.0;8;52.4938893318;
81;10;30.0;78.825668335;26;61.1364357471;7;33.4998092651;46.8411254883;9;53.8672178984;
82;10;31.0;83.825668335;28;61.7610794306;7;28.4998092651;49.9476242065;10;55.2894718647;
83;12;32.0;88.825668335;21;66.6734284163;8;27.1499996185;52.0604400635;9;56.3558667898;
84;12;35.0;91.825668335;21;67.4872847795;8;25.75;54.1797027588;10;58.4330083132;
85;12;37.0;94.825668335;22;68.3295400143;8;24.75;54.705493927;11;59.4113112688;
86;12;36.5999984741;100.391746521;21;69.1943671703;8;25.75;56.8378334045;11;61.0221825838;
87;12;37.5999984741;102.450424194;21;70.0748261213;8;28.3467903137;56.2060317993;13;62.6029732227;
88;12;37.5999984741;103.744598389;23;70.9630832672;9;31.2713279724;54.3400382996;14;64.1334625483;
89;12;36.5999984741;107.819946289;23;71.8507223129;9;31.5521030426;56.4802742004;15;65.5304526091;
90;12;37.5999984741;108.895736694;23;72.729126811;9;32.1282844543;58.6264801025;15;66.196595788;
91;12;37.5999984741;109.129600525;27;73.5898907185;9;31.4432659149;59.7437896729;17;66.854875803;
92;12;37.5999984741;109.255462646;28;74.4252271652;10;31.5991897583;60.8642654419;16;67.39769876;
93;12;37.5999984741;109.379722595;29;75.2283220291;10;31.7157325745;61.9930801392;16;67.8962209225;
94;13;37.5999984741;109.502197266;29;75.9936013222;9;31.8147773743;63.1292648315;17;69.3980464935;
95;13;36.5999984741;112.622688293;29;76.716886282;9;27.7130813599;66.1317901611;17;69.798517406;
96;13;38.5999984741;109.741004944;30;77.3954390287;9;28.0594329834;70.314666748;17;71.1668009758;
97;13;37.5999984741;109.857002258;31;78.0278990269;9;28.7926139832;74.4993743896;18;72.4406586885;
98;13;36.5999984741;112.97052002;31;78.6141397953;9;28.3237457275;78.6850585938;18;73.6204827428;
99;13;37.5999984741;115.694969177;35;79.1392841339;9;26.3237457275;77.8708648682;19;74.7090415955;
100;13;38.5999984741;116.831016541;35;79.6167955399;9;26.0;79.0559082031;20;75.6924943328;
