Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;12.0;6;20.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;11.0;5;20.0;1;8.14999961853;10.5;5;21.0;
5;1;10.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
6;2;11.0;10.3000001907;4;21.0;1;9.14999961853;10.5;5;21.0;
7;2;12.0;10.0;4;21.1200000048;1;9.72500038147;10.5;5;21.0;
8;2;13.0;10.0;4;22.4642567635;2;9.72500038147;10.6999998093;4;22.4200000763;
9;2;14.0;10.6000003815;4;23.6428682804;2;10.044500351;10.7100000381;4;22.8584362268;
10;2;14.9979200363;11.1087999344;4;25.5939130783;2;10.1431493759;10.8792181015;4;23.2088999748;
11;2;15.7759981155;11.9733314514;4;27.2963829041;2;10.2220020294;11.0;4;24.9397995472;
12;2;16.4283065796;12.6981172562;3;28.7524862289;2;10.6114549637;11.7700004578;5;26.4434549809;
13;2;18.7759971619;13.2827091217;3;29.9888658524;2;12.3140878677;12.4126424789;5;27.7287436724;
14;2;20.7759971619;13.7389144897;3;31.0457260609;2;14.3140878677;12.9308347702;5;28.8229112625;
15;2;21.7759971619;14.0854330063;3;31.9670877457;2;16.3140888214;13.3366470337;5;29.7627468109;
16;2;22.7759971619;14.3430747986;3;32.7310521603;2;17.5054893494;13.6469516754;5;30.5871584415;
17;2;24.7759971619;14.5;4;33.226123333;2;18.5862083435;13.879781723;5;31.2283332348;
18;2;26.6777534485;14.5;4;33.365963459;2;19.6763763428;14.0;5;31.6729285717;
19;2;27.9206809998;14.3000001907;6;33.58903265;2;20.7764091492;14.0;5;32.1624221802;
20;2;29.115064621;14.1199998856;6;33.8882474899;2;21.2365436554;14.0;5;32.6967763901;
21;2;29.249710083;13.9580001831;6;34.2552528381;2;21.3567733765;14.0;5;33.2746315002;
22;2;29.4148635864;13.8122005463;7;34.6803760529;2;21.4867916107;14.0;5;33.8931016922;
23;2;29.6061706543;13.6809806824;7;35.152718544;2;21.6259460449;14.0;6;34.5476427078;
24;2;27.4998817444;14.5628824234;7;35.660405159;2;21.7732181549;14.0;6;35.2320256233;
25;2;26.4998817444;14.5628824234;7;36.1909751892;2;21.9272041321;14.0;6;35.9384479523;
26;2;26.4998817444;15.5628824234;7;36.7318954468;2;22.0861492157;14.0;6;36.6577949524;
27;2;26.4998817444;16.5628814697;7;37.2711286545;2;22.248003006;14.0;7;37.3800458908;
28;2;26.1009807587;17.5628814697;7;37.7976837158;2;22.4105091095;14.0;7;38.0948009491;
29;2;25.1009807587;16.5628814697;7;38.3020944595;2;22.5713291168;14.0;7;38.7918672562;
30;2;25.1009807587;16.5628814697;7;38.7767591476;2;20.7281684875;15.0;7;39.4618406296;
31;2;25.1009807587;16.5628814697;8;39.2161073685;2;19.8789138794;16.0;7;40.0966157913;
32;2;24.1009807587;15.5628814697;8;39.6166009903;2;19.0217380524;17.0;7;40.6897592545;
33;2;24.1009807587;15.5628814697;8;39.9765815735;2;18.1551952362;18.0;7;41.2367181778;
34;2;24.1009807587;16.5628814697;8;40.2960147858;2;17.2782611847;19.0;7;41.7348527908;
35;2;23.1009807587;15.5628814697;7;40.5761671066;2;17.090341568;20.0;8;42.1833162308;
36;2;22.1009807587;15.5628814697;7;40.8192710876;2;17.1912460327;21.0;8;42.5828151703;
37;2;21.1009807587;14.5628814697;8;41.0281982422;2;17.2811336517;22.0;8;42.9353084564;
38;2;23.1009807587;16.5628814697;8;41.2061862946;2;17.3604450226;23.0;9;43.2436761856;
39;2;25.1009807587;18.5628814697;8;41.3566055298;2;17.4298267365;24.0;9;43.5114040375;
40;2;27.1009807587;20.5628814697;8;41.354516983;2;17.4900665283;25.0;10;43.7423057556;
41;2;29.1009807587;22.5628814697;9;41.319065094;2;17.5420188904;26.0;10;43.9402961731;
42;2;31.1009807587;22.659532547;10;41.2871589661;2;17.586566925;27.0;11;44.0;
43;2;32.2736091614;22.643579483;10;41.2584438324;2;18.6000003815;25.0;12;44.0;
44;2;32.5662994385;22.6292228699;10;41.2325992584;2;17.6000003815;26.0;12;44.0;
45;3;32.5546722412;22.6162986755;9;41.2093391418;2;17.6000003815;27.0;12;44.0;
46;3;32.5442047119;22.6046695709;9;41.1884059906;2;18.6000003815;25.0;14;44.0;
47;3;32.5347824097;22.594203949;9;41.1695652008;2;19.6000003815;25.0;14;44.0;
48;3;32.5263061523;22.5847816467;9;41.1526088715;2;20.6000003815;25.0;14;44.0;
49;3;32.5186767578;22.5763053894;9;41.137348175;2;21.6000003815;25.0;14;44.0;
50;3;32.511806488;22.5686740875;10;41.1236133575;2;22.6000003815;25.0;14;44.0;
51;3;32.5056266785;22.5618057251;10;41.1112518311;2;23.6000003815;25.0;14;44.0;
52;3;32.5000648499;22.5556259155;10;41.1001262665;2;23.8999996185;24.0;14;44.0;
53;3;32.4950561523;22.5500640869;10;41.0901145935;2;23.8999996185;24.0;14;44.0;
54;3;32.4905509949;22.5450572968;9;41.0811023712;2;23.8999996185;24.0;16;44.0;
55;3;32.4864959717;22.5405502319;10;42.0729923248;2;23.8999996185;24.0;16;44.0;
56;3;33.4828491211;23.5364952087;10;42.095692873;2;23.8999996185;24.0;16;44.0;
57;3;34.4795608521;24.5328464508;10;42.1197149754;2;23.8999996185;24.0;16;44.0;
58;3;34.4766082764;25.5295619965;10;43.6290444136;2;23.8999996185;24.0;17;44.0;
59;3;35.1370010376;27.0233364105;10;44.8565505743;2;23.8999996185;24.0;17;44.0;
60;3;35.6700439453;28.4079589844;11;45.8419779539;2;23.8999996185;24.0;17;44.0;
61;3;36.0936203003;29.2955417633;11;46.6270285845;2;23.8999996185;24.0;18;44.0;
62;3;36.4264984131;29.5371990204;11;47.0879865885;2;23.8999996185;24.0;18;44.0;
63;3;36.6130065918;29.6406536102;12;47.328953743;2;23.8999996185;24.0;19;44.0;
64;3;34.9990158081;30.0;13;47.3777402639;2;23.8999996185;24.0;19;44.0;
65;3;34.0099906921;31.0;13;47.4276455641;2;23.8999996185;24.0;20;44.0;
66;3;33.0212173462;32.0;13;47.4786461592;3;23.8999996185;24.0;20;44.0;
67;3;32.0326919556;33.0;14;47.5307145119;3;23.8999996185;24.0;20;44.0;
68;5;32.0444107056;35.0;12;48.5838193893;3;23.8999996185;24.0;20;44.0;
69;6;34.6999969482;35.0;11;49.6579254866;3;23.8999996185;24.0;20;44.0;
70;7;34.158996582;38.8189620972;11;49.8131897449;3;23.8999996185;24.0;20;44.0;
71;7;32.6999969482;41.846496582;11;49.9750989676;3;23.8999996185;24.0;20;44.0;
72;7;32.2244911194;42.8744888306;11;50.1438412666;3;23.8999996185;24.0;21;44.0;
73;7;32.2655792236;43.9029197693;11;50.3195880651;3;23.8999996185;24.0;21;45.3199996948;
74;7;32.3093757629;43.9317626953;12;50.5024895668;3;22.0890007019;25.4200000763;21;46.3582401276;
75;7;31.6999988556;44.9609832764;13;50.6926701069;3;23.2291622162;24.7314720154;21;47.1666984558;
76;7;31.6999988556;46.0879173279;12;51.8902229071;3;21.3310565948;25.9579029083;22;47.5526294708;
77;7;33.4578742981;47.0204696655;13;52.1352046728;3;22.3500003815;25.0;22;47.8066806793;
78;7;34.5133171082;49.0506668091;13;52.3888142109;3;20.75;26.0;21;48.0;
79;7;35.4718170166;51.0811195374;12;52.6510199308;3;21.75;25.0;21;48.0;
80;7;35.5333900452;53.1118011475;12;52.9217342138;3;22.75;25.0;19;49.0;
81;7;35.598033905;55.1426696777;12;53.2008078098;3;24.75;26.0;18;49.0599999428;
82;8;35.6657218933;57.7796096802;15;53.48802495;3;24.75;28.0;19;49.1229639053;
83;8;35.7363967896;59.2048225403;14;53.7830995321;3;23.7999992371;30.0;19;49.1889609098;
84;8;35.8099746704;61.8884391785;14;54.0856705904;3;22.7999992371;32.0;20;49.2580518723;
85;8;35.886341095;63.9437942505;15;54.3953018188;3;21.7999992371;34.0;18;49.3302885294;
86;9;35.9653396606;65.999710083;14;54.7114800215;3;20.7999992371;33.0;18;49.4057120085;
87;9;34.5999984741;69.0250091553;14;55.0336161852;3;20.7999992371;33.0;18;49.484351635;
88;9;34.5999984741;69.0818939209;14;55.3610483408;4;21.7999992371;35.0;18;50.5662232637;
89;9;34.5999984741;70.1391983032;15;55.6930458546;4;23.75;38.0;19;50.8313282728;
90;9;34.5999984741;72.0880355835;15;56.0288167;4;25.015499115;41.0;19;51.1299284697;
91;10;34.5999984741;74.1309509277;14;56.3675144911;4;24.75;44.0;15;51.4662640095;
92;10;34.5999984741;76.2046737671;14;56.7082500458;4;24.75;44.0;15;51.8448473215;
93;11;34.5999984741;79.2468948364;12;57.0501006842;4;24.75;44.0;13;52.2703561783;
94;11;34.5999984741;82.2886962891;11;57.3921251297;4;24.75;44.0;10;52.7474706173;
95;11;34.5999984741;86.3300247192;11;57.7333750725;4;24.75;45.0;10;53.2806444168;
96;11;34.5999984741;89.6002883911;13;58.0729101896;4;24.75;47.0;10;53.8738005161;
97;12;34.5999984741;92.6912536621;13;58.4098095894;4;24.75;49.0;10;54.5299534798;
98;12;34.5999984741;95.7730026245;14;58.7431868315;4;24.75;51.0;11;55.2507677078;
99;13;35.5999984741;95.8545227051;14;59.072201848;4;25.75;50.0;12;56.0360805988;
100;13;34.5999984741;98.9357147217;13;59.3960694075;4;24.75;52.0;13;56.8834364414;
