Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;12.0;6;20.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;11.0;6;20.0;1;8.14999961853;10.5;5;21.0;
5;1;10.0;10.0;6;20.0;2;8.14999961853;10.6999998093;4;22.0;
6;1;11.0;10.0;6;20.0;2;9.375;10.5;4;22.0900000334;
7;1;12.0;10.0;6;20.0;2;9.9702501297;10.5;4;22.1871190071;
8;1;13.0;10.0;6;20.3999996185;2;9.99210166931;10.5;4;22.7236096859;
9;1;14.0;10.1999998093;6;20.7264003754;2;10.1128120422;10.7100000381;4;23.1884489059;
10;2;14.3268795013;10.6632003784;5;22.8194274902;2;10.2174015045;10.8792181015;4;23.5668647289;
11;2;15.2687425613;10.9097137451;5;23.7716035843;2;10.3025445938;11.0;4;25.3486820459;
12;2;15.6972227097;11.3658018112;5;24.5557456017;2;10.703453064;11.7700004578;5;26.9087285995;
13;2;18.2867431641;11.7372808456;5;25.1909515858;2;12.4187746048;12.4126424789;5;28.2558913231;
14;2;20.2867431641;12.0336990356;5;25.6996334791;2;14.4187746048;12.9308347702;5;29.4172105789;
15;2;21.3439407349;12.2662630081;5;26.10437572;2;16.4187736511;13.3366470337;5;30.428994894;
16;2;22.3640708923;12.446267128;5;26.2577478886;2;17.6553955078;13.6469516754;5;31.3293325901;
17;2;23.3847293854;12.5;5;26.3048160076;2;18.7531986237;13.879781723;5;32.049197197;
18;2;24.4059104919;12.5;6;26.3530313969;2;19.8610706329;14.0;5;32.573600769;
19;2;25.4276065826;12.5;6;26.4023760557;2;20.9790611267;14.0;5;33.1419348717;
20;2;25.8810691833;12.5;6;26.4528282881;2;21.4569339752;14.0;5;33.7516689301;
21;2;25.9037723541;12.5;6;26.5043625832;2;21.5941238403;14.0;5;34.3986358643;
22;2;25.9269638062;12.5;7;26.5569496155;2;21.739692688;14.0;5;35.0769786835;
23;3;25.9506263733;12.5;6;26.6105561256;2;21.8923187256;14.0;5;35.7792286873;
24;3;25.9747505188;12.5;6;26.6651450396;2;22.0503253937;14.0;5;36.4965333939;
25;3;23.9993152618;13.5;6;26.72067523;2;22.2117195129;14.0;6;37.2190332413;
26;3;23.0243034363;14.5;6;26.7771017551;2;22.3742828369;14.0;7;37.9363632202;
27;3;23.25;13.5;6;26.8343759775;2;22.5356807709;14.0;7;38.6382322311;
28;3;22.0754699707;13.5;6;26.8924454451;2;22.6936016083;14.0;7;39.3150119781;
29;3;22.25;13.5;6;26.9512542486;2;22.8458766937;14.0;7;39.9582691193;
30;3;23.25;13.8658781052;6;27.0107431412;2;20.9906101227;15.0;9;40.5611724854;
31;3;22.1548347473;13.5;6;27.0708494186;2;20.1262626648;16.0;9;41.1187410355;
32;3;22.25;13.5;7;27.1315076351;2;19.2517166138;17.0;9;41.627913475;
33;3;23.25;13.9920558929;7;27.1926498413;3;19.3662796021;18.5;9;43.0874586105;
34;3;22.2366924286;13.5;7;27.2542052269;3;19.4696769714;19.0;9;43.657761693;
35;3;21.2643928528;14.5;7;27.3161010742;3;19.5229949951;20.0;9;44.2042738199;
36;3;21.25;13.5;7;27.3782629967;4;19.6459617615;21.0;6;47.9509391785;
37;3;22.25;14.1647844315;7;27.4406147003;4;18.3436203003;23.7770614624;6;48.621358037;
38;3;21.25;13.5;8;27.5030794144;4;18.3436203003;25.8970851898;6;49.2890226841;
39;3;20.3763847351;14.5;8;27.5655794144;4;19.0;28.0334949493;7;49.9604632854;
40;3;21.404510498;16.5;8;27.628036499;4;19.6587333679;30.187828064;7;50.5681657791;
41;3;22.4326171875;18.5;8;27.690372467;4;19.7302894592;32.361541748;8;51.1166977882;
42;3;23.4606666565;20.5;9;27.7525100708;4;19.8021812439;34.5559234619;11;51.708876133;
43;3;24.4886302948;21.5;10;27.8143725395;5;20.8741817474;33.7720146179;8;65.0954875946;
44;3;24.25;22.5;11;27.8758842945;5;21.9460582733;33.0104560852;8;66.4138116837;
45;3;26.25;22.5;11;27.936971426;6;22.0175857544;38.0104560852;6;72.2364721298;
46;3;25.25;23.5;12;27.9975619316;6;24.0885334015;44.0104560852;6;73.6851091385;
47;3;25.25;24.5;12;28.0575861931;6;26.1586837769;50.0104560852;7;75.1105508804;
48;3;25.25;24.6403102875;13;28.1169772148;6;27.2278232574;56.0104560852;7;76.5074868202;
49;3;26.25;22.6403102875;13;28.1756706238;6;28.2957572937;62.0104560852;8;77.8704662323;
50;3;26.6790523529;22.5;13;28.2336053848;7;29.3622951508;66.0104522705;9;79.1937003136;
51;3;26.705121994;22.5;12;28.2907235622;7;31.4272689819;67.0104522705;8;80.4710416794;
52;4;26.7308254242;22.5;10;45.346971035;7;32.490524292;67.5891265869;8;81.6961536407;
53;4;24.25;25.5;10;47.4222979546;7;32.5519294739;68.5891265869;8;82.849832058;
54;4;25.25;29.5;12;48.3940525055;7;34.611366272;67.5774688721;8;83.7869381905;
55;4;26.25;32.9196586609;12;49.239918232;7;35.6687355042;65.6692962646;8;84.6815729141;
56;4;26.25;35.9570007324;13;49.9643880129;7;35.7239646912;67.168762207;8;86.5265140533;
57;4;26.25;38.9936141968;12;50.5769513845;7;38.7769927979;67.2539978027;8;87.3164620399;
58;4;26.25;41.0294647217;13;51.0900261402;7;40.8277816772;67.3357925415;9;88.048116684;
59;5;26.25;42.6154823303;13;51.5171915293;8;40.8763084412;70.4140930176;7;88.7200922966;
60;5;26.25;43.6602096558;13;51.8718738556;8;42.9225654602;70.4888763428;10;89.3327026367;
61;5;26.25;44.704208374;15;51.9721109867;8;44.0415611267;71.5601348877;13;90.8876633644;
62;5;26.25;45.7474555969;16;52.0389072895;8;44.0833206177;75.3278656006;13;91.5477610826;
63;5;27.0;46.7899360657;17;52.1046344042;9;45.1228752136;75.3921356201;13;92.1802660227;
64;5;28.0;47.8316383362;17;53.9072085619;9;45.1602706909;75.4529953003;14;93.4777231216;
65;5;29.0;48.927116394;16;55.3590447903;9;44.5347480774;78.5105056763;14;96.0138902664;
66;5;30.0;50.0218734741;16;56.513568759;10;45.8529129028;81.5647583008;14;99.1033062935;
67;5;31.0;51.1157226562;16;57.4255032539;10;48.5778884888;82.5999984741;14;101.036145806;
68;5;32.0;52.2084655762;17;57.8048597574;10;49.8633804321;81.5999984741;17;102.401904106;
69;5;33.0;53.2999267578;18;57.9397753477;10;49.3499984741;85.5999984741;17;103.624151587;
70;5;34.0;54.3899307251;18;58.0724128485;10;47.3499984741;89.2901077271;17;105.827232242;
71;5;35.0;55.4783325195;19;58.20256567;10;48.3499984741;92.5541000366;16;106.804839373;
72;5;36.0;56.5649757385;20;58.3300477266;11;49.3499984741;93.8490066528;12;119.556519032;
73;5;37.0;57.6497383118;21;58.4546946287;11;48.3499984741;104.652099609;14;121.550919414;
74;6;38.0;57.8325080872;21;58.5763628483;11;48.3499984741;111.745063782;15;123.613669753;
75;6;39.0;57.1875228882;21;58.6949318647;11;48.2000007629;118.832992554;23;125.736725807;
76;6;39.5999984741;58.2547874451;20;58.8103023767;11;49.2000007629;121.915939331;23;128.17509377;
77;8;39.5999984741;59.3198013306;16;63.922396183;11;49.2000007629;124.065307617;23;130.636982322;
78;8;41.5999984741;59.3825187683;17;64.18115592;11;50.2000007629;126.153182983;24;133.100770116;
79;8;43.5999984741;60.4429016113;16;64.4333180189;11;49.2000007629;127.23651886;25;135.544107437;
80;8;41.5999984741;63.5009346008;16;64.6784974337;11;49.2000007629;128.863265991;27;137.936412454;
81;8;41.5999984741;66.3497314453;15;64.9163643122;11;49.2000007629;130.372406006;26;140.191613197;
82;8;41.5999984741;68.4142608643;15;65.1466453075;11;49.2000007629;131.810302734;28;142.365417123;
83;8;41.5999984741;69.4764404297;16;65.3691254854;11;50.2000007629;130.825454712;28;144.008070469;
84;8;41.5999984741;70.5362854004;16;67.5836442709;11;49.2000007629;132.840698242;28;145.59277308;
85;8;43.5999984741;73.5938262939;16;67.889845252;11;49.2000007629;134.856018066;29;147.098372936;
86;8;45.5999984741;76.6489105225;12;68.1323366165;11;49.2000007629;137.871398926;28;148.508193612;
87;9;45.5999984741;79.0057449341;10;68.3739556074;11;50.2000007629;137.886856079;29;149.810529113;
88;9;45.5999984741;81.094619751;11;68.6147148609;11;49.2000007629;143.170288086;29;150.998716712;
89;9;45.5999984741;83.1799163818;11;68.8546497822;11;50.2000007629;147.590301514;32;152.070837736;
90;9;45.5999984741;83.9267730713;14;69.0938140154;13;51.2000007629;151.61038208;32;153.029078841;
91;10;45.5999984741;84.0426330566;13;69.3322759867;13;51.3499984741;155.630508423;30;153.878905177;
92;10;45.5999984741;84.8089752197;14;69.570112586;13;51.3499984741;159.650680542;30;154.576749086;
93;10;45.5999984741;84.9451599121;12;70.8074051142;13;51.3499984741;164.670883179;32;155.063457131;
94;10;46.5999984741;89.8801193237;12;71.1442354918;13;54.3499984741;160.428939819;33;155.498413682;
95;10;47.5999984741;92.013923645;13;71.4581052065;13;53.3499984741;162.415405273;33;155.886966705;
96;10;47.5999984741;94.1246032715;13;71.7444953918;13;54.3499984741;164.40524292;33;156.400330782;
97;9;24.0;91.2086181641;13;48.044816494;15;57.3499984741;166.48324585;31;182.251593471;
98;9;25.8176708221;89.4775390625;14;48.3594669104;15;55.3499984741;172.531738281;31;183.14522624;
99;9;26.8526096344;90.4877548218;14;48.6887854338;15;53.3499984741;181.581100464;31;183.469820142;
100;9;27.5884094238;90.7190628052;14;49.0172462463;15;54.2000007629;187.516189575;34;183.856866717;
