Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.6999998093;4;21.0;
3;1;8.0;12.0;6;20.0;1;8.0;10.6999998093;4;21.0;
4;1;9.0;11.0;6;20.0;1;8.14999961853;10.5;4;21.0;
5;1;10.0;10.0;6;20.0;2;8.14999961853;10.6999998093;3;22.0;
6;1;11.0;10.0;6;20.0;2;9.375;10.5;3;22.0900000334;
7;1;12.0;10.0;6;20.0;2;9.9702501297;10.5;3;22.1871190071;
8;1;13.0;10.0;6;20.3999996185;2;9.99210166931;10.5;3;22.7236096859;
9;1;14.0;10.1999998093;6;20.7264003754;2;10.1128120422;10.7100000381;3;23.1884489059;
10;1;14.3268795013;10.3632001877;6;21.8194274902;2;10.2174015045;10.8792181015;3;23.5668647289;
11;1;14.8187427521;10.9097137451;6;22.7316036224;2;10.3025445938;11.0;3;25.3486820459;
12;2;15.2292222977;11.665802002;3;24.4745616913;2;10.703453064;11.7700004578;3;26.9087285995;
13;2;17.8187427521;11.7372808456;3;25.1073980331;2;12.4187746048;12.4126424789;3;28.2558913231;
14;2;19.8187427521;12.0336990356;3;25.6137099266;2;14.4187746048;12.9308347702;3;29.4172105789;
15;2;21.3052749634;12.2662630081;3;26.0160877705;2;16.4187736511;13.3366470337;4;30.428994894;
16;2;22.3243408203;12.446267128;3;26.1671074629;3;17.6553955078;13.6469516754;4;31.3293325901;
17;2;23.3439407349;12.5;3;26.211841464;3;18.7531986237;13.879781723;5;32.049197197;
18;2;24.3640708923;12.5;3;26.2577478886;3;19.8610706329;14.0;5;32.573600769;
19;2;25.3847293854;12.5;3;26.3048160076;3;20.9790611267;14.0;5;33.1419348717;
20;2;25.8371677399;12.5;2;26.3530313969;3;21.4569339752;14.0;6;33.7516689301;
21;2;25.8588638306;12.5;2;26.4023760557;3;21.5941238403;14.0;6;34.3986358643;
22;2;25.8810691833;12.5;2;26.4528282881;3;20.2999992371;15.0;7;35.0769786835;
23;2;25.9037723541;12.5;2;26.5043625832;3;21.2999992371;14.0;7;35.7792286873;
24;2;25.9269638062;12.5;2;26.5569496155;3;22.0503253937;14.0;7;36.4965333939;
25;2;23.9506263733;13.5;2;26.6105561256;3;22.2117195129;14.0;7;37.2190332413;
26;2;22.9747505188;14.5;10;26.6651450396;3;22.3742828369;14.0;7;37.9363632202;
27;3;21.9993152618;15.5;2;46.72067523;3;22.5356807709;14.0;7;38.6382322311;
28;3;22.0243034363;16.5;2;47.9771025181;3;22.6936016083;14.0;8;39.3150119781;
29;3;23.25;16.5;3;49.0519758463;3;22.8458766937;14.0;8;39.9582691193;
30;3;25.0754699707;15.5;3;49.950404048;3;20.9906101227;15.0;8;40.5611724854;
31;3;25.25;16.5;4;50.6875880957;3;20.1262626648;16.0;9;41.1187410355;
32;3;26.25;17.8658771515;5;51.2843885422;3;19.2517166138;17.0;9;41.627913475;
33;3;28.1548347473;17.5;5;51.763543129;4;18.3662796021;18.0;8;42.0874586105;
34;3;27.25;19.5;7;52.1315076351;4;17.4696769714;19.0;8;42.4977617264;
35;4;27.25;20.9920558929;6;52.1926498413;4;17.2619972229;20.0;8;42.8605298996;
36;4;27.25;20.5;6;52.2542052269;4;17.3436203003;21.0;8;43.1784667969;
37;4;28.25;21.5;6;52.3161010742;4;17.4151554108;22.0;9;43.4549474716;
38;4;27.25;24.5;6;52.3782629967;4;17.4773635864;23.0;9;43.693734169;
39;4;27.25;27.5;6;52.4406147003;4;17.5310897827;24.0;10;43.8987360001;
40;4;28.25;30.5;5;52.5030794144;4;17.5772151947;25.0;10;44.0;
41;4;27.25;33.5;5;52.5655794144;4;17.6000003815;26.0;10;44.0;
42;4;28.25;36.5;5;52.628036499;4;17.6000003815;27.0;10;44.0;
43;4;28.4326171875;37.5;5;52.690372467;4;18.6000003815;25.0;11;44.0;
44;4;28.4606666565;38.5;5;52.7525100708;5;17.6000003815;26.0;10;55.5;
45;4;28.4886302948;39.5;6;52.8143725395;5;18.6000003815;28.0;10;55.9600000381;
46;4;27.25;41.5;7;53.8758842945;5;20.6000003815;27.0;9;56.3833837509;
47;4;29.25;42.5;8;53.9769713879;5;21.6000003815;28.0;10;56.76932621;
48;4;29.25;45.5;9;54.078745842;5;22.6000003815;29.0;10;57.1180152893;
49;5;30.25;49.5;9;55.1811397076;5;23.6000003815;30.0;11;57.4304847717;
50;5;31.25;52.6403121948;10;55.33408463;6;24.6000003815;30.0;11;57.7084302902;
51;5;33.25;50.6403121948;11;55.489487052;6;25.6000003815;30.0;12;57.9540262222;
52;6;32.6790504456;52.5;11;55.6473032236;6;25.8999996185;29.0;12;58.169752121;
53;6;32.7051239014;54.5;13;55.8074842691;6;25.8999996185;29.0;12;58.3582448959;
54;6;33.7308273315;52.5;13;55.9699757099;6;25.8999996185;30.0;12;58.5;
55;6;32.7561378479;53.5;13;56.1347168684;6;25.8999996185;31.0;12;58.5;
56;6;32.7810325623;54.5;12;56.3016400337;6;25.8999996185;32.0;8;59.5;
57;6;32.25;53.5;12;56.4706708193;6;26.8999996185;34.0;9;59.5199999809;
58;6;31.25;55.5;13;57.6417268515;6;27.8999996185;36.0;10;60.5401959419;
59;6;32.25;57.9936141968;13;60.0227768421;6;28.8999996185;39.0;8;60.7130818367;
60;6;33.7000007629;61.579334259;13;61.9763609171;6;29.8999996185;39.0;9;60.9076496363;
61;6;36.5563354492;59.1991004944;15;63.5713574886;6;29.8999996185;40.0;10;61.1263552904;
62;6;35.1663589478;61.2665939331;15;64.8794192076;7;29.8999996185;40.7713279724;10;61.3717552423;
63;6;36.4269256592;61.9097442627;15;65.6704558134;7;29.8999996185;40.7859687805;11;61.646447897;
64;6;37.4474487305;63.0;17;66.1119807959;7;29.8999996185;42.8007202148;11;61.9529931545;
65;7;38.567024231;61.0;17;66.5645866394;7;29.8999996185;44.4170951843;12;62.2938072681;
66;7;35.7075042725;63.0;17;67.0277518034;7;29.8999996185;45.6556663513;12;62.6710313559;
