Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;12.0;6;20.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;11.0;6;20.0;1;8.14999961853;10.5;4;21.0;
5;1;10.0;10.0;6;20.0;2;8.14999961853;10.6999998093;2;22.0;
6;1;11.0;10.0;6;20.0;2;9.375;10.5;2;22.0900000334;
7;1;12.0;10.0;6;20.0;2;9.9702501297;10.5;2;22.1871190071;
8;1;13.0;10.0;6;20.3999996185;2;9.99210166931;10.5;2;22.7236096859;
9;1;14.0;10.1999998093;6;20.7264003754;2;10.1128120422;10.7100000381;2;23.1884489059;
10;1;14.3268795013;10.3632001877;6;21.8194274902;2;10.2174015045;10.8792181015;2;23.5668647289;
11;1;14.8187427521;10.9097137451;6;22.7316036224;2;10.3025445938;11.0;2;25.3486820459;
12;1;15.2292222977;11.3658018112;6;23.4745616913;2;10.703453064;11.7700004578;3;26.9087285995;
13;1;16.8187427521;11.7372808456;6;24.0673980713;2;12.4187746048;12.4126424789;3;28.2558913231;
14;1;17.8187427521;12.0336990356;5;24.5325260162;2;14.4187746048;12.9308347702;3;29.4172105789;
15;1;18.8187427521;12.2662630081;3;24.892534256;2;16.4187736511;13.3366470337;3;30.428994894;
16;1;19.8187427521;12.446267128;3;25.0;2;17.6553955078;13.6469516754;3;31.3293325901;
17;1;20.8187427521;12.5;3;25.0;2;18.7531986237;13.879781723;3;32.049197197;
18;1;21.8187427521;12.5;4;25.0;2;19.8610706329;14.0;3;32.573600769;
19;1;22.8187427521;12.5;5;25.0;2;20.9790611267;14.0;3;33.1419348717;
20;1;23.25;12.5;3;25.0;2;21.4569339752;14.0;3;33.7516689301;
21;1;23.25;12.5;3;25.0;2;21.5941238403;14.0;3;34.3986358643;
22;1;23.25;12.5;3;25.0;2;21.739692688;14.0;3;35.0769786835;
23;1;23.25;12.5;4;25.0;2;21.8923187256;14.0;4;35.7792286873;
24;1;23.25;12.5;4;25.0;2;22.0503253937;14.0;4;36.4965333939;
25;1;23.25;12.5;4;25.0;2;22.2117195129;14.0;4;37.2190332413;
26;1;23.25;12.5;4;25.0;2;22.3742828369;14.0;4;37.9363632202;
27;1;23.25;12.5;4;25.0;2;22.5356807709;14.0;5;38.6382322311;
28;1;23.25;12.5;4;25.0;2;22.6936016083;14.0;5;39.3150119781;
29;1;23.25;12.5;4;25.0;2;22.8458766937;14.0;5;39.9582691193;
30;1;23.25;12.5;4;25.0;2;20.9906101227;15.0;5;40.5611724854;
31;1;23.25;12.5;4;25.0;2;20.1262626648;16.0;4;41.1187410355;
32;1;23.25;12.5;4;25.0;2;19.2517166138;17.0;3;41.627913475;
33;1;23.25;12.5;4;25.0;2;18.3662796021;18.0;1;42.0874586105;
34;1;23.25;12.5;4;25.0;2;17.4696769714;19.0;1;42.4977617264;
35;1;23.25;12.5;4;25.0;2;17.2619972229;20.0;2;42.8605298996;
36;1;23.25;12.5;4;25.0;2;17.3436203003;21.0;3;43.1784667969;
37;1;23.25;12.5;4;25.0;2;17.4151554108;22.0;4;43.4549474716;
38;1;23.25;12.5;5;25.0;2;17.4773635864;23.0;4;43.693734169;
39;1;23.25;12.5;5;25.0;2;17.5310897827;24.0;5;43.8987360001;
40;1;23.25;13.5;5;25.0;2;17.5772151947;25.0;5;44.0;
41;1;23.25;14.5;5;25.0;2;17.6000003815;26.0;7;44.0;
42;1;23.25;15.5;6;25.0;2;17.6000003815;27.0;7;44.0;
43;1;23.25;16.5;7;25.0;2;18.6000003815;25.0;7;44.0;
44;1;23.25;17.5;7;25.0;2;17.6000003815;26.0;8;44.0;
45;1;23.25;17.5;7;25.0;2;17.6000003815;27.0;9;44.0;
46;1;23.25;17.5;7;25.0;2;18.6000003815;25.0;9;44.0;
47;1;23.25;17.5;5;25.0;2;19.6000003815;25.0;9;44.0;
48;1;23.25;17.5;6;25.0;2;20.6000003815;25.0;9;44.0;
49;1;23.25;17.5;7;25.0;2;21.6000003815;25.0;9;44.0;
50;1;23.25;17.5;4;25.0;2;22.6000003815;25.0;10;44.0;
51;1;23.25;17.5;4;25.0;2;23.6000003815;25.0;10;44.0;
52;1;23.25;17.5;4;25.0;2;23.8999996185;24.0;10;44.0;
53;1;23.25;17.5;5;25.0;2;23.8999996185;24.0;10;44.0;
54;1;23.25;17.5;5;25.0;3;24.8999996185;25.0;9;45.0;
55;1;23.25;17.5;4;25.0;3;25.8999996185;26.0;9;45.1599999666;
56;2;23.25;17.5;4;25.0;3;25.8999996185;27.0;9;45.3437439203;
57;2;23.25;17.5;4;25.0;3;25.8999996185;28.0;10;45.5541238785;
58;2;23.25;17.5;5;25.0;3;25.8999996185;29.0;10;45.7941719294;
59;2;23.25;17.5;5;25.0;3;25.8999996185;29.8970870972;10;46.0669906139;
60;2;23.25;17.5;5;25.0;3;25.8999996185;30.0334949493;11;46.375654459;
61;3;23.25;17.5;4;25.0;3;26.4345226288;29.0;12;46.7230784893;
62;3;23.25;17.5;4;25.0;4;25.8999996185;30.0;12;47.1118502617;
63;3;23.25;17.5;4;25.0;4;25.8999996185;29.0;12;47.544028759;
64;3;23.25;17.5;4;26.0;4;25.8999996185;30.0;12;48.0209121704;
65;3;24.25;18.5;4;26.0499999523;4;26.8047046661;29.0;14;48.5427899361;
66;3;25.25;19.5;4;27.1124749184;4;26.92212677;29.0;14;49.1086950302;
67;3;25.7000007629;21.0;5;27.9579728842;4;27.0494556427;29.0;15;49.7161855698;
68;3;26.0510005951;22.3899993896;5;28.6210714579;5;27.1861419678;29.0;14;50.3611893654;
69;3;26.3185329437;23.6872596741;5;29.1377584934;5;27.3312664032;29.0;15;51.0379443169;
70;3;26.5187683105;24.83253479;5;29.3931745291;5;25.8999996185;30.0;15;51.7390680313;
71;3;26.5999984741;24.9752216339;5;30.4712873697;5;26.8999996185;29.0;16;52.4557781219;
72;3;27.5999984741;25.0;5;30.5926306248;5;27.8025493622;29.0;17;54.6673736572;
73;3;28.5999984741;26.0;6;30.7391921282;5;26.1970005035;30.4200000763;17;56.607881546;
74;3;28.5999984741;27.0;6;30.8919873238;5;27.4306030273;29.7314720154;17;58.3132200241;
75;3;28.5999984741;28.0;7;31.0510514975;5;28.6125068665;29.9579029083;17;60.5745410919;
76;4;28.5999984741;29.0;6;31.2163929939;5;30.4042701721;31.0;18;61.8474918604;
77;4;28.5999984741;30.6531257629;6;31.38799119;5;31.6501846313;32.0;18;63.0406370163;
78;4;28.5999984741;31.0954685211;8;31.5381815434;5;31.8713302612;33.0;18;64.0157054663;
79;4;28.5999984741;31.1906089783;8;31.6923571825;5;30.2392272949;35.0;18;64.9639359713;
80;4;28.5999984741;35.0954666138;8;31.850364089;5;29.30311203;36.0;18;65.8867657185;
81;4;28.5999984741;37.0954666138;8;32.0120234489;5;29.376865387;37.0;18;66.7886915207;
82;4;28.5999984741;39.0954666138;9;32.1771321297;5;27.8713302612;37.0;18;67.676510334;
83;4;28.5999984741;41.0954666138;10;32.3454626799;5;27.8713302612;39.0;20;68.5583841801;
84;4;28.5999984741;43.0954666138;10;32.516764164;5;28.7999992371;41.0;20;69.442820549;
85;4;28.5999984741;45.0954666138;10;32.6907634735;5;28.7999992371;43.0;21;70.3376555443;
86;4;28.5999984741;47.0954666138;11;32.8671667576;5;28.7999992371;45.0;21;71.2491130829;
87;5;28.5999984741;49.0954666138;12;33.0456613302;6;29.7999992371;48.0;21;73.0999455452;
88;6;28.5999984741;51.0954666138;11;33.225917697;7;31.7999992371;52.0;20;75.0668417215;
89;6;28.5999984741;52.2612228394;15;33.4075920582;7;33.0654983521;56.0;21;76.2913318872;
90;6;28.5999984741;52.3764266968;15;33.5903296471;8;33.3783111572;59.8605270386;20;77.6172851324;
91;6;28.5999984741;52.4922561646;16;33.7737662792;9;33.1128120422;63.295955658;19;79.0402960777;
92;6;28.5999984741;52.6084747314;16;33.9575328827;9;32.7999992371;65.7430801392;20;80.5545171499;
93;6;28.5999984741;52.7248344421;17;35.1412582397;10;33.3055343628;68.1943283081;19;82.1533234119;
94;6;29.5999984741;51.7557144165;17;36.3845715523;10;32.7999992371;70.6416320801;19;83.8300385475;
95;6;29.5999984741;53.7867393494;17;36.7988909483;10;34.4868888855;70.0769805908;19;85.578545332;
96;7;29.8598213196;55.8413887024;17;37.2288155556;10;30.7999992371;74.4930114746;18;88.3936083317;
97;7;28.5999984741;57.8972320557;17;37.6746346951;10;31.7999992371;77.4930114746;19;91.4507666826;
98;7;28.1981697083;59.9541778564;17;38.1366004944;11;32.7999992371;81.4930114746;18;93.636039257;
99;7;27.2500286102;61.0121154785;18;38.6149166822;11;33.7999992371;85.4930114746;19;96.9098523855;
100;8;26.3056335449;61.0709266663;17;39.1097238064;11;36.0432662964;91.1770935059;19;99.3297685385;
101;8;24.5999984741;62.1304931641;17;39.621084094;11;37.0527992249;92.5429840088;20;101.83335793;
102;8;25.5999984741;61.0867881775;17;40.1489646435;12;36.3152656555;98.5429840088;19;104.411316633;
103;8;26.5999984741;60.2210044861;17;41.6932172775;12;36.7999992371;104.542984009;20;107.049820662;
104;8;28.5999984741;61.4597511292;17;42.2935624123;12;39.3660545349;107.542984009;20;109.730626702;
105;8;30.5999984741;62.0501556396;18;42.910752058;12;40.3928985596;109.542984009;21;112.431821942;
106;8;31.5999984741;63.258392334;18;44.5441865921;12;40.420715332;111.542984009;21;115.020366549;
107;8;34.1055984497;65.3980865479;18;45.2230764627;12;40.4495124817;113.542984009;22;117.527210236;
108;8;36.1251983643;67.7582626343;19;45.9170204401;12;41.4792861938;116.542984009;23;120.008670092;
109;9;36.5999984741;70.1300582886;19;46.6248049736;13;42.5100288391;119.542984009;23;122.437880397;
110;9;36.5999984741;70.5126495361;20;47.3449976444;14;42.7999992371;122.542984009;23;124.791394591;
111;9;37.1871643066;71.9050827026;20;48.0759462118;14;43.6243858337;125.542984009;23;127.049512506;
112;9;37.2088623047;73.3061981201;21;48.8157851696;14;43.6579627991;128.542984009;24;129.196223736;
113;10;36.5999984741;77.3939666748;21;49.5624521971;16;43.6924476624;131.183303833;24;131.218957901;
