Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;12.0;6;20.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;11.0;6;20.0;2;8.14999961853;10.6999998093;4;22.0;
5;1;10.0;10.0;6;20.0;2;8.29999923706;10.5;4;22.0900000334;
6;1;11.0;10.0;6;20.0;2;9.39524936676;10.5;4;22.1871190071;
7;1;12.0;10.0;6;20.0;2;9.99210166931;10.5;4;22.2917383909;
8;1;13.0;10.0;6;20.3999996185;2;10.0156412125;10.5;4;22.8371437788;
9;1;14.0;10.1999998093;6;20.7264003754;2;10.1383571625;10.7100000381;4;23.3113827705;
10;2;14.3268795013;10.6632003784;5;22.8194274902;2;10.2450618744;10.8792181015;4;23.6996542215;
11;2;15.2687425613;10.9097137451;4;23.7616035938;2;10.3324222565;11.0;4;25.4997080564;
12;2;15.6927223206;11.3658018112;4;24.5351526737;2;10.7374343872;11.7700004578;5;27.0797379017;
13;2;18.2822418213;11.7372808456;4;25.1591641903;2;12.4572515488;12.4126424789;5;28.4485538006;
14;2;20.2822418213;12.0336990356;4;25.6560432911;2;14.4572515488;12.9308347702;5;29.6330289841;
15;2;21.3243255615;12.2662630081;4;26.0483692884;2;16.4572525024;13.3366470337;5;30.669192791;
16;2;22.3388690948;12.446267128;4;26.1887089014;2;17.7094402313;13.6469516754;5;31.5947263241;
17;2;23.3536624908;12.5;4;26.2221269608;2;18.8129119873;13.879781723;5;32.3400559425;
18;2;24.3687000275;12.5;5;26.2560760975;2;19.9265136719;14.0;5;32.8895044327;
19;2;25.3839759827;12.5;5;26.2905418873;2;21.0501403809;14.0;5;33.4816474915;
20;2;25.8307437897;12.5;5;26.3255085945;2;21.5333709717;14.0;5;34.1130428314;
21;2;25.8464794159;12.5;5;26.3609591722;2;21.6754341125;14.0;5;34.7785673141;
22;2;25.8624305725;12.5;5;26.3968753815;2;21.825176239;14.0;5;35.4714341164;
23;2;25.8785934448;12.5;6;26.4332377911;2;21.9810714722;14.0;6;36.1833543777;
24;3;25.8949565887;12.5;5;26.4700255394;2;22.141254425;14.0;6;36.9048519135;
25;3;25.25;13.5;6;26.5072168112;2;22.3035907745;14.0;6;37.6257123947;
26;3;25.25;13.5550518036;6;26.5447884798;2;22.4657840729;14.0;6;38.3355398178;
27;3;25.25;13.5813522339;6;26.5827163458;2;22.6254959106;14.0;6;39.0243473053;
28;3;25.25;13.6079015732;6;26.6209751368;2;22.7804775238;14.0;6;39.6831235886;
29;3;25.25;13.6346826553;6;26.6595385075;3;23.9287014008;14.5;5;41.3043012619;
30;3;23.9967918396;13.5;8;26.6983793974;3;25.0684661865;14.5;5;42.0420743227;
31;3;23.0142707825;14.5;8;26.7374696732;3;25.1984672546;14.5799999237;5;42.7562929392;
32;3;23.25;13.5;8;26.7767804861;3;25.6201629639;14.0;5;43.4478416443;
33;3;22.0495510101;13.5;9;26.8162822723;3;25.4260864258;14.7770614624;5;44.1194673777;
34;3;21.0673274994;14.5;9;26.8559447527;3;25.9268798828;14.0;4;44.7754456997;
35;4;21.25;13.5;7;31.8957372904;3;26.0744743347;14.0;4;45.4211599827;
36;4;20.25;13.5;7;32.0856286287;3;26.2197608948;14.0;4;46.0626475811;
37;4;21.1210327148;14.5;7;32.2723619938;3;24.3640937805;15.0;5;46.7061219215;
38;4;21.1390151978;15.5;7;32.4555397034;3;23.5088768005;16.0;5;47.3575139046;
39;4;20.7889995575;16.5;7;32.6348023415;3;22.6554412842;17.0;6;48.0209121704;
40;4;21.848777771;19.5;8;32.8098318577;3;21.8047046661;18.0;6;48.5427899361;
41;4;21.9642848969;21.5;8;32.9803528786;3;20.92212677;19.0;6;49.1086950302;
42;4;23.9644241333;23.5;8;33.1461331844;4;21.7494564056;20.5;5;50.7161855698;
43;4;24.0412578583;25.5;10;33.3069832325;4;22.6000003815;22.5;6;51.521189332;
44;4;26.0743408203;27.5;10;33.4627559185;4;24.6000003815;25.5;6;52.3816882372;
45;4;27.1270027161;27.5;11;33.6133441925;4;24.6000003815;28.5;5;53.2931919098;
46;4;27.1458473206;28.5;14;33.7586803436;4;23.6000003815;32.5;5;54.2499500513;
47;5;29.1777057648;27.5;11;57.8987319469;4;23.5025501251;36.0;6;55.2452495098;
48;6;31.2754020691;28.5;11;59.2335002422;4;23.6651077271;37.0;6;56.2718126774;
49;6;32.3216247559;29.5;11;60.3206136227;4;23.8266372681;38.0;6;57.3222444057;
50;6;33.3662261963;30.5;12;61.188434124;4;23.9848136902;39.0;7;58.3894515038;
51;7;34.4092178345;31.5;11;61.8722612858;4;24.1374607086;40.0;8;59.4669795036;
52;7;35.4506225586;32.5;11;62.4078440666;4;24.2826652527;41.0;8;60.549197197;
53;7;36.4904670715;32.5;7;62.5985264778;4;23.2826652527;40.0;8;61.6313042641;
54;7;33.3499984741;34.5;7;62.6349442005;4;23.2826652527;40.0;9;62.7091646194;
55;7;33.3499984741;34.5;7;62.6709127426;4;24.2826652527;41.0;10;63.779006958;
56;7;32.5519104004;35.5;7;62.7064116001;4;24.7641353607;42.0;10;64.8370614052;
57;7;31.3500003815;37.5;7;62.7414214611;4;24.8570709229;43.0;12;65.8792061806;
58;7;32.3499984741;37.5;8;63.7759244442;5;24.9392852783;44.0;11;66.9007139206;
59;7;33.5991668701;39.5;8;64.9799038172;5;25.0113716125;45.0;12;67.8961486816;
60;7;35.6144561768;42.5;8;67.2734545469;5;25.0740833282;46.0;12;68.8594417572;
61;7;37.0921516418;46.0;9;69.1960293055;5;25.1282653809;47.0;13;69.7841472626;
62;8;37.4706535339;49.3899993896;10;70.8384239674;5;26.1747970581;45.0;19;70.5991659164;
63;8;38.7654685974;49.6872596741;11;72.0478345156;5;25.2000007629;46.0;19;71.2776012421;
64;8;38.5309829712;52.9097442627;12;73.0039124489;5;25.2000007629;47.0;19;71.9229507446;
65;8;39.1007118225;53.0;11;73.8846468925;5;26.2000007629;45.0;20;73.5282850266;
66;8;40.1271476746;54.0;13;74.8795552254;5;26.2000007629;47.0;21;74.1285142899;
67;8;38.1532440186;55.9851074219;15;75.9959681034;5;27.2000007629;49.0;22;76.7642229795;
68;10;36.6999969482;58.938419342;13;78.2385640144;5;24.2000007629;50.0;22;78.9949638844;
69;10;38.6999969482;61.0060691833;13;79.6682825089;5;24.6000003815;48.0;21;80.8720884323;
70;10;40.2292404175;64.1889648438;13;81.2242114544;5;23.6000003815;49.0;23;82.2063356638;
71;10;38.6999969482;68.4836425781;13;82.8968237638;5;25.6000003815;47.0;23;83.2950639725;
72;10;38.6999969482;72.8815155029;11;84.6703445911;5;25.0;47.0;23;84.1992379427;
73;10;38.6999969482;77.3683700562;11;86.5228172541;5;27.0;45.0;24;84.6582225561;
74;10;38.6999969482;81.9244155884;12;89.4269026518;5;28.75;44.0;25;85.0642455816;
75;10;39.6999969482;87.0713348389;13;92.501432538;6;24.75;46.0;24;85.4233920574;
76;10;41.6999969482;92.7749938965;13;94.6143473387;6;23.75;48.0;24;85.7418197393;
77;10;42.6999969482;98.4692001343;15;96.706525445;6;22.75;50.0;24;85.8944318295;
78;10;42.6999969482;103.787696838;17;98.751488328;6;21.75;52.0;24;85.9911533594;
79;10;43.6999969482;105.562805176;18;100.727830887;6;20.75;54.0;24;86.0908870697;
80;10;42.6999969482;110.327178955;20;102.620290399;6;20.0;56.0;25;86.1935310364;
81;11;43.6999969482;112.461448669;19;104.419998288;6;20.0;58.0;25;87.2989623547;
82;11;42.6999969482;115.980758667;18;106.104952335;6;21.0;61.0;25;87.4870375395;
83;12;42.6999969482;119.44732666;18;127.675776482;6;22.0;64.0;26;87.6831277609;
84;12;43.6999969482;123.935089111;19;130.959649563;6;23.2622451782;65.0;28;87.8872900009;
85;13;46.0871582031;126.298431396;20;133.934037209;6;24.2827911377;68.0;28;88.0995484591;
86;13;48.0976486206;129.828964233;20;136.584412217;6;25.3046875;71.0;29;88.3198914528;
87;13;49.1082839966;129.951416016;21;138.849965334;6;26.0;70.0;31;88.5482677221;
88;13;51.2580299377;133.076339722;21;140.720287323;7;25.352722168;70.0;30;88.7845834494;
89;13;51.6999969482;136.493392944;22;142.384235859;7;23.0;71.0;28;89.0286973715;
90;13;55.6999969482;135.649810791;21;143.876028895;7;24.0;73.0;29;89.2804185152;
91;13;57.1521606445;135.917144775;23;146.158693194;7;26.0;73.0;30;89.539501667;
92;14;61.0793075562;142.097427368;22;147.168121338;7;26.0;76.0;30;89.8056447506;
93;14;65.1816253662;148.27923584;22;148.076706529;7;27.0;76.0;30;90.0784859657;
94;15;68.9984130859;154.462127686;23;148.98853755;7;26.0;76.0;31;90.3576016426;
95;15;72.1603469849;156.845672607;24;149.895872831;7;26.0;76.2626647949;32;90.6425046921;
96;15;72.2278213501;160.029418945;24;150.791546583;7;27.0;77.3444213867;32;90.9326434135;
97;16;72.5791549683;162.212921143;27;151.669309616;7;26.0;77.4292678833;32;91.2274034023;
98;16;74.5392150879;164.705551147;25;153.524083853;7;26.0;77.5170440674;31;91.5261080265;
99;16;77.2503051758;165.88722229;23;154.412099242;7;27.0;78.6075515747;31;91.8280212879;
100;16;78.8748855591;170.067321777;25;155.273889422;7;27.0;75.7005462646;33;92.1323535442;
