Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;12.0;6;20.0;2;8.0;10.8999996185;4;22.0;
4;2;9.0;11.3000001907;5;21.0;2;8.29999923706;10.5;4;22.0900000334;
5;2;10.3000001907;10.0;5;21.0900000334;2;8.31349945068;10.5;4;22.1871190071;
6;2;11.4905004501;10.0;4;21.1871190071;2;9.41710090637;10.5;4;22.2917383909;
7;2;12.5342035294;10.0;4;21.2917383909;2;10.0156412125;10.5;4;22.4042263031;
8;2;13.5812826157;10.0;4;21.817143321;2;10.0409517288;10.5;4;22.9589728117;
9;2;14.637714386;10.1999998093;4;22.2793469429;2;10.1657686234;10.7100000381;4;23.4430115223;
10;2;15.0257053375;10.3632001877;4;23.5656701326;2;10.2746782303;10.8792181015;4;23.8415006399;
11;2;15.604552269;10.9097137451;4;24.691826582;2;10.3643379211;11.0;4;25.6606454849;
12;2;16.111322403;11.3658018112;4;25.6707911491;2;10.773645401;11.7700004578;5;27.2614676952;
13;2;18.700843811;11.7372808456;4;26.5228655338;2;12.4981412888;12.4126424789;5;28.6526534557;
14;2;20.700843811;12.0336990356;4;27.2714657784;2;14.4981412888;12.9308347702;5;29.8608493805;
15;2;22.0512657166;12.2662630081;4;27.9399077892;2;16.4981403351;13.3366470337;5;30.9217379093;
16;2;23.1900615692;12.446267128;4;28.3811409473;2;17.7662620544;13.6469516754;5;31.8725180626;
17;2;24.3402557373;12.5;4;28.7401795387;2;18.8754138947;13.879781723;5;32.6429929733;
18;2;25.5018234253;12.5;5;29.1239151955;2;19.9946746826;14.0;5;33.2167277336;
19;2;26.6745052338;12.5;4;29.5311965942;2;21.1237640381;14.0;5;33.8314290047;
20;2;27.2890396118;12.5;5;29.960246563;2;21.6120700836;14.0;5;34.4827160835;
21;2;27.4821109772;12.5;5;30.4086403847;2;21.7586097717;14.0;5;35.1645216942;
22;3;27.6838874817;12.5;4;30.873316288;2;21.9120159149;14.0;5;35.8691868782;
23;3;27.8929920197;12.5;5;31.3506221771;2;22.0705661774;14.0;6;36.5877075195;
24;3;28.1077804565;12.5;5;31.8364052773;2;22.2322330475;14.0;6;37.3101301193;
25;3;26.3263816833;13.5;5;32.3261375427;2;22.3947792053;14.0;6;38.0260667801;
26;3;25.3263816833;13.5;5;32.815073967;2;22.5558643341;14.0;6;38.7252779007;
27;3;24.3263816833;13.5;5;33.2984304428;2;22.713186264;14.0;7;39.3982591629;
28;3;24.3263816833;14.5;4;33.7715711594;2;22.8646087646;14.0;7;40.0367603302;
29;3;24.1972064972;15.5;4;34.2301864624;2;23.0082702637;14.0;7;40.6341733932;
30;3;23.1972064972;14.5;4;34.6704492569;2;21.1426887512;15.0;7;41.1857595444;
31;3;23.1972064972;14.5;4;35.0891361237;2;20.2667961121;16.0;7;41.6886959076;
32;3;23.25;15.5;4;35.4837083817;2;19.3799552917;17.0;7;42.1419706345;
33;3;24.25;16.5;5;35.8523464203;2;18.4819431305;18.0;7;42.5461521149;
34;3;25.25;17.5;5;36.1939411163;2;17.572883606;19.0;7;42.9030923843;
35;3;25.25;18.5;5;36.5080499649;2;17.3531951904;20.0;8;43.215596199;
36;3;25.25;19.5;5;36.7948246002;2;17.4235095978;21.0;8;43.4871034622;
37;3;25.25;20.5;5;37.0549211502;2;17.4845981598;22.0;8;43.7214069366;
38;3;26.25;19.5;5;38.289399147;2;17.5373153687;23.0;8;43.922419548;
39;3;28.25;20.5;4;38.6296213865;2;17.5825443268;24.0;8;44.0;
40;3;30.25;22.5;4;38.9625943899;2;17.6000003815;25.0;9;44.0;
41;3;31.8239440918;24.5;4;39.2914495468;2;17.6000003815;26.0;9;44.0;
42;3;32.8969764709;26.5;5;39.6183350086;2;17.6000003815;27.0;10;44.0;
43;3;33.828250885;27.5;5;39.8187118769;2;18.6000003815;25.0;11;44.0;
44;3;33.0999984741;28.5;6;40.0402543545;2;17.6000003815;26.0;11;44.0;
45;3;34.0181121826;27.5;7;40.2842636108;2;17.6000003815;27.0;12;44.0;
46;3;33.0999984741;28.5;7;40.5518820286;2;18.6000003815;25.0;12;44.0;
47;4;35.0999984741;28.5;6;41.8440244198;2;19.6000003815;25.0;12;44.0;
48;4;35.0999984741;30.5;8;42.2013030052;2;20.6000003815;25.0;14;44.0;
49;5;35.5680007935;32.5;7;42.5851309299;2;21.6000003815;25.0;14;44.0;
50;5;36.0999984741;31.5;7;42.9952766895;2;22.6000003815;25.0;14;44.0;
51;5;35.0999984741;33.5;8;43.4309695959;2;23.6000003815;25.0;15;44.0;
52;5;36.6251983643;32.5;8;43.8908389807;2;23.8999996185;24.0;15;44.0;
53;5;37.0999984741;33.3482894897;8;44.3728749752;2;23.8999996185;24.0;16;44.0;
54;5;35.6659851074;33.5;8;44.8744156361;2;23.8999996185;24.0;16;44.0;
55;5;36.6871681213;32.5;9;45.3921706676;2;23.8999996185;24.0;16;44.0;
56;6;35.0999984741;34.4471206665;8;46.9222825766;2;23.8999996185;24.0;17;44.0;
57;6;37.0999984741;34.4816627502;8;49.0488756895;2;23.8999996185;24.0;18;44.0;
58;6;40.3918952942;35.0;10;50.9338401556;2;23.8999996185;24.0;18;44.0;
59;6;38.9369392395;37.3899993896;10;52.6057491302;2;23.8999996185;24.0;18;44.0;
60;6;40.3824691772;37.6872596741;10;54.0947421789;2;23.8999996185;24.0;19;44.0;
61;7;41.7456741333;38.9097442627;11;55.280441761;2;23.8999996185;24.0;19;44.0;
62;9;42.9760513306;39.6059188843;6;71.2418538332;2;23.8999996185;24.0;19;44.0;
63;9;42.1126899719;41.6288757324;6;73.2053375244;2;23.8999996185;24.0;19;44.0;
64;9;41.3295059204;44.6524085999;7;74.9118816853;2;23.8999996185;24.0;20;44.0;
65;9;43.3039131165;42.6765136719;6;76.436152339;2;23.8999996185;24.0;20;44.0;
66;9;42.3504638672;45.6765136719;6;77.8164690733;2;23.8999996185;24.0;21;44.0;
67;9;42.3982543945;48.6765136719;6;79.0529267788;3;23.8999996185;24.0;20;44.0;
68;9;42.4472122192;51.6765136719;6;81.1513855457;3;23.8999996185;24.0;21;44.0;
69;9;43.4972686768;55.6765136719;6;83.2417160273;3;23.8999996185;24.0;22;44.0;
70;9;44.3499984741;61.6765136719;7;84.3514080048;3;23.8999996185;24.0;22;44.0;
71;9;46.3499984741;64.8486785889;8;85.3819186687;3;23.8999996185;24.0;22;44.0;
72;10;45.3499984741;69.8936767578;7;86.2491673231;3;23.8999996185;24.0;22;45.3199996948;
73;10;46.6406402588;71.9402618408;7;86.974347949;3;22.0890007019;25.4200000763;22;46.3582401276;
74;10;47.6659469604;73.9884033203;8;87.7003684044;3;23.2291622162;24.7314720154;23;47.1666984558;
75;10;48.693107605;75.0380554199;8;89.3620899916;3;21.3310565948;25.9579029083;23;47.5526294708;
76;10;50.7221870422;77.0891647339;8;89.9909578562;3;22.3500003815;25.0;23;47.8066806793;
77;10;52.7532501221;79.1416778564;9;90.6520347595;3;20.75;26.0;23;48.0;
78;10;53.7863464355;80.695526123;10;92.3454658985;3;21.75;25.0;23;48.0;
79;11;55.5715179443;83.3721313477;9;93.1010375023;3;22.75;25.0;23;48.0;
80;11;54.6087875366;86.5137176514;10;93.8887068033;3;23.75;25.0;24;48.0;
81;12;53.6481628418;89.6558532715;9;94.7073613405;3;24.75;25.0;23;48.0;
82;12;54.6896247864;89.798210144;9;95.5553674698;3;22.7999992371;26.0;23;48.0;
83;12;55.7331390381;91.9404754639;10;96.4305380583;3;21.7999992371;27.0;23;48.0;
84;13;53.0999984741;100.002151489;9;97.330116868;3;20.7999992371;28.0;23;48.0;
85;13;52.0999984741;105.202049255;9;99.2507863045;3;19.7999992371;27.0;24;48.0;
86;13;52.0999984741;111.328338623;10;100.278699636;3;19.7999992371;27.0;24;48.0;
87;14;52.0999984741;115.749679565;10;102.326660872;4;20.7999992371;29.0;23;49.0;
88;15;54.0999984741;117.969039917;10;103.510353565;4;22.75;31.0;23;49.1799999475;
89;15;56.0999984741;121.186004639;12;104.718231797;4;23.015499115;33.0;24;49.3902759552;
90;15;58.0999984741;121.522109985;12;106.946612954;4;22.75;35.0;24;49.6350997686;
91;15;61.0999984741;124.665527344;14;109.996869445;4;22.75;37.0;24;49.9190331697;
92;15;63.5767860413;127.667678833;14;113.250500798;4;22.75;38.0;24;50.2468225956;
93;15;64.7624511719;130.470825195;14;117.689796209;4;22.75;39.0;25;50.6232366562;
94;15;65.9510421753;134.312866211;15;121.382084012;4;22.75;40.0;25;51.0528378487;
95;15;64.9510421753;140.189346313;16;126.218256712;4;22.75;41.0;25;51.539678812;
96;15;65.0999984741;147.094863892;16;130.190637827;4;22.75;42.0;24;52.0869245529;
97;15;66.0999984741;154.023178101;19;134.251572251;4;22.75;43.0;25;52.696410656;
98;16;66.0999984741;160.583145142;18;138.374276519;4;22.75;44.0;27;53.3681659698;
99;17;66.0999984741;166.857025146;19;142.533576727;4;22.75;45.0;27;54.0999455452;
100;17;66.0999984741;172.316329956;19;146.7057091;4;22.75;46.0;28;54.886841774;
