Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;12.0;6;20.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;11.0;5;20.0;1;8.14999961853;10.5;5;21.0;
5;1;10.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
6;1;11.0;10.0;5;20.0;1;9.14999961853;10.5;4;21.0;
7;1;12.0;10.0;4;20.0;1;9.72500038147;10.5;4;21.0;
8;1;13.0;10.0;4;20.3999996185;1;9.72500038147;10.5;4;21.4200000763;
9;2;14.0;10.5;3;21.7264003754;1;9.81949996948;10.7100000381;4;21.758436203;
10;2;14.7768793106;10.3632001877;2;22.8594274521;1;9.8956489563;10.8792181015;4;22.0;
11;2;15.2867431641;10.9097137451;2;23.8127875328;1;9.94999980927;11.0;4;23.5400009155;
12;2;15.7157554626;11.3658018112;2;24.5981152058;1;10.296500206;11.7700004578;5;24.8252849579;
13;2;18.3052749634;11.7372808456;2;25.2345055342;1;11.9499998093;12.4126424789;4;25.8616695404;
14;2;20.3052749634;12.0336990356;2;25.7443674803;1;12.9499998093;12.9308347702;4;26.6732940674;
15;2;21.3640708923;12.2662630081;2;26.1502821445;1;13.9499998093;13.3366470337;4;27.2939033508;
16;2;22.3847293854;12.446267128;2;26.3048160076;1;14.9499998093;13.6469516754;4;27.759563446;
17;2;23.4059104919;12.5;2;26.3530313969;1;15.9499998093;13.879781723;4;28.0;
18;2;24.4276065826;12.5;3;26.4023760557;1;16.9500007629;14.0;4;28.0;
19;2;25.4498119354;12.5;3;26.4528282881;1;17.9500007629;14.0;4;28.0;
20;2;25.9037723541;12.5;3;26.5043625832;1;18.2999992371;14.0;4;28.0;
21;2;25.9269638062;12.5;3;26.5569496155;1;18.2999992371;14.0;4;28.0;
22;2;25.9506263733;12.5;3;26.6105561256;1;18.2999992371;14.0;4;28.0;
23;2;25.9747505188;12.5;3;26.6651450396;1;18.2999992371;14.0;5;28.0;
24;3;25.9993152618;12.5;3;26.72067523;1;18.2999992371;14.0;5;28.0;
25;3;24.0243034363;13.5;3;26.7771017551;1;18.2999992371;14.0;5;28.0;
26;3;24.25;13.5;3;26.8343759775;1;18.2999992371;14.0;5;28.0;
27;3;23.0754699707;13.5;3;26.8924454451;1;18.2999992371;14.0;6;28.0;
28;3;23.25;13.5;3;26.9512542486;2;18.2999992371;14.0;5;28.0;
29;3;24.25;13.8658781052;3;27.0107431412;2;18.2999992371;14.0;6;28.0;
30;3;23.1548347473;13.5;3;27.0708494186;2;18.2999992371;14.0;6;28.0;
31;3;23.25;13.5;3;27.1315076351;2;18.2999992371;14.0;6;28.0;
32;3;24.25;13.9920558929;3;27.1926498413;2;18.2999992371;14.0;6;28.0;
33;3;23.2366924286;13.5;3;27.2542052269;2;18.2999992371;14.0;6;28.0;
34;3;22.2643928528;14.5;4;27.3161010742;2;18.2999992371;14.0;5;28.0;
35;3;22.25;13.5;4;27.3782629967;2;18.2999992371;14.0;5;28.0;
36;3;23.25;14.1647844315;4;27.4406147003;2;18.2999992371;14.0;5;28.0;
37;3;22.25;13.5;4;27.5030794144;2;18.2999992371;14.0;5;28.0;
38;3;22.25;13.5;4;27.5655794144;2;18.2999992371;14.0;6;28.0;
39;3;24.25;15.5;4;27.628036499;2;18.2999992371;14.0;6;28.0;
40;3;25.4326171875;17.5;4;28.690372467;2;18.2999992371;14.0;6;28.0;
41;3;27.4606666565;20.5;5;28.7825100422;2;18.2999992371;14.0;7;28.0;
42;3;28.4886283875;23.5;6;28.874963522;2;18.2999992371;14.0;7;28.0;
43;3;28.9937324524;25.5;6;28.9676504135;2;18.2999992371;14.0;7;28.0;
44;3;29.0354423523;26.5;7;29.0604887009;2;18.2999992371;14.0;7;28.0;
45;3;28.5716362;27.5;8;29.1533969641;3;19.2999992371;14.5;7;29.0;
46;3;29.1190280914;27.5;8;29.2462950945;3;20.2999992371;14.5;7;29.1599999666;
47;4;29.1608314514;27.5;7;29.3391041756;3;20.2999992371;14.5799999237;7;29.3437439203;
48;4;29.2025966644;27.5;7;29.4317467213;3;20.6023406982;14.0;7;29.5541238785;
49;4;28.6790523529;28.3792533875;7;29.5241472721;3;20.2999992371;16.0;7;29.7941719294;
50;4;28.705121994;28.4033794403;7;29.6162321568;3;20.2999992371;18.0;7;30.0669906139;
51;4;29.3273048401;27.5;7;29.7079302073;3;20.2999992371;20.0;6;30.375654459;
52;4;28.7561378479;28.452671051;6;29.7991728783;3;20.2999992371;22.0;8;30.7230784893;
53;4;29.4096279144;27.5;7;29.8898937702;3;20.2999992371;24.0;8;31.1118502617;
54;4;27.8949565887;28.5;8;29.980029583;3;20.2999992371;25.0;6;31.544028759;
55;4;27.25;30.5;8;30.0695198774;3;20.2999992371;25.7720146179;7;32.0209121704;
56;4;27.25;31.048664093;8;30.1583067179;3;21.2047042847;24.0;7;32.5427899361;
57;4;27.25;31.1108150482;10;30.2463353872;3;21.3221263885;24.0;8;33.1086950302;
58;4;27.25;31.1724357605;11;30.3335541487;3;21.4494552612;24.0;8;33.7161855698;
59;4;27.25;31.2334880829;11;30.4199140072;3;21.5861415863;24.0;8;34.3611893654;
60;4;28.9967918396;28.0988044739;11;30.5219649076;3;21.7312660217;24.0;7;35.0379443169;
61;4;27.25;30.0988044739;12;31.6998597383;3;21.8835372925;24.0;7;35.7390680313;
62;5;28.7000007629;32.838722229;13;33.6577140093;3;22.0412902832;24.0;7;36.4557781219;
63;5;31.0510005951;32.2687568665;13;34.4897050858;3;20.2999992371;24.0;7;37.1782588959;
64;5;32.1944465637;33.0078048706;14;35.1744010448;3;20.2999992371;24.0;8;37.8961582184;
65;5;33.8284797668;32.9097442627;15;35.5966461897;3;20.2999992371;24.0;8;38.5991659164;
66;5;32.581363678;35.0;16;35.8401284218;3;20.2999992371;24.0;6;39.2776012421;
67;5;33.1989440918;35.4452896118;14;36.0851193666;3;20.2999992371;24.0;8;39.9229507446;
68;5;32.2383003235;35.0;14;36.3313804865;4;20.2999992371;24.0;8;40.5282850266;
69;6;31.3491191864;36.0;13;36.5786786079;4;20.2999992371;24.0;9;41.088514328;
70;6;29.7924461365;38.0;13;36.8267863989;4;20.2999992371;24.0;9;41.6004695892;
71;6;28.8672523499;39.0963554382;14;37.0754818916;4;20.2999992371;24.0;9;42.0628213882;
72;6;27.9408683777;40.1559295654;14;37.3245478868;4;20.2999992371;24.0;8;42.4758720398;
73;6;27.9177875519;41.0963554382;12;37.5737704039;5;20.2999992371;24.0;7;42.8412618637;
74;6;28.9606513977;42.0963554382;13;37.8229389191;5;20.2999992371;24.0;7;43.1616458893;
75;6;30.0020599365;43.0963554382;13;38.071844101;5;20.2999992371;24.0;8;43.4403705597;
76;7;31.0419845581;44.0963554382;9;58.3202769756;5;20.2999992371;24.0;8;43.6811828613;
77;9;31.0419845581;45.0963554382;7;60.3680281639;5;20.2999992371;24.0;7;46.0416126251;
78;9;34.0419845581;47.0963554382;6;62.1844887733;5;21.4890003204;25.4200000763;7;47.1779408455;
79;9;35.0419845581;50.0620155334;5;63.7460429668;5;22.6291618347;26.7314720154;7;48.0843267441;
80;9;35.1865882874;52.1050987244;6;65.0555477142;5;22.7310562134;27.9579029083;7;48.5676630735;
81;9;33.1865882874;55.1478919983;7;66.1351952553;5;22.75;29.0;7;48.9185152054;
82;9;34.1865882874;56.1903419495;7;67.0177867413;5;22.75;30.0;7;49.2273203135;
83;9;32.5999984741;59.2324028015;7;68.7228376865;5;22.75;30.0;7;49.4057120085;
84;9;33.5999984741;63.2740249634;10;69.2494900227;5;22.75;30.0;8;49.484351635;
85;9;34.5999984741;67.3151626587;11;69.4906623363;5;22.75;30.0;8;49.5662232637;
86;9;34.5999984741;71.3557739258;11;69.7350670099;5;22.75;30.0;9;49.6513283253;
87;9;34.5999984741;74.5958099365;12;69.982426405;5;22.75;30.0;9;49.7396525145;
88;10;34.5999984741;77.6352539062;13;70.2324489355;5;20.75;31.0;9;49.8311642408;
89;10;34.5999984741;79.674041748;17;70.4848314524;5;19.75;32.0;9;49.9258141518;
90;10;34.5999984741;81.7121734619;17;70.7392604351;5;18.75;33.0;10;50.0235335827;
91;10;34.5999984741;83.2784423828;22;70.9954131842;5;17.75;34.0;10;50.1242339611;
92;10;34.5999984741;84.4004364014;22;71.2529602051;5;16.75;35.0;11;50.2278065681;
93;10;34.5999984741;85.5211410522;26;71.5115667582;5;16.0;36.0;12;50.3341217041;
94;10;34.5999984741;86.640335083;28;71.7708939314;5;16.0;37.0;13;50.4430289268;
95;10;35.5999984741;90.1397247314;28;72.030600071;5;16.0;38.0;13;50.5543570518;
96;10;36.5999984741;91.3047866821;30;72.290343523;6;16.0;39.0;10;50.667914629;
97;11;37.2999992371;92.4668121338;30;72.5497815609;6;16.0;40.0;10;50.7834908962;
98;12;37.2999992371;93.6255493164;31;72.8085727692;6;16.0;41.0;11;50.9008569717;
99;12;37.2999992371;95.5807647705;32;73.0663788319;6;16.0;42.0;11;51.0197672844;
100;12;37.2999992371;97.7322540283;33;73.3228640556;6;16.0;43.0;10;51.1399610043;
