Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.6999998093;4;21.0;
3;1;8.0;12.0;6;20.0;1;8.0;10.6999998093;4;21.0;
4;1;9.0;11.0;6;20.0;1;8.14999961853;10.5;4;21.0;
5;1;10.0;10.0;6;20.0;1;8.14999961853;10.5;4;21.0;
6;1;11.0;10.0;6;20.0;1;9.14999961853;10.5;4;21.0;
7;1;12.0;10.0;6;20.0;1;9.72500038147;10.5;4;21.0;
8;1;13.0;10.0;6;20.3999996185;1;9.72500038147;10.5;4;21.4200000763;
9;1;14.0;10.1999998093;6;20.7264003754;1;9.81949996948;10.7100000381;4;21.758436203;
10;2;14.3268795013;10.6632003784;5;22.8194274902;1;9.8956489563;10.8792181015;4;22.0;
11;2;15.2687425613;10.9097137451;5;23.7716035843;1;9.94999980927;11.0;4;23.5400009155;
12;2;15.6972227097;11.3658018112;5;24.5557456017;1;10.296500206;11.7700004578;4;24.8252849579;
13;2;18.2867431641;11.7372808456;5;25.1909515858;1;11.9499998093;12.4126424789;4;25.8616695404;
14;2;20.2867431641;12.0336990356;5;25.6996334791;1;12.9499998093;12.9308347702;4;26.6732940674;
15;2;21.3439407349;12.2662630081;5;26.10437572;1;13.9499998093;13.3366470337;5;27.2939033508;
16;2;22.3640708923;12.446267128;5;26.2577478886;2;14.9499998093;13.6469516754;5;27.759563446;
17;2;23.3847293854;12.5;5;26.3048160076;2;15.9499998093;13.879781723;6;28.0;
18;2;24.4059104919;12.5;6;26.3530313969;2;16.9500007629;14.0;6;28.0;
19;2;25.4276065826;12.5;6;26.4023760557;2;17.9500007629;14.0;6;28.0;
20;2;25.8810691833;12.5;6;26.4528282881;2;18.2999992371;14.0;7;28.0;
21;2;25.9037723541;12.5;6;26.5043625832;2;18.2999992371;14.0;7;28.0;
22;2;25.9269638062;12.5;6;26.5569496155;2;18.2999992371;14.0;7;28.0;
23;3;25.9506263733;12.5;5;26.6105561256;2;18.2999992371;14.0;7;28.0;
24;3;25.9747505188;12.5;5;26.6651450396;2;18.2999992371;14.0;7;28.0;
25;3;25.9993152618;12.5;6;26.72067523;2;18.2999992371;14.0;7;28.0;
26;3;26.0243034363;12.5;7;26.7771017551;2;18.2999992371;14.0;8;28.0;
27;4;25.25;13.5;6;26.8343759775;2;18.2999992371;14.0;8;28.0;
28;4;26.0754699707;12.5;6;26.8924454451;2;18.2999992371;14.0;8;28.0;
29;4;25.25;13.5;6;26.9512542486;2;18.2999992371;14.0;8;28.0;
30;4;25.25;13.8658781052;7;27.0107431412;2;18.2999992371;14.0;8;28.0;
31;4;24.1548347473;13.5;7;27.0708494186;2;18.2999992371;14.0;8;28.0;
32;4;24.25;13.5;7;27.1315076351;2;18.2999992371;14.0;8;28.0;
33;4;25.25;13.9920558929;7;27.1926498413;2;18.2999992371;14.0;8;28.0;
34;4;24.2366924286;13.5;7;27.2542052269;2;18.2999992371;14.0;9;28.0;
35;4;23.2643928528;14.5;7;27.3161010742;2;18.2999992371;14.0;9;28.0;
36;4;23.25;13.5;7;27.3782629967;2;18.2999992371;14.0;9;28.0;
37;4;24.25;14.1647844315;8;27.4406147003;2;18.2999992371;14.0;9;28.0;
38;5;23.25;13.5;6;32.457549572;2;18.2999992371;14.0;9;28.0;
39;5;24.25;16.5;6;32.6709394455;2;18.2999992371;14.0;9;28.0;
40;5;27.25;19.5;6;32.8811783791;2;18.2999992371;14.0;9;28.0;
41;5;29.4326171875;22.5;6;33.0878105164;2;18.2999992371;14.0;9;28.0;
42;5;30.4606666565;25.5;6;33.2904195786;2;18.2999992371;14.0;10;28.0;
43;5;30.9806900024;27.5;6;33.4886302948;2;18.2999992371;14.0;10;28.0;
44;5;29.8034172058;28.5;7;33.682110548;2;18.2999992371;14.0;11;28.0;
45;6;30.8628005981;27.5;6;33.8705732822;2;18.2999992371;14.0;11;28.0;
46;6;29.9201202393;28.5;7;34.0537757874;2;18.2999992371;14.0;11;28.0;
47;6;29.9752960205;29.5;6;34.2315196991;2;18.2999992371;14.0;11;28.0;
48;6;30.0282707214;29.6403102875;7;34.4036507607;2;18.2999992371;14.0;12;28.0;
49;6;31.0790023804;27.6403102875;7;34.5700554848;2;18.2999992371;15.0;12;28.0;
50;6;31.5565261841;27.5;7;34.7306594849;2;18.2999992371;16.0;12;28.0;
51;6;31.6287956238;27.5;9;34.8854248524;2;18.2999992371;17.0;13;28.0;
52;6;31.6984405518;27.5;9;35.0343475342;2;18.2999992371;18.0;13;28.0;
53;6;31.7654571533;27.5;8;35.1774539948;2;18.2999992371;19.0;14;28.0;
54;6;29.8298549652;28.5;9;35.3147974014;2;18.2999992371;19.0;14;28.0;
55;6;29.3361625671;28.5;10;35.4464559555;2;18.2999992371;19.0;14;28.0;
56;6;30.3714027405;29.5;10;35.5623030663;2;18.2999992371;19.0;15;28.0;
57;6;30.3999996185;29.9936122894;10;35.6135182381;2;18.2999992371;19.0;15;28.0;
58;6;30.3999996185;30.0294628143;11;35.7358894348;2;18.2999992371;19.0;15;28.0;
59;6;29.3999996185;29.0294628143;12;36.8578329086;2;18.2999992371;19.0;16;28.0;
60;6;29.3999996185;29.5294628143;12;37.7590532303;2;18.2999992371;19.0;16;28.0;
61;6;30.3999996185;30.919462204;12;38.47377491;2;18.2999992371;19.0;16;28.0;
62;6;29.3999996185;29.919462204;15;39.037651062;2;18.2999992371;19.0;17;28.0;
63;6;29.3999996185;30.4392051697;15;39.3355088234;2;18.2999992371;19.0;17;28.0;
64;6;30.3999996185;31.5294628143;15;39.4510278702;2;18.2999992371;19.0;18;28.0;
65;6;29.3999996185;30.5294628143;15;40.5644831657;2;18.2999992371;19.0;18;28.0;
66;6;30.3999996185;32.0;16;40.7056519985;2;18.2999992371;19.0;18;28.0;
67;6;30.3999996185;32.0;16;40.8449213505;2;18.2999992371;19.0;19;28.0;
68;6;31.3999996185;34.0;17;40.9821016788;2;18.2999992371;19.0;19;28.0;
