Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.0;4;20.0;1;7.0;11.6999998093;4;21.0;
3;1;8.0;12.0;4;20.0;1;8.0;10.6999998093;4;21.0;
4;1;9.0;11.0;4;20.0;1;8.14999961853;10.5;4;21.0;
5;1;10.0;10.0;4;20.0;2;8.14999961853;10.6999998093;3;22.0;
6;1;11.0;10.0;4;20.0;2;9.375;10.5;3;22.0900000334;
7;1;12.0;10.0;4;20.0;2;9.9702501297;10.5;3;22.1871190071;
8;1;13.0;10.0;4;20.3999996185;2;9.99210166931;10.5;3;22.7236096859;
9;1;14.0;10.1999998093;4;20.7264003754;2;10.1128120422;10.7100000381;3;23.1884489059;
10;2;14.3268795013;10.6632003784;3;22.8194274902;2;10.2174015045;10.8792181015;3;23.5668647289;
11;2;15.2687425613;10.9097137451;3;23.7716035843;2;10.3025445938;11.0;3;25.3486820459;
12;2;15.6972227097;11.3658018112;3;24.5557456017;2;10.703453064;11.7700004578;3;26.9087285995;
13;2;18.2867431641;11.7372808456;3;25.1909515858;2;12.4187746048;12.4126424789;3;28.2558913231;
14;2;20.2867431641;12.0336990356;3;25.6996334791;2;14.4187746048;12.9308347702;3;29.4172105789;
15;2;21.3439407349;12.2662630081;4;26.10437572;2;16.4187736511;13.3366470337;4;30.428994894;
16;3;22.3640708923;12.446267128;4;26.2577478886;3;17.6553955078;13.6469516754;4;31.3293325901;
17;3;22.8187427521;12.5;5;26.3048160076;3;18.7531986237;13.879781723;4;32.049197197;
18;3;24.4059104919;12.5;5;26.3530313969;3;19.8610706329;14.0;4;32.573600769;
19;3;25.4276065826;12.5;5;26.4023760557;3;20.9790611267;14.0;4;33.1419348717;
20;3;25.8810691833;12.5;5;26.4528282881;3;21.4569339752;14.0;4;33.7516689301;
21;3;25.9037723541;12.5;6;26.5043625832;3;21.5941238403;14.0;4;34.3986358643;
22;3;25.9269638062;12.5;6;26.5569496155;3;21.739692688;14.0;4;35.0769786835;
23;3;25.9506263733;12.5;6;26.6105561256;3;21.8923187256;14.0;4;35.7792286873;
24;3;25.9747505188;12.5;6;26.6651450396;3;22.0503253937;14.0;4;36.4965333939;
25;3;23.9993152618;13.5;6;26.72067523;3;22.2117195129;14.0;4;37.2190332413;
26;3;23.0243034363;14.5;6;26.7771017551;3;22.3742828369;14.0;4;37.9363632202;
27;3;23.25;13.5;6;26.8343759775;3;22.5356807709;14.0;5;38.6382322311;
28;3;22.0754699707;13.5;6;26.8924454451;3;22.6936016083;14.0;5;39.3150119781;
29;3;22.25;13.5;6;26.9512542486;3;22.8458766937;14.0;5;39.9582691193;
30;3;23.25;13.8658781052;6;27.0107431412;4;21.9906101227;15.5;4;41.5611724854;
31;3;22.1548347473;13.5;6;27.0708494186;4;22.1262626648;16.0;4;42.2787410021;
32;3;22.25;13.5;6;27.1315076351;4;21.5127162933;17.0;4;42.9716573954;
33;3;23.25;13.9920558929;6;27.1926498413;4;20.6686210632;18.0;4;43.641582489;
34;3;22.2366924286;13.5;7;27.2542052269;4;19.819355011;19.0;4;44.2919336557;
35;3;21.2643928528;14.5;7;27.3161010742;4;19.6656856537;20.0;5;44.9275205135;
36;3;21.25;13.5;7;27.3782629967;4;19.8086929321;21.0;5;45.5541212559;
37;3;22.25;14.1647844315;7;27.4406147003;4;19.949678421;22.0;6;46.1780259609;
38;3;21.25;13.5;8;27.5030794144;4;20.0900554657;23.0;6;46.8055844307;
39;3;21.25;13.5;8;27.5655794144;4;20.231256485;24.0;7;47.4427647591;
40;3;23.25;15.5;8;27.628036499;4;20.374622345;25.0;7;48.0209121704;
41;3;24.4326171875;17.5;8;27.690372467;4;20.5047054291;26.0;8;48.5427899361;
42;3;25.4606666565;19.5;9;27.7525100708;4;20.622127533;27.0;9;49.1086950302;
43;3;26.4886302948;21.5;10;27.8143725395;4;21.7494564056;25.0;10;49.7161855698;
44;3;25.25;23.5;10;27.8758842945;4;20.8861427307;26.0;10;50.3611893654;
45;3;26.25;22.5;11;27.936971426;4;22.0312690735;26.0;10;51.0379443169;
46;3;25.25;23.5;11;27.9975619316;4;21.6000003815;27.0;11;51.7390680313;
47;3;25.25;24.5;11;28.0575861931;4;23.6000003815;28.0;11;52.4557781219;
48;3;25.25;24.6403102875;13;28.1169772148;4;25.5025501251;29.0;11;53.1782588959;
49;3;26.25;22.6403102875;13;28.1756706238;4;26.6651077271;30.0;12;53.8961582184;
50;3;26.6790523529;22.5;13;28.2336053848;4;27.8266372681;29.0;14;54.5991659164;
51;3;26.705121994;22.5;14;28.2907235622;4;28.2848129272;29.0;14;55.2776012421;
52;3;26.7308254242;22.5;14;28.346971035;4;28.4374599457;29.0;14;55.9229507446;
53;3;26.7561378479;22.5;14;28.4022974968;4;28.5826644897;29.0;15;56.5282850266;
54;3;26.7810344696;22.5;15;28.4566559792;4;28.7188644409;29.0;15;57.088514328;
55;3;25.25;23.5;15;28.5100040436;4;28.84491539;29.0;16;57.6004695892;
56;3;25.25;24.5;15;28.5623030663;5;28.960105896;29.0;16;58.0628213882;
57;4;25.25;24.9936122894;15;28.6135182381;5;29.0641345978;29.0;16;58.4758720398;
58;4;25.25;25.0294628143;15;28.6636190414;5;29.1570701599;29.0;17;58.8412618637;
59;4;25.25;25.0645332336;15;28.7125790119;5;29.2392845154;29.0;17;59.1616458893;
60;5;25.25;25.0988044739;15;28.7603754997;5;29.3113708496;29.0;17;59.4403705597;
61;5;26.25;23.0988044739;15;28.8069901466;5;29.3740825653;29.0;18;59.6811828613;
62;5;25.25;24.0988044739;15;28.8524079323;5;29.4282646179;29.0;18;59.8879890442;
63;5;25.25;25.0988044739;15;28.8966178894;5;29.4747962952;29.0;18;60.0;
64;5;26.25;23.0988044739;15;30.0175447464;5;29.5;29.0;19;60.0;
65;5;25.7000007629;24.5988044739;15;30.9173669815;6;29.5;29.0;19;60.0;
66;5;27.0510005951;23.3899993896;15;32.6303215027;6;29.5;29.0;19;60.0;
67;5;29.2336444855;24.6872596741;15;33.2820762396;6;29.5;29.0;20;61.7999992371;
68;5;30.4864349365;25.9097423553;15;33.6745963097;6;29.9050006866;29.4200000763;20;63.2535362244;
69;5;30.6193637848;27.0;15;33.8919647932;6;30.23204422;29.7314720154;21;64.417591095;
70;5;28.6193637848;29.0;15;34.1148476601;6;30.4939575195;29.9579029083;22;65.1052589417;
71;5;29.6193637848;29.0;16;35.34339571;7;30.6486816406;30.0;21;65.6133613586;
72;5;31.6193637848;30.0;16;35.6577510834;7;30.7630081177;30.0;21;66.0;
73;5;32.8156089783;31.0;16;36.0267755985;7;30.8499984741;30.0;22;66.0;
74;5;32.8616142273;32.0;17;36.4156215191;8;28.8499984741;31.0;18;86.0;
75;6;32.9062652588;33.0;16;36.8254418373;8;26.8499984741;34.0;18;87.7999992371;
76;6;32.9495048523;34.0;16;37.2573325634;8;23.8499984741;38.0;18;89.369600296;
77;7;32.9913024902;34.8410148621;14;37.7122932673;8;23.8499984741;40.0;18;90.6854019165;
78;7;33.0316162109;34.9362030029;14;38.1911840439;8;23.7999992371;41.0;20;91.7504787445;
79;7;31.5386066437;35.0;15;39.6946742535;8;22.7999992371;42.0;20;92.5872459412;
80;7;33.1077423096;36.0;15;40.2531905174;8;24.0;43.0;19;93.2287311554;
81;7;35.143535614;37.2773666382;15;40.837449789;8;26.0;44.0;20;93.711025238;
82;7;35.1778144836;38.4107894897;15;41.4472136497;8;28.0;46.0;19;94.0;
83;7;35.2105903625;39.5543823242;15;42.0818309784;8;28.3499984741;48.0;20;94.0;
84;7;35.2418823242;40.7081298828;15;43.7401875257;8;28.3499984741;50.0;21;94.0;
85;7;36.2717132568;42.8718338013;16;44.5004179478;8;28.3499984741;52.0;21;94.0;
86;7;37.2999992371;45.0450973511;16;45.54994452;8;28.3499984741;54.0;22;94.0;
87;7;37.2999992371;47.3091163635;17;46.6681365967;8;28.3499984741;56.0;23;94.0;
88;7;37.2999992371;49.5950241089;17;47.850428462;8;28.3499984741;58.0;23;94.0;
89;7;37.2999992371;51.9014968872;18;49.0901620388;8;28.3499984741;60.0;23;94.0;
90;8;37.2999992371;52.9684066772;17;50.3785842657;8;28.3499984741;62.0;23;94.0;
91;9;37.2999992371;53.3496246338;13;66.7050050497;8;28.3499984741;64.0;23;94.0;
92;9;38.2999992371;54.7440872192;13;70.0071240664;8;28.3499984741;66.0;27;94.0;
93;9;39.2999992371;56.1472930908;12;73.2444937229;8;28.3499984741;68.0;27;94.0;
94;9;40.2999992371;59.2001571655;11;76.3346350193;8;28.3499984741;70.0;27;94.0;
95;9;41.2999992371;61.2664031982;13;79.2129480839;8;28.3499984741;72.0;28;94.0;
96;9;40.2999992371;63.9022712708;14;82.8390567303;8;29.3499984741;71.0;28;94.0;
97;9;39.2999992371;67.4447937012;13;85.27731359;8;28.3499984741;73.0;28;94.0;
98;9;39.5999984741;70.9654312134;13;87.4580403566;9;28.3499984741;75.0;26;104.0;
99;10;41.5617828369;70.8929367065;14;89.4000780582;9;30.3499984741;75.0;26;104.5;
100;10;42.4516410828;72.8929367065;14;91.1295119524;9;30.3499984741;78.0;23;104.972499847;
101;10;43.2682495117;74.8929367065;13;92.674598217;9;31.3499984741;78.0;24;105.414417267;
102;10;42.5338478088;76.8929367065;13;93.8542829752;9;31.3499984741;78.0;27;105.823690414;
103;10;41.6440315247;78.8929367065;12;94.8941577673;9;31.3499984741;78.0;26;106.19924736;
104;10;40.7248077393;80.8929367065;12;95.8799594641;9;32.3499984741;79.0;27;106.54091835;
105;10;39.7955551147;82.8929367065;13;97.814919591;9;33.3499984741;80.0;27;106.849309921;
106;10;39.8570404053;86.4866943359;12;98.7627680302;9;34.3499984741;81.0;31;107.125658989;
107;11;40.3101158142;90.4866943359;9;99.6704027653;9;35.3499984741;82.0;31;107.371678352;
108;11;40.3556632996;93.9203491211;9;103.46826303;10;36.3499984741;83.0;30;107.589412689;
109;11;40.8699989319;96.3154678345;9;107.172646761;10;35.3499984741;83.0;32;107.781103134;
110;11;41.3585166931;98.7379760742;10;110.739684582;13;35.3499984741;83.0;25;122.949080467;
111;11;41.8135681152;100.187316895;11;114.141037107;13;34.3499984741;87.0;24;124.049999237;
112;11;42.2305450439;101.662414551;12;117.363306046;13;35.3499984741;88.0;25;125.004974365;
113;11;42.6077308655;103.161636353;13;121.405320644;13;35.3499984741;89.0;26;125.854377747;
114;11;43.9457397461;105.682800293;15;124.374394298;14;36.3499984741;91.0;24;127.594552994;
115;11;45.2467842102;108.223175049;15;127.191506863;14;37.3499984741;93.0;24;128.287781239;
116;12;46.0579719543;111.779457092;15;129.871021271;14;37.3499984741;97.0;26;128.883780479;
117;12;46.3480033875;115.347885132;16;130.910100579;14;37.6026649475;101.0;24;129.459635377;
118;12;45.7442550659;118.709434509;19;131.947191238;14;39.6326751709;101.0;25;129.970168829;
119;12;46.461151123;121.066223145;19;132.978242278;14;39.2932853699;104.0;25;130.427825212;
120;12;46.5319976807;123.41658783;20;133.820734024;14;39.3962593079;106.0;25;130.745797515;
121;12;46.6105957031;125.758972168;20;134.681951761;14;40.4678039551;105.0;26;131.94227314;
122;12;46.6959953308;128.091918945;21;136.555825472;15;40.512008667;108.0;27;133.217044353;
123;12;47.7874565125;128.414108276;23;137.5865165;15;42.0749969482;113.0;27;133.573895693;
124;12;48.8844413757;129.724380493;22;141.057166815;15;45.0749969482;112.0;27;133.956512332;
125;12;49.6673240662;131.293426514;22;144.239598036;15;45.0749969482;115.0;29;134.365458131;
126;12;50.1318664551;132.847106934;23;147.17962575;15;46.0749969482;118.0;29;134.801010489;
127;13;50.5493774414;134.381469727;24;159.638590097;15;48.0749969482;118.0;28;135.263105154;
128;13;51.3657722473;136.893081665;26;162.25649786;15;48.0749969482;121.0;28;136.751287103;
129;13;53.0865058899;138.379089355;27;164.722757578;15;50.0749969482;125.0;29;137.324667096;
130;13;53.6307258606;141.837387085;28;167.159886122;15;52.8249969482;125.949867249;31;137.924854159;
131;14;53.5337905884;143.266448975;26;169.564190388;15;51.8249969482;129.20904541;30;138.550082684;
132;14;54.7830352783;142.665420532;25;171.932688236;15;51.8249969482;132.479095459;20;139.198105097;
133;14;57.7830352783;141.665420532;26;174.262526512;15;52.8249969482;132.758468628;20;139.866217136;
134;14;58.7830352783;146.665420532;27;176.55034399;15;51.8249969482;136.045257568;20;140.551310658;
135;16;61.7830352783;151.665420532;27;178.679891109;15;51.8249969482;139.337371826;21;141.249947548;
