Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.0;6;20.0;2;7.0;11.8999996185;3;22.0;
3;1;8.0;12.0;6;20.0;2;8.14999961853;10.6999998093;3;22.0900000334;
4;1;9.0;11.0;6;20.0;2;8.31349945068;10.5;3;22.1871190071;
5;1;10.0;10.0;6;20.0;2;8.32806777954;10.5;3;22.2917383909;
6;1;11.0;10.0;6;20.0;2;9.44064044952;10.5;3;22.4042263031;
7;1;12.0;10.0;6;20.0;2;10.0409517288;10.5;3;22.5249304771;
8;1;13.0;10.0;6;20.3999996185;2;10.0681095123;10.5;3;23.0894187689;
9;1;14.0;10.1999998093;6;20.7264003754;2;10.1951189041;10.7100000381;3;23.5836213827;
10;2;14.3268795013;10.6632003784;5;22.8194274902;2;10.3063154221;10.8792181015;3;23.9926425219;
11;2;14.8187427521;10.9097137451;5;23.8016036749;2;10.3983440399;11.0;3;25.8316864967;
12;2;15.2292222977;11.3658018112;5;25.527978301;2;10.8121290207;11.7700004578;3;27.4540388584;
13;2;17.8187427521;12.1919136047;5;26.9758577347;2;12.541469574;12.4126424789;3;28.8682081699;
14;2;19.8187427521;12.8766326904;5;28.1523915529;2;14.541469574;12.9308347702;3;30.1005516052;
15;2;20.8187427521;13.4234695435;5;29.086286068;2;16.541469574;13.3366470337;4;31.1863336563;
16;2;21.8187427521;13.8467197418;5;29.817078948;3;17.8257961273;13.6469516754;4;32.1621966362;
17;2;22.8187427521;14.1661024094;5;30.3863431215;3;18.9405918121;13.879781723;5;32.9572491646;
18;2;23.8187427521;14.4023637772;6;30.6831297874;3;20.0653820038;14.0;5;33.5542383194;
19;2;24.8187427521;14.5;6;30.7894508839;3;21.1997051239;14.0;5;34.1899633408;
20;2;25.8187427521;14.5;6;30.9005856514;3;21.692741394;14.0;6;34.8591008186;
21;2;26.8187427521;14.5;6;31.0165102482;3;21.843296051;14.0;6;35.5546751022;
22;2;27.0499992371;14.5;7;31.1371679306;3;21.9998016357;14.0;6;36.2682390213;
23;3;27.0499992371;14.5;6;31.2624664307;3;22.1603527069;14.0;7;36.9902019501;
