Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;12.0;6;20.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;11.0;6;20.0;1;8.14999961853;10.5;5;21.0;
5;1;10.0;10.0;6;20.0;1;8.14999961853;10.5;5;21.0;
6;1;11.0;10.0;6;20.0;1;9.14999961853;10.5;5;21.0;
7;1;12.0;10.0;6;20.0;1;9.72500038147;10.5;5;21.0;
8;1;13.0;10.0;6;20.3999996185;1;9.72500038147;10.5;5;21.4200000763;
9;1;14.0;10.1999998093;6;20.7264003754;1;9.81949996948;10.7100000381;5;21.758436203;
10;2;14.3268795013;10.6632003784;5;22.8194274902;1;9.8956489563;10.8792181015;5;22.0;
11;2;15.2687425613;10.9097137451;5;23.7616035938;1;9.94999980927;11.0;5;23.5400009155;
12;2;15.6927223206;11.3658018112;5;24.5351526737;1;10.296500206;11.7700004578;6;24.8252849579;
13;2;18.2822418213;11.7372808456;4;25.1591641903;1;11.9499998093;12.4126424789;6;25.8616695404;
14;2;20.2822418213;12.0336990356;4;25.6560432911;1;12.9499998093;12.9308347702;6;26.6732940674;
15;2;21.3243255615;12.2662630081;4;26.0483692884;1;13.9499998093;13.3366470337;6;27.2939033508;
16;2;22.3388690948;12.446267128;4;26.1887089014;1;14.9499998093;13.6469516754;6;27.759563446;
17;2;23.3536624908;12.5;4;26.2221269608;1;15.9499998093;13.879781723;6;28.0;
18;2;24.3687000275;12.5;4;26.2560760975;1;16.9500007629;14.0;6;28.0;
19;2;25.3839759827;12.5;3;26.2905418873;1;17.9500007629;14.0;6;28.0;
20;2;25.8307437897;12.5;4;26.3255085945;1;18.2999992371;14.0;6;28.0;
21;2;25.8464794159;12.5;5;26.3609591722;1;18.2999992371;14.0;6;28.0;
22;2;25.8624305725;12.5;5;26.3968753815;1;18.2999992371;14.0;6;28.0;
23;2;25.8785934448;12.5;6;26.4332377911;1;18.2999992371;14.0;7;28.0;
24;2;25.8949565887;12.5;7;26.4700255394;1;18.2999992371;14.0;7;28.0;
25;2;25.25;13.5;7;26.5072168112;1;18.2999992371;14.0;7;28.0;
26;2;25.25;13.5550518036;7;26.5447884798;1;18.2999992371;14.0;8;28.0;
27;2;25.25;13.5813522339;7;26.5827163458;1;18.2999992371;14.0;8;28.0;
28;2;25.25;13.6079015732;7;26.6209751368;1;18.2999992371;14.0;8;28.0;
29;2;25.25;13.6346826553;7;26.6595385075;1;18.2999992371;14.0;8;28.0;
30;3;23.9967918396;13.5;6;26.6983793974;1;18.2999992371;14.0;8;28.0;
31;3;23.0142707825;14.5;6;26.7374696732;1;18.2999992371;14.0;8;28.0;
32;3;23.25;13.5;7;26.7767804861;1;18.2999992371;14.0;8;28.0;
33;3;22.0495510101;13.5;7;26.8162822723;1;18.2999992371;14.0;7;28.0;
34;3;22.25;13.5;8;26.8559447527;1;18.2999992371;14.0;7;28.0;
35;3;23.25;13.7991609573;8;26.8957372904;1;18.2999992371;14.0;7;28.0;
36;3;24.25;13.8270158768;8;26.9356285334;1;18.2999992371;14.0;8;28.0;
37;3;25.25;13.8549404144;8;26.9755871296;1;18.2999992371;14.0;8;28.0;
38;3;25.25;13.8829107285;9;27.015581131;1;18.2999992371;14.0;8;28.0;
39;3;25.25;15.8829116821;9;27.0555787086;1;18.2999992371;14.0;8;28.0;
40;3;26.1750106812;17.8829116821;9;27.0955479145;1;18.2999992371;14.0;8;28.0;
41;3;25.25;19.8829116821;9;27.135456562;1;18.2999992371;14.0;8;28.0;
42;3;26.2109565735;21.5;9;27.17527318;1;16.2999992371;15.0;8;28.0;
43;3;25.25;23.5;9;27.2149660587;1;15.2999992371;16.0;9;28.0;
44;3;25.25;24.0504760742;10;27.2545039654;1;14.2999992371;17.0;9;28.0;
45;3;26.25;22.5;10;27.293856144;1;13.2999992371;18.0;9;28.0;
46;3;25.25;23.5;9;27.3329925537;1;12.2999992371;19.0;10;28.0;
47;4;26.25;25.1330947876;8;28.3718836308;1;12.0;20.0;11;28.0;
48;4;27.25;26.1603183746;10;28.5005007982;1;12.0;21.0;11;28.0;
49;4;27.25;27.1873512268;10;28.6359345913;1;12.0;22.0;11;28.0;
50;4;27.7842025757;28.2141704559;10;28.7785395384;1;12.0;23.0;12;28.0;
51;5;27.831281662;29.2407608032;9;28.9286577702;1;12.0;24.0;12;28.0;
52;5;27.25;30.2500591278;10;29.0866117477;1;13.0;22.0;13;28.0;
53;6;28.25;28.5674514771;7;44.2526959181;1;14.0;21.0;13;28.0;
54;6;28.9943771362;29.5;7;45.1771677732;1;15.0;20.0;13;28.0;
55;6;29.0565013885;30.5;7;46.0296125412;1;16.0;19.0;14;28.0;
56;6;30.1226959229;31.5;7;46.8093495369;1;17.0;19.0;15;28.0;
57;6;31.25;34.3944892883;8;47.518986702;1;18.0;19.0;15;28.0;
58;6;32.25;33.5;9;49.163541317;1;18.2999992371;19.0;14;28.0;
59;7;33.25;35.5;9;49.7695581913;1;18.2999992371;19.0;15;28.0;
60;7;37.25;36.4669342041;11;49.824505806;1;18.2999992371;19.0;15;28.0;
61;7;37.0811920166;38.4903411865;10;50.3286380768;1;18.2999992371;19.0;15;28.0;
62;7;37.9148292542;38.5133628845;12;51.7326901555;1;18.2999992371;19.0;16;28.0;
63;7;37.5414161682;40.7061233521;12;53.3334922791;1;18.2999992371;19.0;16;28.0;
64;7;37.9504928589;39.0;13;54.673938632;1;18.2999992371;19.0;17;28.0;
65;8;38.5084838867;40.1036682129;13;55.8002987504;1;18.2999992371;19.0;18;28.0;
66;9;38.0048980713;39.6872596741;14;76.6077076793;1;18.2999992371;19.0;18;28.0;
67;9;36.9379615784;42.6872596741;14;78.8024920821;1;18.2999992371;19.0;18;28.0;
68;9;35.0;47.058719635;15;80.7437138557;1;18.2999992371;19.0;19;28.0;
69;9;35.0;50.1125869751;15;82.4353955388;1;18.2999992371;19.0;19;28.0;
70;9;33.0;54.1664009094;17;83.8788274527;1;18.2999992371;19.0;19;28.0;
71;9;32.0;58.0771064758;18;86.0945629478;1;18.2999992371;19.0;20;28.0;
72;10;32.0;62.1306343079;18;87.2137342095;1;18.2999992371;19.0;20;28.0;
73;10;32.0;66.1839447021;20;88.1794455051;1;18.2999992371;19.0;20;28.0;
74;10;31.0;70.2369995117;19;88.9563006163;1;18.2999992371;19.0;21;28.0;
75;10;31.3981800079;74.2897415161;18;88.9474601746;1;18.2999992371;19.0;21;28.0;
76;11;32.0;78.3421325684;15;118.203275561;1;18.2999992371;19.0;21;28.0;
77;11;34.4000015259;78.8456878662;15;122.234710991;1;18.2999992371;19.0;21;28.0;
78;11;34.9233665466;83.4456939697;17;125.563640594;1;18.2999992371;19.0;22;28.0;
79;12;34.9718055725;87.4967803955;17;128.151699126;1;18.2999992371;19.0;23;28.0;
80;13;34.4000015259;90.9619369507;15;130.092274189;1;18.2999992371;19.0;23;28.0;
81;13;36.0794525146;92.5974197388;17;131.037243187;1;18.2999992371;19.0;23;28.0;
82;13;35.1388053894;96.6468963623;17;132.055484116;1;18.2999992371;19.0;23;28.0;
83;13;35.4000015259;98.6957855225;18;132.592854202;1;18.2999992371;19.0;24;28.0;
84;13;36.2686538696;98.7440567017;17;133.129090786;1;18.2999992371;19.0;24;28.8400001526;
85;14;36.3390541077;99.7916870117;17;134.663248122;1;18.4890003204;19.4200000763;24;29.4629440308;
86;14;36.4000015259;102.838653564;18;136.394398093;1;18.6291618347;19.7314720154;23;29.9158058167;
87;14;38.4000015259;107.884941101;18;137.199210346;1;18.7310562134;19.9579029083;23;30.0;
88;14;41.5704803467;107.930549622;16;138.043946028;1;18.75;20.0;23;30.0;
89;15;40.6535644531;110.27028656;19;152.934170008;1;18.75;20.0;23;30.0;
90;15;43.5934181213;119.300430298;21;154.99576509;1;18.75;20.0;24;30.0;
91;15;47.7428283691;123.242454529;21;157.015105844;1;18.75;20.0;24;30.0;
92;15;53.3011779785;122.910644531;20;159.022658154;1;18.75;20.0;23;30.0;
93;15;54.6858596802;129.276397705;21;160.995747149;1;18.75;20.0;23;30.0;
94;15;54.9054336548;133.720291138;23;162.934851944;1;18.75;20.0;24;30.0;
95;15;55.8824539185;133.221801758;20;163.749411777;1;18.75;20.0;23;30.0;
96;15;52.9127616882;138.782562256;22;165.547612622;2;18.75;20.0;21;40.0;
97;16;54.0403327942;142.401977539;20;167.339615993;2;17.75;22.0;21;40.5;
98;16;55.5762138367;143.076721191;21;169.125500366;2;17.75;24.0;21;40.9724998474;
99;16;55.7193107605;148.965423584;24;170.90075732;2;16.75;26.0;22;41.4144172668;
100;18;57.8680343628;154.002929688;21;172.534009635;2;15.75;28.0;22;41.8236904144;
101;19;60.0203552246;160.041168213;20;174.069537163;2;15.75;30.0;18;42.1992473602;
102;19;61.7069549561;166.08001709;19;175.591817997;2;16.0;31.0;14;42.5409183502;
103;19;62.8591804504;171.40133667;17;177.07549037;2;17.0;32.0;14;42.8493099213;
104;19;66.0075454712;170.50769043;18;178.497477792;2;17.8547935486;33.0;14;43.125658989;
105;19;65.1497497559;175.616729736;18;179.838810332;2;17.9376983643;34.0;17;43.3716783524;
106;19;66.2838821411;180.728393555;23;181.085842349;2;18.0115032196;35.0;17;43.5894126892;
107;19;68.8085784912;179.842529297;23;183.646898545;2;18.0768241882;36.0;18;43.7811031342;
108;19;68.8893814087;183.308898926;24;185.248743691;2;18.1343307495;37.0;18;43.9490804672;
109;19;71.1128692627;183.795593262;24;186.786390983;2;18.1847248077;38.0;17;44.0;
110;19;71.3786392212;184.301940918;26;188.266019851;2;18.2000007629;39.0;18;44.0;
111;19;70.506362915;188.624725342;28;190.695689261;2;18.2000007629;40.0;18;44.0;
112;19;72.6695709229;190.966033936;28;193.144194722;2;18.2000007629;41.0;13;44.0;
113;19;74.8084259033;194.32510376;27;195.623104408;2;18.2000007629;42.0;11;44.0;
114;21;76.036567688;201.701019287;25;210.04213205;2;18.2000007629;43.0;10;44.0;
115;22;80.298210144;208.092376709;22;215.672280192;2;18.2000007629;44.0;10;44.0;
116;22;84.7772216797;212.497467041;24;219.473646477;2;19.2000007629;42.0;11;44.0;
