Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;12.0;6;20.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;11.0;5;20.0;1;8.14999961853;10.5;5;21.0;
5;1;10.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
6;1;11.0;10.0;5;20.0;1;9.14999961853;10.5;5;21.0;
7;1;12.0;10.0;5;20.0;2;9.72500038147;10.6999998093;4;22.0;
8;1;13.0;10.0;5;20.3999996185;2;9.95000076294;10.5;4;22.5200001001;
9;1;14.0;10.1999998093;5;20.7264003754;2;10.0670003891;10.7100000381;4;22.9673361778;
10;1;14.3268795013;10.3632001877;4;21.8194274902;2;10.1676511765;10.8792181015;4;23.3272645473;
11;1;14.8187427521;10.9097137451;4;22.7316036224;2;10.2486343384;11.0;4;25.0752841234;
12;1;15.2292222977;11.3658018112;4;23.4745616913;2;10.6419391632;11.7700004578;5;26.5979954004;
13;1;16.8187427521;11.7372808456;4;24.0673980713;2;12.348859787;12.4126424789;5;27.9043157101;
14;1;17.8187427521;12.0336990356;4;24.5325260162;2;14.348859787;12.9308347702;5;29.0214660168;
15;1;18.8187427521;12.2662630081;4;24.892534256;2;16.348859787;13.3366470337;5;29.9861254692;
16;1;19.8187427521;12.446267128;4;25.0;2;17.5557498932;13.6469516754;5;30.8369827271;
17;1;20.8187427521;12.5;4;25.0;2;18.6424198151;13.879781723;5;31.505875349;
18;1;21.8187427521;12.5;5;25.0;2;19.738822937;14.0;5;31.9789624214;
19;1;22.8187427521;12.5;6;25.0;2;20.8452682495;14.0;5;32.4970645905;
20;1;23.25;12.5;7;25.0;2;21.31183815;14.0;5;33.0593295097;
21;1;23.25;12.5;7;25.0;2;21.4383487701;14.0;5;33.6634473801;
22;1;23.25;12.5;7;25.0;2;21.5742759705;14.0;5;34.3054871559;
23;1;23.25;12.5;7;25.0;2;21.7187347412;14.0;6;34.9798283577;
24;1;23.25;12.5;8;25.0;2;21.8704605103;14.0;6;35.6792192459;
25;1;23.25;12.5;8;25.0;2;22.0278244019;14.0;6;36.394982338;
26;1;21.25;13.5;8;25.0;2;22.1888694763;14.0;6;37.1173725128;
27;1;20.25;14.5;8;25.0;2;22.3514080048;14.0;7;37.8360614777;
28;1;19.25;15.5;8;25.0;2;22.5131130219;14.0;7;38.5407104492;
29;1;18.25;16.5;8;25.0;2;22.6716594696;14.0;7;39.2215652466;
30;1;17.25;17.5;8;25.0;2;20.8248519897;15.0;7;39.8699960709;
31;1;16.25;18.5;8;25.0;2;19.8248519897;15.0;7;40.4789276123;
32;1;15.25;19.5;9;25.0;2;18.8248519897;15.0;7;41.0431089401;
33;1;14.25;20.5;9;25.0;3;19.8248519897;16.5;6;42.5592107773;
34;1;13.25;21.5;9;25.0;3;20.3508224487;17.5;6;43.1857548952;
35;1;12.25;22.5;9;25.0;3;19.4557952881;18.5799999237;6;43.7866588831;
36;1;12.0;23.5;9;25.0;3;19.5519981384;19.0;6;44.3663568497;
37;1;12.0;24.5;9;25.0;3;19.3327522278;20.7770614624;6;44.9304624796;
38;1;12.0;25.5;10;25.0;3;19.4056663513;21.8970851898;9;45.485378027;
39;2;13.0;27.2000007629;10;26.0;3;19.4691371918;23.0334949493;9;46.0379011631;
40;2;14.0;27.5;11;26.0399999619;3;19.5240058899;24.187828064;9;46.5948474407;
41;2;14.468000412;28.5;12;26.0811839104;3;19.5711479187;25.3615398407;10;47.1118502617;
42;2;14.4865322113;29.5;12;26.1235535145;4;19.6000003815;26.5559253693;8;62.544028759;
43;2;15.5055990219;27.5;13;26.1671074629;4;18.6000003815;28.7720146179;8;63.7709121704;
44;2;14.5251979828;28.5;14;26.211841464;4;18.6000003815;31.0104560852;7;64.962164402;
45;3;14.5453281403;29.5;13;26.2577478886;4;20.6000003815;35.0104560852;9;66.1159849167;
46;3;15.5659866333;27.5;14;26.3048160076;4;22.6000003815;39.0104560852;11;67.2324552536;
47;3;14.5871677399;28.5;14;26.3530313969;4;24.6000003815;43.0104560852;11;68.3125157356;
48;3;15.0;27.5;14;26.4023760557;4;25.6000003815;45.0;11;69.3570342064;
49;3;16.0;27.5;14;26.4528282881;4;26.6000003815;47.0;14;70.3660860062;
50;3;17.6537723541;27.5;14;26.5043625832;4;28.6000003815;45.0;14;71.3385410309;
51;3;18.0;27.5;14;26.5569496155;4;28.6000003815;47.0;15;72.1782588959;
52;3;19.7006263733;27.5;15;26.6105561256;5;29.6000003815;49.0;16;72.8961582184;
53;3;20.7247505188;26.5;15;26.6651450396;5;30.1499996185;46.0;16;73.5991659164;
54;3;21.0;26.5;16;27.72067523;5;29.1499996185;47.0;17;74.2776012421;
55;3;23.7743034363;25.5;17;27.8271017075;5;30.1499996185;49.0;19;74.9229507446;
56;4;25.0;26.5;17;27.9363509417;5;31.1499996185;45.0;19;75.5282850266;
57;4;26.0;25.5;17;28.0483953953;5;30.1499996185;46.0;19;76.088514328;
58;4;27.0;27.5;18;28.1631989479;5;30.1499996185;48.0;20;76.6004695892;
59;5;27.795375824;28.8658790588;15;28.2807164192;5;31.1499996185;47.0;21;77.0628213882;
60;6;28.1548347473;28.3889808655;7;48.4008927345;5;29.1499996185;47.0;22;78.4758720398;
61;6;29.1818828583;28.5;7;49.7236641645;5;30.1499996185;49.0;22;79.0012618303;
62;6;29.25;31.4745101929;7;50.8665539026;5;33.1500015259;49.0;24;79.5053898096;
63;6;30.2366924286;31.5194129944;8;51.8346379995;5;32.1500015259;52.0;25;79.9944944382;
64;6;29.9351139069;32.5;9;52.643078208;5;32.1500015259;55.0;25;80.4753547907;
65;6;29.9657897949;34.1212692261;9;54.3126888275;5;33.1500015259;55.0;27;80.9549796581;
66;6;30.9973506927;35.1647834778;9;54.9361537695;5;32.1500015259;57.0;27;81.375654459;
67;6;33.0297813416;34.5;10;55.4540189505;5;31.6845226288;57.0;27;84.1405904293;
68;6;32.0630569458;36.5;10;55.670722723;5;30.4064998627;57.0;27;86.5193295479;
69;6;32.25;38.5;10;55.8935530186;5;30.7450523376;57.0;28;88.5833115578;
70;6;33.3146438599;39.5;10;57.1224684715;5;30.1968002319;58.0;29;90.1597328186;
71;6;33.4606666565;42.5;10;57.3874031305;5;31.3075141907;57.0;29;91.5430030823;
72;6;35.4426383972;43.5;11;59.8381024599;5;31.5591697693;57.0;29;92.6232600212;
73;6;33.7000007629;48.0;11;61.8688733578;5;31.4500007629;55.0;29;93.3754687309;
74;6;35.0510025024;50.3899993896;12;63.5486588478;6;30.4500007629;60.0;30;95.1803417206;
75;7;36.4784698486;51.6872596741;11;64.949095726;6;31.4500007629;65.0;30;96.2090336084;
76;7;35.7531967163;53.5568504333;11;65.8141049147;6;31.4500007629;70.0;31;97.3001718521;
77;7;36.9116668701;54.6710891724;12;66.3348149061;6;32.4500007629;72.0;31;98.4440129995;
78;8;36.1627693176;57.3606033325;12;66.8714741468;6;33.4500007629;75.0;32;99.6294919252;
79;9;35.5999984741;56.0;11;67.4231237173;7;35.4500007629;78.0;31;101.845129251;
80;9;35.5999984741;57.0;11;67.9886245728;7;37.4500007629;81.0;31;103.260014176;
81;9;35.3278884888;58.7725639343;11;69.5666575432;7;38.7154998779;84.0;32;104.714966297;
82;9;37.3824920654;58.7992553711;9;70.355728507;7;39.4500007629;87.0;29;106.206862092;
83;9;37.5999984741;61.8264427185;10;71.1917756796;7;38.4500007629;89.0;29;107.735143781;
84;9;39.5116691589;63.8541030884;10;72.0790147781;9;38.4500007629;91.0;24;114.301475286;
85;9;41.5456924438;63.8822174072;10;73.0220484734;9;38.4500007629;94.0;25;116.058954716;
86;9;36.6025085449;65.9107666016;12;74.0257402658;9;39.4500007629;94.0;26;117.857761383;
87;9;35.6025085449;66.9397125244;13;75.0949856043;9;37.4500007629;100.0;28;119.699950457;
88;9;36.6025085449;65.969039917;14;76.2343684435;10;37.0819892883;106.0;27;121.585377693;
89;9;33.6025085449;66.9987030029;14;77.4476714134;10;40.1237678528;103.0;28;123.510658741;
90;9;32.6025085449;69.0286941528;14;78.7372410297;10;37.1642837524;108.0;27;125.468491554;
91;9;33.6025085449;69.0589599609;15;80.1032314301;10;37.2034683228;112.684082031;29;127.447425842;
92;9;33.2257575989;70.0894851685;16;81.5427792072;11;40.2412567139;108.049972534;27;129.262123108;
93;9;31.2257575989;72.120223999;18;83.0492227077;11;37.2776069641;112.44342041;28;131.08327198;
94;9;33.5999984741;69.1511306763;19;84.6115138531;11;37.3124771118;116.860527039;27;132.897426128;
95;9;32.5999984741;73.1821899414;20;86.2140033245;11;40.3458480835;112.295959473;28;135.678855896;
96;9;31.5999984741;73.2133483887;20;87.8367686272;11;38.3777046204;117.743080139;23;137.552941203;
97;9;31.5999984741;71.2445678711;21;89.4565808773;11;39.4080543518;123.194328308;24;139.368224621;
98;9;31.5999984741;71.2758178711;20;91.0484755039;12;45.2443771362;129.64163208;23;141.108273387;
99;10;32.5999984741;73.3070526123;20;92.5877411366;12;48.0608291626;128.076980591;23;142.761009693;
100;10;31.5999984741;68.3382415771;22;94.0519993305;12;47.6261024475;132.213226318;23;144.319107413;
