Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;12.0;5;20.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;11.0;5;20.0;1;8.14999961853;10.5;5;21.0;
5;1;10.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
6;1;11.0;10.0;5;20.0;2;9.14999961853;10.6999998093;4;22.0;
7;1;12.0;10.0;5;20.0;2;9.95000076294;10.5;4;22.0900000334;
8;1;13.0;10.0;5;20.3999996185;2;9.9702501297;10.5;4;22.618019104;
9;1;14.0;10.1999998093;5;20.7264003754;2;10.0890541077;10.7100000381;4;23.0738848448;
10;1;14.3268795013;10.3632001877;5;21.8194274902;2;10.1916246414;10.8792181015;4;23.442843914;
11;2;14.8187427521;11.2097139359;4;23.7316036224;2;10.2746400833;11.0;4;25.2073103189;
12;2;15.6792221069;11.3658018112;4;24.5645617247;2;10.6716451645;11.7700004578;5;26.7482377291;
13;2;18.268743515;11.7372808456;4;25.2545170784;2;12.3826637268;12.4126424789;5;28.074546814;
14;2;20.268743515;12.0336990356;4;25.8242644072;2;14.3826637268;12.9308347702;5;29.2133922577;
15;2;21.4000244141;12.2662630081;4;26.2967605591;2;16.3826637268;13.3366470337;5;30.2012972832;
16;2;22.4506454468;12.446267128;4;26.5249304771;2;17.6041641235;13.6469516754;5;31.0766849518;
17;2;23.5049610138;12.5;4;26.6541694403;2;18.696352005;13.879781723;5;31.7709991932;
18;2;24.563117981;12.5;5;26.7922235727;2;19.7984752655;14.0;5;32.2698645592;
19;2;25.6252441406;12.5;5;26.9393253326;2;20.9107208252;14.0;5;32.8134241104;
20;2;26.1226959229;12.5;5;27.0956480503;2;21.383020401;14.0;5;33.400015831;
21;2;26.1930408478;12.5;5;27.261295557;2;21.5150032043;14.0;5;34.0264167786;
22;2;26.2675819397;12.5;6;27.4362905025;2;21.6559429169;14.0;5;34.6877307892;
23;2;26.3463306427;12.5;6;27.6205644608;2;21.8047389984;14.0;6;35.3773875237;
24;2;26.4292545319;12.5;6;27.8139474392;2;21.9599113464;14.0;6;36.0872850418;
25;2;25.25;13.5;6;28.016159296;2;22.119638443;14.0;6;36.8080816269;
26;2;24.25;13.5;6;28.2268030643;2;22.2818183899;14.0;6;37.5296325684;
27;2;24.25;13.5;6;28.445360899;2;22.4441661835;14.0;6;38.2415313721;
28;2;25.25;14.5;6;28.6711919308;2;22.6043434143;14.0;6;38.9337024689;
29;2;24.25;13.5;6;28.9035346508;2;22.7600822449;14.0;6;39.5969734192;
30;2;24.25;13.5;6;29.141512394;2;20.9093170166;15.0;6;40.2235612869;
31;2;25.25;14.5;6;29.3841423988;2;20.0503005981;16.0;6;40.8074121475;
32;2;25.25;15.5;7;29.6303496361;2;19.1816673279;17.0;6;41.344373703;
33;2;24.25;14.5;7;29.8789830208;2;18.302482605;18.0;6;41.8321943283;
34;2;24.25;14.5;7;30.1288366318;2;17.4122428894;19.0;6;42.2703714371;
35;2;23.557975769;15.5;7;30.3786706924;2;17.2108345032;20.0;6;42.6598997116;
36;2;22.557975769;14.5;7;30.6272368431;2;17.2984771729;21.0;7;43.0029563904;
37;2;23.25;14.5;7;30.8733024597;2;17.3756656647;22.0;7;43.3025722504;
38;2;22.25;13.5;7;31.1156759262;2;17.4430789948;23.0;7;43.5623226166;
39;2;24.25;15.5;8;31.353228569;2;17.5015220642;24.0;8;43.7860584259;
40;2;26.1089515686;17.5;8;31.5849161148;2;17.5518627167;25.0;8;43.9776916504;
41;3;25.1089515686;19.5;7;31.8097963333;2;17.5949802399;26.0;8;44.0;
42;3;27.1089515686;21.5;8;32.0270428658;2;17.6000003815;27.0;9;44.0;
43;3;28.1089515686;22.5;8;32.2359538078;2;18.6000003815;25.0;10;44.0;
44;3;28.5061798096;22.5;9;32.4359588623;2;17.6000003815;26.0;10;44.0;
45;3;28.5961818695;22.5;9;32.6266198158;3;17.6000003815;27.0;10;44.0;
46;4;26.5961818695;23.5;9;32.8076286316;3;18.6000003815;25.0;10;44.0;
47;4;25.5961818695;24.5;9;32.9788007736;4;20.6000003815;26.0;8;45.0;
48;4;26.5961818695;22.5;9;33.1400680542;4;22.6000003815;27.0;9;45.1599999666;
49;4;27.5961818695;22.5;9;34.2914676666;4;23.6000003815;28.0;9;45.3437439203;
50;4;29.5961818695;23.5;9;34.5231302977;4;24.6000003815;29.0;9;45.5541238785;
51;4;28.5961818695;25.5;9;34.7523856163;4;25.6000003815;30.0;10;45.7941719294;
52;4;28.1303844452;27.5;9;34.9798935652;4;25.8999996185;29.8970870972;10;46.0669906139;
53;4;27.831281662;29.5;9;35.2063570023;4;25.8999996185;30.0334949493;10;46.375654459;
54;4;26.8819007874;29.5;10;36.4324994087;4;25.8999996185;29.0;11;46.7230784893;
55;4;29.25;29.5;10;36.6741694212;5;26.8999996185;30.0;10;48.1118502617;
56;4;29.9943771362;30.5;10;36.8324195147;5;27.8999996185;31.0;12;48.7040287256;
57;4;31.25;31.5;11;36.999907136;6;27.8999996185;32.0;11;49.3646560907;
58;4;30.4113273621;32.5;12;37.1767989397;6;27.8999996185;33.0;10;50.0969138145;
59;4;30.2999992371;33.5;12;37.3631920815;6;27.8999996185;34.0;11;50.9028669596;
60;4;29.5479278564;33.5;13;37.5591021776;6;27.8999996185;34.0;11;51.7831761837;
61;4;29.2999992371;34.0614051819;13;37.7644534111;6;27.8999996185;34.0;12;52.7368438244;
62;4;28.5573730469;33.5;14;39.1852741241;6;27.8999996185;34.0;13;53.7610228062;
63;4;26.2999992371;35.5825614929;14;40.385481596;6;27.8999996185;34.0;13;54.850918293;
64;4;29.2999992371;33.9832496643;14;41.3995591402;6;27.8999996185;34.0;14;55.999806881;
65;4;28.7919502258;35.291267395;16;42.2633253336;6;27.8999996185;34.0;14;57.1991710663;
66;4;30.9066009521;34.5245742798;18;42.861645937;6;27.8999996185;34.0;14;58.4389481544;
67;4;31.2999992371;35.6257171631;18;43.2780894041;6;27.8999996185;34.0;14;59.7078609467;
68;4;34.2999992371;34.6366577148;16;43.6887683868;6;27.8999996185;34.0;14;60.9937868118;
69;4;34.0185012817;35.0;15;44.0011054277;6;27.8999996185;34.0;14;62.28414011;
70;4;30.75;37.6586914062;16;44.3191088438;6;27.8999996185;34.0;14;65.2519111633;
71;4;29.75;39.6697769165;15;44.6411427259;6;26.0890007019;35.4199981689;14;67.9339208603;
72;4;28.75;41.680896759;16;44.965464592;7;27.2291622162;34.7314720154;13;71.3602304459;
73;4;28.75;40.6920509338;16;45.2902642488;7;26.3310565948;36.957901001;13;73.3370842934;
74;4;28.75;40.7032318115;17;45.6137036085;7;28.3500003815;37.0;14;75.116039753;
75;4;25.75;41.7144393921;19;45.9339630604;7;26.75;39.0;14;76.7514148951;
76;4;24.75;42.7256622314;19;46.2492836714;7;27.9886302948;39.0;15;78.0968931913;
77;4;23.75;43.7369003296;16;46.5580083132;8;28.75;40.0;15;79.3356573582;
78;4;22.75;44.7481498718;14;46.8586187363;8;27.75;41.0;15;80.4614318609;
79;4;22.5;45.0;14;47.1497657299;8;28.0026321411;42.0;15;81.4718117714;
80;4;20.5;47.0;14;47.4302920103;8;27.0573749542;43.0;16;82.3680036068;
81;4;19.5;49.0;15;47.6992474794;8;26.0621509552;42.0;16;83.0944287777;
82;4;18.5;51.0;15;47.9558945894;8;26.0669612885;42.0;14;83.6078311205;
83;4;19.0;53.0;15;48.199709177;8;26.0718021393;43.0;14;84.0559045076;
84;4;19.0;53.0;13;48.43037045;8;27.0266742706;44.0;15;85.4434363842;
85;4;20.0;54.0;14;48.6477483511;9;28.0315723419;46.0;14;85.9561495781;
86;4;21.0;55.0;15;48.8518847227;9;28.75;49.0;12;86.4504585266;
87;4;20.0;55.0;15;49.0429720879;9;28.75;52.0;11;86.9367809296;
88;4;21.0;53.8599700928;16;49.2213327885;9;28.75;55.0;12;87.2585821152;
89;4;18.0;53.8709754944;16;49.3873924017;9;28.75;58.0;12;87.6086140871;
90;4;18.0;55.8819351196;18;49.5416615009;9;28.75;60.0;13;88.0073370934;
91;4;19.0;54.0;19;49.6847109795;9;28.75;59.0;14;88.4593039751;
92;4;18.0;56.0;22;49.8171538115;9;28.75;61.0;14;88.968557477;
93;4;18.0;58.9144554138;22;49.8503289223;9;28.75;63.0;15;89.5382525921;
94;4;19.0;57.925163269;23;49.8716015816;9;28.75;64.7256622314;16;90.1702150106;
95;4;20.0;56.935798645;23;49.8927206993;9;28.75;65.7369003296;18;90.8644634485;
96;4;18.0;58.9463615417;23;49.9136784077;9;28.75;67.7481460571;18;91.6187429428;
97;5;19.0;57.9568405151;21;49.9344670773;9;28.75;69.7593994141;18;92.4281356335;
98;5;19.0;57.0;21;49.9550794363;9;28.75;71.7706451416;19;93.2848328352;
99;5;20.0;58.0;22;49.9755084515;9;29.75;71.7818908691;20;94.1781455278;
100;5;19.0;58.0;22;49.9957473278;9;28.75;72.7931213379;20;95.0948249102;
101;6;19.0;58.0;20;50.0;9;28.75;74.8043289185;20;96.0197050571;
102;6;19.0;58.0;20;50.0;9;29.75;73.8155212402;21;96.9366360903;
103;5;16.0;53.0;21;41.0;10;28.75;75.8266830444;17;107.829600692;
104;5;18.0;53.0;22;41.1000000238;10;29.75;78.8378143311;19;108.683856845;
