Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;12.0;6;20.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;11.0;5;20.0;1;8.14999961853;10.5;5;21.0;
5;1;10.0;10.0;5;20.0;2;8.14999961853;10.6999998093;4;22.0;
6;1;11.0;10.0;5;20.0;2;9.375;10.5;4;22.0900000334;
7;1;12.0;10.0;5;20.0;2;9.9702501297;10.5;4;22.1871190071;
8;1;13.0;10.0;5;20.3999996185;2;9.99210166931;10.5;4;22.7236096859;
9;1;14.0;10.1999998093;5;20.7264003754;2;10.1128120422;10.7100000381;4;23.1884489059;
10;1;14.3268795013;10.3632001877;5;21.8194274902;2;10.2174015045;10.8792181015;4;23.5668647289;
11;1;14.8187427521;10.9097137451;5;22.7316036224;2;10.3025445938;11.0;4;25.3486820459;
12;1;15.2292222977;11.3658018112;5;23.4745616913;2;10.703453064;11.7700004578;5;26.9087285995;
13;1;16.8187427521;11.7372808456;5;24.0673980713;2;12.4187746048;12.4126424789;5;28.2558913231;
14;1;17.8187427521;12.0336990356;5;24.5325260162;2;14.4187746048;12.9308347702;5;29.4172105789;
15;1;18.8187427521;12.2662630081;5;24.892534256;2;16.4187736511;13.3366470337;4;30.428994894;
16;1;19.8187427521;12.446267128;5;25.0;2;17.6553955078;13.6469516754;4;31.3293325901;
17;1;20.8187427521;12.5;5;25.0;2;18.7531986237;13.879781723;4;32.049197197;
18;1;21.8187427521;12.5;6;25.0;2;19.8610706329;14.0;4;32.573600769;
19;1;22.8187427521;12.5;6;25.0;2;20.9790611267;14.0;4;33.1419348717;
20;1;23.25;12.5;6;25.0;2;21.4569339752;14.0;4;33.7516689301;
21;1;23.25;12.5;6;25.0;2;21.5941238403;14.0;4;34.3986358643;
22;1;23.25;12.5;7;25.0;2;21.739692688;14.0;4;35.0769786835;
23;1;23.25;12.5;7;25.0;2;21.8923187256;14.0;5;35.7792286873;
24;1;23.25;12.5;7;25.0;2;22.0503253937;14.0;5;36.4965333939;
25;1;23.25;12.5;7;25.0;2;22.2117195129;14.0;6;37.2190332413;
26;1;23.25;12.5;7;25.0;2;22.3742828369;14.0;6;37.9363632202;
27;1;23.25;12.5;7;25.0;2;22.5356807709;14.0;6;38.6382322311;
28;1;23.25;12.5;7;25.0;2;22.6936016083;14.0;6;39.3150119781;
29;1;23.25;12.5;7;25.0;2;22.8458766937;14.0;6;39.9582691193;
30;1;23.25;12.5;7;25.0;2;20.9906101227;15.0;6;40.5611724854;
31;1;23.25;12.5;7;25.0;2;20.1262626648;16.0;6;41.1187410355;
32;1;23.25;12.5;8;25.0;2;19.2517166138;17.0;7;41.627913475;
33;1;23.25;12.5;8;25.0;2;18.3662796021;18.0;7;42.0874586105;
34;1;23.25;12.5;8;25.0;2;17.4696769714;19.0;7;42.4977617264;
35;1;23.25;12.5;8;25.0;2;17.2619972229;20.0;7;42.8605298996;
36;1;23.25;12.5;7;25.0;2;17.3436203003;21.0;7;43.1784667969;
37;1;23.25;12.5;6;25.0;2;17.4151554108;22.0;7;43.4549474716;
38;1;23.25;12.5;6;25.0;2;17.4773635864;23.0;8;43.693734169;
39;2;24.25;13.1999998093;5;26.0;2;17.5310897827;24.0;8;43.8987360001;
40;2;25.25;15.1999998093;6;26.0599999428;2;17.5772151947;25.0;8;44.0;
41;2;25.25;17.2000007629;6;27.3729639053;2;17.6000003815;26.0;9;44.0;
42;2;25.8125;19.2000007629;6;28.4233359098;2;17.6000003815;27.0;10;44.0;
43;2;26.2554702759;21.2000007629;7;29.2456274033;2;18.6000003815;25.0;11;44.0;
44;2;26.5944099426;22.5;7;29.8810926676;2;17.6000003815;26.0;11;44.0;
45;2;26.8478622437;23.5;7;30.3702734709;2;17.6000003815;27.0;11;44.0;
46;2;27.0340518951;24.4822807312;9;30.484351635;2;18.6000003815;25.0;12;44.0;
47;3;27.0499992371;24.5;7;30.5662232637;2;19.6000003815;25.0;12;44.0;
48;3;27.0499992371;24.5;7;30.6513283253;2;20.6000003815;25.0;13;44.0;
49;3;27.0499992371;24.5;8;30.7396525145;2;21.6000003815;25.0;13;44.0;
50;3;27.0499992371;24.5;7;30.8311642408;2;22.6000003815;25.0;10;44.0;
51;3;27.0499992371;24.5;7;30.9258141518;2;23.6000003815;25.0;11;44.0;
52;3;27.0499992371;24.5;7;31.0235335827;2;23.8999996185;24.0;12;44.0;
53;3;27.0499992371;24.5;7;31.1242339611;2;23.8999996185;24.0;13;44.0;
54;3;27.0499992371;24.5;8;32.2278065681;2;23.8999996185;24.0;14;44.0;
55;4;28.0499992371;25.5;7;32.374121666;2;23.8999996185;24.0;14;44.0;
56;4;29.0499992371;26.5;8;32.5242128372;2;23.8999996185;24.0;15;44.0;
57;4;29.0499992371;27.5;8;32.6779105663;2;23.8999996185;24.0;15;44.0;
58;4;29.0499992371;28.5;7;32.8350220919;2;23.8999996185;24.0;16;44.0;
59;4;29.0499992371;29.5;7;32.9953323603;2;23.8999996185;24.0;16;44.0;
60;4;29.0499992371;30.1059207916;8;33.1586048603;2;23.8999996185;24.0;17;44.0;
61;4;29.0499992371;30.1288738251;8;33.324583292;2;23.8999996185;24.0;17;44.0;
62;4;29.0499992371;30.1524085999;8;33.4929924011;3;23.8999996185;24.0;13;57.0;
63;4;29.0499992371;30.1765155792;8;35.8506011963;3;24.8999996185;25.0;13;57.5200004578;
64;4;30.5720005035;31.7947177887;10;36.9987030029;4;25.8999996185;26.0;12;57.9904966354;
65;5;31.9574451447;33.2628059387;9;37.9615190029;4;26.8999996185;27.0;12;58.4115409851;
66;5;32.2342834473;34.6344718933;10;38.6938093901;4;27.8999996185;28.0;14;58.7845773697;
67;6;32.4000015259;35.8870582581;8;47.0745702982;4;28.8999996185;29.0;14;59.1121177673;
68;6;33.4000015259;37.9600257874;9;47.7122869492;4;29.8999996185;29.0;13;59.3974170685;
69;6;34.4000015259;39.0375938416;8;48.3545194864;4;30.5192241669;29.0;13;59.6441736221;
70;6;34.4000015259;41.1198234558;8;49.0008887053;4;30.593252182;29.0;13;59.8562812805;
71;6;34.4000015259;43.2067260742;9;50.251083374;4;30.6568832397;29.0;13;60.0;
72;6;32.6700019836;37.098274231;8;41.3736554384;5;28.7000007629;30.0;11;71.5231237411;
73;6;32.2974777222;37.7999992371;8;42.4244200587;5;29.795999527;32.4199981689;11;73.0635843277;
74;6;32.3062324524;39.7999992371;7;43.1515065432;5;33.8782501221;33.7314720154;12;74.3214802742;
75;6;32.2200012207;40.0;9;43.6835887432;5;32.3792953491;36.957901001;13;75.0844843388;
76;6;33.2200012207;42.0;9;44.2298425436;5;31.6838569641;38.957901001;14;75.5318411589;
77;7;34.2200012207;45.0;4;59.789055407;5;31.0936546326;41.0;14;75.9077166319;
78;7;35.4000015259;49.0;4;61.293595314;5;28.8310565948;44.6059188843;15;76.0800697803;
79;7;36.4000015259;52.2587623596;6;62.7071805;5;27.8310565948;47.6288757324;15;76.2428128719;
80;7;36.4000015259;55.4117507935;6;64.0182203054;5;26.8310565948;50.6524085999;15;76.3530313969;
81;7;36.4000015259;58.5698356628;7;66.2219287157;5;28.1354885101;50.0;15;76.4023760557;
82;7;36.4000015259;59.7451171875;7;67.2193758488;5;29.1465911865;51.0;16;76.4528282881;
83;7;37.4000015259;62.0018119812;7;68.3779115677;6;31.1579437256;54.0;16;77.5043625832;
84;7;38.4000015259;64.140007019;9;69.4489136934;6;33.1695365906;57.0;16;77.736949563;
85;7;38.4000015259;66.2793273926;11;70.4410562515;6;34.4468688965;60.0;16;78.0008320808;
86;8;38.4000015259;68.4191665649;8;77.3632342815;6;32.8310546875;61.8052787781;18;78.3002448082;
87;8;39.4000015259;71.5588912964;9;78.3050905466;6;33.2057113647;63.0;19;78.6397083998;
88;8;40.4000015259;74.6978683472;9;79.0956141949;6;34.218208313;65.0;21;79.0239243507;
89;8;40.4000015259;77.8354873657;10;79.8708447218;6;32.8310546875;65.8885498047;22;79.4576126337;
90;8;40.4000015259;81.9711608887;13;80.62817204;7;31.8310565948;65.9171905518;19;94.9452832937;
91;8;39.4000015259;84.1043243408;14;80.8975913525;7;33.2568588257;66.0;20;96.5409322977;
92;8;38.4000015259;86.0981445312;18;81.1577510238;7;32.8310546875;67.9756317139;20;98.1026420593;
93;8;38.4000015259;88.0941925049;20;81.4181978106;7;31.8310565948;69.0053710938;20;99.6216378212;
94;8;38.4000015259;90.274597168;21;81.676620245;7;29.8310565948;73.0354232788;21;101.094226599;
95;8;38.4000015259;95.2796096802;21;81.9310368299;7;30.1000003815;74.0657501221;22;102.520376682;
96;8;38.4000015259;97.7421112061;23;82.1797814369;7;30.1000003815;74.0963287354;22;103.901863575;
97;9;38.4000015259;99.8795471191;21;102.421485066;7;29.1000003815;77.1271057129;24;105.24045372;
98;9;39.4000015259;103.015098572;22;104.45505625;8;30.6211223602;77.0;23;106.536462307;
99;9;40.4000015259;106.147842407;22;106.249260396;8;30.6351089478;78.0;23;107.787928581;
100;9;40.4000015259;109.277038574;26;107.78008759;8;30.6491394043;79.0;25;108.891740799;
101;9;40.4000015259;111.899208069;29;109.050002575;8;30.663192749;80.0;25;109.848843575;
102;9;41.4000015259;111.986206055;29;110.001629233;8;31.6772556305;78.0;25;110.782000542;
103;9;41.4000015259;111.974197388;32;110.753365725;8;31.6913070679;80.0;26;111.676401138;
104;10;41.4000015259;111.965621948;31;111.341078222;8;33.7053337097;79.0;26;113.519515038;
105;10;42.3548355103;112.960128784;31;111.730520189;8;35.7193145752;79.0;28;114.481804013;
106;10;42.4000015259;113.975669861;32;112.887360036;9;36.7332344055;82.0;26;115.407346964;
107;10;43.4000015259;115.356819153;36;114.035953164;9;38.0999984741;82.0;26;116.297528386;
108;10;44.4000015259;117.742355347;36;115.165322244;9;39.5108184814;83.0;25;117.156989694;
109;10;43.4000015259;119.129768372;37;116.265414894;9;38.5244522095;87.0;25;117.992974997;
110;11;43.4000015259;120.516494751;37;118.327494979;9;38.5379562378;90.0;26;118.814526081;
111;12;45.4000015259;123.619026184;36;119.464420229;9;38.5513191223;93.0;28;119.631618977;
