Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;10.0;6;20.0;1;8.0;10.6999998093;4;21.0;
4;1;9.0;10.0;6;20.0;1;8.14999961853;10.5;4;21.0;
5;1;9.0;10.0;6;20.0;2;8.14999961853;10.6999998093;2;22.0;
6;1;10.0;10.0;6;20.0;2;9.375;10.5;2;22.0900000334;
7;1;11.0;10.0;6;20.0;2;9.9702501297;10.5;2;22.1871190071;
8;1;11.0;10.0;6;20.3999996185;2;9.99210166931;10.5;2;22.7236096859;
9;1;11.1199998856;10.1999998093;6;20.7264003754;2;10.1128120422;10.7100000381;1;23.1884489059;
10;2;11.2179203033;10.5631999969;5;21.9903717041;2;10.2174015045;10.8792181015;1;23.5668647289;
11;2;11.597111702;10.4951858521;5;23.0819120407;2;10.3025445938;11.0;1;25.3486820459;
12;2;11.9245738983;11.0209560394;5;23.99553442;2;10.703453064;11.7700004578;2;26.9087285995;
13;2;13.9245738983;11.4571752548;5;24.7449600697;2;12.4187746048;12.4126424789;2;28.2558913231;
14;2;15.9245738983;11.8107032776;4;25.3503712416;2;14.4187746048;12.9308347702;2;29.4172105789;
15;2;16.6051120758;12.0916318893;4;25.8344515562;2;16.4187736511;13.3366470337;2;30.428994894;
16;2;16.7503356934;12.3113050461;4;26.2195074558;2;17.6553955078;13.6469516754;2;31.3293325901;
17;2;16.865852356;12.4808797836;4;26.3048160076;2;18.7531986237;13.879781723;2;32.049197197;
18;2;16.8914451599;12.5;4;26.3530313969;2;19.8610706329;14.0;2;32.573600769;
19;2;18.8944358826;12.5;4;26.4023760557;2;20.9790611267;14.0;2;33.1419348717;
20;2;19.9092407227;12.5;4;26.4528282881;2;21.4569339752;14.0;2;33.7516689301;
21;2;20.9243755341;12.5;5;26.5043625832;2;21.5941238403;14.0;2;34.3986358643;
22;2;21.9398365021;12.5;6;26.5569496155;2;21.739692688;14.0;2;35.0769786835;
23;2;21.9670848846;12.5;6;26.6105561256;2;21.8923187256;14.0;3;35.7792286873;
24;2;21.9831676483;12.5;6;26.6651450396;2;22.0503253937;14.0;3;36.4965333939;
25;2;21.9995441437;12.5;6;26.72067523;2;22.2117195129;14.0;3;37.2190332413;
26;2;22.0162029266;12.5;7;26.7771017551;2;22.3742828369;14.0;3;37.9363632202;
27;3;22.0331306458;12.5;7;26.8343759775;2;22.5356807709;14.0;3;38.6382322311;
28;3;21.5;12.5;7;26.8924454451;3;23.6936016083;14.5;2;40.3150119781;
29;3;22.0677337646;12.5;7;26.9512542486;3;24.8458766937;14.5;2;41.1182690859;
30;3;20.0853767395;13.5;8;27.0107431412;3;24.9906101227;14.5799999237;2;41.9049164057;
31;3;19.1032218933;14.5;8;27.0708494186;3;25.428604126;14.0;2;42.6728649139;
32;3;18.1212539673;15.5;7;27.1315076351;3;25.2517166138;14.7770614624;2;43.4220854044;
33;3;17.1394519806;16.5;7;27.1926498413;3;25.7699680328;14.0;2;44.1544492245;
34;3;16.1577949524;17.5;7;27.2542052269;3;25.9347496033;14.0;2;44.8734161854;
35;3;15.1762619019;18.5;5;27.3161010742;3;26.0965194702;14.0;2;45.5836083889;
36;3;14.6948299408;19.5;5;27.3782629967;3;26.2563095093;14.0;2;46.2903170586;
37;3;14.7134790421;20.5;5;28.4406147003;3;26.4153213501;14.0;3;46.9989762306;
38;3;15.7321844101;21.5;7;28.5530793667;3;26.5747699738;14.0;3;47.7146463394;
39;3;16.7509231567;22.5;8;28.6675543785;3;26.7357940674;14.0;3;48.4415259361;
40;3;17.1002674103;23.5;8;28.7839864492;3;26.8993415833;14.0;3;49.1086950302;
41;3;17.1351966858;24.5;9;28.9023171663;3;27.0494556427;14.0;3;49.7161855698;
42;3;18.1706943512;22.5;9;29.0224833488;3;27.1861419678;17.0;3;50.3611893654;
43;3;17.2067451477;23.5;9;29.1444158554;3;27.3312664032;20.0;3;51.0379443169;
44;4;17.1189918518;24.0;9;39.268040061;3;27.483537674;23.0;4;51.7390680313;
45;5;19.1523704529;22.0;8;39.7932752371;3;27.6412906647;26.0;4;52.4557781219;
46;5;20.0;22.6698989868;8;40.2944358587;3;27.8025493622;29.0;4;53.1782588959;
47;5;22.2204093933;24.6698989868;8;40.7701681852;3;27.9651088715;29.0;5;53.8961582184;
48;5;23.255022049;26.6698989868;8;41.219792366;3;28.1266345978;29.0;5;54.5991659164;
49;5;24.2899932861;28.6698989868;8;41.6432342529;3;28.2848110199;29.0;6;55.2776012421;
50;5;25.3253002167;31.1698989868;8;42.04093647;3;28.4374599457;29.0;6;55.9229507446;
51;5;26.110906601;33.5;9;42.4137625694;4;28.5826625824;29.0;5;56.5282850266;
52;5;26.1467857361;34.5;9;42.7628961802;4;26.5826625824;30.0;5;57.088514328;
53;5;25.6536827087;36.4016304016;10;43.089744091;4;27.5826625824;29.0;6;57.6004695892;
54;6;25.6686210632;37.4380531311;9;43.3958506584;4;26.5826625824;30.0;6;58.0628213882;
55;6;25.6832962036;38.4752082825;8;43.6828269958;4;26.0641345978;31.0;6;58.4758720398;
56;6;24.75;40.5130462646;9;43.8482146263;4;25.1570701599;32.0;9;58.8412618637;
57;6;24.75;42.1901779175;9;44.9843306541;4;24.239282608;33.0;9;59.1616458893;
58;6;25.75;44.0527915955;9;45.210472703;4;23.3113689423;34.0;9;59.4403705597;
59;6;28.4025287628;42.2999992371;9;45.4436016083;4;23.0740833282;35.0;12;59.6811828613;
60;6;26.75;45.2999992371;10;45.683937192;4;23.1282672882;36.0;11;59.8879890442;
61;6;27.75;45.5106391907;10;45.9316842556;4;23.1747989655;37.0;11;60.0;
62;6;28.5124130249;45.2999992371;11;46.1870248318;4;23.2000007629;38.0;14;60.0;
63;6;28.5487651825;46.2999992371;11;46.4501115084;4;23.2000007629;39.0;14;60.0;
64;7;27.5328178406;47.623336792;8;66.9710587263;4;23.2000007629;40.0;13;61.7999992371;
65;7;30.5570907593;45.7337799072;10;68.2624351978;4;20.2000007629;40.0;14;63.2535362244;
66;7;32.6563644409;45.8514595032;12;69.3751487732;4;21.2000007629;39.0;16;64.417591095;
67;7;33.6106719971;45.9765167236;14;70.3246991634;4;18.2000007629;39.0;16;65.1052589417;
68;7;34.1436882019;44.0738677979;13;71.1467022896;4;19.2000007629;38.0;15;65.6133613586;
69;7;34.2071800232;44.0563697815;13;71.8607943058;4;17.0;38.0;15;66.0;
70;7;34.2726135254;44.037940979;13;72.4866433144;4;18.0;37.0;15;66.0;
71;7;34.3399085999;44.0186042786;13;75.2202496529;4;20.0;38.0;16;66.0;
72;7;34.8047485352;44.4955673218;13;77.5210192204;4;22.0;39.0;14;66.0;
73;7;35.2068138123;45.7122764587;14;79.4538462162;4;24.0;40.0;15;66.0;
74;7;35.5555381775;46.9638252258;15;81.0862886906;4;22.0499992371;42.0;16;66.0;
75;7;35.8606987;48.1420211792;16;82.1784672737;4;21.0499992371;44.0;16;66.0;
76;7;36.0846824646;49.1922187805;16;82.7739892006;5;20.0499992371;46.0;15;66.0;
77;7;31.9775695801;53.1922187805;16;83.3737416267;5;20.0499992371;48.0;15;66.0;
78;7;32.0067901611;55.1922187805;16;83.975259304;5;20.0499992371;50.0;14;66.0;
79;7;32.2682037354;58.1922187805;17;84.5759720802;5;19.0499992371;50.0;11;66.0;
80;7;32.3495559692;61.1922187805;18;85.1732497215;5;19.0499992371;51.0;11;66.0;
81;7;30.9399108887;65.1922149658;20;85.7644529343;5;19.0499992371;52.0;11;66.0;
82;7;30.9659805298;69.1922149658;20;86.3469829559;5;20.0;53.0;12;66.0;
83;8;31.9911842346;70.1922149658;15;104.168335438;5;21.0;54.0;12;67.0;
84;8;34.0155029297;73.1922149658;15;106.063026428;5;23.0;56.0;12;67.1799999475;
85;8;36.0389251709;76.1922149658;16;107.797133446;5;24.75;58.0;12;67.3902759552;
86;8;36.21144104;79.1922149658;17;109.35427475;5;24.75;60.0;14;67.6350997686;
87;8;36.2330513;82.1922149658;19;110.731091499;5;25.75;59.0;13;67.9190331697;
88;8;36.2537498474;85.6621704102;20;111.934686661;5;24.75;61.0;13;68.2468225956;
