Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;10.0;5;20.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;10.0;5;20.0;2;8.14999961853;10.6999998093;4;22.0;
5;1;9.0;10.0;5;20.0;2;8.29999923706;10.5;4;22.0900000334;
6;1;10.0;10.0;5;20.0;2;9.39524936676;10.5;4;22.1871190071;
7;1;11.0;10.0;5;20.0;2;9.99210166931;10.5;4;22.2917383909;
8;1;11.0;10.0;5;20.3999996185;2;10.0156412125;10.5;4;22.8371437788;
9;1;11.1199998856;10.1999998093;4;20.7264003754;2;10.1383571625;10.7100000381;4;23.3113827705;
10;2;11.2179203033;10.5631999969;3;21.9903717041;2;10.2450618744;10.8792181015;4;23.6996542215;
11;2;11.597111702;10.4951858521;3;23.2119120359;2;10.3324222565;11.0;4;25.4997080564;
12;2;11.9635734558;11.0209560394;4;24.2812614441;2;10.7374343872;11.7700004578;5;27.0797379017;
13;2;14.6481113434;11.4571752548;4;25.2156770229;2;12.4572515488;12.4126424789;5;28.4485538006;
14;2;16.6481113434;11.8107032776;4;26.0390859842;2;14.4572515488;12.9308347702;5;29.6330289841;
15;2;17.8538589478;12.0916318893;4;26.7780394554;2;16.4572525024;13.3366470337;5;30.669192791;
16;2;18.9437408447;12.3113050461;4;27.458707571;2;17.7094402313;13.6469516754;5;31.5947263241;
17;2;20.0461959839;12.4808797836;4;27.8840510845;2;18.8129119873;13.879781723;5;32.3400559425;
18;2;21.1623268127;12.5;4;28.3200027943;2;19.9265136719;14.0;5;32.8895044327;
19;2;22.2931118011;12.5;5;28.8073790073;2;21.0501403809;14.0;5;33.4816474915;
20;2;22.6422138214;12.5;5;29.3477458954;2;21.5333709717;14.0;5;34.1130428314;
21;3;22.8043231964;12.5;4;29.9413113594;2;21.6754341125;14.0;5;34.7785673141;
22;3;22.9823932648;12.5;4;30.586581707;2;21.825176239;14.0;5;35.4714341164;
23;3;23.1759738922;12.5;4;31.2800674438;2;21.9810714722;14.0;6;36.1833543777;
24;3;23.3840198517;12.5;5;32.0160870552;2;22.141254425;14.0;6;36.9048519135;
25;4;21.5;13.5;4;32.7867279053;2;22.3035907745;14.0;6;37.6257123947;
26;4;22.5;12.5;4;33.5820074081;2;22.4657840729;14.0;6;38.3355398178;
27;4;21.5;13.5;4;34.3902606964;2;22.6254959106;14.0;7;39.0243473053;
28;4;21.5;14.5;4;35.1987380981;2;22.7804775238;14.0;7;39.6831235886;
29;4;20.5;13.5;4;35.9943685532;2;22.9287014008;14.0;7;40.3043012619;
30;4;20.5;13.5;4;37.7645931244;2;21.0684661865;15.0;7;40.8820743561;
31;4;20.5;13.5;4;38.5281631947;2;20.1984672546;16.0;7;41.4125490189;
32;4;21.5;13.5;4;39.2463829517;2;19.3178215027;17.0;9;41.8937177658;
33;4;20.8181762695;13.5;4;39.9123494625;2;18.4260864258;18.0;9;42.3252954483;
34;4;20.8275299072;13.5;4;40.521720171;2;17.523191452;19.0;9;42.7084550858;
35;4;19.8370552063;13.5;4;42.0726317167;2;17.3094024658;20.0;10;43.0455055237;
36;4;20.8467502594;14.5;4;42.6054207087;2;17.3852386475;21.0;11;43.3395690918;
37;4;21.8566131592;15.5;4;43.0833983421;2;17.4514026642;22.0;11;43.5942716599;
38;4;22.6909942627;16.5;4;43.5100216866;2;17.5087108612;23.0;12;43.8134851456;
39;4;21.7138900757;15.5;5;43.8896161318;2;17.5580348969;24.0;12;44.0;
40;5;21.7372951508;15.5;4;44.2269748449;2;17.6000003815;25.0;12;44.0;
41;5;22.3635520935;16.5;4;44.5270284414;2;17.6000003815;26.0;12;44.0;
42;5;23.7856121063;17.5;4;44.7016913891;2;17.6000003815;27.0;13;44.0;
43;5;24.9105091095;20.5;4;44.7862691879;2;18.6000003815;25.0;13;44.0;
44;5;25.9358825684;23.5;4;44.8724015951;2;17.6000003815;26.0;14;44.0;
45;5;26.9617214203;26.5;4;44.9600450993;2;17.6000003815;27.0;14;44.0;
46;5;27.9880142212;29.5;4;45.049151063;2;18.6000003815;25.0;15;44.0;
47;5;29.0147457123;32.5;4;45.1396659613;2;19.6000003815;25.0;15;44.0;
48;5;30.0419006348;32.5;4;45.2315312624;2;20.6000003815;25.0;17;44.0;
49;5;31.0694599152;32.5;5;45.324683547;2;21.6000003815;25.0;17;44.0;
50;5;31.5974063873;32.5;5;45.4190546274;2;22.6000003815;25.0;18;44.0;
51;5;31.6257171631;32.5;5;45.5145714283;2;23.6000003815;25.0;19;44.0;
52;5;31.6543712616;32.5;5;46.6111564636;2;23.8999996185;24.0;19;44.0;
53;5;32.6833457947;33.5;6;46.7487276793;2;23.8999996185;24.0;20;44.0;
54;6;33.7126159668;34.5;5;46.8883829117;2;23.8999996185;24.0;20;44.0;
55;6;33.5097312927;35.5;5;47.030033946;2;23.8999996185;24.0;21;44.0;
56;6;34.1090087891;36.5;6;47.1735854149;2;23.8999996185;24.0;21;44.0;
57;6;34.1520729065;37.5;6;47.3189362288;2;23.8999996185;24.0;22;44.0;
58;6;35.1956825256;38.5;6;48.4659788609;2;23.8999996185;24.0;22;44.0;
59;7;35.6351165771;39.5;5;48.6645998955;2;23.8999996185;24.0;23;44.0;
60;7;34.5999984741;40.5;5;48.8666553497;2;23.8999996185;24.0;23;44.0;
61;7;36.6599960327;41.5;5;49.0720455647;2;23.8999996185;24.0;24;44.0;
62;7;36.7216110229;42.5;6;49.2806608677;2;23.8999996185;24.0;24;44.0;
63;7;36.784198761;42.5;6;51.3083615303;2;23.8999996185;24.0;25;44.0;
64;7;37.3925094604;43.0;6;53.0349855423;2;23.8999996185;24.0;25;44.0;
65;7;37.9104957581;43.3899993896;6;55.5002474785;2;23.8999996185;24.0;26;44.0;
66;7;39.3500747681;44.6872596741;7;56.7676193714;2;23.8999996185;24.0;26;44.0;
67;7;40.724281311;45.9097442627;9;57.7111572027;2;23.8999996185;24.0;27;44.0;
68;7;41.235332489;47.0;9;58.4238786697;2;23.8999996185;24.0;28;44.0;
69;7;41.4476203918;48.0;9;59.0411661863;2;23.8999996185;24.0;28;44.0;
70;7;41.6312637329;49.0;10;59.4890141487;2;23.8999996185;24.0;28;44.0;
71;7;41.7640609741;49.0;10;59.9468923807;2;23.8999996185;24.0;29;44.4799995422;
72;7;41.8998565674;49.0;11;60.4141836166;2;24.0079994202;24.0;29;45.7352962494;
73;7;42.0384597778;49.0;11;60.890184164;2;22.1970005035;25.4200000763;29;46.7138366699;
74;7;42.1796722412;49.0;12;61.3741033077;2;23.3371620178;24.7314720154;29;47.4684352875;
75;7;40.8954315186;50.5932502747;12;61.8650649786;2;24.4390563965;24.9579029083;29;47.8066806793;
76;7;41.1153831482;50.6040077209;13;62.3621104956;2;22.4580001831;26.0;29;48.0;
77;7;42.3397331238;49.6148300171;12;62.864202261;2;23.4580001831;25.0;29;48.0;
78;7;40.6620140076;51.6257171631;12;63.3702298403;2;24.4580001831;25.0;28;48.0;
79;7;42.6290740967;49.6366577148;12;63.8790180683;2;24.7999992371;25.0;30;48.0;
80;7;38.4000015259;53.9067115784;12;64.3893378973;2;24.7999992371;25.0;30;48.0;
81;7;39.4000015259;55.9221687317;13;64.899915576;2;24.7999992371;25.0;30;48.0;
82;7;39.4000015259;56.1297225952;13;65.409448266;2;22.7999992371;26.0;30;48.0;
83;7;38.4000015259;58.324760437;13;65.9166169167;2;21.7999992371;27.0;31;48.0;
84;7;38.4000015259;60.5200538635;17;66.4201027155;2;20.7999992371;28.0;31;48.0;
85;7;40.4000015259;57.2500457764;17;66.9186013937;2;19.7999992371;29.0;31;48.0;
86;7;40.8680648804;55.3507499695;18;67.4108424187;2;18.7999992371;30.0;31;48.0;
87;7;42.0080795288;52.8620986938;20;67.8956025839;2;17.7999992371;29.0;31;48.0;
88;7;41.5761032104;53.9613342285;21;68.3717216253;2;17.7999992371;29.0;31;48.0;
89;7;42.6620635986;53.0595474243;21;68.8381166458;2;17.7999992371;29.0;32;48.0;
90;7;43.8700637817;51.0752944946;21;69.2937924862;2;18.75;29.0;32;48.0;
