Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;11.0;3;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;10.0;3;20.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;10.0;3;20.0;1;8.14999961853;10.5;5;21.0;
5;1;9.0;10.0;3;20.0;1;8.14999961853;10.5;5;21.0;
6;1;10.0;10.0;3;20.0;1;9.14999961853;10.5;5;21.0;
7;1;11.0;10.0;3;20.0;1;9.72500038147;10.5;5;21.0;
8;1;11.0;10.0;3;20.3999996185;1;9.72500038147;10.5;5;21.4200000763;
9;2;11.1199998856;10.3999996185;2;21.7264003754;1;9.81949996948;10.7100000381;5;21.758436203;
10;2;11.5179204941;10.3632001877;1;21.9903717041;1;9.8956489563;10.8792181015;5;22.0;
11;2;11.597111702;10.4951858521;1;23.0619120598;2;9.94999980927;11.1999998093;4;24.5400009155;
12;2;11.9185733795;11.0209560394;1;23.9545464516;2;10.5215005875;11.7700004578;5;25.9852849245;
13;2;13.9185733795;11.4571752548;2;24.6819883585;2;12.2109994888;12.4126424789;5;27.2054134607;
14;2;15.9185733795;11.8107032776;2;25.2644146681;2;14.2109994888;12.9308347702;5;28.2274179459;
15;2;16.9369182587;12.0916318893;2;25.7245066166;2;16.2110004425;13.3366470337;5;29.0880752802;
16;2;17.9431419373;12.3113050461;2;26.0845712423;2;17.3536891937;13.6469516754;5;29.82655406;
17;2;18.9494171143;12.4808797836;1;26.1438889503;2;18.4150733948;13.879781723;5;30.375654459;
18;0;0;0;0;0;2;19.4845237732;14.0;5;30.7230784893;
