Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;10.0;5;20.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
5;1;9.0;10.0;5;20.0;2;8.14999961853;10.6999998093;4;22.0;
6;2;10.0;10.1999998093;4;21.0;2;9.375;10.5;4;22.0900000334;
7;2;11.0;10.0;4;21.1200000048;2;9.9702501297;10.5;4;22.1871190071;
8;2;11.0;10.0;4;22.4642567635;2;9.99210166931;10.5;4;22.7236096859;
9;2;11.3600006104;10.6000003815;4;23.6428682804;2;10.1128120422;10.7100000381;4;23.1884489059;
10;2;11.6652793884;11.1087999344;4;24.6624506712;2;10.2174015045;10.8792181015;4;23.5668647289;
11;2;11.9173870087;11.5289793015;4;26.5101630688;2;10.3025445938;11.0;4;25.3486820459;
12;2;12.3975954056;12.329325676;4;28.1077435017;2;10.703453064;11.7700004578;5;26.9087285995;
13;2;14.3975954056;12.9878778458;5;29.4700558186;2;12.4187746048;12.4126424789;5;28.2558913231;
14;2;16.3975944519;13.5105419159;5;30.6313419342;2;14.4187746048;12.9308347702;5;29.4172105789;
15;2;17.3975944519;13.9130096436;5;31.6344811916;2;16.4187736511;13.3366470337;5;30.428994894;
16;2;18.3975944519;14.2154760361;5;32.5225496292;2;17.6553955078;13.6469516754;5;31.3293325901;
17;2;20.3975944519;14.4385232925;5;33.1323418617;2;18.7531986237;13.879781723;5;32.049197197;
18;2;21.6372966766;14.5;5;33.2640776634;2;19.8610706329;14.0;5;32.573600769;
19;2;22.7968177795;14.3000001907;5;33.4794340134;2;20.9790611267;14.0;5;33.1419348717;
20;2;23.9694252014;14.1199998856;6;33.7716217041;2;21.4569339752;14.0;5;33.7516689301;
21;2;24.1314849854;13.9580001831;6;34.1325950623;2;21.5941238403;14.0;5;34.3986358643;
22;2;24.2397766113;13.8122005463;6;34.5529823303;2;21.739692688;14.0;5;35.0769786835;
23;2;24.3658943176;13.6809806824;7;35.0221514702;2;21.8923187256;14.0;6;35.7792286873;
24;2;24.5066452026;13.5628824234;7;35.5284318924;2;22.0503253937;14.0;6;36.4965333939;
25;2;24.6585273743;13.4565944672;7;36.0594806671;2;22.2117195129;14.0;6;37.2190332413;
26;2;22.6011352539;14.3609352112;7;36.6027765274;2;22.3742828369;14.0;6;37.9363632202;
27;2;21.6011352539;14.3609352112;7;37.1461868286;2;22.5356807709;14.0;6;38.6382322311;
28;2;21.0165615082;14.1973571777;6;37.6785240173;2;22.6936016083;14.0;6;39.3150119781;
29;2;21.8765735626;15.1276216507;6;38.1900434494;2;22.8458766937;14.0;6;39.9582691193;
30;2;20.8765735626;14.1276216507;6;38.6728124619;2;20.9906101227;15.0;6;40.5611724854;
31;3;20.8765735626;15.1276216507;6;54.1209087372;2;20.1262626648;16.0;6;41.1187410355;
32;3;20.8765735626;14.1276216507;6;55.2804527283;2;19.2517166138;17.0;6;41.627913475;
33;3;22.8765735626;14.9117822647;6;56.3188533783;2;18.3662796021;18.0;6;42.0874586105;
34;3;23.9501266479;15.8706035614;7;57.2349872589;2;17.4696769714;19.0;6;42.4977617264;
35;3;24.9301128387;16.8335418701;7;58.0324478149;2;17.2619972229;20.0;6;42.8605298996;
36;3;25.9121017456;17.8001880646;8;58.7183418274;2;17.3436203003;21.0;7;43.1784667969;
37;3;25.9121017456;16.8001880646;8;59.3020906448;2;17.4151554108;22.0;7;43.4549474716;
38;3;26.9121017456;16.8001880646;9;59.7943515778;2;17.4773635864;23.0;8;43.693734169;
39;3;27.5002059937;16.8001880646;9;60.2061491013;2;17.5310897827;24.0;8;43.8987360001;
40;3;27.5769309998;16.8001880646;9;60.354516983;2;17.5772151947;25.0;8;44.0;
41;3;28.9321022034;19.6772575378;9;60.319065094;2;17.6000003815;26.0;9;44.0;
42;3;29.9321022034;21.659532547;9;60.2871589661;2;17.6000003815;27.0;9;44.0;
43;3;30.9321022034;23.643579483;10;60.2584438324;2;18.6000003815;25.0;10;44.0;
44;3;31.9321022034;24.7292232513;10;60.2325992584;2;17.6000003815;26.0;11;44.0;
45;3;32.8328018188;25.716299057;10;60.2093391418;2;17.6000003815;27.0;12;44.0;
46;3;32.8265228271;25.7046699524;11;60.1884059906;2;18.6000003815;25.0;12;44.0;
47;3;30.8208694458;26.6942043304;11;60.1695652008;2;19.6000003815;25.0;12;44.0;
48;3;29.8157806396;27.6847820282;11;60.1526088715;2;20.6000003815;25.0;13;44.0;
49;3;28.8112030029;28.6763057709;11;60.137348175;2;21.6000003815;25.0;13;44.0;
50;3;28.4870834351;29.668674469;12;60.1236133575;2;22.6000003815;25.0;14;44.0;
51;4;29.4833755493;27.6618061066;11;60.1112518311;2;23.6000003815;25.0;15;44.0;
52;4;30.4800376892;26.655626297;11;60.1001262665;2;23.8999996185;24.0;15;44.0;
53;4;28.4770355225;27.6500644684;10;60.0901145935;2;23.8999996185;24.0;16;44.0;
54;4;29.4743309021;25.6450576782;11;60.0811023712;2;23.8999996185;24.0;16;44.0;
55;4;30.4718971252;25.6405506134;11;60.0729923248;2;23.8999996185;24.0;17;44.0;
56;4;28.469707489;26.6364955902;11;60.0656929016;2;23.8999996185;24.0;17;44.0;
57;4;28.4677391052;27.6328468323;11;60.0591239929;2;23.8999996185;24.0;17;44.0;
58;4;29.4659614563;25.6295623779;12;61.0532112122;2;23.8999996185;24.0;18;44.0;
59;4;31.4643669128;26.6266059875;12;61.0978896618;2;23.8999996185;24.0;19;44.0;
60;4;33.462928772;27.6239452362;13;61.1450753212;2;23.8999996185;24.0;19;44.0;
61;4;31.4616355896;29.6215496063;13;61.1947396994;2;23.8999996185;24.0;19;44.0;
62;4;32.4604721069;29.6193943024;14;63.3041316271;2;23.8999996185;24.0;20;44.0;
63;4;30.8992710114;32.0583152771;14;65.0386008024;2;23.8999996185;24.0;20;44.0;
64;4;31.2506313324;34.3031578064;15;66.4485421181;2;23.8999996185;24.0;21;44.0;
65;4;32.5271186829;32.6100311279;14;67.58708179;2;23.8999996185;24.0;21;44.0;
66;4;33.7418365479;32.8522186279;15;68.3320235014;2;23.8999996185;24.0;21;44.0;
67;4;34.8600006104;32.9677391052;14;68.6088501215;2;23.8999996185;24.0;21;44.0;
68;4;33.8600006104;34.0261955261;14;68.6955856085;2;23.8999996185;24.0;23;44.0;
69;4;33.719997406;35.0869102478;14;68.7855265141;2;23.8999996185;24.0;23;44.0;
70;4;32.719997406;36.1498680115;16;68.8786323071;2;23.8999996185;24.0;23;44.0;
71;4;31.7199993134;37.2150421143;17;68.9748439789;2;23.8999996185;24.0;23;44.0;
72;5;30.7199993134;38.2823905945;16;69.0740828514;2;23.8999996185;24.0;23;45.3199996948;
73;5;29.7199993134;39.3518600464;16;69.1762504578;2;24.1970005035;24.4200000763;23;46.3582401276;
74;5;29.1599998474;40.4233779907;17;69.2812273502;2;24.4306030273;24.7314720154;24;47.1666984558;
75;5;29.1599998474;41.4968566895;17;69.3888733387;2;24.6125068665;24.9579029083;24;47.5526294708;
76;5;29.1599998474;42.5722122192;17;69.4990272522;2;24.6993408203;25.0;24;47.8066806793;
77;5;29.1599998474;43.6493186951;17;69.6115078926;2;24.7565040588;25.0;24;48.0;
78;5;29.1599998474;44.7280578613;17;69.7261137962;2;24.7999992371;25.0;24;48.0;
79;5;29.1599998474;45.8082809448;18;70.8426249027;2;24.7999992371;25.0;24;48.0;
80;5;29.1599998474;45.8898391724;18;71.0208034515;2;24.7999992371;25.0;25;48.0;
81;5;28.1599998474;48.9725646973;18;71.2033600807;2;22.7999992371;26.0;25;48.0;
82;5;27.1599998474;52.0562782288;19;71.3900963068;2;21.7999992371;27.0;25;48.0;
83;5;27.2999992371;52.1407928467;19;71.580794096;2;20.7999992371;28.0;25;48.0;
84;5;26.2999992371;55.2259216309;19;71.7752164602;2;19.7999992371;29.0;26;48.0;
85;5;26.2999992371;57.3114471436;19;71.9731096029;2;18.7999992371;30.0;26;48.0;
86;5;27.2999992371;56.3971786499;21;72.1742038727;2;17.7999992371;29.0;26;48.0;
