Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;11.0;5;20.0;2;7.0;11.8999996185;4;22.0;
3;1;8.0;10.0;5;20.0;2;8.14999961853;10.6999998093;4;22.0900000334;
4;1;9.0;10.0;5;20.0;2;8.31349945068;10.5;4;22.1871190071;
5;2;9.0;10.1999998093;4;21.0;2;8.32806777954;10.5;4;22.2917383909;
6;2;10.3000001907;10.0;4;21.1200000048;2;9.44064044952;10.5;4;22.4042263031;
7;2;11.3360004425;10.0;4;21.2530560493;2;10.0409517288;10.5;4;22.5249304771;
8;2;11.375916481;10.0;4;21.8127820492;2;10.0681095123;10.5;4;23.0894187689;
9;2;11.5438346863;10.1999998093;4;22.3170127869;2;10.1951189041;10.7100000381;4;23.5836213827;
10;2;11.6951036453;10.3632001877;4;22.7783694267;2;10.3063154221;10.8792181015;4;23.9926425219;
11;2;11.8335103989;10.4951858521;4;24.1197800636;2;10.3983440399;11.0;4;25.8316864967;
12;2;12.2359342575;11.0209560394;4;25.3230593204;2;10.8121290207;11.7700004578;5;27.4540388584;
13;2;14.2359342575;11.4571752548;5;26.4056642056;2;12.541469574;12.4126424789;5;28.8682081699;
14;2;16.2359333038;11.8107032776;5;27.3911669254;2;14.541469574;12.9308347702;5;30.1005516052;
15;2;17.5749435425;12.0916318893;5;28.3050293922;2;16.541469574;13.3366470337;5;31.1863336563;
16;2;18.717300415;12.3113050461;5;29.1714119911;2;17.8257961273;13.6469516754;5;32.1621966362;
17;2;19.8754692078;12.4808797836;5;29.790178299;2;18.9405918121;13.879781723;5;32.9572491646;
18;2;21.0496273041;12.5;5;30.4229521751;2;20.0653820038;14.0;5;33.5542383194;
19;2;22.2394599915;12.5;5;31.1049995422;2;21.1997051239;14.0;5;34.1899633408;
20;2;23.3315010071;12.5;5;31.8311891556;2;21.692741394;14.0;5;34.8591008186;
21;2;21.5;13.5;5;32.5941519737;2;21.843296051;14.0;5;35.5546751022;
22;2;22.5;12.5;7;33.38438797;2;21.9998016357;14.0;5;36.2682390213;
23;2;23.5;12.5;7;34.1905984879;2;22.1603527069;14.0;5;36.9902019501;
24;2;21.5;13.5;7;35.0002355576;2;22.3227958679;14.0;5;37.7102985382;
25;2;21.5;14.5;7;35.8002309799;2;22.4848175049;14.0;6;38.4181499481;
26;2;21.5;15.5;9;36.5778226852;2;22.6440830231;14.0;7;39.1038570404;
27;2;21.5;16.5;9;37.3213710785;2;22.7983665466;14.0;7;39.758556366;
28;2;21.5;17.5;9;38.0210561752;2;22.9456748962;14.0;7;40.374874115;
29;2;21.5;18.5;10;38.6693668365;2;23.0843467712;14.0;7;40.947227478;
30;3;20.5;17.5;7;39.2613372803;2;21.2131252289;15.0;9;41.4719495773;
31;4;20.5;17.5;6;54.7945203781;2;20.3311882019;16.0;9;41.9472465515;
32;4;18.5;19.5;6;56.0187559128;2;19.438129425;17.0;9;42.3730211258;
33;4;18.5;21.5;6;57.1051568985;2;18.5339279175;18.0;10;42.7505970001;
34;4;18.5;23.5;6;58.0560760498;2;17.6188831329;19.0;10;43.0823974609;
35;4;18.5;25.5;6;58.8782024384;2;17.3935394287;20.0;10;43.3716182709;
36;4;20.0;24.5;7;59.5812778473;2;17.4586143494;21.0;10;43.6219272614;
37;4;20.0;26.5;7;60.1768798828;2;17.5149345398;22.0;10;43.8372087479;
38;4;21.0;28.5;7;60.6270179749;2;17.5633716583;23.0;10;44.0;
39;4;22.588104248;27.5;7;60.8827629089;2;17.6000003815;24.0;11;44.0;
40;4;21.6648292542;29.5;7;61.0;2;17.6000003815;25.0;11;44.0;
41;4;22.7000007629;28.5;7;61.0;2;17.6000003815;26.0;12;44.0;
42;4;22.7000007629;27.5;7;62.0;2;17.6000003815;27.0;13;44.0;
43;4;22.7000007629;29.9599990845;8;62.1299999952;2;18.6000003815;25.0;14;44.0;
44;4;24.7000007629;31.9599990845;8;62.2754310369;2;17.6000003815;26.0;14;44.0;
45;4;25.7000007629;34.9599990845;8;62.4377241135;2;17.6000003815;27.0;16;44.0;
46;5;26.7000007629;37.9599990845;8;62.6183350086;2;18.6000003815;25.0;16;44.0;
47;5;27.7000007629;40.0599975586;9;62.8187118769;2;19.6000003815;25.0;17;44.0;
48;5;28.2900009155;42.0599975586;9;63.0402543545;2;20.6000003815;25.0;17;44.0;
49;5;29.2900009155;40.5385169983;10;63.2842636108;2;21.6000003815;25.0;18;44.0;
50;6;28.2900009155;41.6507606506;10;63.5518820286;2;22.6000003815;25.0;18;44.0;
51;6;28.2900009155;41.5999984741;10;63.8440244198;3;23.6000003815;25.0;10;54.0;
52;6;29.2900009155;40.5999984741;11;65.1613030434;3;24.8999996185;25.0;10;54.3999996185;
53;6;30.1435508728;41.5999984741;12;65.5439469814;3;25.8999996185;26.0;10;54.7743997574;
54;6;31.2360649109;43.5999984741;13;65.9529070854;3;26.8999996185;27.0;10;55.1219387054;
55;6;32.6272850037;42.5999984741;14;66.3874156475;3;27.8999996185;28.0;10;55.4420347214;
56;6;32.2900009155;43.5999984741;14;66.8461049795;3;28.8999996185;29.0;11;55.7347183228;
57;6;31.2900009155;44.5999984741;16;67.3269685507;3;29.4204139709;29.0;11;56.0005426407;
58;7;31.6710853577;46.1574440002;15;67.827347517;3;29.5001621246;29.0;12;56.2404880524;
59;7;31.7937927246;47.1785621643;16;68.3439552784;3;29.5721473694;29.0;13;56.4558610916;
60;7;31.6422996521;45.5999984741;17;68.8729379177;3;29.636756897;29.0;13;56.6481971741;
61;7;33.2900009155;44.2223930359;17;69.4099777937;3;29.6944580078;29.0;13;56.8191757202;
62;7;35.5606956482;42.5999984741;17;69.9504293203;3;27.7457523346;30.0;14;56.9705476761;
63;7;34.2900009155;43.2682991028;18;70.489487648;3;26.7911643982;31.0;15;57.0;
64;8;33.6961784363;42.5999984741;17;72.0223703384;3;25.7999992371;32.0;15;57.0;
65;8;34.2900009155;45.3161964417;17;75.014949441;3;24.7999992371;33.0;16;57.0;
66;8;34.9188766479;45.2981796265;17;77.5934684277;3;23.7999992371;34.0;16;57.0;
67;8;34.2310562134;46.2910919189;19;79.8005857468;3;23.5;35.0;17;57.0;
68;8;33.5133018494;46.2938461304;20;81.6841828823;3;23.5;36.0;17;57.0;
69;8;33.6091156006;46.3052902222;20;83.1286270618;4;23.5;37.0;15;77.0;
70;8;33.6821022034;46.876701355;21;85.0552147627;4;24.5;39.0;15;80.3799991608;
71;8;34.2525787354;48.9614067078;22;85.8795909882;4;24.577999115;39.0;15;83.2185649872;
72;9;34.8578414917;51.9719467163;21;86.4873588085;4;25.6472167969;40.0;15;85.5464372635;
73;9;35.3781013489;52.9825630188;20;87.0577783585;4;25.7083015442;40.0;15;87.1762466431;
74;9;31.7881011963;57.1114120483;19;87.5912189484;4;26.7619419098;41.0;15;88.3939266205;
75;10;30.7881011963;61.1732597351;15;114.676195145;4;20.2000007629;38.0;14;62.0;
76;10;31.7881011963;65.1114120483;16;115.781645298;5;21.2000007629;38.0;15;62.0;
77;11;33.7881011963;71.1114120483;15;116.696537852;6;22.2000007629;39.0;13;62.0;
78;11;35.7881011963;77.1114120483;15;117.389404297;6;23.2000007629;40.0;13;62.0;
79;10;33.2783432007;79.1114120483;16;89.7673442364;7;21.2000007629;42.0;12;90.0;
80;10;34.3286857605;81.1114120483;17;90.0400094986;8;20.2000007629;47.0;11;91.0;
81;10;33.4286842346;85.1114120483;17;90.2356494665;8;21.2000007629;52.0;11;91.1799999475;
82;10;33.4286842346;89.1114120483;18;90.4328751564;8;21.2000007629;57.0;11;92.3902759552;
83;10;33.4286842346;93.1114120483;23;90.6313465834;9;24.0;64.0;12;93.6950997114;
84;10;34.4000015259;97.1114120483;25;90.8307173252;9;27.0;71.0;13;94.2219970226;
85;10;35.4000015259;99.8333206177;24;91.030636549;9;28.265499115;76.0;14;94.8260594606;
86;10;36.4000015259;101.760971069;25;91.2307533026;9;30.0;78.0;16;95.5163882971;
87;10;36.9599990845;102.856185913;26;91.4307181835;9;32.0;81.0;16;96.3021595478;
88;10;36.9599990845;103.95135498;27;91.6301869154;9;32.0;82.0;17;97.1922134161;
89;11;37.9599990845;102.046333313;21;106.828823209;9;33.0;83.0;16;99.1945128441;
90;11;37.9599990845;104.140960693;22;108.076300979;9;33.4000015259;88.0;15;100.35547173;
91;11;38.9599990845;106.735084534;23;109.227282643;9;35.4000015259;87.0;16;101.640357018;
92;11;39.9599990845;106.828544617;25;110.270923018;9;35.4000015259;87.0;17;103.050076127;
93;11;38.9599990845;109.921218872;25;111.203283548;9;34.4000015259;91.8698272705;18;104.581524134;
94;13;38.9599990845;113.012962341;19;141.193489552;7;23.0;82.9155807495;18;77.0150361061;
95;13;39.9599990845;116.103660583;22;141.958569765;7;24.0;79.9629058838;21;78.7153885365;
96;13;39.9599990845;122.193183899;24;142.631484151;8;24.0;82.0117645264;21;80.4972388744;
97;13;41.9599990845;127.013648987;24;143.223086596;8;26.0;81.0621185303;22;82.3375239372;
98;13;43.9599990845;132.134902954;23;143.744534492;8;27.0;81.1139068604;21;84.2092952728;
99;13;45.9599990845;137.254135132;24;144.107769251;8;27.2000007629;81.1670608521;22;86.0831561089;
100;13;47.9599990845;137.37121582;24;144.329790711;8;28.2000007629;82.2215118408;19;87.9290471077;
