Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;10.0;5;20.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
5;1;9.0;10.0;4;20.0;1;8.14999961853;10.5;5;21.0;
6;1;10.0;10.0;4;20.0;1;9.14999961853;10.5;5;21.0;
7;1;11.0;10.0;4;20.0;1;9.72500038147;10.5;5;21.0;
8;1;11.0;10.0;4;20.3999996185;2;9.72500038147;10.6999998093;4;22.4200000763;
9;2;11.1199998856;10.3999996185;3;21.7264003754;2;10.044500351;10.7100000381;4;22.8584362268;
10;2;11.5179204941;10.3632001877;3;21.9903717041;2;10.1431493759;10.8792181015;4;23.2088999748;
11;2;11.597111702;10.4951858521;3;23.0819120407;2;10.2220020294;11.0;4;24.9397995472;
12;2;11.9245738983;11.0209560394;3;23.99553442;2;10.6114549637;11.7700004578;5;26.4434549809;
13;2;13.9245738983;11.4571752548;3;24.7449600697;2;12.3140878677;12.4126424789;5;27.7287436724;
14;2;15.9245738983;11.8107032776;3;25.3503712416;2;14.3140878677;12.9308347702;5;28.8229112625;
15;2;16.6051120758;12.0916318893;3;25.8344515562;2;16.3140888214;13.3366470337;5;29.7627468109;
16;2;16.7503356934;12.3113050461;3;26.2195074558;2;17.5054893494;13.6469516754;5;30.5871584415;
17;2;16.865852356;12.4808797836;3;26.3048160076;2;18.5862083435;13.879781723;5;31.2283332348;
18;2;16.8914451599;12.5;3;26.3530313969;2;19.6763763428;14.0;5;31.6729285717;
19;2;18.8944358826;12.5;4;26.4023760557;2;20.7764091492;14.0;5;32.1624221802;
20;2;19.9092407227;12.5;4;26.4528282881;2;21.2365436554;14.0;5;32.6967763901;
21;2;20.9243755341;12.5;3;26.5043625832;2;21.3567733765;14.0;5;33.2746315002;
22;2;21.9398365021;12.5;3;26.5569496155;2;21.4867916107;14.0;5;33.8931016922;
23;2;21.9670848846;12.5;3;26.6105561256;2;21.6259460449;14.0;6;34.5476427078;
24;2;21.9831676483;12.5;3;26.6651450396;2;21.7732181549;14.0;6;35.2320256233;
25;2;21.9995441437;12.5;3;26.72067523;2;21.9272041321;14.0;6;35.9384479523;
26;2;22.0162029266;12.5;3;26.7771017551;2;22.0861492157;14.0;6;36.6577949524;
27;2;22.0331306458;12.5;3;26.8343759775;2;22.248003006;14.0;6;37.3800458908;
28;2;21.5;13.4171876907;3;26.8924454451;2;22.4105091095;14.0;6;38.0948009491;
29;2;22.0677337646;12.5;3;26.9512542486;2;22.5713291168;14.0;6;38.7918672562;
30;2;20.0853767395;13.5;3;27.0107431412;2;20.7281684875;15.0;6;39.4618406296;
31;2;19.1032218933;14.5;3;27.0708494186;2;19.8789138794;16.0;6;40.0966157913;
32;2;18.1212539673;15.5;3;27.1315076351;2;19.0217380524;17.0;6;40.6897592545;
33;2;17.1394519806;16.5;3;27.1926498413;2;18.1551952362;18.0;6;41.2367181778;
34;2;16.1577949524;17.5;4;27.2542052269;2;17.2782611847;19.0;6;41.7348527908;
35;2;15.1762619019;18.5;4;27.3161010742;2;17.090341568;20.0;6;42.1833162308;
36;2;14.6948299408;19.5;4;27.3782629967;2;17.1912460327;21.0;6;42.5828151703;
37;2;14.7134790421;20.5;4;27.4406147003;2;17.2811336517;22.0;8;42.9353084564;
38;2;14.7321844101;21.5;4;27.5030794144;2;17.3604450226;23.0;8;43.2436761856;
39;2;14.7509241104;22.5;4;27.5655794144;2;17.4298267365;24.0;9;43.5114040375;
40;2;14.7696743011;23.5;5;27.628036499;2;17.4900665283;25.0;10;43.7423057556;
41;2;14.7884111404;24.5;5;27.690372467;2;17.5420188904;26.0;10;43.9402961731;
42;2;15.8071117401;22.5;5;27.7525100708;2;17.586566925;27.0;12;44.0;
43;2;14.825753212;23.5;5;27.8143725395;2;18.6000003815;25.0;12;44.0;
44;2;14.8443117142;24.5;5;27.8758842945;2;17.6000003815;26.0;12;44.0;
45;3;16.8627662659;23.0;4;28.936971426;2;17.6000003815;27.0;13;44.0;
46;3;16.8810920715;23.5;4;29.027561903;3;18.6000003815;25.0;9;59.0;
47;3;17.2082691193;24.5;4;29.1181771755;4;21.6000003815;27.0;9;60.75;
48;3;17.3181762695;24.5;5;29.2087433338;5;24.6000003815;29.0;9;61.5793744326;
49;3;18.0;25.5;5;29.2991878986;5;25.6000003815;31.0;9;62.3510338068;
50;3;19.0;26.5;5;29.3894404173;5;24.6000003815;33.0;10;63.0703935623;
51;3;20.0;27.5;5;29.4794324636;5;24.6000003815;35.0;10;63.7454982996;
52;3;21.0;28.5;4;29.5690979958;5;24.2999992371;34.8970870972;11;64.3860805035;
53;3;22.0;28.5;2;29.6583735943;5;24.2999992371;35.0334968567;11;65.0026724339;
54;3;23.0;27.5;3;29.7471978664;5;24.8345222473;34.0;12;65.6058413982;
55;4;24.5;28.5;2;30.8355126381;5;24.2999992371;35.0;12;66.1118502617;
56;4;25.5;29.5;2;30.9632622004;5;24.2999992371;35.5559234619;12;66.544028759;
57;4;25.5;30.5;2;31.0915775299;5;24.2999992371;35.7720146179;13;67.0209121704;
58;4;25.5;31.5;2;31.220410347;5;25.2047042847;34.0;14;67.5427899361;
59;4;25.5;32.5;2;31.3497120142;5;24.3221263885;35.0;14;68.1086950302;
60;4;25.5;32.5;2;31.4794337749;5;24.4494552612;36.0;15;68.7161855698;
61;4;25.5;32.5;2;31.609526515;5;24.5861415863;37.0;16;69.3611893654;
62;4;25.5;32.5;7;31.7399402857;5;24.7312660217;38.0;16;70.0379443169;
63;5;25.5;32.5;7;31.870624423;5;25.2999992371;37.0;17;70.7390680313;
64;5;25.5;32.5;7;32.0015269518;5;25.0;37.0;17;71.4557781219;
65;5;25.5;32.5;8;32.1325953007;5;25.6025505066;38.0;17;72.1782588959;
66;5;25.5;32.5;9;32.2418322563;5;25.7651100159;39.0;17;72.8961582184;
67;5;26.5;32.5;9;32.3337301016;5;25.9266357422;40.0;20;73.5991659164;
68;5;26.7000007629;32.5;9;32.426838398;5;26.0848121643;41.0;21;74.2776012421;
69;5;26.7000007629;32.5;9;32.5210897923;5;26.2374610901;42.0;21;74.9229507446;
70;5;26.7000007629;32.5;9;32.6164125204;5;26.3826637268;43.0;21;75.5282850266;
71;5;26.7000007629;32.5;10;32.7127302885;5;25.3826637268;42.0;21;76.088514328;
72;5;26.7000007629;32.5;10;32.8099631071;5;25.3826637268;42.0;21;78.7522392273;
73;5;26.7000007629;32.5;11;32.908026576;5;24.8710002899;41.0;22;80.9782400131;
74;5;26.7000007629;32.5;12;34.1848375797;6;25.013666153;41.0;21;82.8234786987;
75;5;27.0359992981;33.0;13;35.2438662052;6;26.1311988831;42.0;21;84.1041574478;
76;5;26.0340003967;34.3899993896;13;37.1191895008;6;25.2270107269;41.0;22;85.1077594757;
77;5;28.2123565674;34.6872596741;13;37.9062945843;6;25.2999992371;41.0;22;85.7410316467;
78;5;29.6871070862;35.9097442627;11;38.4327893257;6;26.2999992371;42.0;22;86.1192054749;
79;5;28.3999996185;38.0;11;38.7822214365;6;27.2999992371;43.0;23;86.4411830902;
80;5;28.3999996185;40.0;12;39.1347060204;6;25.2999992371;45.0;23;86.7130584717;
81;5;29.3999996185;39.0;14;39.489833951;6;24.2999992371;47.0;23;87.9410152435;
82;5;26.3999996185;40.0;14;39.8471881151;6;25.2999992371;50.0;23;88.0299999714;
83;5;25.3999996185;41.0;16;40.2063436508;6;26.2999992371;53.0;23;88.0605909824;
84;6;24.3999996185;42.0;15;72.5668684244;6;27.2999992371;54.0;23;88.091766119;
85;6;26.3999996185;41.0;15;75.8083257675;6;26.2999992371;56.0;24;88.1235172749;
86;6;28.3999996185;41.0;16;78.3049262762;6;26.2999992371;59.0;23;88.1558350325;
87;7;29.3999996185;42.0;15;80.1420766115;6;27.2999992371;59.0;23;88.1887089014;
88;7;30.3999996185;43.0;15;81.4698204994;7;28.2999992371;60.0;25;88.2221269608;
89;7;30.3999996185;44.0;16;82.374559164;8;30.2999992371;62.0;24;89.2560760975;
