Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;11.0;5;20.0;2;7.0;11.8999996185;4;22.0;
3;1;8.0;10.0;5;20.0;2;8.14999961853;10.6999998093;4;22.0900000334;
4;1;9.0;10.0;5;20.0;2;8.31349945068;10.5;4;22.1871190071;
5;1;9.0;10.0;5;20.0;2;8.32806777954;10.5;4;22.2917383909;
6;1;10.0;10.0;5;20.0;2;9.44064044952;10.5;4;22.4042263031;
7;2;11.0;10.1999998093;4;21.0;2;10.0409517288;10.5;4;22.5249304771;
8;2;11.3000001907;10.0;4;21.3999996185;2;10.0681095123;10.5;4;23.0894187689;
9;2;11.4200000763;10.1999998093;4;21.7264003754;2;10.1951189041;10.7100000381;4;23.5836213827;
10;2;11.5179204941;10.3632001877;3;21.9903717041;2;10.3063154221;10.8792181015;4;23.9926425219;
11;2;11.597111702;10.4951858521;3;23.0919120312;2;10.3983440399;11.0;4;25.8316864967;
12;2;11.927573204;11.0209560394;3;24.0163254738;2;10.8121290207;11.7700004578;5;27.4540388584;
13;2;13.9275741577;11.4571752548;4;24.7773565054;2;12.541469574;12.4126424789;5;28.8682081699;
14;2;15.9275741577;11.8107032776;4;25.395208478;2;14.541469574;12.9308347702;5;30.1005516052;
15;2;16.9761562347;12.0916318893;4;25.8925833702;2;16.541469574;13.3366470337;5;31.1863336563;
16;2;17.9935646057;12.3113050461;3;26.2918028831;2;17.8257961273;13.6469516754;5;32.1621966362;
17;2;19.0115871429;12.4808797836;3;26.3921557665;2;18.9405918121;13.879781723;5;32.9572491646;
18;2;20.0302200317;12.5;3;26.4563041925;2;20.0653820038;14.0;5;33.5542383194;
19;2;21.0494651794;12.5;3;26.5224741697;2;21.1997051239;14.0;5;34.1899633408;
20;2;21.956741333;12.5;4;26.5906432867;2;21.692741394;14.0;5;34.8591008186;
21;2;21.977191925;12.5;3;26.6607804298;2;21.843296051;14.0;5;35.5546751022;
22;2;21.9982337952;12.5;3;26.7328453064;2;21.9998016357;14.0;5;36.2682390213;
23;3;22.0198535919;12.5;2;26.8067884445;2;22.1603527069;14.0;6;36.9902019501;
24;3;21.5;12.5;2;26.8825509548;2;22.3227958679;14.0;6;37.7102985382;
25;3;21.5;13.0647649765;3;26.9600640535;2;22.4848175049;14.0;6;38.4181499481;
26;4;21.5;13.088019371;2;27.0392494202;2;22.6440830231;14.0;6;39.1038570404;
27;4;22.1117744446;12.5;2;27.120018959;2;22.7983665466;14.0;6;39.758556366;
28;4;20.1360054016;13.5;2;27.2022752762;2;22.9456748962;14.0;6;40.374874115;
29;4;19.1606826782;14.5;2;27.2859115601;2;23.0843467712;14.0;6;40.947227478;
30;4;18.1857738495;15.5;3;28.3708124161;2;21.2131252289;15.0;6;41.4719495773;
31;4;18.2112426758;16.5;3;28.49685359;2;20.3311882019;16.0;6;41.9472465515;
32;4;18.2370567322;17.5;3;28.6250874996;2;19.438129425;17.0;5;42.3730211258;
33;4;17.5875263214;18.5;3;28.7553768158;2;18.5339279175;18.0;5;42.7505970001;
34;4;17.1266136169;19.5;3;28.8875752687;2;17.6188831329;19.0;5;43.0823974609;
35;4;17.1662731171;20.5;3;29.0215278864;2;17.3935394287;20.0;5;43.3716182709;
36;4;17.2064590454;21.5;3;29.1570720673;2;17.4586143494;21.0;5;43.6219272614;
37;4;17.2471218109;22.5;4;29.2940387726;2;17.5149345398;22.0;7;43.8372087479;
38;4;17.2882118225;23.5;4;29.4322528839;2;17.5633716583;23.0;7;44.0;
39;4;17.3296756744;24.5;4;29.5715347528;2;17.6000003815;24.0;7;44.0;
40;4;18.3714599609;22.5;5;29.7117007971;3;18.6000003815;25.5;6;45.0;
41;5;17.4135112762;23.5;4;29.8525650501;3;19.6000003815;26.0;6;45.1599999666;
42;5;17.4557704926;24.5;4;29.9939396381;3;19.861000061;27.0;7;45.3437439203;
43;5;18.4981822968;22.5;4;30.1356365681;3;20.90234375;25.0;7;45.5541238785;
44;5;17.5406913757;23.5;3;30.2774683237;3;19.949678421;26.0;8;45.7941719294;
45;5;17.583240509;24.5;4;30.4192490578;3;20.0036888123;27.0;9;46.0669906139;
46;6;18.6257743835;22.5;3;30.5607955456;3;20.6000003815;27.0;10;46.375654459;
47;6;18.5331306458;23.5;3;30.7019280195;3;22.1345233917;28.0;11;46.7230784893;
48;6;19.0;24.5;4;30.8424710035;3;22.6000003815;29.0;11;47.1118502617;
49;6;20.5677337646;25.5;4;30.9822543859;3;23.6000003815;30.0;12;47.544028759;
50;6;22.5853767395;26.5;5;31.1211137772;3;24.6000003815;31.0;12;48.0209121704;
51;6;22.0;27.5;7;31.2588906288;3;26.5047054291;30.0;12;48.5427899361;
52;6;24.6212539673;27.5;7;31.395434618;3;26.92212677;29.0;13;49.1086950302;
53;6;24.7791786194;28.5;8;31.5306015015;3;27.0494556427;29.0;14;49.7161855698;
54;6;24.1577949524;28.5;8;31.664255619;3;27.1861419678;29.0;15;50.3611893654;
55;6;24.5;28.5;8;31.79626894;3;27.3312664032;29.0;16;51.0379443169;
56;6;25.5388813019;27.5;8;31.9265217781;4;25.8999996185;30.0;14;51.7390680313;
57;6;25.5779571533;27.5;8;32.0549025536;4;26.8999996185;29.0;14;52.4557781219;
58;6;24.2321853638;28.5;8;32.1813077927;4;27.8025493622;29.0;14;53.1782588959;
59;6;25.2509231567;27.5;9;32.3056430817;4;27.9651088715;29.0;14;53.8961582184;
60;6;24.2696743011;28.5;9;32.427822113;4;28.1266345978;29.0;15;54.5991659164;
61;6;24.5;28.5;9;32.5477657318;5;28.2848110199;29.0;14;55.2776012421;
62;6;24.3071117401;28.5;9;32.6654043198;5;28.4374599457;29.0;14;55.9229507446;
63;6;24.5;28.5;9;33.7806749344;5;28.5826625824;29.0;14;56.5282850266;
64;6;24.5;30.9071865082;10;33.9158842564;5;28.7188625336;29.0;14;57.088514328;
65;6;27.3627662659;29.5;10;34.0181553364;5;28.84491539;29.0;14;57.6004695892;
66;6;28.0;31.5;10;34.1211154461;5;28.960105896;29.0;14;58.0628213882;
67;6;29.0;32.9987792969;11;34.224693656;5;29.0641345978;29.0;16;58.4758720398;
68;7;30.0;34.028793335;10;34.3288186789;6;29.1570701599;29.0;15;58.8412618637;
69;7;30.0;34.0584869385;10;34.4334185123;6;29.239282608;29.0;16;61.778470993;
70;7;30.0;34.716709137;11;34.5384213924;6;30.6751556396;30.4200000763;16;63.5441776514;
71;7;30.0;34.7692108154;11;34.6437549591;6;32.0319404602;31.7314720154;16;65.0421390533;
72;7;30.0;34.8218765259;11;36.042222023;7;33.6344833374;33.957901001;15;67.0874694586;
73;8;32.3600006104;34.714717865;10;38.2218741179;7;34.5017814636;36.0;15;68.1603925228;
74;8;33.7138442993;36.14453125;11;39.2761833668;7;35.3360900879;38.0;16;69.1929266453;
75;8;32.6276664734;38.4832229614;11;41.1830331087;8;36.2555961609;40.0;15;72.0677007437;
76;8;34.4798278809;39.748752594;12;41.8866144419;8;36.7081871033;44.0;15;74.1918709278;
77;9;36.3610992432;41.8836593628;10;42.412964344;8;35.8687324524;49.0;15;75.297961235;
78;9;36.4516448975;42.0;10;42.9418532848;9;35.1019630432;54.0;11;98.2999984026;
79;9;36.5401611328;43.9776992798;11;43.472582221;9;34.1678962708;60.0;12;101.068317652;
80;9;31.3999996185;48.0270195007;12;44.0045005083;10;35.2317810059;67.0;11;103.773185015;
81;10;31.3999996185;49.7429618835;10;44.5370054245;10;36.3055343628;74.0;11;106.430777192;
82;10;31.3999996185;51.0789871216;7;45.0695405006;10;36.75;81.8482894897;15;109.066268921;
83;10;28.3999996185;53.9489593506;9;45.6015913486;10;37.75;88.8804244995;16;111.705960512;
84;10;27.3999996185;58.9489593506;9;46.1326805353;10;38.75;94.9133758545;16;114.37103045;
85;10;26.3999996185;63.2434005737;10;46.6623638868;10;39.75;100.947120667;17;116.924619913;
86;10;25.3999996185;66.9834671021;10;47.1902202368;11;40.75;107.673538208;17;120.43507421;
87;10;25.0;70.1017227173;12;48.7158479691;11;42.75;114.559829712;18;123.076431274;
88;11;26.0;72.7958068848;11;49.2988562584;11;44.75;121.02155304;16;125.775658607;
89;12;27.0;75.0055236816;10;49.8818235397;11;45.8499984741;124.495475769;19;128.49500072;
90;12;27.0;77.2123718262;11;50.464433074;11;44.8499984741;130.327575684;19;131.195106268;
91;12;27.0;79.416229248;13;51.0463552475;11;45.8499984741;132.456542969;20;133.837177157;
92;12;27.0;81.616973877;14;51.5603209734;11;46.8499984741;131.406097412;20;136.385102391;
93;12;28.0;79.7810516357;14;52.0645266771;11;44.8499984741;136.341522217;28;138.807363749;
94;13;27.0;80.9376602173;12;57.5723526478;11;45.8499984741;138.857955933;29;141.078521252;
95;13;28.0;83.0935668945;13;59.2330845594;11;47.8499984741;135.363357544;34;143.180155039;
96;13;31.0;83.248550415;13;59.9527516365;11;44.8499984741;140.850296021;36;145.101195216;
97;13;31.0;86.40234375;15;60.673183322;11;45.8499984741;143.648406982;37;146.83765626;
98;13;32.0;89.5547180176;16;61.3905234337;11;47.8499984741;139.746566772;39;148.391878843;
99;13;34.0;89.1461181641;16;62.0494916439;11;46.8499984741;144.022109985;39;149.771409035;
100;13;34.0;91.2515182495;17;62.7091621161;11;47.8499984741;147.15776062;38;150.878956437;
