Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;10.0;5;20.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
5;1;9.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
6;1;10.0;10.0;5;20.0;1;9.14999961853;10.5;5;21.0;
7;1;11.0;10.0;5;20.0;1;9.72500038147;10.5;5;21.0;
8;1;11.0;10.0;5;20.3999996185;2;9.72500038147;10.6999998093;4;22.4200000763;
9;1;11.1199998856;10.1999998093;5;20.7264003754;2;10.044500351;10.7100000381;4;22.8584362268;
10;2;11.2179203033;10.5631999969;4;21.9903717041;2;10.1431493759;10.8792181015;4;23.2088999748;
11;2;11.597111702;10.4951858521;4;23.0719120502;2;10.2220020294;11.0;4;24.9397995472;
12;2;11.9215736389;11.0209560394;4;23.9749414921;2;10.6114549637;11.7700004578;5;26.4434549809;
13;2;13.9215736389;11.4571752548;5;24.7131726742;2;12.3140878677;12.4126424789;5;27.7287436724;
14;2;15.9215736389;11.8107032776;5;25.3067810535;2;14.3140878677;12.9308347702;5;28.8229112625;
15;2;16.94962883;12.0916318893;5;25.7784451246;2;16.3140888214;13.3366470337;5;29.7627468109;
16;2;17.9593238831;12.3113050461;5;26.1504684687;2;17.5054893494;13.6469516754;5;30.5871584415;
17;2;18.9691867828;12.4808797836;5;26.2221269608;2;18.5862083435;13.879781723;5;31.2283332348;
18;2;19.9792118073;12.5;5;26.2560760975;2;19.6763763428;14.0;5;31.6729285717;
19;2;20.989397049;12.5;4;26.2905418873;2;20.7764091492;14.0;5;32.1624221802;
20;2;21.8871631622;12.5;5;26.3255085945;2;21.2365436554;14.0;5;32.6967763901;
21;2;21.8976516724;12.5;5;26.3609591722;2;21.3567733765;14.0;5;33.2746315002;
22;3;21.9082870483;12.5;4;26.3968753815;2;21.4867916107;14.0;5;33.8931016922;
23;3;21.9190635681;12.5;4;26.4332377911;2;21.6259460449;14.0;6;34.5476427078;
24;3;21.9299716949;12.5;4;26.4700255394;2;21.7732181549;14.0;6;35.2320256233;
25;3;21.5;12.9410076141;4;26.5072168112;2;21.9272041321;14.0;6;35.9384479523;
26;3;21.9521656036;12.5;5;26.5447884798;2;22.0861492157;14.0;6;36.6577949524;
27;3;21.9634361267;12.5;5;26.5827163458;2;22.248003006;14.0;7;37.3800458908;
28;3;21.5;13.2913579941;5;26.6209751368;2;22.4105091095;14.0;7;38.0948009491;
29;4;21.9862918854;12.5;4;26.6595385075;2;22.5713291168;14.0;7;38.7918672562;
30;4;21.5;12.5;4;26.6983793974;2;20.7281684875;15.0;7;39.4618406296;
31;4;22.009513855;12.5;4;26.7374696732;2;19.8789138794;16.0;7;40.0966157913;
32;4;22.0212402344;12.5;5;27.7767804861;2;19.0217380524;17.0;7;40.6897592545;
33;4;22.5;13.8883905411;5;27.8562822342;2;18.1551952362;18.0;7;41.2367181778;
34;4;22.044883728;13.5;5;27.9371286631;2;17.2782611847;19.0;7;41.7348527908;
35;4;23.0567836761;13.0405921936;5;28.0192908049;2;17.090341568;20.0;8;42.1833162308;
36;4;21.4057884216;13.5;5;28.1027359962;2;17.1912460327;21.0;8;42.5828151703;
37;4;21.5;14.0513677597;5;29.1874285936;2;17.2811336517;22.0;8;42.9353084564;
38;4;21.4562282562;13.5;5;29.3233289719;2;17.3604450226;23.0;9;43.2436761856;
39;4;21.4819984436;14.5;5;29.4623696804;2;17.4298267365;24.0;9;43.5114040375;
40;4;21.5;14.7033948898;5;29.6045292616;2;17.4900665283;25.0;9;43.7423057556;
41;4;20.881357193;13.5;5;29.749777317;2;17.5420188904;26.0;9;43.9402961731;
42;4;20.5;14.8071603775;5;29.8980747461;2;17.586566925;27.0;10;44.0;
43;4;22.9694232941;18.8071594238;5;30.0493719578;2;18.6000003815;25.0;10;44.0;
44;4;24.0148124695;22.8071594238;6;30.2036093473;2;17.6000003815;26.0;10;44.0;
45;5;25.06108284;26.8071594238;5;30.3607164621;2;17.6000003815;27.0;10;44.0;
46;5;25.6713237762;30.8071594238;5;30.520611763;2;18.6000003815;25.0;11;44.0;
47;5;27.1561832428;32.5;6;30.6832021475;2;19.6000003815;25.0;12;44.0;
48;5;27.2049598694;32.5;6;30.8483829498;2;20.6000003815;25.0;12;44.0;
49;5;27.2545146942;32.5;6;31.0160368681;2;21.6000003815;25.0;13;44.0;
50;5;27.3048095703;32.5;6;31.186035037;2;22.6000003815;25.0;13;44.0;
51;5;27.3558101654;32.5;7;31.3582366705;2;23.6000003815;25.0;13;44.0;
52;5;27.4074726105;32.5;7;31.5324884653;2;23.8999996185;24.0;14;44.0;
53;5;27.4597473145;32.5;7;31.7086253166;2;23.8999996185;24.0;15;44.0;
54;5;27.5125865936;32.5;8;31.8864707947;2;23.8999996185;24.0;15;44.0;
55;5;27.5659408569;32.5;8;32.0658378601;2;23.8999996185;24.0;15;44.0;
56;5;27.6197509766;32.5;9;32.2465283871;2;23.8999996185;24.0;15;44.0;
57;5;27.6739597321;32.5;10;32.4283349514;2;23.8999996185;24.0;16;44.0;
58;5;27.7284984589;32.5;11;32.611041069;2;23.8999996185;24.0;16;44.0;
59;5;27.0462551117;33.5;11;32.7944221497;2;23.8999996185;24.0;16;44.0;
60;5;26.9953575134;33.5;11;32.9782471657;3;23.8999996185;24.0;16;44.0;
61;5;27.0404701233;33.921672821;11;33.1622793674;3;23.8999996185;24.0;17;44.0;
62;5;27.1790103912;33.5;11;33.3462772369;4;23.8999996185;24.0;17;44.0;
63;5;27.215473175;33.8140182495;12;33.5299961567;4;23.8999996185;24.0;17;44.0;
64;5;27.176908493;33.5;12;33.713190794;4;23.8999996185;24.0;17;44.0;
65;6;27.2225189209;33.9857292175;12;33.8935940266;4;23.8999996185;24.0;17;44.0;
66;6;26.4237670898;33.5;12;35.2537069321;4;23.8999996185;24.0;18;44.0;
67;6;27.597650528;34.0;12;36.3995096684;4;23.8999996185;24.0;19;44.0;
68;6;27.8852424622;35.1143493652;11;37.3646259308;4;23.8999996185;24.0;19;44.0;
69;6;28.163936615;34.6872596741;12;38.1840262413;4;23.8999996185;24.0;19;44.0;
70;6;29.4552078247;33.9097442627;12;38.7417795658;4;23.8999996185;24.0;20;44.0;
71;6;29.6225318909;34.0;12;40.1207413673;5;23.8999996185;24.0;19;44.0;
72;6;29.6748638153;36.0;12;40.500305891;5;23.8999996185;24.0;19;44.0;
73;6;29.3999996185;38.0;13;42.6346437931;5;23.8999996185;24.0;19;45.3199996948;
74;6;29.8199996948;40.4634628296;13;44.4473869801;5;22.0890007019;25.4200000763;20;46.3582401276;
75;7;30.7003517151;43.0539054871;12;45.9920732975;5;23.2291622162;24.7314720154;20;47.1666984558;
76;7;30.369758606;44.6162643433;13;47.3265960217;5;21.3310565948;25.9579029083;20;47.5526294708;
77;7;31.7034034729;44.8922767639;14;48.3318285942;5;22.3500003815;25.0;20;49.8066806793;
78;9;31.3415679932;47.0;11;59.1239814758;5;22.75;28.0;20;50.0999999046;
79;9;30.6000003815;50.9017601013;11;60.6134324074;5;25.75;29.0;20;50.2041478157;
80;9;31.6000003815;53.9562606812;11;62.0692186356;5;27.0026664734;31.0;21;50.3125144243;
81;9;31.6000003815;56.8177604675;11;63.4781222343;5;28.0027999878;33.0;21;50.4251593351;
82;9;31.6000003815;58.7279663086;13;65.8288459778;5;27.2956619263;36.0;21;51.5421299934;
83;9;33.5999984741;59.8221511841;13;67.2923709154;5;26.7999992371;39.2710647583;21;51.7234598398;
84;9;35.5999984741;61.1122169495;15;68.7241841555;5;27.0829925537;40.7028579712;22;51.9121315479;
85;9;33.5999984741;63.4457931519;15;70.1167064905;5;26.0935821533;42.665145874;20;52.1082155704;
86;9;32.5999984741;64.6700820923;15;71.4734531641;5;26.1044311523;44.665145874;20;52.3117562532;
87;9;32.5999984741;65.9758911133;15;73.8001482487;5;26.1155338287;47.665145874;21;52.5227693319;
88;9;34.5999984741;68.2663497925;16;75.1641824245;8;28.0768871307;51.665145874;19;53.7412388325;
