Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;10.0;5;20.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;10.0;5;20.0;2;8.14999961853;10.6999998093;4;22.0;
5;1;9.0;10.0;5;20.0;2;8.29999923706;10.5;4;22.0900000334;
6;1;10.0;10.0;5;20.0;2;9.39524936676;10.5;4;22.1871190071;
7;1;11.0;10.0;5;20.0;2;9.99210166931;10.5;4;22.2917383909;
8;1;11.0;10.0;5;20.3999996185;2;10.0156412125;10.5;4;22.8371437788;
9;1;11.1199998856;10.1999998093;5;20.7264003754;2;10.1383571625;10.7100000381;4;23.3113827705;
10;2;11.2179203033;10.5631999969;4;21.9903717041;2;10.2450618744;10.8792181015;4;23.6996542215;
11;2;11.597111702;10.4951858521;4;23.0819120407;2;10.3324222565;11.0;4;25.4997080564;
12;2;11.9245738983;11.0209560394;4;23.99553442;2;10.7374343872;11.7700004578;5;27.0797379017;
13;2;13.9245738983;11.4571752548;5;24.7449600697;2;12.4572515488;12.4126424789;4;28.4485538006;
14;2;15.9245738983;11.8107032776;5;25.3503712416;2;14.4572515488;12.9308347702;4;29.6330289841;
15;2;16.9627056122;12.0916318893;5;25.8344515562;2;16.4572525024;13.3366470337;4;30.669192791;
16;2;17.9761257172;12.3113050461;5;26.2195074558;2;17.7094402313;13.6469516754;4;31.5947263241;
17;2;18.9898986816;12.4808797836;5;26.3048160076;2;18.8129119873;13.879781723;4;32.3400559425;
18;2;20.0040187836;12.5;5;26.3530313969;2;19.9265136719;14.0;3;32.8895044327;
19;2;21.0184822083;12.5;5;26.4023760557;2;21.0501403809;14.0;3;33.4816474915;
20;2;21.5;12.920712471;6;26.4528282881;2;21.5333709717;14.0;3;34.1130428314;
21;2;21.5;12.9358482361;6;26.5043625832;2;21.6754341125;14.0;3;34.7785673141;
22;2;21.5;12.9513092041;4;26.5569496155;2;21.825176239;14.0;3;35.4714341164;
23;2;21.9670848846;12.5;4;26.6105561256;2;21.9810714722;14.0;4;36.1833543777;
24;2;21.9831676483;12.5;4;26.6651450396;2;22.141254425;14.0;4;36.9048519135;
25;2;19.5;13.99954319;4;26.72067523;2;20.2999992371;15.0;4;37.6257123947;
26;2;18.5;15.0162029266;4;26.7771017551;2;21.2999992371;14.0;4;38.3355398178;
27;2;20.0331306458;12.5;4;26.8343759775;2;22.2999992371;14.0;5;39.0243473053;
28;2;18.0503120422;13.5;4;26.8924454451;2;22.7804775238;14.0;5;39.6831235886;
29;2;17.0677337646;14.5;4;26.9512542486;2;22.9287014008;14.0;5;40.3043012619;
30;2;17.5;13.4756269455;4;27.0107431412;3;22.0684661865;15.5;4;41.8820743561;
31;2;18.5;13.5053710938;4;27.0708494186;3;22.1984672546;16.5;4;42.5725489855;
32;2;17.1212539673;13.5;4;27.1315076351;3;21.3178215027;17.5799999237;4;43.2374616861;
33;2;17.5;13.5;5;27.1926498413;3;20.728427887;18.0;4;43.8794193268;
34;2;16.1577949524;13.5;5;27.2542052269;3;19.523191452;19.7770614624;4;44.5026270151;
35;2;16.5;13.5;6;27.3161010742;3;19.3094024658;20.8970851898;5;45.1124961376;
36;2;15.1948299408;13.5;5;27.3782629967;3;19.3852386475;22.0334949493;5;45.7152235508;
37;2;14.7134790421;14.5;4;27.4406147003;3;19.9859256744;22.0;5;46.3173501492;
38;2;14.7321844101;15.5;4;27.5030794144;3;19.5087108612;24.0;5;46.9253354073;
39;2;14.7509241104;16.5;5;27.5655794144;3;19.5580348969;25.5559253693;5;47.544028759;
40;3;15.7696743011;18.0;4;28.628036499;3;19.6000003815;26.7720146179;6;48.0209121704;
41;3;16.7884101868;18.5;4;28.7303724289;3;19.6000003815;28.0104560852;6;48.5427899361;
42;3;17.1191120148;19.5;5;28.8336939812;3;19.6000003815;29.2713947296;7;49.1086950302;
43;3;17.1501083374;20.5;6;28.937926054;3;20.6000003815;27.5543479919;8;49.7161855698;
44;3;17.1813774109;21.5;5;29.0429917574;3;20.6000003815;26.5543479919;8;50.3611893654;
45;3;17.2128982544;22.5;6;29.1488128901;3;22.0312690735;26.5543479919;8;51.0379443169;
46;3;17.244644165;23.5;6;29.2553098202;3;21.6000003815;27.5543479919;8;51.7390680313;
47;3;17.276594162;24.5;6;29.3624022007;3;23.6000003815;28.5543479919;8;52.4557781219;
48;3;17.9172763824;24.5;7;29.4700086117;3;25.5025501251;29.5543479919;7;53.1782588959;
49;3;18.4059104919;25.5;7;29.5780466795;3;26.6651077271;30.0;7;53.8961582184;
50;3;19.9527015686;26.5;7;29.6864336729;3;27.8266372681;29.0;8;54.5991659164;
51;3;20.9700813293;27.5;6;29.7950861454;3;28.2848129272;29.0;9;55.2776012421;
52;3;21.4513092041;28.5;6;29.9039206505;3;28.4374599457;29.0;10;55.9229507446;
53;3;22.4670848846;28.5;6;30.0128536224;4;28.5826644897;29.0;10;56.5282850266;
54;3;23.4831676483;29.2011489868;6;30.1218010187;4;26.5826644897;30.0;11;57.088514328;
55;3;24.5;28.332572937;7;30.2306792736;4;27.5826644897;29.0;12;57.6004695892;
56;3;24.5530014038;28.3603382111;8;30.3394048214;4;28.5826644897;29.0;12;58.0628213882;
57;3;24.0331306458;28.5;9;30.4478942156;4;29.0641345978;29.0;13;58.4758720398;
58;4;24.5;28.4171886444;9;30.5560644865;4;29.1570701599;29.0;14;58.8412618637;
59;4;23.5;27.5;10;30.6638332605;4;29.2392845154;29.0;15;59.1616458893;
60;4;25.0853767395;27.5;11;30.7711186409;4;29.3113708496;29.0;15;59.4403705597;
61;4;24.628112793;28.5;11;30.8778395653;4;27.3740825653;30.0;16;59.6811828613;
62;4;25.2633514404;27.5;12;30.9839155674;4;26.4282646179;31.0;17;60.8879890442;
63;4;24.6557216644;28.5;13;31.0892677307;4;26.4747962952;33.0;17;61.1599999666;
64;4;25.3267803192;27.5;13;31.1938176155;4;26.5;35.0;17;61.3437439203;
65;4;24.6818847656;28.5;13;31.2974886894;4;25.5;37.0;17;61.5541238785;
66;4;24.1948299408;28.5;13;31.3782629967;4;25.2000007629;39.0;18;61.7941719294;
67;4;25.2134780884;27.5;13;31.4406147003;4;25.2000007629;41.0;19;62.0669906139;
68;4;25.4321861267;27.5;13;31.5030794144;5;25.2000007629;43.0;19;64.2169935703;
69;4;25.4509239197;27.5;13;31.5655794144;5;24.8518238068;41.0;20;66.0713407993;
70;4;25.4696750641;27.5;14;31.628036499;5;25.0354480743;41.0;20;67.691378355;
71;4;24.7000007629;28.5;14;31.690372467;5;23.4814510345;41.0;21;68.8938889503;
72;4;25.5071125031;27.5;14;31.7525100708;5;24.4017848969;40.0;22;69.9782938957;
73;4;24.7000007629;28.5;15;31.8143725395;5;23.0065040588;40.0;22;71.0037431717;
74;4;24.7000007629;28.9071865082;15;33.0521714687;5;25.0499992371;39.0;23;71.7040801048;
75;4;25.9156513214;28.0;15;34.0701041222;5;27.0499992371;38.8520393372;23;72.4624900818;
76;4;24.0340003967;30.3899993896;16;34.9021527767;5;23.0499992371;41.2312469482;23;73.2727255821;
77;4;25.2123565674;30.2732276917;16;35.5837213993;6;23.0499992371;44.6363639832;23;75.125617981;
78;4;26.6751155853;28.9097423553;17;36.9993834496;6;25.0499992371;45.6363639832;22;76.1892286539;
79;4;26.4246292114;31.0;17;37.3125625849;6;23.3154983521;47.6363639832;22;77.2995958328;
80;5;26.3999996185;34.0;16;37.6288110018;6;23.3628120422;50.6363639832;23;78.4452441931;
81;5;28.3999996185;32.0;16;37.9478909969;6;25.0499992371;50.6363639832;23;79.6145125628;
82;5;24.3999996185;36.0;16;38.2695747614;6;27.0499992371;53.6363639832;23;80.7966005802;
83;5;23.3999996185;39.9521446228;16;38.5936429501;6;29.0499992371;56.6363639832;23;81.9825029373;
84;6;23.3999996185;43.2968177795;15;39.919883132;6;30.0499992371;59.6363639832;25;83.1656651497;
85;6;23.3999996185;45.459941864;16;40.2880872488;8;30.7999992371;62.6363639832;19;108.34222436;
86;6;22.3999996185;47.624042511;16;41.6592322588;8;29.7999992371;67.6363677979;19;111.190800667;
