Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;10.0;5;20.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
5;1;9.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
6;1;10.0;10.0;5;20.0;1;9.14999961853;10.5;5;21.0;
7;1;11.0;10.0;5;20.0;1;9.72500038147;10.5;5;21.0;
8;2;11.0;10.1999998093;4;21.3999996185;1;9.72500038147;10.5;5;21.4200000763;
9;2;11.4200000763;10.1999998093;3;21.7264003754;1;9.81949996948;10.7100000381;5;21.758436203;
10;2;11.5179204941;10.3632001877;2;21.9903717041;1;9.8956489563;10.8792181015;5;22.0;
11;2;11.597111702;10.4951858521;2;23.0619120598;1;9.94999980927;11.0;5;23.5400009155;
12;2;11.9185733795;11.0209560394;2;23.9545464516;1;10.296500206;11.7700004578;6;24.8252849579;
13;2;13.9185733795;11.4571752548;3;24.6819883585;1;11.9499998093;12.4126424789;6;25.8616695404;
14;2;15.9185733795;11.8107032776;3;25.2644146681;1;12.9499998093;12.9308347702;6;26.6732940674;
15;2;16.9369182587;12.0916318893;2;25.7245066166;1;13.9499998093;13.3366470337;6;27.2939033508;
16;2;17.9431419373;12.3113050461;2;26.0845712423;1;14.9499998093;13.6469516754;6;27.759563446;
17;2;18.9494171143;12.4808797836;2;26.1438889503;1;15.9499998093;13.879781723;6;28.0;
18;2;19.955739975;12.5;2;26.1651208401;1;16.9500007629;14.0;6;28.0;
19;2;20.9621105194;12.5;2;26.1864993572;1;17.9500007629;14.0;6;28.0;
20;2;21.8559494019;12.5;3;26.2080165148;1;18.2999992371;14.0;6;28.0;
21;2;21.8624038696;12.5;3;26.2296639681;1;18.2999992371;14.0;6;28.0;
22;2;21.8688983917;12.5;3;26.2514331341;1;18.2999992371;14.0;6;28.0;
23;3;21.8754291534;12.5;2;26.2733153105;1;18.2999992371;14.0;7;28.0;
24;3;21.5;12.5;2;26.2953014374;1;18.2999992371;14.0;7;28.0;
25;3;21.5;12.8885908127;2;26.3173824549;1;18.2999992371;14.0;7;28.0;
26;3;21.8952140808;12.5;3;26.3395489454;1;18.2999992371;14.0;8;28.0;
27;3;21.9018650055;12.5;3;26.3617914915;1;18.2999992371;14.0;8;28.0;
28;3;19.908536911;13.5;3;26.3841004372;1;18.2999992371;14.0;8;28.0;
29;3;18.9152297974;14.5;3;26.4064661264;1;18.2999992371;14.0;8;28.0;
30;3;17.9219398499;15.5;3;26.428878665;1;18.2999992371;14.0;8;28.0;
31;3;16.9286632538;16.5;4;26.4513280392;1;18.2999992371;14.0;8;28.0;
32;3;15.9353981018;17.5;5;27.4738043547;1;18.2999992371;14.0;8;28.0;
33;3;15.9421415329;18.5;5;27.5362974405;1;18.2999992371;14.0;8;28.0;
34;3;16.4488887787;19.5;6;27.599981308;1;18.2999992371;14.0;8;28.0;
35;3;16.7799949646;20.5;6;27.664847374;1;18.2999992371;14.0;8;28.0;
36;3;16.7994537354;21.5;6;27.7308843136;1;18.2999992371;14.0;9;28.0;
37;3;16.8192653656;22.5;6;27.7980775833;1;18.2999992371;14.0;9;28.0;
38;3;16.8394241333;23.5;6;27.8664096594;1;18.2999992371;14.0;9;28.0;
39;3;16.8599224091;24.5;6;27.9358596802;1;18.2999992371;14.0;9;28.0;
40;3;17.8807582855;22.5;6;28.006403327;1;18.2999992371;14.0;9;28.0;
41;3;16.9019203186;23.5;5;28.0780127048;1;18.2999992371;14.0;9;28.0;
42;3;16.9234046936;24.5;5;28.1506564617;1;18.2999992371;14.0;10;28.0;
43;3;17.9451980591;22.5;5;28.2242994308;1;18.2999992371;14.0;10;28.0;
44;3;16.9672889709;23.5;6;28.29890275;1;18.2999992371;14.0;10;28.0;
45;3;16.9896697998;24.5;6;28.3744238615;1;18.2999992371;14.0;11;28.0;
46;3;18.0123271942;22.5;6;28.4508165121;1;18.2999992371;14.0;11;28.0;
47;3;18.5357017517;23.5;7;28.5280306339;1;18.2999992371;14.0;11;28.0;
48;3;19.0;24.5;7;28.6060124636;1;18.2999992371;14.0;11;28.0;
49;3;20.5331306458;25.5;7;28.6847048998;1;18.2999992371;15.0;12;28.0;
50;3;21.0;26.5;7;28.7640470266;1;18.2999992371;16.0;12;28.0;
51;3;23.1292152405;27.5;7;28.8439749479;1;18.2999992371;17.0;12;28.0;
52;3;23.5853767395;28.4463615417;7;28.9244215488;1;18.2999992371;18.0;13;28.0;
53;3;24.0741043091;28.5;8;29.0053164959;1;18.2999992371;19.0;13;28.0;
54;3;24.1212539673;28.4672336578;8;29.0865870714;1;18.2999992371;19.0;13;28.0;
55;3;24.0865249634;28.5;9;29.1681582928;1;18.2999992371;19.0;14;28.0;
56;3;24.1577949524;28.4877548218;9;29.2499525547;1;18.2999992371;19.0;15;28.0;
57;3;23.5;29.4978733063;9;29.3161010742;1;18.2999992371;19.0;15;28.0;
58;3;24.1948299408;28.5;11;29.3782629967;1;18.2999992371;19.0;15;28.0;
59;4;24.2134780884;28.5;10;29.4406147003;1;18.2999992371;19.0;16;28.0;
60;4;24.2321853638;27.5;10;29.5030794144;1;18.2999992371;19.0;16;28.0;
61;4;24.2509231567;28.5;11;29.5655794144;1;18.2999992371;19.0;16;28.0;
62;4;24.2696743011;28.5;11;29.628036499;1;18.2999992371;19.0;17;28.0;
63;4;23.5;29.5;11;29.690372467;1;18.2999992371;19.0;17;28.0;
64;4;24.3071117401;28.5;11;29.7525100708;1;18.2999992371;19.0;18;28.0;
65;4;23.5;29.5;12;29.8143725395;1;18.2999992371;19.0;19;28.0;
66;5;23.5;29.9071865082;11;30.8758842945;1;18.2999992371;19.0;19;28.0;
67;5;25.1000003815;28.5;11;30.9669713974;1;18.2999992371;19.0;19;28.0;
68;5;26.9810905457;29.5;11;31.058152914;1;18.2999992371;19.0;21;28.0;
69;5;26.399269104;31.5;12;31.1493523121;1;18.2999992371;19.0;21;28.0;
70;5;26.4172763824;32.5;12;31.2404944897;1;18.2999992371;19.0;21;28.0;
71;5;26.435092926;33.5;13;31.3315056562;1;18.2999992371;19.0;21;28.0;
72;5;26.4527015686;34.0779190063;13;31.4223142862;1;18.2999992371;19.0;23;28.0;
73;5;26.4700813293;34.0943527222;13;32.5894098282;1;18.2999992371;19.0;23;28.0;
74;6;26.8066177368;34.6170082092;12;33.5381741524;1;18.2999992371;19.0;23;28.0;
75;6;27.0773067474;33.3899993896;13;34.3028137684;1;18.2999992371;19.0;23;28.0;
76;6;27.2924118042;35.3513183594;13;35.9189474583;1;18.2999992371;19.0;23;28.0;
77;6;29.37241745;34.9097442627;12;36.3313533068;1;18.2999992371;19.0;25;28.0;
78;6;30.4743976593;36.0;12;36.5666116476;1;18.2999992371;19.0;25;28.0;
79;7;30.7749290466;37.0;11;36.804988265;1;18.2999992371;19.0;26;28.0;
80;7;29.9700737;38.0;11;37.0462297201;1;18.2999992371;19.0;26;28.0;
81;7;28.3999996185;41.7914428711;11;38.2900810242;1;18.2999992371;19.0;26;28.8400001526;
82;7;29.3999996185;44.483631134;12;38.5762861967;1;18.4890003204;19.4200000763;26;29.4629440308;
83;8;30.3999996185;45.7681427002;10;38.8657729626;1;18.6291618347;19.7314720154;26;29.9158058167;
84;8;30.3999996185;48.8184890747;10;39.1582869291;1;18.7310562134;19.9579029083;26;30.0;
85;8;31.6051998138;51.8184890747;10;39.4535722733;1;18.75;20.0;26;30.0;
86;8;31.634147644;54.8184890747;11;39.7513706684;1;18.75;20.0;27;30.0;
87;8;31.6640872955;56.8184890747;12;40.0514214039;1;18.75;20.0;27;30.0;
88;9;31.6950035095;58.8184890747;11;40.3534607887;1;18.75;20.0;27;30.0;
89;9;30.6935825348;60.8184890747;11;40.6572217941;1;18.75;20.0;27;30.0;
90;9;31.759727478;62.8184890747;12;40.9624320269;1;18.75;20.0;27;30.0;
91;9;31.0;66.5196762085;13;41.2688151598;1;18.75;20.0;26;30.0;
92;9;31.5012550354;68.8184890747;13;41.5760884285;2;19.75;21.0;25;31.0;
