Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;10.0;5;20.0;1;8.0;10.6999998093;4;21.0;
4;1;9.0;10.0;5;20.0;1;8.14999961853;10.5;4;21.0;
5;1;9.0;10.0;5;20.0;1;8.14999961853;10.5;4;21.0;
6;2;10.0;10.1999998093;4;21.0;1;9.14999961853;10.5;4;21.0;
7;2;11.3000001907;10.0;4;21.1200000048;1;9.72500038147;10.5;4;21.0;
8;2;11.3360004425;10.0;4;21.664255619;1;9.72500038147;10.5;4;21.4200000763;
9;2;11.4992771149;10.1999998093;4;22.151668787;1;9.81949996948;10.7100000381;4;21.758436203;
10;2;11.6455011368;10.3632001877;4;22.5948637724;1;9.8956489563;10.8792181015;4;22.0;
11;2;11.778459549;10.4951858521;4;23.90946877;1;9.94999980927;11.0;3;23.5400009155;
12;2;12.1728410721;11.0209560394;3;25.0831897259;1;10.296500206;11.7700004578;4;24.8252849579;
13;2;14.1728401184;11.4571752548;4;26.1335980892;1;11.9499998093;12.4126424789;4;25.8616695404;
14;2;16.1728401184;11.8107032776;4;27.0845386982;1;12.9499998093;12.9308347702;4;26.6732940674;
15;2;17.4829559326;12.0916318893;4;27.961940527;2;14.9499998093;13.536646843;3;28.2939033508;
16;2;18.6143722534;12.3113050461;4;28.7906582355;2;16.9500007629;13.6469516754;3;28.9195634127;
17;2;19.7612438202;12.4808797836;4;29.3714957237;2;18.2110004425;13.879781723;3;29.3437439203;
18;2;20.9240226746;12.5;4;29.9672651291;2;19.2523422241;14.0;3;29.5541238785;
19;2;22.1027526855;12.5;4;30.6146354675;2;20.2996788025;14.0;3;29.7941719294;
20;2;23.1843910217;12.5;5;31.310028553;2;20.7036876678;14.0;3;30.0669906139;
21;2;23.3930091858;12.5;5;32.0476689339;2;20.7650718689;14.0;3;30.375654459;
22;2;23.6142997742;12.5;5;32.8195528984;2;20.8345222473;14.0;3;30.7230784893;
23;2;23.845867157;12.5;5;33.6156187057;2;20.9126911163;14.0;4;31.1118502617;
24;3;24.0846862793;12.5;4;34.4241409302;2;21.0001659393;14.0;4;31.544028759;
25;3;24.3272418976;12.5;4;35.2323417664;2;21.0974063873;14.0;4;32.0209121704;
26;3;22.3272418976;13.5;5;36.0271549225;2;21.2047042847;14.0;4;32.5427899361;
27;3;21.5;14.5;5;36.7960615158;2;20.2999992371;15.0;4;33.1086950302;
28;3;21.5;15.5;5;37.5278816223;2;21.2999992371;14.0;4;33.7161855698;
29;3;20.5;14.5;5;38.2134218216;2;21.5861415863;14.0;4;34.3611893654;
30;3;20.5;14.5;5;38.8458929062;2;19.7312660217;15.0;4;35.0379443169;
31;3;19.5;13.5;5;39.4210662842;2;18.8835372925;16.0;4;35.7390680313;
32;3;19.5;13.5;5;40.9371862411;2;18.0412902832;17.0;4;36.4557781219;
33;3;19.5;13.5;5;41.4846848249;3;18.2025489807;18.5;3;38.1782588959;
34;3;20.5;14.5;6;43.8486714363;3;18.36510849;19.5;3;39.056158185;
35;3;20.5;15.5;6;45.8548163176;3;18.2266349792;20.0;3;39.9429098368;
36;3;20.5;16.5;6;47.5299797058;3;18.3848114014;21.0;3;40.8317251205;
37;3;21.0;17.5;6;48.9143767357;3;18.5374603271;22.0;3;41.717122674;
38;3;21.6515922546;18.5;6;50.0529292822;3;18.6826629639;23.0;5;42.5952756405;
39;3;20.6515922546;17.5;6;50.7250658274;3;18.818862915;24.0;6;43.464168787;
40;3;20.6515922546;17.5;6;51.2842102051;3;18.9449157715;25.0;7;44.3235480785;
41;3;19.6515922546;16.5;6;51.7772638798;3;19.0601062775;26.0;7;45.1746716499;
42;3;18.6515922546;15.5;6;52.2155745029;3;19.1641349792;27.0;8;46.0199007988;
43;3;18.0;18.5;6;52.4362905025;3;20.2570705414;25.0;10;46.8621740341;
44;3;19.0;21.5;6;52.6205644608;3;19.3392829895;26.0;10;47.7044358253;
45;3;20.0;24.5;6;52.8139474392;3;19.4113693237;27.0;12;48.5490655899;
46;3;21.0;27.5;7;53.016159296;3;20.4740829468;25.0;13;49.3973684311;
47;3;22.0;29.5;7;53.2268030643;3;21.5282669067;26.0;13;50.2491784096;
48;3;23.0;29.5;8;53.445360899;3;22.574798584;27.0;14;51.0379443169;
49;3;24.0;29.5;8;53.6711919308;3;23.6000003815;28.0;14;51.7390680313;
50;3;24.7000007629;29.5;8;53.9035346508;4;25.6000003815;30.0;15;53.4557781219;
51;3;24.7000007629;29.5;7;54.141512394;4;27.6000003815;32.0;15;54.3382588625;
52;3;24.7000007629;29.5;7;54.3841423988;4;27.8999996185;32.0;15;55.2399021387;
53;3;24.7000007629;29.5;7;54.6303496361;4;27.8999996185;33.0;16;56.1532897949;
54;3;24.7000007629;29.5;7;54.8789830208;4;27.8999996185;34.0;17;57.0717731714;
55;3;24.7000007629;29.5;8;55.1288366318;4;27.8999996185;34.8970870972;18;57.9899413586;
56;3;24.7000007629;29.5;9;55.3786706924;5;27.8999996185;35.033493042;17;58.9039394855;
57;4;24.7000007629;29.5;8;55.6272368431;5;27.8999996185;34.0;18;59.8115928173;
58;5;25.7000007629;30.5;7;56.8733024597;5;27.8999996185;35.0;19;60.7123198509;
59;5;26.7000007629;31.5;8;57.1856759787;5;27.8999996185;35.5559234619;19;61.6068501472;
60;5;26.7000007629;32.5;8;60.2741066217;5;27.8999996185;35.7720146179;19;62.4967842102;
61;5;27.1350002289;34.2249984741;8;62.8299914598;5;28.8047046661;34.0;19;63.3840517998;
62;6;28.4592933655;36.7654876709;7;65.9295772314;5;28.92212677;34.0;19;64.2703409195;
63;6;29.6928443909;38.1547393799;7;67.6889898777;5;29.0494556427;34.0;19;65.1565561295;
64;6;30.1657047272;39.4278411865;7;69.9689313173;5;29.1861419678;34.0;19;67.0423722267;
65;6;30.8999996185;41.5;8;71.0476453304;5;30.3312664032;35.0;19;68.0159333944;
66;6;32.2533378601;43.5;9;71.8244632483;5;29.8999996185;37.0;19;68.9261870384;
67;8;32.2774429321;44.5;6;72.5631922483;5;29.8999996185;37.0;21;69.7475165129;
68;8;31.8999996185;45.5;6;73.2970277071;6;30.8999996185;38.0;20;70.582485199;
69;8;31.8999996185;47.2161865234;8;76.7385390997;6;31.8999996185;39.0;20;71.4210886955;
70;8;32.2959976196;47.9303817749;8;79.5601788759;6;32.1266326904;39.0;21;74.2970051765;
71;8;32.5719337463;48.4477386475;8;81.8898735046;6;30.5183467865;40.4199981689;21;76.8283096552;
72;8;33.2912101746;47.9300384521;8;83.5766998529;6;31.8577842712;39.7314720154;21;79.0573842525;
73;8;33.3717002869;48.0;8;84.8417292833;6;30.1520214081;40.957901001;23;80.7843716145;
74;8;32.7999992371;49.0;8;86.9485623837;6;31.3532657623;40.0;24;82.2956306934;
75;8;34.6800003052;50.8710327148;9;87.2166129351;6;29.9230155945;41.0;24;83.6417930126;
76;8;37.2458381653;51.6199989319;10;89.468219161;6;31.078420639;40.0;24;84.5533256531;
77;9;37.8206634521;54.9301109314;9;91.0274869204;8;29.2184486389;43.0;19;101.415385008;
78;9;37.5668411255;58.0;10;91.1244161129;8;28.2184486389;48.0;20;103.458866477;
79;9;36.6800003052;61.7999992371;9;91.2718476057;8;27.2184486389;53.0;21;105.391646862;
80;9;36.9858589172;64.2851409912;9;91.4641541243;8;27.75;55.0;22;107.211120486;
81;9;36.4748001099;66.8893890381;10;91.6965358257;9;28.75;57.0;21;108.92228663;
82;9;36.8486709595;68.0543746948;11;91.812661767;9;30.75;59.0;22;110.536183596;
83;9;36.795135498;69.9640884399;11;91.9761098623;9;32.75;61.0;24;112.060837269;
84;9;36.7504425049;71.8885498047;9;92.1894289255;9;34.196182251;62.0;25;113.348641872;
85;10;36.1739578247;74.4186706543;9;92.4464991093;9;36.2957420349;64.0;26;114.619315386;
86;10;36.6844787598;74.5302124023;10;92.741731286;10;35.3774147034;69.0;26;115.883920193;
87;11;36.0649032593;76.5475692749;10;93.0700414181;10;35.4437599182;74.0;26;117.052855968;
88;11;37.6452407837;74.5852355957;10;93.4268014431;10;35.4749984741;79.0;26;118.13977623;
