Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;10.0;6;20.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;10.0;6;20.0;1;8.14999961853;10.5;5;21.0;
5;1;9.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
6;2;10.0;10.1999998093;4;21.0;1;9.14999961853;10.5;5;21.0;
7;2;11.0;10.0;4;21.0299999714;1;9.72500038147;10.5;5;21.0;
8;2;11.0;10.0;4;22.2708917856;1;9.72500038147;10.5;4;21.4200000763;
9;2;11.3600006104;10.6000003815;4;23.3305673599;2;9.81949996948;10.9099998474;3;22.758436203;
10;2;11.6652793884;11.1087999344;4;24.2141875029;2;10.1206493378;10.8792181015;3;23.1000000238;
11;2;11.9173870087;11.5289793015;4;25.8940099478;2;10.1975002289;11.0;3;24.8149009943;
12;2;12.3975954056;12.329325676;4;27.2946819067;2;10.5833530426;11.7700004578;4;26.3006643057;
13;2;14.3975954056;12.9878778458;4;28.4281284809;2;12.2819604874;12.4126424789;4;27.5660959482;
14;2;16.3975944519;13.5105419159;4;29.3258297443;2;14.2819604874;12.9308347702;4;28.6384222507;
15;2;17.3478050232;13.9130096436;4;30.0282530785;2;16.2819595337;13.3366470337;4;29.5544860363;
16;2;17.5292854309;14.2154760361;4;30.5766179562;2;17.4586315155;13.6469516754;4;30.3533427715;
17;2;19.3478050232;14.4385232925;4;30.8066517115;2;18.5335998535;13.879781723;4;30.9674448967;
18;2;20.3478050232;14.5;4;30.9185439348;2;19.6176757812;14.0;4;31.3838531971;
19;2;21.3478050232;14.5;4;31.0352194309;2;20.7113685608;14.0;4;31.8446035385;
20;2;22.3478050232;14.5;6;31.1566157341;2;21.1650352478;14.0;4;32.350376606;
21;2;22.7000007629;14.5;6;31.2826349735;2;21.2788333893;14.0;4;32.9006829262;
22;2;22.7000007629;14.5;6;31.413141489;2;21.4026527405;14.0;4;33.4936323166;
23;2;22.7000007629;14.5;6;31.5479602814;2;21.5360660553;14.0;5;34.1257500648;
24;2;22.7000007629;14.5;6;31.6868760586;2;21.6782932281;14.0;5;34.7918796539;
25;2;22.7000007629;14.5;8;31.8296329975;2;21.8281726837;14.0;5;35.4852027893;
26;2;22.7000007629;14.5;8;31.9759354591;2;21.9841690063;14.0;5;36.1974048615;
27;2;22.7000007629;14.5;9;32.1254484653;2;22.1444149017;14.0;6;36.9189891815;
28;2;22.7000007629;14.5;9;32.2778000832;2;22.3067722321;14.0;6;37.6397333145;
29;2;22.7000007629;14.5;10;32.4325842857;2;22.4689388275;14.0;6;38.3492431641;
30;2;20.7000007629;15.5;10;32.5893647671;2;20.628578186;15.0;6;39.0375461578;
31;2;19.7000007629;16.5;10;32.7476785183;2;19.7834472656;16.0;6;39.6956548691;
32;2;18.7000007629;17.5;10;32.9070417881;2;18.9315223694;17.0;6;40.3160324097;
33;2;19.7000007629;16.5;10;33.0669555664;2;18.071105957;18.0;6;40.8929109573;
34;2;20.7000007629;16.5;10;32.8269109726;2;17.2009048462;19.0;6;41.4224338531;
35;2;21.7000007629;16.4134559631;10;32.6263957024;2;17.0200481415;20.0;7;41.9026298523;
36;2;20.7000007629;15.4134559631;10;32.4609031677;2;17.1280918121;21.0;7;42.3332462311;
37;2;20.0634708405;16.2999992371;10;32.3263344765;2;17.2249794006;22.0;7;42.7154788971;
38;2;19.1105804443;17.2999992371;10;32.2189674377;2;17.3109817505;23.0;8;43.051656723;
39;2;18.1571025848;18.2999992371;10;32.1354265213;2;17.3866233826;24.0;8;43.3449144363;
40;2;17.2028999329;19.2999992371;11;32.0726566315;2;17.4526062012;25.0;9;43.5988855362;
41;2;16.2478408813;20.2999992371;11;32.0278944969;2;17.5097503662;26.0;9;43.8174438477;
42;2;15.5918073654;21.2999992371;11;31.9986495972;2;17.5589256287;27.0;10;44.0;
43;2;15.6346902847;22.2999992371;11;31.9826865196;2;18.6000003815;25.0;11;44.0;
44;2;15.0;21.2999992371;11;31.9779987335;2;17.6000003815;26.0;11;44.0;
45;2;16.0;21.2999992371;11;31.9827952385;2;17.6000003815;27.0;12;44.0;
46;2;17.0;21.2999992371;11;31.9954838753;2;18.6000003815;25.0;13;44.0;
47;2;19.0;22.0083732605;11;32.0146546364;2;19.6000003815;25.0;13;44.0;
48;2;20.829875946;22.95753479;12;32.039065361;2;20.6000003815;25.0;14;44.0;
49;3;21.0;24.911781311;11;33.0676236153;2;21.6000003815;25.0;14;44.0;
50;3;24.0;24.8706035614;11;33.1193799973;2;22.6000003815;25.0;14;44.0;
51;3;25.6298141479;25.8335418701;12;33.1737060547;2;23.6000003815;25.0;15;44.0;
52;4;23.9921722412;27.8001880646;11;33.229886651;2;23.8999996185;24.0;15;44.0;
53;4;24.6621017456;27.7701683044;11;33.28730762;2;23.8999996185;24.0;16;44.0;
54;4;23.9702358246;28.7431526184;10;33.3454477787;2;23.8999996185;24.0;17;44.0;
55;4;24.9618701935;27.718837738;9;33.403865695;2;23.8999996185;24.0;17;44.0;
56;4;25.6181716919;27.6969528198;9;33.4621963501;2;23.8999996185;24.0;18;44.0;
57;4;23.9495220184;28.6772575378;9;33.4841859341;2;23.8999996185;24.0;18;44.0;
58;4;24.5957202911;28.2420921326;9;33.4736583233;2;23.8999996185;24.0;18;44.0;
59;4;25.9420967102;27.643579483;9;33.4664603472;3;23.8999996185;24.0;18;44.0;
60;4;25.6775341034;28.2332305908;9;33.4622632265;3;23.8999996185;24.0;18;44.0;
61;4;25.6697807312;28.2311306;9;34.4607722759;3;23.8999996185;24.0;19;44.0;
62;4;26.6628017426;29.230386734;11;34.481721282;3;23.8999996185;24.0;19;44.0;
63;4;27.6565227509;30.2308616638;13;34.5050625801;3;23.8999996185;24.0;19;44.0;
64;5;27.6508693695;31.2324333191;12;34.5305731297;3;23.8999996185;24.0;20;44.0;
65;5;28.0409965515;31.5763053894;12;34.0580480099;3;23.8999996185;24.0;19;44.0;
66;5;27.641204834;32.9884490967;14;34.0831968784;4;23.8999996185;24.0;18;73.0;
67;5;27.8943920135;33.1127548218;14;34.1101248264;4;24.8999996185;25.0;17;74.7399997711;
68;5;27.6333751678;33.5550613403;15;34.1386835575;4;25.8999996185;26.0;16;76.0495223999;
69;5;27.6300373077;33.5693435669;15;33.2552354336;4;26.8999996185;27.0;17;76.995136261;
70;5;23.627035141;29.1276168823;14;33.2676017284;4;25.8999996185;29.0;17;77.6566429138;
71;6;22.7718963623;30.1338005066;12;50.482021451;4;25.8999996185;31.0;17;78.0;
72;6;25.0372810364;29.6360092163;12;52.27006495;4;25.8999996185;32.0;17;79.0200004578;
73;6;27.2438964844;31.0294532776;13;53.7716953754;4;25.8999996185;33.0;18;81.0333976746;
74;6;27.4539585114;32.3315353394;13;55.0229319334;4;25.8999996185;32.0;18;82.3582401276;
75;6;27.6207199097;33.5601768494;14;55.8925690651;4;25.8999996185;32.0;19;84.1666984558;
76;6;29.0000190735;32.1360397339;14;56.5171428919;4;26.8999996185;32.0;19;84.6126294136;
77;6;30.048866272;32.0920448303;14;57.0583657026;4;28.6000003815;33.0;20;84.9296445847;
78;6;27.7936706543;33.7618179321;13;57.5256890059;4;29.0;34.0;20;85.1889609098;
79;6;27.8322486877;34.7729415894;12;57.9285407066;4;29.7999992371;35.0;20;85.2580518723;
80;6;27.8682479858;35.7840957642;14;58.0795713663;4;30.7999992371;37.0;21;85.3302885294;
81;8;27.9017372131;36.7952804565;9;83.2170666456;4;28.7999992371;39.9312019348;21;85.4057120085;
82;8;29.9328098297;36.8064842224;10;85.0460121632;4;28.7999992371;41.983997345;21;85.484351635;
83;8;31.9615631104;39.8177108765;10;87.5531753302;4;28.7999992371;44.0390472412;22;85.5662232637;
84;8;33.9881095886;43.124332428;10;88.692414999;5;28.7999992371;46.0963554382;21;85.6513283253;
85;8;33.9881095886;47.0286407471;11;89.5666617155;5;28.7999992371;48.1559295654;21;85.7396525145;
86;8;34.8408508301;50.9587936401;13;90.2300764322;5;28.7999992371;50.2177581787;22;85.8311642408;
