Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;10.0;6;20.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;10.0;6;20.0;1;8.14999961853;10.5;5;21.0;
5;1;9.0;10.0;6;20.0;1;8.14999961853;10.5;5;21.0;
6;1;10.0;10.0;6;20.0;1;9.14999961853;10.5;5;21.0;
7;1;11.0;10.0;6;20.0;1;9.72500038147;10.5;5;21.0;
8;1;11.0;10.0;6;20.3999996185;2;9.72500038147;10.6999998093;4;22.4200000763;
9;1;11.1199998856;10.1999998093;5;20.7264003754;2;10.044500351;10.7100000381;4;22.8584362268;
10;1;11.2179203033;10.3632001877;5;20.9903717041;2;10.1431493759;10.8792181015;4;23.2088999748;
11;2;11.2971115112;10.6951856613;4;23.0419120789;2;10.2220020294;11.0;4;24.9397995472;
12;2;11.9125738144;11.0209560394;4;23.9543504715;2;10.6114549637;11.7700004578;5;26.4434549809;
13;2;13.9125738144;11.4571752548;4;24.7025904655;2;12.3140878677;12.4126424789;5;27.7287436724;
14;2;15.9125738144;11.8107032776;4;25.3068172932;2;14.3140878677;12.9308347702;5;28.8229112625;
15;2;16.5920448303;12.0916318893;4;25.789717555;2;16.3140888214;13.3366470337;5;29.7627468109;
16;2;16.7369155884;12.3113050461;4;26.1736010313;2;17.5054893494;13.6469516754;5;30.5871584415;
17;2;16.8520793915;12.4808797836;4;26.2577478886;2;18.5862083435;13.879781723;5;31.2283332348;
18;2;16.877325058;12.5;4;26.3048160076;2;19.6763763428;14.0;5;31.6729285717;
19;2;18.8799724579;12.5;5;26.3530313969;2;20.7764091492;14.0;5;32.1624221802;
20;2;19.8944358826;12.5;5;26.4023760557;2;21.2365436554;14.0;5;32.6967763901;
21;2;20.9092407227;12.5;5;26.4528282881;2;21.3567733765;14.0;5;33.2746315002;
22;2;21.9243755341;12.5;5;26.5043625832;2;21.4867916107;14.0;5;33.8931016922;
23;2;21.9513092041;12.5;5;26.5569496155;2;21.6259460449;14.0;6;34.5476427078;
24;2;21.9670848846;12.5;5;26.6105561256;2;21.7732181549;14.0;6;35.2320256233;
25;3;21.9831676483;12.5;4;26.6651450396;2;21.9272041321;14.0;6;35.9384479523;
26;3;21.9995441437;12.5;5;26.72067523;2;22.0861492157;14.0;6;36.6577949524;
27;3;22.0162029266;12.5;5;26.7771017551;2;22.248003006;14.0;7;37.3800458908;
28;3;22.0331306458;12.5;5;26.8343759775;2;22.4105091095;14.0;7;38.0948009491;
29;3;21.5;13.4171876907;5;26.8924454451;2;22.5713291168;14.0;7;38.7918672562;
30;3;20.0677337646;13.5;5;26.9512542486;2;20.7281684875;15.0;7;39.4618406296;
31;3;19.0853767395;14.5;5;27.0107431412;2;19.8789138794;16.0;7;40.0966157913;
32;4;18.1032218933;15.5;4;27.0708494186;2;19.0217380524;17.0;7;40.6897592545;
33;4;17.1212539673;16.5;4;27.1315076351;2;18.1551952362;18.0;7;41.2367181778;
34;4;16.1394519806;17.5;4;27.1926498413;2;17.2782611847;19.0;7;41.7348527908;
35;4;15.1577949524;18.5;4;27.2542052269;2;17.090341568;20.0;8;42.1833162308;
36;4;14.6762619019;19.5;4;27.3161010742;2;17.1912460327;21.0;8;42.5828151703;
37;4;14.6948299408;20.5;4;27.3782629967;2;17.2811336517;22.0;8;42.9353084564;
38;4;14.7134790421;21.5;5;27.4406147003;2;17.3604450226;23.0;9;43.2436761856;
39;4;14.7321844101;22.5;5;27.5030794144;2;17.4298267365;24.0;9;43.5114040375;
40;4;14.7509241104;23.5;5;27.5655794144;2;17.4900665283;25.0;10;43.7423057556;
41;4;14.7696743011;24.5;5;27.628036499;2;17.5420188904;26.0;10;43.9402961731;
42;4;15.7884111404;22.5;5;27.690372467;2;17.586566925;27.0;11;44.0;
43;4;14.8071117401;23.5;5;28.7525100708;2;18.6000003815;25.0;12;44.0;
44;4;15.825753212;24.5;5;28.8543725014;2;17.6000003815;26.0;12;44.0;
45;4;17.8443107605;22.5;6;28.9570682049;2;17.6000003815;27.0;12;44.0;
46;5;18.1871204376;24.0;5;30.0605249405;2;18.6000003815;25.0;14;44.0;
47;5;18.8810920715;24.5;5;30.1946693659;2;19.6000003815;25.0;14;44.0;
48;5;20.2082691193;25.5;5;30.3300186396;2;20.6000003815;25.0;14;44.0;
49;5;20.681728363;27.5;5;30.4664912224;2;21.6000003815;25.0;15;44.0;
50;5;21.7048549652;29.5;5;30.6040039062;2;22.6000003815;25.0;15;44.0;
51;5;23.2897567749;31.5;6;30.7424718142;2;23.6000003815;25.0;16;44.0;
52;5;24.3759918213;33.5;6;30.8818085194;2;23.8999996185;24.0;16;44.0;
53;5;24.9872169495;33.7955436707;6;31.0219262838;2;23.8999996185;24.0;17;44.0;
54;5;25.8024864197;33.5;6;31.1627361774;2;23.8999996185;24.0;18;44.0;
55;5;26.3281326294;34.2011489868;6;31.3041474819;2;23.8999996185;24.0;18;44.0;
56;5;27.3542480469;32.5;6;31.4460687637;2;23.8999996185;24.0;19;44.0;
57;5;26.3808193207;33.5;6;31.5884072781;2;23.8999996185;24.0;19;44.0;
58;5;26.407831192;34.2811508179;6;32.7310688496;2;23.8999996185;24.0;19;44.0;
59;5;28.4352664948;33.5;7;32.8939585686;2;23.8999996185;24.0;20;44.0;
60;5;29.5621871948;34.5;7;33.0571764708;2;23.8999996185;24.0;20;44.0;
61;5;29.6050930023;35.5;7;33.2206195593;2;23.8999996185;24.0;21;44.0;
62;5;29.6480121613;36.5;10;33.3841837645;2;23.8999996185;24.0;21;44.0;
63;5;29.6909103394;37.5;11;33.5477639437;2;23.8999996185;24.0;22;44.0;
64;5;29.7337589264;38.0509490967;11;33.7112541199;2;23.8999996185;24.0;23;44.0;
65;5;29.7765331268;38.0614051819;11;33.8745474815;2;23.8999996185;24.0;23;44.0;
66;5;29.8191986084;38.0719451904;14;34.037537694;2;23.8999996185;24.0;23;44.0;
67;5;29.8617248535;38.0825614929;14;34.1781742573;2;23.8999996185;24.0;23;44.0;
68;5;29.8975028992;38.0932502747;14;34.3008980751;2;23.8999996185;24.0;24;44.0;
69;5;29.9278640747;38.1040077209;14;34.4242092371;2;23.8999996185;24.0;24;44.0;
70;5;29.9583625793;38.1148300171;15;34.5479925871;2;23.8999996185;24.0;25;44.0;
71;5;29.9889678955;38.1257171631;15;35.8595036268;2;23.8999996185;24.0;25;44.0;
72;5;30.3758563995;38.6366577148;15;36.9527269602;2;23.8999996185;24.0;25;44.0;
73;5;30.6972293854;39.037651062;16;37.8616298437;2;23.8999996185;24.0;25;45.3199996948;
74;5;30.9632759094;39.3459510803;16;38.6215907335;2;24.1970005035;24.4200000763;25;46.3582401276;
75;5;31.1846103668;39.5795173645;17;39.1171482801;2;24.4306030273;24.7314720154;25;47.1666984558;
76;5;31.3266067505;39.680896759;17;39.4316809177;2;24.6125068665;24.9579029083;25;47.5526294708;
77;5;31.4142742157;39.6920509338;17;39.7451490164;2;24.6993408203;25.0;26;47.8066806793;
78;5;30.5240535736;40.7032318115;17;40.0570057631;2;24.7565040588;25.0;26;48.0;
79;6;29.3999996185;41.7144393921;18;40.3667161465;2;24.7999992371;25.0;26;48.0;
80;6;30.4508323669;40.2007522583;18;40.6737605333;2;24.7999992371;25.0;26;48.0;
81;7;29.1391716003;41.7369003296;17;62.7276374102;2;22.7999992371;26.0;26;48.0;
82;7;28.1579170227;45.6219558716;18;64.3872423172;2;21.7999992371;27.0;26;48.0;
83;7;29.3999996185;47.1324691772;18;65.8135638237;2;20.7999992371;28.0;26;48.0;
84;7;29.3999996185;47.15209198;18;67.0166736841;2;19.7999992371;29.0;27;48.0;
85;7;29.6332187653;48.1432189941;19;68.0198751688;2;18.7999992371;30.0;28;48.0;
86;7;29.2326850891;48.7643737793;20;68.8528438807;2;17.7999992371;29.0;28;48.0;
87;7;29.3999996185;49.7572364807;20;70.5462138653;2;17.7999992371;29.0;28;48.0;
88;7;30.7386016846;52.2112884521;18;71.0391770601;2;17.7999992371;29.0;29;48.0;
89;7;30.3999996185;55.270324707;18;73.135925889;2;18.75;29.0;29;48.0;
