Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;10.0;6;20.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;10.0;6;20.0;2;8.14999961853;10.6999998093;4;22.0;
5;1;9.0;10.0;6;20.0;2;8.29999923706;10.5;4;22.0900000334;
6;1;10.0;10.0;6;20.0;2;9.39524936676;10.5;4;22.1871190071;
7;1;11.0;10.0;6;20.0;2;9.99210166931;10.5;4;22.2917383909;
8;1;11.0;10.0;6;20.3999996185;2;10.0156412125;10.5;4;22.8371437788;
9;1;11.1199998856;10.1999998093;6;20.7264003754;2;10.1383571625;10.7100000381;4;23.3113827705;
10;1;11.2179203033;10.3632001877;6;20.9903717041;2;10.2450618744;10.8792181015;4;23.6996542215;
11;1;11.2971115112;10.4951858521;6;22.0419120789;2;10.3324222565;11.0;4;25.4997080564;
12;1;11.6125736237;11.0209560394;6;22.9143505096;2;10.7374343872;11.7700004578;5;27.0797379017;
13;1;12.6125736237;11.4571752548;6;23.6214065552;2;12.4572515488;12.4126424789;5;28.4485538006;
14;1;13.6125736237;11.8107032776;6;24.1832637787;2;14.4572515488;12.9308347702;5;29.6330289841;
15;1;14.2549791336;12.0916318893;5;24.6226100922;2;16.4572525024;13.3366470337;5;30.669192791;
16;1;14.3867835999;12.3113050461;5;24.9617595673;2;17.7094402313;13.6469516754;5;31.5947263241;
17;1;14.488527298;12.4808797836;5;25.0;2;18.8129119873;13.879781723;5;32.3400559425;
18;1;16.3867835999;12.5;5;25.0;2;19.9265136719;14.0;5;32.8895044327;
19;1;17.3867835999;12.5;5;25.0;2;21.0501403809;14.0;5;33.4816474915;
20;2;19.3867835999;12.8000001907;4;26.0;2;21.5333709717;14.0;5;34.1130428314;
21;2;21.3867835999;12.5;6;26.0299999714;2;21.6754341125;14.0;5;34.7785673141;
22;2;21.8090000153;12.5;6;26.0605909824;2;21.825176239;14.0;5;35.4714341164;
23;2;21.8181762695;12.5;6;26.091766119;2;21.9810714722;14.0;6;36.1833543777;
24;2;21.8275299072;12.5;6;26.1235172749;2;22.141254425;14.0;6;36.9048519135;
25;2;21.8370552063;12.5;7;26.1558350325;2;22.3035907745;14.0;6;37.6257123947;
26;2;21.8467502594;12.5;8;26.1887089014;2;22.4657840729;14.0;6;38.3355398178;
27;2;21.8566131592;12.5;8;26.2221269608;2;22.6254959106;14.0;6;39.0243473053;
28;2;21.8666381836;12.5;9;26.2560760975;2;22.7804775238;14.0;6;39.6831235886;
29;2;21.8768234253;12.5;9;26.2905418873;2;22.9287014008;14.0;6;40.3043012619;
30;2;19.8871631622;13.5;9;26.3255085945;3;22.0684661865;15.5;6;41.8820743561;
31;2;18.8976516724;14.5;9;26.3609591722;3;22.1984672546;16.0;6;42.5725489855;
32;2;17.9082870483;15.5;9;26.3968753815;3;21.5788211823;17.0;6;43.2374616861;
33;3;16.9190635681;16.5;5;41.4332377911;3;20.728427887;18.0;6;43.8794193268;
34;3;18.9299716949;15.5;5;42.2200255394;4;19.8728694916;19.0;5;44.5026270151;
35;3;20.9410076141;15.5;5;42.9265912771;4;19.7130908966;20.0;5;45.1124961376;
36;4;21.9521656036;15.5;4;43.5520783663;4;19.8503112793;21.0;5;45.7152235508;
37;4;22.9634361267;16.5;4;44.0989860296;4;19.9859256744;22.0;6;46.3173501492;
38;4;23.2248153687;17.5;5;44.572301507;4;20.1214027405;23.0;6;46.9253354073;
39;4;23.2362918854;18.5;5;44.978628397;4;20.2582015991;24.0;6;47.544028759;
40;4;23.2478618622;19.5;6;45.3253973722;4;20.3974075317;25.0;6;48.0209121704;
41;4;23.259513855;20.5;6;45.6202325821;4;20.5047054291;26.0;6;48.5427899361;
42;4;23.2712402344;21.5;6;45.7767804861;4;20.622127533;27.0;6;49.1086950302;
43;4;23.283033371;22.5;6;45.8162822723;4;21.7494564056;25.0;6;49.7161855698;
44;4;23.294883728;23.5;6;45.8559447527;4;20.8861427307;26.0;6;50.3611893654;
45;4;23.3067836761;26.5;6;46.8957372904;4;22.0312690735;26.0;7;51.0379443169;
46;4;25.3187217712;27.5;6;47.0656285286;4;21.6000003815;27.0;7;51.7390680313;
47;4;27.3306884766;29.5;6;47.2510181665;4;23.6000003815;28.0;7;52.4557781219;
48;4;28.6296482086;31.5;7;47.4533052444;4;25.5025501251;29.0;7;53.1782588959;
49;4;29.354675293;33.5;7;47.6739137173;5;27.6651077271;31.0;6;54.8961582184;
50;4;29.6416721344;33.5;7;47.9142597914;5;29.8266372681;31.0;7;55.7591658831;
51;4;30.0628738403;32.3181304932;7;48.1757109165;5;30.2848129272;32.0;8;56.6213451624;
52;4;30.1246929169;31.2959747314;8;48.4595367908;5;30.4374599457;33.0;8;57.4770746231;
53;4;30.1915416718;30.3715744019;8;48.7668480873;5;30.5826644897;34.0;8;58.3224569559;
54;4;30.2636623383;30.3448123932;8;49.0985283852;5;30.7188644409;34.8970870972;10;59.1555049419;
55;4;30.3412570953;30.3155975342;8;49.4551591873;5;30.84491539;35.033493042;11;59.9761240482;
56;4;30.4244480133;30.283870697;9;49.8369395733;5;31.4946289062;34.0;12;60.7858998775;
57;4;29.7248973846;31.283870697;10;50.2436068058;5;31.0641345978;35.0;12;61.5877223015;
58;5;30.6077022552;30.2128276825;10;50.6743628979;5;31.1570701599;35.5559234619;13;62.3852906227;
59;5;30.7075195312;30.173614502;10;51.1278131008;5;31.2392845154;35.7720146179;13;63.1825580597;
60;5;30.812417984;30.132101059;10;51.6019282341;5;32.2160758972;34.0;14;63.9831604958;
61;5;30.9219436646;30.0884876251;10;52.0940310955;5;32.3962097168;34.0;14;64.7898778915;
62;5;31.035490036;30.0430393219;12;52.6008205414;5;32.5777206421;34.0;15;65.604174614;
63;5;29.793504715;31.0430393219;12;53.1184329987;5;32.7609405518;34.0;15;66.3611893654;
64;5;30.8045578003;29.948009491;12;54.6425459385;5;32.9312667847;34.0;16;67.0379443169;
65;5;32.3921928406;30.8992404938;12;55.2085137367;5;31.5;35.0;16;67.7390680313;
66;5;33.5132331848;31.8502407074;14;57.5401808023;5;32.5;34.0;16;70.4105587006;
67;5;34.3215255737;33.2294921875;15;59.5625021458;5;33.842376709;34.4199981689;16;72.758685112;
68;5;34.8162956238;34.5079574585;15;61.312494278;5;32.23204422;35.7314720154;17;74.8252401352;
69;5;33.1244163513;36.7660369873;15;62.8294080496;5;32.4939575195;36.957901001;18;76.407169342;
70;5;33.3508033752;37.9565849304;16;63.9871809483;5;32.6486816406;38.0;19;77.7853031158;
71;6;33.4892463684;39.0225143433;15;64.6959148645;5;32.7630081177;39.0;19;79.0030488968;
72;6;33.5247650146;40.0225143433;15;65.3739973307;5;31.8499984741;38.0;19;79.7828350067;
73;6;31.5608272552;42.0225143433;15;66.0173469782;5;31.8499984741;38.0;19;80.5019083023;
74;6;30.5974121094;44.0225143433;15;66.623285532;5;31.8499984741;38.0;19;81.15421772;
75;6;29.6345005035;46.0225143433;16;67.1904834509;5;30.8499984741;37.0;20;81.7370157242;
76;6;28.9470691681;48.0225143433;16;67.7188289165;5;30.8499984741;37.0;20;82.2505111694;
77;6;29.5588474274;47.9697265625;16;69.2092303038;5;31.8499984741;38.0;21;82.6973171234;
78;6;30.0235424042;50.0225143433;17;69.7233953476;5;32.8499984741;39.0;21;83.0818042755;
79;7;31.0623817444;53.0225143433;17;70.2065675259;6;32.8499984741;40.0;20;83.4094657898;
80;7;31.3542442322;56.0225143433;18;70.6614586115;6;32.8499984741;41.0;21;83.6863689423;
81;7;31.6238231659;57.0225143433;18;71.0909495354;6;32.8499984741;42.0;21;83.9187030792;
82;7;30.639289856;60.2260284424;18;71.4959663153;6;30.8499984741;44.0;22;84.0;
83;7;30.6544246674;62.9464492798;18;71.7335575819;6;29.8499984741;46.0;22;84.0;
84;7;31.6692199707;62.0405883789;19;71.9752981663;6;28.8499984741;48.0;22;84.0;
85;8;30.6836700439;64.1373748779;20;73.2209609747;6;28.7999992371;50.0;22;84.0;
86;8;31.6977653503;67.2367172241;20;73.4902908802;6;28.7999992371;52.0;22;84.0;
