Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;10.0;5;20.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
5;1;9.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
6;1;10.0;10.0;5;20.0;2;9.14999961853;10.6999998093;4;22.0;
7;1;11.0;10.0;5;20.0;2;9.95000076294;10.5;4;22.0900000334;
8;1;11.0;10.0;5;20.3999996185;2;9.9702501297;10.5;4;22.618019104;
9;1;11.1199998856;10.1999998093;5;20.7264003754;2;10.0890541077;10.7100000381;4;23.0738848448;
10;1;11.2179203033;10.3632001877;5;20.9903717041;2;10.1916246414;10.8792181015;4;23.442843914;
11;1;11.2971115112;10.4951858521;5;22.0419120789;2;10.2746400833;11.0;4;25.2073103189;
12;1;11.6125736237;11.0209560394;6;22.9143505096;2;10.6716451645;11.7700004578;5;26.7482377291;
13;1;13.2971115112;11.4571752548;6;23.6214065552;2;12.3826637268;12.4126424789;5;28.074546814;
14;1;14.2971115112;11.8107032776;6;24.1832637787;2;14.3826637268;12.9308347702;5;29.2133922577;
15;1;15.2971115112;12.0916318893;6;24.6226100922;2;16.3826637268;13.3366470337;5;30.2012972832;
16;1;16.2971115112;12.3113050461;6;24.9617595673;2;17.6041641235;13.6469516754;5;31.0766849518;
17;1;17.2971115112;12.4808797836;6;25.0;2;18.696352005;13.879781723;5;31.7709991932;
18;1;18.2971115112;12.5;6;25.0;2;19.7984752655;14.0;5;32.2698645592;
19;1;19.2971115112;12.5;7;25.0;2;20.9107208252;14.0;5;32.8134241104;
20;1;19.5;12.5;7;25.0;2;21.383020401;14.0;5;33.400015831;
21;1;19.5;12.5;7;25.0;2;21.5150032043;14.0;5;34.0264167786;
22;1;19.5;12.5;7;25.0;2;21.6559429169;14.0;5;34.6877307892;
23;1;19.5;12.5;7;25.0;2;21.8047389984;14.0;6;35.3773875237;
24;1;19.5;12.5;7;25.0;2;21.9599113464;14.0;6;36.0872850418;
25;1;19.5;12.5;7;25.0;2;22.119638443;14.0;6;36.8080816269;
26;1;19.5;12.5;7;25.0;2;22.2818183899;14.0;6;37.5296325684;
27;1;19.5;12.5;7;25.0;2;22.4441661835;14.0;7;38.2415313721;
28;1;19.5;12.5;7;25.0;2;22.6043434143;14.0;7;38.9337024689;
29;1;17.5;13.5;7;25.0;2;22.7600822449;14.0;7;39.5969734192;
30;1;16.5;14.5;7;25.0;2;20.9093170166;15.0;7;40.2235612869;
31;1;15.5;15.5;7;25.0;2;20.0503005981;16.0;7;40.8074121475;
32;1;14.5;16.5;8;25.0;3;20.1816673279;17.5;6;42.344373703;
33;1;13.5;17.5;8;25.0;3;20.302482605;18.0;6;42.9921942949;
34;1;12.5;18.5;8;25.0;3;19.673242569;19.0;6;43.6141153574;
35;1;12.0;19.5;8;25.0;3;19.5131759644;20.0;6;44.2140235901;
36;1;12.0;20.5;8;25.0;3;19.6481552124;21.0;6;44.7971283197;
37;1;12.0;21.5;8;25.0;3;19.7793540955;22.0;6;45.3695628643;
38;1;12.0;22.5;9;25.0;3;19.9081516266;23.0;7;45.9379770756;
39;1;12.0;23.5;9;25.0;3;20.0360450745;24.0;8;46.5091369152;
40;1;12.0;24.5;9;25.0;3;20.1645565033;25.0;8;47.0895419121;
41;1;13.0;22.5;10;25.0;3;20.2951469421;26.0;8;47.544028759;
42;1;12.0;23.5;10;25.0;3;20.3974075317;27.0;9;48.0209121704;
43;1;12.0;24.5;11;25.0;3;21.5047054291;25.0;11;48.5427899361;
44;1;13.0;22.5;12;25.0;3;20.622127533;26.0;12;49.1086950302;
45;1;12.0;23.5;12;25.0;3;21.7494564056;26.0;12;49.7161855698;
46;1;12.0;24.5;13;25.0;3;22.8861427307;27.0;12;50.3611893654;
47;1;13.0;22.5;13;25.0;3;24.0312671661;28.0;14;51.0379443169;
48;1;12.0;23.5;12;25.0;4;24.6000003815;30.0;14;52.7390680313;
49;1;12.0;24.5;14;25.0;4;27.6000003815;32.0;13;53.6157780886;
50;1;13.0;22.5;14;25.0;4;29.5025501251;32.0;13;54.5220028162;
51;1;12.0;23.5;15;25.0;4;29.9651088715;33.0;14;55.4502820969;
52;2;13.0;25.0;14;26.0;4;30.1266345978;34.0;14;56.3933378458;
53;2;15.0;22.5;14;26.0499999523;4;28.1266345978;34.0;16;57.344591856;
54;2;14.0;23.5;15;27.3519749641;5;27.8999996185;34.0;16;58.2986052036;
55;3;16.0;23.5;14;29.3903249502;5;27.8999996185;34.0;16;59.2513635159;
56;3;18.0;24.5;14;30.3095202446;5;27.8999996185;34.0;17;60.2003645897;
57;4;19.2996997833;25.5;12;41.0516564846;5;27.8999996185;34.0;17;61.1444983482;
58;4;21.0;28.2754020691;13;42.2580391169;5;27.8999996185;34.0;19;62.0837335587;
59;4;23.0;31.4822807312;13;43.0730127096;6;27.8999996185;34.0;18;63.0186619759;
60;5;25.0;33.1938896179;13;43.8347805738;6;27.8999996185;34.0;18;63.9499568939;
61;5;27.4500141144;33.3288230896;14;44.5754058361;6;27.8999996185;34.0;19;64.877831459;
62;5;29.3265151978;33.2786026001;14;45.2928544283;6;27.8999996185;34.0;19;65.8015599251;
63;5;30.179889679;33.2323608398;14;45.9863603115;6;27.8999996185;34.0;19;66.7191271782;
64;5;30.3608398438;33.1902275085;14;46.6562671661;6;27.8999996185;34.0;19;67.6270570755;
65;5;30.5336608887;33.1522140503;14;47.3038008213;6;27.8999996185;34.0;20;68.4557781219;
66;6;30.6987266541;33.118221283;14;48.9308216572;5;27.8999996185;34.0;20;70.1782588959;
67;6;31.8566131592;34.0880661011;14;49.59956038;5;28.8999996185;35.0;21;71.4361577034;
68;6;33.0080108643;35.0615158081;14;50.2553451061;5;29.8999996185;36.0;21;74.13534832;
69;6;32.2151565552;37.0382804871;14;50.9005302191;5;29.0890007019;38.4199981689;22;76.4808577299;
70;6;33.2757949829;37.0180664062;15;51.5372166634;5;31.2291622162;38.7314720154;24;78.5149993896;
71;8;33.4305877686;38.0005722046;13;52.0220338106;5;30.3310565948;40.957901001;24;80.0374466181;
72;8;32.3300018311;39.0;13;52.5169442892;5;31.3500003815;40.665145874;24;81.314680934;
73;8;32.7095413208;38.0;14;53.0257599354;5;29.75;41.7028579712;24;82.277328968;
74;8;32.7307739258;38.0;14;53.5463012457;5;30.75;40.7421760559;26;82.9815446138;
75;8;32.3300018311;38.0;14;54.0761470795;5;27.75;42.7831115723;26;83.6192390919;
76;8;33.3300018311;38.0;13;54.6126872301;5;26.75;44.8256645203;26;84.191724658;
77;8;32.3300018311;39.800239563;14;57.7019151449;5;25.75;46.8698272705;26;84.7024239302;
78;9;33.7332000732;42.3923377991;13;61.3449221849;4;21.75;40.0;27;83.2304058075;
79;9;34.8112297058;43.4098625183;13;62.9790716171;4;22.75;40.0;26;83.5353145599;
80;9;36.4248008728;45.5015869141;13;64.3384484053;4;23.75;41.0;26;83.7921524048;
81;9;36.6237792969;48.4823951721;15;66.1621205807;4;24.75;42.0;27;84.0;
82;10;37.7682228088;52.4800033569;14;66.9887984991;4;24.75;43.0;27;84.0;
83;10;40.2726593018;54.0919342041;14;67.8097296953;4;24.75;44.0;27;84.0;
84;10;34.2726593018;59.2504196167;14;68.6219985485;4;24.75;45.0;28;84.0;
85;10;31.9431991577;63.5593223572;15;69.4231086969;4;24.75;46.0;28;84.0;
86;11;29.9431991577;67.7048797607;14;70.2110043764;4;24.75;47.0;28;84.0;
87;11;29.0;71.3856582642;13;70.9840714931;4;24.75;48.0;30;84.0;
88;11;29.0;75.2440185547;14;72.7411111593;4;25.75;46.0;30;84.0;
89;11;30.0;79.4833068848;14;73.5713022947;4;24.75;47.0;30;84.0;
90;11;32.0;80.7147979736;14;74.481859684;4;24.75;48.0;30;84.0;
91;11;31.0;84.9385070801;15;75.3892396688;4;25.75;46.0;30;84.0;
92;12;32.0;87.0570068359;14;77.2934356928;4;24.75;47.0;31;84.0;
93;12;33.0;89.6808776855;15;78.2844678164;4;24.75;48.0;31;84.0;
